col_1,col_2,col_3,col_4,col_5,col_6,division
,District Council 7th District - Democrat,,Register Of Wills - Democrat,,,All
,Angel L Cruz,Maria Quiñones Sánchez,Ronald R Donatucci,Tracey Gordon,Jacque P Whaumbush,All
Angel L Cruz,293,0,206,175,70,All
Maria Quiñones Sánchez,,307,131,174,73,All
Ronald R Donatucci,,,36,0,0,All
Tracey Gordon,,,,13,0,All
Jacque P Whaumbush,,,,,4,All
Total,744,685,373,362,147,All
,District Council 7th District - Democrat,,Register Of Wills - Democrat,,,1
,Angel L Cruz,Maria Quiñones Sánchez,Tracey Gordon,Ronald R Donatucci,Jacque P Whaumbush,1
Angel L Cruz,12,0,16,14,4,1
Maria Quiñones Sánchez,,28,10,5,1,1
Tracey Gordon,,,0,0,0,1
Ronald R Donatucci,,,,0,0,1
Jacque P Whaumbush,,,,,0,1
Total,46,44,26,19,5,1
,District Council 7th District - Democrat,,Register Of Wills - Democrat,,,2
,Maria Quiñones Sánchez,Angel L Cruz,Ronald R Donatucci,Tracey Gordon,Jacque P Whaumbush,2
Maria Quiñones Sánchez,26,0,10,14,0,2
Angel L Cruz,,12,10,4,2,2
Ronald R Donatucci,,,1,0,0,2
Tracey Gordon,,,,1,0,2
Jacque P Whaumbush,,,,,0,2
Total,50,28,21,19,2,2
,District Council 7th District - Democrat,,Register Of Wills - Democrat,,,3
,Angel L Cruz,Maria Quiñones Sánchez,Ronald R Donatucci,Tracey Gordon,Jacque P Whaumbush,3
Angel L Cruz,11,0,11,7,6,3
Maria Quiñones Sánchez,,17,6,6,2,3
Ronald R Donatucci,,,1,0,0,3
Tracey Gordon,,,,2,0,3
Jacque P Whaumbush,,,,,0,3
Total,35,31,18,15,8,3
,District Council 7th District - Democrat,,Register Of Wills - Democrat,,,4
,Angel L Cruz,Maria Quiñones Sánchez,Ronald R Donatucci,Tracey Gordon,Jacque P Whaumbush,4
Angel L Cruz,12,0,16,7,3,4
Maria Quiñones Sánchez,,17,7,7,2,4
Ronald R Donatucci,,,2,0,0,4
Tracey Gordon,,,,0,0,4
Jacque P Whaumbush,,,,,0,4
Total,38,33,25,14,5,4
,District Council 7th District - Democrat,,Register Of Wills - Democrat,,,5
,Angel L Cruz,Maria Quiñones Sánchez,Tracey Gordon,Jacque P Whaumbush,Ronald R Donatucci,5
Angel L Cruz,22,0,14,9,10,5
Maria Quiñones Sánchez,,25,14,4,4,5
Tracey Gordon,,,0,0,0,5
Jacque P Whaumbush,,,,1,0,5
Ronald R Donatucci,,,,,0,5
Total,55,47,28,14,14,5
,District Council 7th District - Democrat,,Register Of Wills - Democrat,,,6
,Angel L Cruz,Maria Quiñones Sánchez,Ronald R Donatucci,Tracey Gordon,Jacque P Whaumbush,6
Angel L Cruz,18,0,6,10,1,6
Maria Quiñones Sánchez,,10,10,6,2,6
Ronald R Donatucci,,,1,0,0,6
Tracey Gordon,,,,0,0,6
Jacque P Whaumbush,,,,,0,6
Total,35,28,17,16,3,6
,District Council 7th District - Democrat,,Register Of Wills - Democrat,,,7
,Maria Quiñones Sánchez,Angel L Cruz,Tracey Gordon,Ronald R Donatucci,Jacque P Whaumbush,7
Maria Quiñones Sánchez,21,0,13,5,5,7
Angel L Cruz,,3,9,11,2,7
Tracey Gordon,,,1,0,0,7
Ronald R Donatucci,,,,2,0,7
Jacque P Whaumbush,,,,,0,7
Total,44,25,23,18,7,7
,District Council 7th District - Democrat,,Register Of Wills - Democrat,,,8
,Maria Quiñones Sánchez,Angel L Cruz,Tracey Gordon,Ronald R Donatucci,Jacque P Whaumbush,8
Maria Quiñones Sánchez,10,0,14,9,4,8
Angel L Cruz,,9,4,6,3,8
Tracey Gordon,,,1,0,0,8
