col_1,col_2,col_3,division
,Mayor - Republican,District Council 2nd District - Republican,All
,Billy Ciancaglini,Michael Bradley,All
Billy Ciancaglini,29,111,All
Michael Bradley,,10,All
Total,140,121,All
,Mayor - Republican,District Council 2nd District - Republican,1
,Billy Ciancaglini,Michael Bradley,1
Billy Ciancaglini,1,3,1
Michael Bradley,,0,1
Total,4,3,1
,District Council 2nd District - Republican,Mayor - Republican,2
,Michael Bradley,Billy Ciancaglini,2
Michael Bradley,1,3,2
Billy Ciancaglini,,0,2
Total,4,3,2
,Mayor - Republican,District Council 2nd District - Republican,3
,Billy Ciancaglini,Michael Bradley,3
Billy Ciancaglini,0,1,3
Michael Bradley,,0,3
Total,1,1,3
,Mayor - Republican,District Council 2nd District - Republican,5
,Billy Ciancaglini,Michael Bradley,5
Billy Ciancaglini,0,2,5
Michael Bradley,,0,5
Total,2,2,5
,Mayor - Republican,District Council 2nd District - Republican,6
,Billy Ciancaglini,Michael Bradley,6
Billy Ciancaglini,0,2,6
Michael Bradley,,0,6
Total,2,2,6
,Mayor - Republican,District Council 2nd District - Republican,7
,Billy Ciancaglini,Michael Bradley,7
Billy Ciancaglini,2,14,7
Michael Bradley,,2,7
Total,16,16,7
,Mayor - Republican,District Council 2nd District - Republican,8
,Billy Ciancaglini,Michael Bradley,8
Billy Ciancaglini,0,1,8
Michael Bradley,,0,8
Total,1,1,8
,Mayor - Republican,District Council 2nd District - Republican,9
,Billy Ciancaglini,Michael Bradley,9
Billy Ciancaglini,1,2,9
Michael Bradley,,0,9
Total,3,2,9
,Mayor - Republican,District Council 2nd District - Republican,10
,Billy Ciancaglini,Michael Bradley,10
Billy Ciancaglini,12,5,10
Michael Bradley,,1,10
Total,17,6,10
,Mayor - Republican,District Council 2nd District - Republican,11
,Billy Ciancaglini,Michael Bradley,11
Billy Ciancaglini,0,2,11
Michael Bradley,,0,11
Total,2,2,11
,District Council 2nd District - Republican,Mayor - Republican,12
,Michael Bradley,Billy Ciancaglini,12
Michael Bradley,1,12,12
Billy Ciancaglini,,0,12
Total,13,12,12
,Mayor - Republican,District Council 2nd District - Republican,13
,Billy Ciancaglini,Michael Bradley,13
Billy Ciancaglini,0,8,13
Michael Bradley,,0,13
Total,8,8,13
,Mayor - Republican,District Council 2nd District - Republican,14
,Billy Ciancaglini,Michael Bradley,14
Billy Ciancaglini,1,7,14
Michael Bradley,,1,14
Total,8,8,14
,Mayor - Republican,District Council 2nd District - Republican,15
,Billy Ciancaglini,Michael Bradley,15
Billy Ciancaglini,2,6,15
Michael Bradley,,0,15
Total,8,6,15
,Mayor - Republican,District Council 2nd District - Republican,16
,Billy Ciancaglini,Michael Bradley,16
Billy Ciancaglini,2,5,16
Michael Bradley,,1,16
Total,7,6,16
,Mayor - Republican,District Council 2nd District - Republican,17
,Billy Ciancaglini,Michael Bradley,17
Billy Ciancaglini,0,5,17
Michael Bradley,,0,17
Total,5,5,17
,Mayor - Republican,District Council 2nd District - Republican,18
,Billy Ciancaglini,Michael Bradley,18
Billy Ciancaglini,0,3,18
Michael Bradley,,0,18
Total,3,3,18
,Mayor - Republican,District Council 2nd District - Republican,19
,Billy Ciancaglini,Michael Bradley,19
Billy Ciancaglini,5,14,19
Michael Bradley,,1,19
Total,19,15,19
,District Council 2nd District - Republican,Mayor - Republican,20
,Michael Bradley,Billy Ciancaglini,20
Michael Bradley,1,6,20
Billy Ciancaglini,,0,20
Total,7,6,20
,Mayor - Republican,District Council 2nd District - Republican,22
,Billy Ciancaglini,Michael Bradley,22
Billy Ciancaglini,3,9,22
Michael Bradley,,1,22
Total,12,10,22
,Mayor - Republican,District Council 2nd District - Republican,23
,Billy Ciancaglini,Michael Bradley,23
Billy Ciancaglini,0,1,23
Michael Bradley,,0,23
Total,1,1,23
