col_1,col_2,col_3,division
,City Commissioners - Republican,District Council 1st District - Republican,All
,Al Schmidt,Daniel Orsino,All
Al Schmidt,52,321,All
Daniel Orsino,,11,All
Total,373,332,All
,City Commissioners - Republican,District Council 1st District - Republican,1
,Al Schmidt,Daniel Orsino,1
Al Schmidt,3,19,1
Daniel Orsino,,1,1
Total,22,20,1
,City Commissioners - Republican,District Council 1st District - Republican,2
,Al Schmidt,Daniel Orsino,2
Al Schmidt,4,15,2
Daniel Orsino,,0,2
Total,19,15,2
,City Commissioners - Republican,District Council 1st District - Republican,3
,Al Schmidt,Daniel Orsino,3
Al Schmidt,12,9,3
Daniel Orsino,,1,3
Total,21,10,3
,City Commissioners - Republican,District Council 1st District - Republican,4
,Al Schmidt,Daniel Orsino,4
Al Schmidt,0,9,4
Daniel Orsino,,0,4
Total,9,9,4
,City Commissioners - Republican,District Council 1st District - Republican,5
,Al Schmidt,Daniel Orsino,5
Al Schmidt,4,10,5
Daniel Orsino,,0,5
Total,14,10,5
,City Commissioners - Republican,District Council 1st District - Republican,6
,Al Schmidt,Daniel Orsino,6
Al Schmidt,0,8,6
Daniel Orsino,,0,6
Total,8,8,6
,District Council 1st District - Republican,City Commissioners - Republican,7
,Daniel Orsino,Al Schmidt,7
Daniel Orsino,1,5,7
Al Schmidt,,0,7
Total,6,5,7
,City Commissioners - Republican,District Council 1st District - Republican,8
,Al Schmidt,Daniel Orsino,8
Al Schmidt,1,10,8
Daniel Orsino,,1,8
Total,11,11,8
,City Commissioners - Republican,District Council 1st District - Republican,9
,Al Schmidt,Daniel Orsino,9
Al Schmidt,1,16,9
Daniel Orsino,,1,9
Total,17,17,9
,City Commissioners - Republican,District Council 1st District - Republican,10
,Al Schmidt,Daniel Orsino,10
Al Schmidt,3,20,10
Daniel Orsino,,1,10
Total,23,21,10
,City Commissioners - Republican,District Council 1st District - Republican,11
,Al Schmidt,Daniel Orsino,11
Al Schmidt,1,10,11
Daniel Orsino,,1,11
Total,11,11,11
,City Commissioners - Republican,District Council 1st District - Republican,12
,Al Schmidt,Daniel Orsino,12
Al Schmidt,2,11,12
Daniel Orsino,,0,12
Total,13,11,12
,City Commissioners - Republican,District Council 1st District - Republican,13
,Al Schmidt,Daniel Orsino,13
Al Schmidt,0,3,13
Daniel Orsino,,0,13
Total,3,3,13
,City Commissioners - Republican,District Council 1st District - Republican,14
,Al Schmidt,Daniel Orsino,14
Al Schmidt,1,7,14
Daniel Orsino,,0,14
Total,8,7,14
,City Commissioners - Republican,District Council 1st District - Republican,16
,Al Schmidt,Daniel Orsino,16
Al Schmidt,1,13,16
Daniel Orsino,,0,16
Total,14,13,16
,City Commissioners - Republican,District Council 1st District - Republican,18
,Al Schmidt,Daniel Orsino,18
Al Schmidt,5,41,18
Daniel Orsino,,1,18
Total,46,42,18
,City Commissioners - Republican,District Council 1st District - Republican,19
,Al Schmidt,Daniel Orsino,19
Al Schmidt,4,15,19
Daniel Orsino,,0,19
Total,19,15,19
,City Commissioners - Republican,District Council 1st District - Republican,21
,Al Schmidt,Daniel Orsino,21
Al Schmidt,1,10,21
Daniel Orsino,,0,21
Total,11,10,21
,City Commissioners - Republican,District Council 1st District - Republican,22
,Al Schmidt,Daniel Orsino,22
Al Schmidt,1,12,22
Daniel Orsino,,0,22
Total,13,12,22
,City Commissioners - Republican,District Council 1st District - Republican,24
,Al Schmidt,Daniel Orsino,24
Al Schmidt,2,15,24
Daniel Orsino,,0,24
Total,17,15,24
,City Commissioners - Republican,District Council 1st District - Republican,25
,Al Schmidt,Daniel Orsino,25
Al Schmidt,0,7,25
Daniel Orsino,,0,25
Total,7,7,25
,City Commissioners - Republican,District Council 1st District - Republican,26
,Al Schmidt,Daniel Orsino,26
Al Schmidt,2,9,26
Daniel Orsino,,0,26
Total,11,9,26
,District Council 1st District - Republican,City Commissioners - Republican,27
,Daniel Orsino,Al Schmidt,27
Daniel Orsino,2,15,27
Al Schmidt,,0,27
Total,17,15,27
,City Commissioners - Republican,District Council 1st District - Republican,28
,Al Schmidt,Daniel Orsino,28
Al Schmidt,1,4,28
Daniel Orsino,,0,28
Total,5,4,28
,City Commissioners - Republican,District Council 1st District - Republican,29
,Al Schmidt,Daniel Orsino,29
Al Schmidt,1,2,29
Daniel Orsino,,0,29
Total,3,2,29
,City Commissioners - Republican,District Council 1st District - Republican,30
,Al Schmidt,Daniel Orsino,30
Al Schmidt,0,6,30
Daniel Orsino,,0,30
Total,6,6,30
,City Commissioners - Republican,District Council 1st District - Republican,31
,Al Schmidt,Daniel Orsino,31
Al Schmidt,0,1,31
Daniel Orsino,,0,31
Total,1,1,31
,District Council 1st District - Republican,City Commissioners - Republican,33
,Daniel Orsino,Al Schmidt,33
Daniel Orsino,1,5,33
Al Schmidt,,0,33
Total,6,5,33
,City Commissioners - Republican,District Council 1st District - Republican,34
,Al Schmidt,Daniel Orsino,34
Al Schmidt,2,14,34
Daniel Orsino,,0,34
Total,16,14,34
