col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,Mayor - Democrat,,,Judge Of The Superior Court - Democrat,,,All
,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,All
Jim Kenney,303,0,0,"1,189",962,346,All
Anthony Hardy Williams,,148,0,515,493,186,All
Alan Butkovitz,,,15,73,52,53,All
Daniel D Mccaffery,,,,39,919,202,All
Amanda Green-hawkins,,,,,17,230,All
Beth Tarasi,,,,,,27,All
Total,"1,932",960,134,"1,856","1,560",620,All
,Mayor - Democrat,,,Judge Of The Superior Court - Democrat,,,1
,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,Amanda Green-hawkins,Daniel D Mccaffery,Beth Tarasi,1
Jim Kenney,11,0,0,50,59,21,1
Anthony Hardy Williams,,6,0,40,30,11,1
Alan Butkovitz,,,0,2,1,4,1
Amanda Green-hawkins,,,,0,47,19,1
Daniel D Mccaffery,,,,,0,9,1
Beth Tarasi,,,,,,1,1
Total,95,61,5,93,91,37,1
,Mayor - Democrat,,,Judge Of The Superior Court - Democrat,,,2
,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,2
Jim Kenney,14,0,0,44,46,20,2
Anthony Hardy Williams,,7,0,21,18,5,2
Alan Butkovitz,,,0,5,2,2,2
Daniel D Mccaffery,,,,4,42,5,2
Amanda Green-hawkins,,,,,1,13,2
Beth Tarasi,,,,,,0,2
Total,84,36,6,76,69,27,2
,Mayor - Democrat,,,Judge Of The Superior Court - Democrat,,,3
,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,3
Jim Kenney,13,0,0,36,33,12,3
Anthony Hardy Williams,,7,0,18,19,5,3
Alan Butkovitz,,,1,3,1,1,3
Daniel D Mccaffery,,,,2,30,4,3
Amanda Green-hawkins,,,,,1,10,3
Beth Tarasi,,,,,,0,3
Total,65,35,5,59,54,18,3
,Mayor - Democrat,,,Judge Of The Superior Court - Democrat,,,4
,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,Amanda Green-hawkins,Daniel D Mccaffery,Beth Tarasi,4
Jim Kenney,15,0,0,89,56,28,4
Anthony Hardy Williams,,11,0,34,29,15,4
Alan Butkovitz,,,0,2,4,3,4
Amanda Green-hawkins,,,,2,52,23,4
Daniel D Mccaffery,,,,,3,13,4
Beth Tarasi,,,,,,0,4
Total,134,61,5,129,94,46,4
,Mayor - Democrat,,,Judge Of The Superior Court - Democrat,,,5
,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,5
Jim Kenney,12,0,0,69,63,31,5
Anthony Hardy Williams,,3,0,26,25,10,5
Alan Butkovitz,,,0,5,4,2,5
Daniel D Mccaffery,,,,3,47,15,5
Amanda Green-hawkins,,,,,0,21,5
Beth Tarasi,,,,,,0,5
Total,115,47,7,105,93,44,5
,Judge Of The Superior Court - Democrat,,,Mayor - Democrat,,,6
,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,6
Daniel D Mccaffery,3,30,12,46,24,5,6
Amanda Green-hawkins,,0,9,31,20,2,6
Beth Tarasi,,,2,13,13,2,6
Jim Kenney,,,,11,0,0,6
Anthony Hardy Williams,,,,,6,0,6
Alan Butkovitz,,,,,,0,6
Total,80,54,33,71,48,6,6
,Mayor - Democrat,,,Judge Of The Superior Court - Democrat,,,7
,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,7
Jim Kenney,13,0,0,22,10,7,7
Anthony Hardy Williams,,10,0,9,9,6,7
Alan Butkovitz,,,1,2,1,3,7
Daniel D Mccaffery,,,,1,8,7,7
Amanda Green-hawkins,,,,,1,5,7
Beth Tarasi,,,,,,5,7
Total,41,28,5,34,22,22,7
,Mayor - Democrat,,,Judge Of The Superior Court - Democrat,,,8
,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,8
Jim Kenney,5,0,0,38,28,16,8
Anthony Hardy Williams,,8,0,9,8,5,8
Alan Butkovitz,,,0,3,3,2,8
Daniel D Mccaffery,,,,0,27,8,8
Amanda Green-hawkins,,,,,2,5,8
Beth Tarasi,,,,,,4,8
Total,59,21,5,50,41,27,8
,Mayor - Democrat,,,Judge Of The Superior Court - Democrat,,,9
,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,9
Jim Kenney,13,0,0,67,35,18,9
Anthony Hardy Williams,,4,0,18,21,8,9
Alan Butkovitz,,,2,3,4,4,9
Daniel D Mccaffery,,,,0,40,12,9
Amanda Green-hawkins,,,,,0,9,9
Beth Tarasi,,,,,,3,9
Total,93,36,8,89,61,33,9
,Mayor - Democrat,,,Judge Of The Superior Court - Democrat,,,10
,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,10
Jim Kenney,18,0,0,41,25,10,10
Anthony Hardy Williams,,2,0,18,12,2,10
Alan Butkovitz,,,3,2,1,1,10
Daniel D Mccaffery,,,,1,26,6,10
Amanda Green-hawkins,,,,,0,2,10
Beth Tarasi,,,,,,1,10
Total,69,27,6,63,39,14,10
,Mayor - Democrat,,,Judge Of The Superior Court - Democrat,,,11
,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,11
Jim Kenney,14,0,0,44,36,13,11
Anthony Hardy Williams,,1,0,12,10,4,11
Alan Butkovitz,,,1,2,1,0,11
Daniel D Mccaffery,,,,5,31,7,11
Amanda Green-hawkins,,,,,0,6,11
Beth Tarasi,,,,,,1,11
Total,74,18,3,64,47,19,11
,Mayor - Democrat,,,Judge Of The Superior Court - Democrat,,,12
,Anthony Hardy Williams,Jim Kenney,Alan Butkovitz,Amanda Green-hawkins,Daniel D Mccaffery,Beth Tarasi,12
Anthony Hardy Williams,13,0,0,31,23,21,12
Jim Kenney,,15,0,20,23,14,12
Alan Butkovitz,,,0,2,2,0,12
Amanda Green-hawkins,,,,1,23,22,12
Daniel D Mccaffery,,,,,0,9,12
Beth Tarasi,,,,,,2,12
Total,56,53,2,54,49,38,12
,Mayor - Democrat,,,Judge Of The Superior Court - Democrat,,,13
,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,13
Jim Kenney,14,0,0,35,33,7,13
Anthony Hardy Williams,,5,0,22,15,6,13
Alan Butkovitz,,,0,2,2,1,13
Daniel D Mccaffery,,,,1,32,3,13
Amanda Green-hawkins,,,,,1,3,13
Beth Tarasi,,,,,,2,13
Total,66,36,4,62,53,16,13
,Judge Of The Superior Court - Democrat,,,Mayor - Democrat,,,14
,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,14
Daniel D Mccaffery,4,53,3,61,21,1,14
Amanda Green-hawkins,,1,1,41,23,1,14
Beth Tarasi,,,0,8,3,1,14
Jim Kenney,,,,18,0,0,14
Anthony Hardy Williams,,,,,6,0,14
Alan Butkovitz,,,,,,0,14
Total,90,69,12,89,39,2,14
,Mayor - Democrat,,,Judge Of The Superior Court - Democrat,,,15
,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,15
Jim Kenney,11,0,0,34,31,9,15
Anthony Hardy Williams,,7,0,15,12,5,15
Alan Butkovitz,,,1,2,1,1,15
Daniel D Mccaffery,,,,0,28,5,15
Amanda Green-hawkins,,,,,3,8,15
Beth Tarasi,,,,,,1,15
Total,57,28,4,52,48,16,15
,Judge Of The Superior Court - Democrat,,,Mayor - Democrat,,,16
,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,16
Daniel D Mccaffery,0,34,7,45,18,2,16
Amanda Green-hawkins,,1,7,34,15,3,16
Beth Tarasi,,,0,7,6,3,16
Jim Kenney,,,,11,0,0,16
Anthony Hardy Williams,,,,,6,0,16
Alan Butkovitz,,,,,,0,16
Total,69,56,17,66,34,6,16
,Judge Of The Superior Court - Democrat,,,Mayor - Democrat,,,17
,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,17
Daniel D Mccaffery,2,49,7,47,34,6,17
Amanda Green-hawkins,,0,4,32,29,4,17
Beth Tarasi,,,0,10,5,3,17
Jim Kenney,,,,10,0,0,17
Anthony Hardy Williams,,,,,6,0,17
Alan Butkovitz,,,,,,1,17
Total,90,66,18,68,50,10,17
,Mayor - Democrat,,,Judge Of The Superior Court - Democrat,,,18
,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,18
Jim Kenney,21,0,0,113,102,9,18
Anthony Hardy Williams,,2,0,17,13,5,18
Alan Butkovitz,,,0,2,0,1,18
Daniel D Mccaffery,,,,2,98,7,18
Amanda Green-hawkins,,,,,1,3,18
Beth Tarasi,,,,,,1,18
Total,153,28,2,140,122,16,18
,Mayor - Democrat,,,Judge Of The Superior Court - Democrat,,,19
