col_1,col_2,col_3,col_4,col_5,col_6,division
,District Council 1st District - Democrat,,Mayor - Democrat,,,All
,Mark F Squilla,Lou Lanni,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,All
Mark F Squilla,14,0,180,89,77,All
Lou Lanni,,9,57,42,24,All
Jim Kenney,,,75,0,0,All
Anthony Hardy Williams,,,,10,0,All
Alan Butkovitz,,,,,14,All
Total,360,132,312,141,115,All
,District Council 1st District - Democrat,,Mayor - Democrat,,,7
,Mark F Squilla,Lou Lanni,Jim Kenney,Alan Butkovitz,Anthony Hardy Williams,7
Mark F Squilla,2,0,21,15,4,7
Lou Lanni,,0,6,4,0,7
Jim Kenney,,,3,0,0,7
Alan Butkovitz,,,,3,0,7
Anthony Hardy Williams,,,,,0,7
Total,42,10,30,22,4,7
,Mayor - Democrat,,,District Council 1st District - Democrat,,8
,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,Mark F Squilla,Lou Lanni,8
Jim Kenney,9,0,0,17,8,8
Anthony Hardy Williams,,1,0,6,3,8
Alan Butkovitz,,,0,1,0,8
Mark F Squilla,,,,1,0,8
Lou Lanni,,,,,0,8
Total,34,10,1,25,11,8
,Mayor - Democrat,,,District Council 1st District - Democrat,,9
,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,Mark F Squilla,Lou Lanni,9
Jim Kenney,5,0,0,12,7,9
Anthony Hardy Williams,,1,0,3,3,9
Alan Butkovitz,,,0,2,2,9
Mark F Squilla,,,,1,0,9
Lou Lanni,,,,,0,9
Total,24,7,4,18,12,9
,Mayor - Democrat,,,District Council 1st District - Democrat,,10
,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,Lou Lanni,Mark F Squilla,10
Jim Kenney,3,0,0,2,5,10
Anthony Hardy Williams,,0,0,6,3,10
Alan Butkovitz,,,0,2,1,10
Lou Lanni,,,,0,0,10
Mark F Squilla,,,,,0,10
Total,10,9,3,10,9,10
,Mayor - Democrat,,,District Council 1st District - Democrat,,11
,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,Mark F Squilla,Lou Lanni,11
Jim Kenney,10,0,0,14,6,11
Anthony Hardy Williams,,1,0,9,2,11
Alan Butkovitz,,,0,2,1,11
Mark F Squilla,,,,1,0,11
Lou Lanni,,,,,2,11
Total,30,12,3,26,11,11
,District Council 1st District - Democrat,,Mayor - Democrat,,,13
,Mark F Squilla,Lou Lanni,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,13
Mark F Squilla,0,0,13,11,3,13
Lou Lanni,,1,5,2,2,13
Jim Kenney,,,2,0,0,13
Anthony Hardy Williams,,,,0,0,13
Alan Butkovitz,,,,,1,13
Total,27,10,20,13,6,13
,Mayor - Democrat,,,District Council 1st District - Democrat,,14
,Jim Kenney,Alan Butkovitz,Anthony Hardy Williams,Mark F Squilla,Lou Lanni,14
Jim Kenney,1,0,0,5,1,14
Alan Butkovitz,,0,0,1,1,14
Anthony Hardy Williams,,,0,0,1,14
Mark F Squilla,,,,0,0,14
Lou Lanni,,,,,0,14
Total,7,2,1,6,3,14
,Mayor - Democrat,,,District Council 1st District - Democrat,,16
,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,Mark F Squilla,Lou Lanni,16
Jim Kenney,8,0,0,8,8,16
Anthony Hardy Williams,,0,0,5,4,16
Alan Butkovitz,,,1,3,0,16
Mark F Squilla,,,,0,0,16
Lou Lanni,,,,,2,16
Total,24,9,4,16,14,16
