col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,division
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Register Of Wills - Democrat,,,All
,Helen Gym,Allan Domb,Katherine Gilmore Richardson,Derek S Green,Isaiah Thomas,Justin Diberardinis,Eryn Santamoor,Adrián Rivera-reyes,Deja Lynn Alvarez,Beth Finn,Willie Floyd Singletary,Erika Almirón,Sandra Dungee Glenn,Joseph A Diorio,Ogbonna Paul Hagins,Fernando Treviño,Billy Thompson,Bobbie Curry,Vinny Black,Hena Veit,Asa Khalif,Ethelind Baylor,Mark Ross,Latrice Y Bryant,Fareed Abdullah,Edwin Santana,Wayne Allen,Wayne Edmund Dorsey,Devon Cade,Sherrie Cohen,Ronald R Donatucci,Tracey Gordon,Jacque P Whaumbush,All
Helen Gym,33,511,316,285,290,181,173,132,117,119,82,98,81,41,68,43,38,37,21,29,22,34,27,22,14,13,7,9,8,0,542,262,99,All
Allan Domb,,45,288,317,278,212,166,56,45,77,24,54,64,70,15,36,46,35,32,23,15,16,31,9,13,15,17,9,11,1,515,165,72,All
Katherine Gilmore Richardson,,,5,239,229,65,76,27,27,60,10,44,50,23,7,22,18,17,11,16,6,10,9,15,8,5,5,9,4,0,275,88,47,All
Derek S Green,,,,4,246,79,57,26,17,21,10,19,18,16,6,12,14,15,16,8,9,17,11,10,11,8,9,5,4,0,282,78,26,All
Isaiah Thomas,,,,,2,59,29,32,27,20,13,26,21,19,8,11,16,8,7,7,23,18,6,18,19,8,6,9,3,0,260,86,30,All
Justin Diberardinis,,,,,,12,88,25,14,49,4,35,24,36,1,11,9,15,14,13,13,19,17,7,6,10,5,5,3,0,189,81,31,All
Eryn Santamoor,,,,,,,3,35,37,46,14,47,36,26,11,29,17,18,12,22,11,10,7,13,3,16,2,3,5,0,125,102,34,All
Adrián Rivera-reyes,,,,,,,,6,99,27,75,22,13,15,64,37,10,9,7,12,4,11,4,14,7,17,3,3,3,1,90,128,34,All
Deja Lynn Alvarez,,,,,,,,,7,24,78,25,15,9,63,28,12,7,9,12,15,10,4,9,4,12,6,3,2,1,76,118,36,All
Beth Finn,,,,,,,,,,0,9,36,49,33,11,12,24,25,12,19,10,10,13,10,2,9,9,8,4,0,73,92,35,All
Willie Floyd Singletary,,,,,,,,,,,4,6,4,12,58,7,7,7,7,8,5,2,4,8,7,5,5,4,3,0,51,72,31,All
Erika Almirón,,,,,,,,,,,,1,25,12,3,13,4,6,3,10,15,13,2,10,2,6,1,0,3,1,46,67,17,All
Sandra Dungee Glenn,,,,,,,,,,,,,1,16,5,4,10,12,8,13,8,11,8,17,3,2,7,3,3,0,48,64,28,All
Joseph A Diorio,,,,,,,,,,,,,,4,10,12,24,17,16,9,5,4,11,4,0,5,3,4,2,0,93,28,9,All
Ogbonna Paul Hagins,,,,,,,,,,,,,,,3,9,5,2,5,6,6,2,1,2,4,1,1,0,1,0,31,55,15,All
Fernando Treviño,,,,,,,,,,,,,,,,0,9,5,3,4,4,3,7,4,4,11,3,2,1,0,42,35,7,All
Billy Thompson,,,,,,,,,,,,,,,,,0,16,7,8,4,1,6,4,1,3,7,2,4,0,48,27,11,All
Bobbie Curry,,,,,,,,,,,,,,,,,,0,6,5,1,1,7,4,1,10,6,2,3,0,47,21,9,All
Vinny Black,,,,,,,,,,,,,,,,,,,4,9,3,4,5,3,1,2,1,1,8,0,35,15,13,All
Hena Veit,,,,,,,,,,,,,,,,,,,,1,6,1,4,7,4,1,1,0,4,0,23,23,20,All
Asa Khalif,,,,,,,,,,,,,,,,,,,,,1,7,4,7,16,4,6,0,2,0,10,38,15,All
Ethelind Baylor,,,,,,,,,,,,,,,,,,,,,,0,1,3,3,2,5,1,0,0,16,22,14,All
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,0,3,5,1,8,7,1,0,27,21,7,All
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,,,,,0,7,2,2,1,2,0,14,29,14,All
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,,,,,,2,1,7,1,1,0,7,25,13,All
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,2,0,27,14,4,All
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,2,0,12,12,9,All
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,8,11,7,All
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,17,3,3,All
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,All
Ronald R Donatucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,0,0,All
Tracey Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,0,All
