col_1,col_2,col_3,col_4,col_5,division
,Sheriff - Democrat,,,,All
,Rochelle Bilal,Jewell Williams,Malika Rahman,Larry King Sr,All
Rochelle Bilal,297,0,0,0,All
Jewell Williams,,289,0,0,All
Malika Rahman,,,218,0,All
Larry King Sr,,,,48,All
Total,297,289,218,48,All
,Sheriff - Democrat,,,,1
,Malika Rahman,Jewell Williams,Rochelle Bilal,Larry King Sr,1
Malika Rahman,18,0,0,0,1
Jewell Williams,,15,0,0,1
Rochelle Bilal,,,14,0,1
Larry King Sr,,,,1,1
Total,18,15,14,1,1
,Sheriff - Democrat,,,,2
,Rochelle Bilal,Malika Rahman,Jewell Williams,Larry King Sr,2
Rochelle Bilal,14,0,0,0,2
Malika Rahman,,11,0,0,2
Jewell Williams,,,10,0,2
Larry King Sr,,,,7,2
Total,14,11,10,7,2
,Sheriff - Democrat,,,,3
,Rochelle Bilal,Jewell Williams,Malika Rahman,Larry King Sr,3
Rochelle Bilal,16,0,0,0,3
Jewell Williams,,10,0,0,3
Malika Rahman,,,9,0,3
Larry King Sr,,,,3,3
Total,16,10,9,3,3
,Sheriff - Democrat,,,,4
,Jewell Williams,Malika Rahman,Rochelle Bilal,Larry King Sr,4
Jewell Williams,15,0,0,0,4
Malika Rahman,,14,0,0,4
Rochelle Bilal,,,14,0,4
Larry King Sr,,,,2,4
Total,15,14,14,2,4
,Sheriff - Democrat,,,,5
,Rochelle Bilal,Jewell Williams,Malika Rahman,Larry King Sr,5
Rochelle Bilal,27,0,0,0,5
Jewell Williams,,14,0,0,5
Malika Rahman,,,9,0,5
Larry King Sr,,,,3,5
Total,27,14,9,3,5
,Sheriff - Democrat,,,,6
,Rochelle Bilal,Malika Rahman,Jewell Williams,Larry King Sr,6
Rochelle Bilal,13,0,0,0,6
Malika Rahman,,9,0,0,6
Jewell Williams,,,8,0,6
Larry King Sr,,,,3,6
Total,13,9,8,3,6
,Sheriff - Democrat,,,,7
,Malika Rahman,Jewell Williams,Rochelle Bilal,Larry King Sr,7
Malika Rahman,17,0,0,0,7
Jewell Williams,,10,0,0,7
Rochelle Bilal,,,10,0,7
Larry King Sr,,,,6,7
Total,17,10,10,6,7
,Sheriff - Democrat,,,,8
,Malika Rahman,Rochelle Bilal,Jewell Williams,Larry King Sr,8
Malika Rahman,15,0,0,0,8
Rochelle Bilal,,14,0,0,8
Jewell Williams,,,12,0,8
Larry King Sr,,,,5,8
Total,15,14,12,5,8
,Sheriff - Democrat,,,,9
,Rochelle Bilal,Jewell Williams,Malika Rahman,Larry King Sr,9
Rochelle Bilal,25,0,0,0,9
Jewell Williams,,17,0,0,9
Malika Rahman,,,12,0,9
Larry King Sr,,,,2,9
Total,25,17,12,2,9
,Sheriff - Democrat,,,,10
,Jewell Williams,Malika Rahman,Rochelle Bilal,Larry King Sr,10
Jewell Williams,17,0,0,0,10
Malika Rahman,,12,0,0,10
Rochelle Bilal,,,12,0,10
Larry King Sr,,,,0,10
Total,17,12,12,0,10
,Sheriff - Democrat,,,,11
,Jewell Williams,Rochelle Bilal,Malika Rahman,Larry King Sr,11
Jewell Williams,17,0,0,0,11
Rochelle Bilal,,13,0,0,11
Malika Rahman,,,11,0,11
Larry King Sr,,,,2,11
Total,17,13,11,2,11
,Sheriff - Democrat,,,,12
,Rochelle Bilal,Jewell Williams,Malika Rahman,Larry King Sr,12
Rochelle Bilal,16,0,0,0,12
Jewell Williams,,15,0,0,12
Malika Rahman,,,14,0,12
Larry King Sr,,,,5,12
Total,16,15,14,5,12
,Sheriff - Democrat,,,,13
,Rochelle Bilal,Jewell Williams,Malika Rahman,Larry King Sr,13
Rochelle Bilal,16,0,0,0,13
Jewell Williams,,11,0,0,13
Malika Rahman,,,9,0,13
Larry King Sr,,,,1,13
Total,16,11,9,1,13
,Sheriff - Democrat,,,,14
,Jewell Williams,Malika Rahman,Rochelle Bilal,Larry King Sr,14
Jewell Williams,23,0,0,0,14
Malika Rahman,,13,0,0,14
Rochelle Bilal,,,9,0,14
Larry King Sr,,,,2,14
Total,23,13,9,2,14
,Sheriff - Democrat,,,,15
,Jewell Williams,Rochelle Bilal,Malika Rahman,Larry King Sr,15
Jewell Williams,12,0,0,0,15
Rochelle Bilal,,8,0,0,15
Malika Rahman,,,6,0,15
Larry King Sr,,,,1,15
Total,12,8,6,1,15
,Sheriff - Democrat,,,,16
,Rochelle Bilal,Jewell Williams,Malika Rahman,Larry King Sr,16
Rochelle Bilal,9,0,0,0,16
Jewell Williams,,6,0,0,16
Malika Rahman,,,5,0,16
Larry King Sr,,,,0,16
Total,9,6,5,0,16
,Sheriff - Democrat,,,,17
,Jewell Williams,Malika Rahman,Rochelle Bilal,Larry King Sr,17
Jewell Williams,12,0,0,0,17
Malika Rahman,,4,0,0,17
Rochelle Bilal,,,3,0,17
Larry King Sr,,,,1,17
Total,12,4,3,1,17
,Sheriff - Democrat,,,,18
,Rochelle Bilal,Jewell Williams,Malika Rahman,Larry King Sr,18
Rochelle Bilal,9,0,0,0,18
Jewell Williams,,8,0,0,18
Malika Rahman,,,5,0,18
Larry King Sr,,,,0,18
Total,9,8,5,0,18
,Sheriff - Democrat,,,,19
,Jewell Williams,Rochelle Bilal,Malika Rahman,Larry King Sr,19
Jewell Williams,15,0,0,0,19
Rochelle Bilal,,10,0,0,19
Malika Rahman,,,6,0,19
Larry King Sr,,,,0,19
Total,15,10,6,0,19
,Sheriff - Democrat,,,,20
,Jewell Williams,Rochelle Bilal,Larry King Sr,Malika Rahman,20
Jewell Williams,9,0,0,0,20
Rochelle Bilal,,8,0,0,20
Larry King Sr,,,1,0,20
Malika Rahman,,,,0,20
Total,9,8,1,0,20
,Sheriff - Democrat,,,,21
,Jewell Williams,Rochelle Bilal,Malika Rahman,Larry King Sr,21
Jewell Williams,14,0,0,0,21
Rochelle Bilal,,14,0,0,21
Malika Rahman,,,7,0,21
Larry King Sr,,,,0,21
Total,14,14,7,0,21
,Sheriff - Democrat,,,,22
,Jewell Williams,Rochelle Bilal,Malika Rahman,Larry King Sr,22
Jewell Williams,10,0,0,0,22
Rochelle Bilal,,10,0,0,22
Malika Rahman,,,4,0,22
Larry King Sr,,,,2,22
Total,10,10,4,2,22
,Sheriff - Democrat,,,,23
,Malika Rahman,Rochelle Bilal,Jewell Williams,Larry King Sr,23
Malika Rahman,6,0,0,0,23
Rochelle Bilal,,6,0,0,23
Jewell Williams,,,5,0,23
Larry King Sr,,,,1,23
Total,6,6,5,1,23
,Sheriff - Democrat,,,,24
,Rochelle Bilal,Jewell Williams,Malika Rahman,Larry King Sr,24
Rochelle Bilal,7,0,0,0,24
Jewell Williams,,4,0,0,24
Malika Rahman,,,2,0,24
Larry King Sr,,,,0,24
Total,7,4,2,0,24
