col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_50,col_51,col_52,col_53,col_54,col_55,col_56,division
Justin Diberardinis,,,,,,,,,2,116,3,10,11,57,16,14,6,5,8,5,3,2,6,1,5,1,1,0,0,0,35,96,130,119,71,148,32,76,77,112,41,7,18,24,36,70,10,49,17,24,15,39,19,2,6,All
Erika Almirón,,,,,,,,,,0,3,8,23,70,26,19,10,10,16,11,7,6,2,5,0,1,1,1,1,0,20,91,133,102,52,166,42,77,96,96,51,7,10,23,42,80,5,43,11,25,14,44,11,4,11,All
Willie Floyd Singletary,,,,,,,,,,,5,59,4,3,4,4,9,9,5,5,5,3,7,2,1,4,2,5,1,0,87,16,87,8,26,11,13,11,29,5,19,78,74,25,8,5,13,6,11,4,8,3,5,6,5,All
Ogbonna Paul Hagins,,,,,,,,,,,,2,10,8,6,9,6,5,5,1,4,2,2,3,1,1,4,2,0,0,63,27,75,15,31,22,25,6,30,13,13,62,58,19,17,15,12,10,11,9,9,9,3,0,1,All
Sandra Dungee Glenn,,,,,,,,,,,,,0,6,18,14,18,18,6,9,9,3,3,5,1,2,1,1,0,1,28,46,41,25,22,37,42,12,28,26,35,13,10,33,37,24,34,11,29,25,16,22,6,6,8,All
Ethelind Baylor,,,,,,,,,,,,,,0,11,4,7,5,2,2,3,4,2,4,1,0,3,1,0,0,13,55,67,34,32,74,23,35,55,45,22,3,9,11,10,44,4,18,9,9,6,28,2,1,0,All
Beth Finn,,,,,,,,,,,,,,,1,10,3,14,6,5,8,6,4,1,3,1,4,1,2,0,15,50,61,33,19,48,27,12,36,23,30,10,10,17,31,13,9,18,9,21,14,9,8,4,7,All
Asa Khalif,,,,,,,,,,,,,,,,0,27,12,5,9,3,6,1,4,2,2,2,3,3,0,20,34,27,19,16,38,37,12,23,18,31,11,9,18,16,14,21,17,19,11,12,10,3,6,3,All
Fareed Abdullah,,,,,,,,,,,,,,,,,3,13,6,12,4,5,3,10,4,1,2,3,2,1,20,22,15,14,12,27,34,14,18,15,38,12,12,18,9,11,34,5,26,13,8,9,7,7,7,All
Latrice Y Bryant,,,,,,,,,,,,,,,,,,0,5,10,9,3,3,2,5,5,3,5,2,0,16,30,46,11,10,32,27,11,30,11,43,13,8,12,31,15,16,10,23,17,14,16,4,5,4,All
Fernando Treviño,,,,,,,,,,,,,,,,,,,0,11,17,2,8,5,1,3,2,0,5,1,18,31,30,21,34,39,20,14,24,25,17,14,12,24,15,11,7,14,6,12,9,6,4,6,2,All
Billy Thompson,,,,,,,,,,,,,,,,,,,,2,11,5,8,0,4,0,5,1,4,0,18,33,17,25,18,28,9,8,33,7,22,15,11,25,16,10,26,6,16,7,3,4,18,6,4,All
Hena Veit,,,,,,,,,,,,,,,,,,,,,0,2,7,1,1,3,3,1,2,0,12,25,23,10,18,11,13,4,20,7,12,8,6,15,23,6,5,2,3,12,8,9,5,6,2,All
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,2,2,2,0,19,11,15,11,9,12,12,7,5,10,10,6,6,9,8,7,5,5,8,3,2,2,4,5,4,All
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,,,0,0,3,4,3,2,4,0,11,16,14,7,12,1,7,5,13,5,7,7,7,12,11,1,9,5,1,8,3,7,6,2,2,All
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,0,0,0,0,9,6,10,5,6,7,17,5,8,5,9,2,3,6,3,4,6,4,7,3,5,4,0,5,1,All
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,3,1,1,2,1,0,8,9,5,7,7,3,6,4,9,2,5,4,3,2,7,3,6,6,5,6,5,3,1,1,1,All
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,13,4,10,7,7,2,6,9,7,1,5,6,5,3,5,3,2,2,7,2,4,2,1,1,0,All
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,3,9,8,9,9,9,4,1,8,3,4,6,7,4,10,1,5,5,7,4,2,2,3,3,2,All
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0,7,5,4,3,4,5,4,3,2,4,5,6,3,4,2,1,2,2,5,2,3,1,0,3,1,All
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,6,2,1,4,4,4,0,5,2,5,1,3,6,3,2,4,1,1,3,3,1,2,1,3,All
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,2,0,0,0,0,1,0,1,2,0,1,1,0,1,1,0,0,0,1,0,All
Joshua Roberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,235,103,225,248,36,227,201,39,24,28,98,95,52,20,19,33,21,35,12,21,10,12,13,5,All
Wendi Barish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,139,273,233,136,233,216,135,82,77,23,33,47,73,65,43,35,30,42,42,41,28,8,8,All
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,86,68,160,63,68,154,99,96,102,101,56,89,85,26,34,33,62,54,51,14,13,9,All
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,283,182,236,254,72,113,49,10,14,44,29,45,43,98,19,14,12,19,35,5,6,All
James C Crumlish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,103,209,183,55,53,33,36,38,43,22,10,20,91,23,13,13,5,12,13,3,All
Tiffany Palmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,69,103,130,144,108,15,19,55,55,94,42,108,42,34,33,38,32,7,11,All
Carmella Jacquinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,202,49,39,73,9,23,47,33,39,47,20,44,29,20,25,3,7,7,All
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,47,90,28,5,10,10,15,54,32,17,10,8,6,8,8,3,5,All
Nicola Serianni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,63,67,35,26,34,66,79,36,21,30,43,29,46,22,9,6,All
Kay Yu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,48,11,18,31,34,60,23,42,20,26,19,21,13,6,10,All
Kendra Mccrae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,21,18,44,57,44,32,32,42,31,31,29,10,14,11,All
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,84,31,14,5,15,11,22,10,6,5,5,6,3,All
Craig Levin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,35,27,7,17,8,21,13,17,4,6,7,7,All
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,25,27,46,18,47,17,15,11,11,19,10,All
Beth Grossman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20,11,21,24,50,33,24,14,8,5,All
Cateria R Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,29,10,16,16,15,36,7,5,2,All
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,36,17,12,15,19,9,9,All
Chris Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,18,9,17,5,8,10,2,All
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,15,13,4,8,5,All
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,22,15,8,1,7,All
Laurie Dow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,12,5,3,2,All
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,8,2,3,All
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,3,All
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,All
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,All
Total,792,538,530,492,476,375,309,275,260,257,163,138,128,111,109,94,92,87,86,82,54,42,38,30,30,26,24,23,14,2,541,502,489,472,401,390,381,340,277,241,222,192,184,176,169,169,146,145,129,113,104,100,65,39,33,All
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,1
,Helen Gym,Adrián Rivera-reyes,Eryn Santamoor,Derek S Green,Isaiah Thomas,Justin Diberardinis,Allan Domb,Katherine Gilmore Richardson,Erika Almirón,Deja Lynn Alvarez,Beth Finn,Ethelind Baylor,Ogbonna Paul Hagins,Fernando Treviño,Sandra Dungee Glenn,Willie Floyd Singletary,Asa Khalif,Fareed Abdullah,Latrice Y Bryant,Bobbie Curry,Hena Veit,Joseph A Diorio,Mark Ross,Devon Cade,Edwin Santana,Billy Thompson,Wayne Allen,Sherrie Cohen,Vinny Black,Wayne Edmund Dorsey,Tiffany Palmer,Jennifer Schultz,Anthony Kyriakakis,Kay Yu,Wendi Barish,Cateria R Mccabe,Carmella Jacquinto,James C Crumlish,Henry Mcgregor Sias,Beth Grossman,Joshua Roberts,Nicola Serianni,Kendra Mccrae,Vicki Markovitz,Terri M Booker,Chris Hall,Laurie Dow,Leon Goodman,Jon Marshall,Sherman Toppin,Craig Levin,Janine D Momasso,Gregory Weyer,Robert Trimble,James F Berardinelli,1
Helen Gym,0,24,20,18,16,24,11,16,18,14,9,8,7,5,3,1,4,1,1,0,1,1,2,2,1,1,0,0,0,0,30,24,23,23,18,16,7,12,12,11,7,10,7,11,6,10,8,8,2,2,3,5,1,2,2,1
Adrián Rivera-reyes,,0,14,4,8,11,5,6,11,9,10,4,5,6,3,2,0,0,1,0,0,1,1,0,1,0,0,0,0,0,19,18,15,17,7,9,10,8,9,9,3,6,7,6,4,8,3,3,4,2,3,0,1,1,0,1
Eryn Santamoor,,,1,8,4,10,6,7,5,2,6,1,3,4,4,0,1,1,1,0,1,0,2,1,0,0,0,0,0,0,14,14,13,12,11,4,4,7,4,11,0,5,5,7,3,4,4,2,3,1,2,1,2,0,0,1
Derek S Green,,,,0,13,6,12,14,1,5,2,2,2,1,2,0,3,1,2,1,0,0,2,2,0,1,0,0,0,0,8,8,8,7,6,4,7,8,2,3,8,5,5,7,8,4,5,8,2,1,2,1,1,2,1,1
Isaiah Thomas,,,,,0,7,8,10,7,1,1,5,1,2,3,1,2,2,1,2,1,1,0,0,2,0,1,0,0,0,8,9,7,6,7,10,8,5,6,4,9,6,2,2,7,0,3,5,3,4,3,3,1,1,1,1
Justin Diberardinis,,,,,,0,5,4,12,4,2,3,3,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,19,10,14,16,9,10,1,6,9,3,2,6,1,1,1,5,2,2,1,1,0,5,1,1,1,1
Allan Domb,,,,,,,0,11,3,2,4,1,2,1,4,2,1,2,1,2,1,2,2,0,0,0,1,0,0,0,2,9,11,7,8,5,8,6,6,4,5,4,4,3,6,2,1,6,1,5,1,2,3,2,2,1
Katherine Gilmore Richardson,,,,,,,,0,1,4,1,0,1,1,4,1,2,1,0,1,0,1,1,0,0,1,1,0,0,0,7,7,10,7,6,4,8,11,5,4,8,4,3,4,6,6,2,5,2,3,1,1,1,2,1,1
Erika Almirón,,,,,,,,,0,6,4,5,1,4,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,16,9,9,12,8,9,2,4,9,2,1,6,2,0,0,3,0,0,2,0,3,3,1,0,0,1
Deja Lynn Alvarez,,,,,,,,,,0,7,2,2,2,2,1,1,1,0,0,2,0,0,1,0,1,0,0,0,0,12,7,6,5,7,3,7,5,3,3,4,4,7,3,2,5,5,1,1,1,1,1,0,0,0,1
Beth Finn,,,,,,,,,,,0,3,1,2,3,0,0,0,2,0,2,0,0,1,0,0,0,0,0,0,8,10,4,6,9,4,6,2,3,5,0,4,5,5,3,3,2,1,2,1,2,1,1,1,0,1
Ethelind Baylor,,,,,,,,,,,,0,0,1,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,6,7,1,3,5,5,3,1,1,1,1,3,2,3,1,1,1,0,0,0,1,4,0,0,0,1
Ogbonna Paul Hagins,,,,,,,,,,,,,0,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1,2,4,2,4,1,0,3,2,1,2,2,2,1,1,1,2,0,0,0,0,0,0,1
Fernando Treviño,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,7,5,4,4,2,1,3,3,2,2,1,1,2,2,1,2,2,1,3,0,4,0,1,0,0,1
Sandra Dungee Glenn,,,,,,,,,,,,,,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,5,2,1,4,2,2,2,1,3,2,2,1,2,3,1,1,1,1,3,1,0,0,0,0,1
Willie Floyd Singletary,,,,,,,,,,,,,,,,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,1,3,1,1,2,0,0,0,1,1,3,1,3,0,1,0,1,1,2,3,0,0,0,0,0,1
Asa Khalif,,,,,,,,,,,,,,,,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,2,1,1,1,0,0,0,0,1,0,2,1,0,1,0,1,0,0,0,0,0,1
Fareed Abdullah,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,3,1,1,0,1,0,0,0,2,0,3,0,1,0,0,2,0,0,1,0,0,1
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,0,2,0,1,0,0,0,0,0,0,0,0,1,3,2,2,1,0,1,0,1,1,0,2,1,2,2,0,0,0,0,1,0,0,0,0,0,1
Bobbie Curry,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,1,0,0,0,0,1,2,1,0,0,2,1,2,0,1,2,1,0,1,0,0,0,0,1,0,0,0,0,0,1
Hena Veit,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,2,0,0,3,1,2,1,0,1,1,1,2,0,0,0,1,0,1,0,1,1,0,0,0,1
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,1,2,1,1,0,0,0,0,1,3,0,1,0,0,1,1
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,3,1,3,1,0,0,1,1,1,0,1,0,0,1,1
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,1,2,0,0,2,1,0,0,1,0,0,0,0,1
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1
Billy Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Tiffany Palmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,17,18,21,13,11,6,11,12,5,3,7,5,6,3,8,4,3,1,0,2,4,2,0,0,1
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,10,14,12,5,6,7,10,3,9,10,8,5,4,7,3,3,4,3,4,0,2,0,1
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19,9,8,7,15,12,3,4,5,3,1,4,10,1,2,0,2,0,2,2,1,1,1
Kay Yu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,6,8,11,4,2,4,2,1,2,7,2,5,0,0,1,1,3,1,1,1
Wendi Barish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,6,4,5,8,3,10,6,7,2,1,4,2,3,1,1,5,1,0,0,1
Cateria R Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,7,2,0,8,5,3,2,0,2,2,1,0,0,4,0,0,0,1
Carmella Jacquinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,3,4,4,3,7,3,6,5,3,2,1,1,2,1,1,1,0,1
James C Crumlish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,1,6,1,3,0,3,11,1,2,1,1,1,1,0,2,0,1
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,3,1,0,0,2,0,0,0,1,1,0,1,0,0,1
Beth Grossman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,4,6,3,1,2,4,3,1,3,0,1,1,1,1
Joshua Roberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,1,1,1,2,3,2,2,1,0,0,0,0,1
Nicola Serianni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,6,2,0,1,1,2,2,1,4,0,0,1,1
Kendra Mccrae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,2,2,6,1,2,2,1,1,0,1,0,1
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,4,3,2,1,2,1,0,0,1,1
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,4,1,4,2,0,1,1,0,1
Chris Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,1,0,0,2,0,1
Laurie Dow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,1,1,0,0,0,0,1
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,2,0,1,1,1,1
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,0,0,0,0,1
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,1,1
Craig Levin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,57,33,29,27,26,26,25,23,21,18,16,10,10,9,8,6,5,4,4,3,3,3,3,2,2,1,1,0,0,0,36,34,32,29,27,20,19,19,17,16,16,16,15,14,13,12,10,10,8,8,6,6,3,3,2,1
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,2
,Helen Gym,Deja Lynn Alvarez,Adrián Rivera-reyes,Allan Domb,Willie Floyd Singletary,Derek S Green,Isaiah Thomas,Ogbonna Paul Hagins,Katherine Gilmore Richardson,Eryn Santamoor,Latrice Y Bryant,Sandra Dungee Glenn,Asa Khalif,Beth Finn,Erika Almirón,Ethelind Baylor,Fernando Treviño,Joseph A Diorio,Justin Diberardinis,Billy Thompson,Bobbie Curry,Devon Cade,Edwin Santana,Fareed Abdullah,Hena Veit,Mark Ross,Sherrie Cohen,Vinny Black,Wayne Allen,Wayne Edmund Dorsey,Craig Levin,Joshua Roberts,Jennifer Schultz,Carmella Jacquinto,Jon Marshall,Leon Goodman,Henry Mcgregor Sias,Kendra Mccrae,Beth Grossman,Sherman Toppin,Nicola Serianni,Anthony Kyriakakis,Cateria R Mccabe,James C Crumlish,Laurie Dow,Tiffany Palmer,Wendi Barish,Chris Hall,Gregory Weyer,James F Berardinelli,Robert Trimble,Terri M Booker,Vicki Markovitz,Janine D Momasso,Kay Yu,2
Helen Gym,0,8,8,7,5,4,2,5,4,3,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,9,10,9,4,7,2,4,4,3,4,3,1,2,2,1,1,2,0,0,1,0,0,1,0,0,2
Deja Lynn Alvarez,,0,8,4,6,1,0,4,1,2,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,7,3,5,4,1,3,1,2,3,1,0,2,1,1,2,1,1,1,1,0,1,0,0,2
Adrián Rivera-reyes,,,0,4,6,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,6,2,6,3,1,1,0,1,1,1,0,2,1,1,0,1,0,1,1,0,0,0,0,2
Allan Domb,,,,1,2,5,2,0,4,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,5,2,4,2,3,4,2,2,3,0,2,2,0,2,1,0,1,0,1,1,0,0,0,0,2
Willie Floyd Singletary,,,,,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,1,4,2,1,1,0,1,1,0,0,2,0,1,0,1,0,1,1,0,0,0,0,2
Derek S Green,,,,,,0,2,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,2,1,2,2,1,1,2,0,1,2,0,0,0,0,1,0,0,1,0,0,0,0,2
Isaiah Thomas,,,,,,,0,0,2,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,4,0,1,2,1,1,2,0,1,2,0,0,1,0,0,0,0,0,1,0,0,0,2
Ogbonna Paul Hagins,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,5,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
Katherine Gilmore Richardson,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,2,1,0,2,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2
