col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Register Of Wills - Democrat,,,Sheriff - Democrat,,,,All
,Tracey Gordon,Ronald R Donatucci,Jacque P Whaumbush,Rochelle Bilal,Jewell Williams,Malika Rahman,Larry King Sr,All
Tracey Gordon,"3,822",0,0,"35,170","10,626","18,129","3,176",All
Ronald R Donatucci,,"12,006",0,"14,293","23,038","10,715","4,086",All
Jacque P Whaumbush,,,"2,250","9,212","5,106","7,626","1,470",All
Rochelle Bilal,,,,"8,040",0,0,0,All
Jewell Williams,,,,,"5,530",0,0,All
Malika Rahman,,,,,,"4,960",0,All
Larry King Sr,,,,,,,"1,100",All
Total,"70,923","64,138","25,664","66,715","44,300","41,430","9,832",All
