col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,division
Anthony Kyriakakis,,,,,0,20,2,2,0,3,3,1,0,1,2,2,1,2,2,0,1,1,1,0,1,22,1,2,0,1
Henry Mcgregor Sias,,,,,,0,4,2,2,2,2,3,2,2,0,1,0,1,3,1,1,2,2,0,1,21,3,3,0,1
Jennifer Schultz,,,,,,,1,5,5,5,1,6,6,2,3,3,1,3,3,2,2,3,3,0,0,7,10,3,1,1
Kendra Mccrae,,,,,,,,1,9,2,3,7,3,4,3,4,4,2,5,1,4,1,5,1,0,7,6,2,4,1
Tiffany Palmer,,,,,,,,,0,3,7,9,6,2,5,3,5,3,1,0,4,1,2,0,1,7,9,1,2,1
Craig Levin,,,,,,,,,,0,2,3,4,3,5,2,4,2,0,4,2,2,1,4,1,8,6,2,0,1
Sherman Toppin,,,,,,,,,,,0,7,2,2,4,6,4,4,3,2,1,2,1,0,2,4,10,3,0,1
Terri M Booker,,,,,,,,,,,,0,5,1,4,6,5,2,3,3,2,2,1,0,2,5,11,2,0,1
Beth Grossman,,,,,,,,,,,,,0,1,2,3,3,2,1,1,0,3,1,1,1,3,5,3,3,1
Jon Marshall,,,,,,,,,,,,,,1,0,1,2,1,1,1,2,0,2,0,1,5,5,1,1,1
Laurie Dow,,,,,,,,,,,,,,,0,2,1,1,0,4,0,1,2,4,2,8,4,1,0,1
Leon Goodman,,,,,,,,,,,,,,,,0,2,3,4,2,4,4,0,0,1,3,5,5,1,1
Chris Hall,,,,,,,,,,,,,,,,,0,0,0,0,2,1,1,1,1,5,4,0,2,1
Nicola Serianni,,,,,,,,,,,,,,,,,,0,2,0,2,3,1,0,1,4,5,2,0,1
Cateria R Mccabe,,,,,,,,,,,,,,,,,,,0,3,4,1,1,0,0,3,4,2,1,1
Janine D Momasso,,,,,,,,,,,,,,,,,,,,0,2,0,0,4,0,5,2,1,0,1
Kay Yu,,,,,,,,,,,,,,,,,,,,,0,2,1,0,0,5,1,3,0,1
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,2,5,0,1
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4,2,1,1,1
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,0,0,1,1
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,0,0,1
Jewell Williams,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,0,1
Rochelle Bilal,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,0,1
Malika Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,1
Larry King Sr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,59,36,35,34,27,27,23,20,19,18,18,18,14,14,14,14,11,11,10,9,9,9,8,5,3,53,39,16,6,1
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Sheriff - Democrat,,,,2
,Joshua Roberts,Carmella Jacquinto,Jennifer Schultz,Wendi Barish,James C Crumlish,Anthony Kyriakakis,Henry Mcgregor Sias,Sherman Toppin,Cateria R Mccabe,Kendra Mccrae,Tiffany Palmer,Terri M Booker,Nicola Serianni,Craig Levin,Leon Goodman,Jon Marshall,Janine D Momasso,Laurie Dow,Beth Grossman,Chris Hall,Kay Yu,James F Berardinelli,Robert Trimble,Gregory Weyer,Vicki Markovitz,Jewell Williams,Rochelle Bilal,Malika Rahman,Larry King Sr,2
Joshua Roberts,0,30,9,31,24,22,23,11,7,6,6,7,4,9,5,9,2,2,5,3,1,1,1,0,2,34,20,4,1,2
Carmella Jacquinto,,1,6,29,28,26,23,11,11,15,8,5,6,3,5,1,4,6,5,4,3,3,3,0,1,30,9,6,2,2
Jennifer Schultz,,,2,10,7,1,0,6,9,7,7,5,11,11,2,9,2,3,4,3,2,0,3,1,1,12,17,7,2,2
Wendi Barish,,,,0,22,18,19,4,7,9,9,3,9,5,3,3,4,4,5,2,2,1,3,0,1,22,11,5,2,2
James C Crumlish,,,,,1,18,16,2,2,7,5,1,2,6,3,3,4,5,3,3,3,2,3,0,0,23,8,3,1,2
Anthony Kyriakakis,,,,,,0,21,6,7,4,6,2,2,0,0,0,0,0,3,0,2,0,0,0,0,20,6,2,0,2
Henry Mcgregor Sias,,,,,,,0,5,6,1,1,0,0,0,1,0,1,0,2,0,1,1,0,0,0,19,2,2,0,2
Sherman Toppin,,,,,,,,2,6,5,5,6,4,2,6,4,2,3,3,3,0,0,0,1,2,14,9,0,0,2
Cateria R Mccabe,,,,,,,,,0,9,8,7,10,3,6,1,6,3,0,1,1,2,1,1,1,10,6,5,1,2
Kendra Mccrae,,,,,,,,,,0,8,8,9,0,7,0,4,5,2,4,4,0,3,0,0,5,10,7,2,2
Tiffany Palmer,,,,,,,,,,,1,5,5,4,9,1,4,5,4,4,3,2,1,1,0,5,14,2,1,2
Terri M Booker,,,,,,,,,,,,0,8,3,10,3,4,2,3,3,2,1,2,2,2,9,8,3,1,2
Nicola Serianni,,,,,,,,,,,,,0,3,6,5,6,3,3,0,2,0,1,0,1,6,8,5,1,2
Craig Levin,,,,,,,,,,,,,,0,2,6,3,6,3,1,0,2,1,1,0,5,9,2,0,2
Leon Goodman,,,,,,,,,,,,,,,0,3,5,4,2,4,1,2,1,1,1,4,7,5,1,2
Jon Marshall,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,0,0,1,4,6,3,0,2
Janine D Momasso,,,,,,,,,,,,,,,,,0,4,1,0,0,5,0,0,0,2,6,2,0,2
Laurie Dow,,,,,,,,,,,,,,,,,,0,1,2,2,2,0,0,0,1,8,2,0,2
Beth Grossman,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,4,5,0,1,2
Chris Hall,,,,,,,,,,,,,,,,,,,,0,0,0,2,1,1,3,5,1,0,2
Kay Yu,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,3,1,1,2
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,1,0,0,2
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,2,1,0,2
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,1,0,0,2
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,2
Jewell Williams,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,0,2
Rochelle Bilal,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,0,2
Malika Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,2
Larry King Sr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,63,52,42,42,38,29,25,25,24,24,24,23,20,19,19,14,13,13,11,9,7,6,5,3,3,59,49,20,3,2
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Sheriff - Democrat,,,,3
,Joshua Roberts,Wendi Barish,James C Crumlish,Carmella Jacquinto,Henry Mcgregor Sias,Jennifer Schultz,Anthony Kyriakakis,Craig Levin,Jon Marshall,Kendra Mccrae,Tiffany Palmer,Terri M Booker,Sherman Toppin,Leon Goodman,Beth Grossman,Nicola Serianni,Laurie Dow,Chris Hall,Kay Yu,Cateria R Mccabe,Janine D Momasso,Robert Trimble,Vicki Markovitz,Gregory Weyer,James F Berardinelli,Jewell Williams,Rochelle Bilal,Malika Rahman,Larry King Sr,3
Joshua Roberts,5,32,33,30,31,8,30,7,8,3,3,3,1,4,3,1,1,1,2,1,0,1,1,1,0,37,14,3,1,3
Wendi Barish,,1,28,27,29,2,26,4,2,3,5,2,5,3,3,1,3,3,4,4,0,2,1,0,0,29,7,3,1,3
James C Crumlish,,,0,23,27,3,24,5,5,3,4,2,2,4,2,3,1,3,3,2,1,2,1,0,0,28,7,1,2,3
Carmella Jacquinto,,,,0,27,1,25,1,1,5,3,3,2,2,0,0,1,1,4,1,1,0,1,0,0,24,5,2,0,3
Henry Mcgregor Sias,,,,,0,1,28,1,0,2,2,0,2,2,1,0,0,0,1,1,0,1,0,0,0,25,4,1,0,3
Jennifer Schultz,,,,,,2,2,9,12,4,4,3,0,1,4,6,3,1,0,1,0,1,1,1,0,5,16,7,1,3
Anthony Kyriakakis,,,,,,,0,1,0,1,1,1,1,2,1,0,1,0,2,1,1,1,0,0,0,21,5,1,0,3
Craig Levin,,,,,,,,3,11,5,1,4,4,2,5,4,2,2,3,1,3,3,0,1,0,6,12,5,0,3
Jon Marshall,,,,,,,,,0,4,5,2,4,4,7,5,4,4,3,2,0,2,0,1,0,6,9,6,0,3
Kendra Mccrae,,,,,,,,,,0,9,10,6,6,4,7,3,2,2,4,5,3,1,0,0,8,8,3,0,3
Tiffany Palmer,,,,,,,,,,,0,6,5,6,6,4,4,7,2,3,3,0,1,0,0,7,4,6,2,3
Terri M Booker,,,,,,,,,,,,0,3,4,3,5,4,2,3,2,4,1,1,0,0,8,6,1,0,3
Sherman Toppin,,,,,,,,,,,,,0,6,2,2,3,4,3,4,3,3,0,0,0,7,5,2,1,3
Leon Goodman,,,,,,,,,,,,,,1,3,0,2,2,1,3,4,1,0,0,0,5,5,3,0,3
Beth Grossman,,,,,,,,,,,,,,,0,2,5,3,2,2,1,0,0,1,0,4,3,5,0,3
Nicola Serianni,,,,,,,,,,,,,,,,0,3,2,2,1,1,1,1,0,0,4,4,3,0,3
Laurie Dow,,,,,,,,,,,,,,,,,0,2,1,2,1,1,0,0,0,3,3,4,0,3
Chris Hall,,,,,,,,,,,,,,,,,,0,1,1,2,1,0,0,0,2,2,4,1,3
Kay Yu,,,,,,,,,,,,,,,,,,,0,2,2,0,1,0,0,7,1,1,0,3
Cateria R Mccabe,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,3,3,1,1,3
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,4,1,0,3
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,3,0,0,3
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,0,3
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,3
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3
Jewell Williams,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,3
Rochelle Bilal,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,3
Malika Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,3
Larry King Sr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,65,45,41,35,34,32,31,29,22,20,19,16,15,14,13,12,10,9,9,8,7,5,2,1,0,57,44,19,5,3
,Sheriff - Democrat,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,4
,Jewell Williams,Rochelle Bilal,Malika Rahman,Larry King Sr,Joshua Roberts,Jennifer Schultz,Kay Yu,Carmella Jacquinto,Wendi Barish,James C Crumlish,Craig Levin,Jon Marshall,Anthony Kyriakakis,Henry Mcgregor Sias,Terri M Booker,Laurie Dow,Leon Goodman,Cateria R Mccabe,Kendra Mccrae,Tiffany Palmer,Beth Grossman,Sherman Toppin,Chris Hall,Nicola Serianni,Robert Trimble,Vicki Markovitz,Janine D Momasso,Gregory Weyer,James F Berardinelli,4
Jewell Williams,32,0,0,0,31,4,10,22,20,18,6,4,18,17,8,3,5,4,4,6,4,1,3,0,1,2,0,0,1,4
Rochelle Bilal,,17,0,0,12,21,3,5,2,3,11,9,0,2,5,6,3,1,3,2,2,4,2,3,0,1,2,1,0,4
Malika Rahman,,,3,0,4,5,1,1,4,4,6,4,1,1,0,1,2,4,2,1,2,1,1,2,2,1,1,1,0,4
Larry King Sr,,,,1,0,0,0,0,1,0,1,0,0,0,1,2,1,0,1,1,1,1,1,1,0,0,0,0,1,4
Joshua Roberts,,,,,4,9,2,17,19,20,9,13,15,16,4,3,4,3,2,3,0,2,0,2,1,0,1,0,1,4
Jennifer Schultz,,,,,,3,1,2,3,4,12,11,0,0,0,1,2,3,1,1,5,2,4,2,2,3,1,1,0,4
Kay Yu,,,,,,,18,2,0,2,2,4,0,1,5,3,2,0,2,0,1,0,2,1,1,0,1,2,1,4
Carmella Jacquinto,,,,,,,,0,17,20,3,1,18,19,3,4,2,3,2,3,1,3,2,0,0,0,0,0,1,4
Wendi Barish,,,,,,,,,1,18,1,3,16,17,3,4,3,2,3,3,5,1,1,4,0,2,2,0,0,4
James C Crumlish,,,,,,,,,,0,3,4,18,17,2,1,2,3,1,2,2,1,2,2,0,1,0,0,1,4
Craig Levin,,,,,,,,,,,0,9,0,0,4,1,2,3,1,3,2,3,3,1,1,1,1,1,1,4
Jon Marshall,,,,,,,,,,,,3,1,1,3,2,3,2,1,1,0,0,0,3,0,0,0,0,0,4
Anthony Kyriakakis,,,,,,,,,,,,,0,17,2,0,0,3,1,1,0,1,0,0,0,0,0,0,0,4
Henry Mcgregor Sias,,,,,,,,,,,,,,0,2,2,0,2,0,2,0,2,0,1,0,0,0,0,0,4
Terri M Booker,,,,,,,,,,,,,,,0,5,4,0,3,5,1,3,3,1,1,0,2,1,2,4
Laurie Dow,,,,,,,,,,,,,,,,0,5,1,3,2,3,3,3,3,0,0,1,0,0,4
Leon Goodman,,,,,,,,,,,,,,,,,1,3,5,2,2,2,2,2,1,0,0,0,0,4
Cateria R Mccabe,,,,,,,,,,,,,,,,,,1,2,1,1,3,0,0,1,0,0,0,0,4
Kendra Mccrae,,,,,,,,,,,,,,,,,,,0,4,2,1,0,2,1,1,2,1,0,4
Tiffany Palmer,,,,,,,,,,,,,,,,,,,,0,3,2,2,1,1,1,0,0,1,4
Beth Grossman,,,,,,,,,,,,,,,,,,,,,0,1,4,2,2,2,0,1,0,4
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,0,2,0,1,0,1,0,1,4
Chris Hall,,,,,,,,,,,,,,,,,,,,,,,0,0,1,2,0,1,1,4
Nicola Serianni,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,0,4
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,0,4
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,4
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,4
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,86,57,18,4,55,36,34,30,29,28,27,25,21,21,15,12,12,10,10,10,9,8,7,6,4,4,3,2,2,4
,Sheriff - Democrat,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,5
,Jewell Williams,Rochelle Bilal,Malika Rahman,Larry King Sr,Joshua Roberts,Wendi Barish,James C Crumlish,Carmella Jacquinto,Henry Mcgregor Sias,Anthony Kyriakakis,Jennifer Schultz,Craig Levin,Jon Marshall,Cateria R Mccabe,Janine D Momasso,Kendra Mccrae,Leon Goodman,Nicola Serianni,Robert Trimble,Terri M Booker,Beth Grossman,Sherman Toppin,Chris Hall,Tiffany Palmer,James F Berardinelli,Kay Yu,Laurie Dow,Vicki Markovitz,Gregory Weyer,5
Jewell Williams,4,0,0,0,28,20,18,22,16,17,5,3,4,5,4,5,7,1,2,7,3,5,4,3,2,3,1,3,0,5
Rochelle Bilal,,4,0,0,8,3,5,2,1,2,8,7,8,3,4,1,3,5,4,1,3,0,1,3,1,1,2,1,1,5
Malika Rahman,,,1,0,4,2,0,0,2,0,4,5,1,2,2,2,0,1,1,1,2,2,2,1,1,1,2,0,0,5
Larry King Sr,,,,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
Joshua Roberts,,,,,1,19,18,19,14,14,3,5,2,3,5,1,3,3,3,4,3,3,2,2,2,1,2,1,0,5
Wendi Barish,,,,,,0,16,16,13,15,1,1,2,3,4,3,4,1,2,3,4,3,3,2,2,0,1,1,0,5
James C Crumlish,,,,,,,0,15,12,13,1,3,4,5,3,2,7,2,4,2,1,2,2,2,1,2,0,0,0,5
Carmella Jacquinto,,,,,,,,0,13,15,1,1,0,2,1,3,4,1,1,3,1,3,2,2,0,3,0,0,0,5
Henry Mcgregor Sias,,,,,,,,,0,12,1,1,2,3,1,1,2,1,1,4,2,3,0,1,2,2,1,0,0,5
Anthony Kyriakakis,,,,,,,,,,0,1,0,1,4,2,1,1,0,0,2,1,2,2,1,0,0,0,1,1,5
Jennifer Schultz,,,,,,,,,,,0,6,3,0,0,2,1,2,1,3,2,1,2,2,0,3,1,3,1,5
Craig Levin,,,,,,,,,,,,0,4,2,1,2,2,2,2,0,1,0,0,1,1,2,1,0,0,5
Jon Marshall,,,,,,,,,,,,,1,3,1,4,5,1,4,4,2,1,1,1,0,1,0,2,0,5
Cateria R Mccabe,,,,,,,,,,,,,,0,8,3,3,1,2,0,0,3,1,3,4,0,1,0,0,5
Janine D Momasso,,,,,,,,,,,,,,,1,2,1,1,2,0,1,2,1,0,5,0,1,1,0,5
Kendra Mccrae,,,,,,,,,,,,,,,,1,5,1,5,2,1,1,4,0,1,2,1,1,0,5
Leon Goodman,,,,,,,,,,,,,,,,,0,1,5,4,1,3,2,2,0,1,0,1,0,5
Nicola Serianni,,,,,,,,,,,,,,,,,,1,3,0,1,1,0,2,1,0,1,2,0,5
Robert Trimble,,,,,,,,,,,,,,,,,,,0,1,1,1,2,1,1,1,0,1,0,5
Terri M Booker,,,,,,,,,,,,,,,,,,,,0,2,2,0,1,0,1,0,3,0,5
Beth Grossman,,,,,,,,,,,,,,,,,,,,,0,0,1,2,1,2,3,1,0,5
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,0,2,2,1,0,1,1,0,5
Chris Hall,,,,,,,,,,,,,,,,,,,,,,,0,1,0,2,1,0,1,5
Tiffany Palmer,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,2,1,0,5
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,5
Kay Yu,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,5
Laurie Dow,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,5
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5
Total,44,34,12,2,43,27,26,24,20,19,19,17,15,13,13,12,12,10,10,9,8,8,7,7,6,5,5,5,1,5
,Sheriff - Democrat,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,6
,Jewell Williams,Rochelle Bilal,Malika Rahman,Larry King Sr,Joshua Roberts,Jennifer Schultz,Wendi Barish,James C Crumlish,Carmella Jacquinto,Henry Mcgregor Sias,Anthony Kyriakakis,Craig Levin,Leon Goodman,Tiffany Palmer,Jon Marshall,Kendra Mccrae,Terri M Booker,Beth Grossman,Chris Hall,Nicola Serianni,Sherman Toppin,Cateria R Mccabe,Gregory Weyer,Laurie Dow,Janine D Momasso,James F Berardinelli,Kay Yu,Robert Trimble,Vicki Markovitz,6
Jewell Williams,10,0,0,0,33,14,19,21,16,18,14,9,10,11,6,7,10,8,4,6,6,6,4,1,1,2,2,1,0,6
Rochelle Bilal,,3,0,0,8,8,4,1,4,1,1,4,2,3,4,3,1,2,1,1,1,0,0,2,2,1,1,0,1,6
Malika Rahman,,,3,0,5,2,2,1,2,1,1,4,3,1,3,2,1,0,1,2,1,2,1,2,0,0,1,1,0,6
Larry King Sr,,,,0,3,1,0,3,1,2,1,2,4,2,1,3,2,0,3,1,2,1,1,1,1,1,0,1,0,6
Joshua Roberts,,,,,3,6,21,23,20,24,16,7,10,7,5,7,4,3,2,3,3,7,2,2,2,2,0,0,0,6
Jennifer Schultz,,,,,,3,4,3,1,0,2,10,6,4,4,3,3,4,3,4,2,4,1,3,1,0,0,1,0,6
Wendi Barish,,,,,,,0,15,17,17,14,4,3,2,0,5,3,3,2,2,2,3,0,1,1,0,0,0,1,6
James C Crumlish,,,,,,,,0,17,18,14,1,4,2,4,4,0,1,2,0,3,1,1,1,1,1,0,1,0,6
Carmella Jacquinto,,,,,,,,,0,18,14,2,3,3,1,4,1,1,3,1,0,2,0,0,2,2,1,0,0,6
Henry Mcgregor Sias,,,,,,,,,,0,15,1,3,4,1,4,2,1,2,0,1,1,1,0,1,1,0,0,0,6
Anthony Kyriakakis,,,,,,,,,,,0,0,2,1,4,0,1,0,5,1,2,1,1,0,0,0,1,0,0,6
Craig Levin,,,,,,,,,,,,0,6,3,3,2,5,3,1,4,4,4,1,1,2,0,1,0,1,6
Leon Goodman,,,,,,,,,,,,,0,5,5,6,8,2,5,3,3,3,4,4,1,2,2,2,0,6
Tiffany Palmer,,,,,,,,,,,,,,0,1,7,7,5,3,2,3,2,2,1,2,2,1,0,0,6
Jon Marshall,,,,,,,,,,,,,,,2,2,3,2,3,2,2,0,2,3,0,1,2,1,0,6
Kendra Mccrae,,,,,,,,,,,,,,,,0,4,2,2,2,2,3,3,3,1,1,2,2,0,6
Terri M Booker,,,,,,,,,,,,,,,,,0,3,6,2,2,2,3,2,0,2,3,2,0,6
Beth Grossman,,,,,,,,,,,,,,,,,,0,1,3,2,2,0,0,1,1,0,0,1,6
Chris Hall,,,,,,,,,,,,,,,,,,,0,1,1,0,1,1,0,1,1,2,0,6
Nicola Serianni,,,,,,,,,,,,,,,,,,,,0,2,5,0,1,0,0,2,0,0,6
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,0,1,0,2,1,0,0,1,1,6
Cateria R Mccabe,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,1,0,0,6
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,1,0,6
Laurie Dow,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,2,0,6
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,6
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,6
Kay Yu,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,6
