col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,division
Justin Diberardinis,,,,0,13,18,21,5,13,10,7,2,3,3,3,0,1,1,2,0,1,0,0,0,0,0,0,1,0,0,32,24,19
Eryn Santamoor,,,,,0,9,3,12,6,8,3,8,9,0,0,3,2,0,1,1,0,1,0,0,0,1,0,0,0,0,14,20,19
Adrián Rivera-reyes,,,,,,0,10,6,6,8,10,3,2,1,0,1,1,3,0,0,2,1,0,1,0,0,0,1,0,0,12,24,19
Ethelind Baylor,,,,,,,0,1,5,4,4,2,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,0,23,9,19
Allan Domb,,,,,,,,0,9,4,6,5,3,5,1,1,2,1,3,1,0,3,2,1,0,0,1,0,0,0,12,14,19
Derek S Green,,,,,,,,,0,8,5,3,3,1,1,1,1,0,1,1,2,0,0,0,0,0,0,0,0,0,14,11,19
Deja Lynn Alvarez,,,,,,,,,,0,3,2,0,1,0,1,2,3,1,0,3,0,0,0,0,0,0,0,0,0,9,13,19
Beth Finn,,,,,,,,,,,0,2,1,3,1,2,0,1,1,1,0,2,1,0,0,0,0,0,0,0,7,12,19
Fernando Treviño,,,,,,,,,,,,0,4,1,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,4,11,19
Katherine Gilmore Richardson,,,,,,,,,,,,,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,7,7,19
Sandra Dungee Glenn,,,,,,,,,,,,,,0,4,0,0,2,0,1,0,2,1,0,0,0,0,0,0,0,5,6,19
Asa Khalif,,,,,,,,,,,,,,,0,1,1,2,0,1,1,0,0,0,1,0,0,0,0,0,4,3,19
Fareed Abdullah,,,,,,,,,,,,,,,,0,2,0,0,1,2,1,0,0,0,1,0,0,0,0,7,0,19
Latrice Y Bryant,,,,,,,,,,,,,,,,,0,0,0,1,1,1,0,1,1,0,0,0,0,0,6,0,19
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,,,0,0,0,2,0,0,0,0,0,0,0,0,0,3,4,19
Joseph A Diorio,,,,,,,,,,,,,,,,,,,0,0,2,1,1,0,0,0,0,0,0,0,1,5,19
Wayne Allen,,,,,,,,,,,,,,,,,,,,0,0,2,1,1,1,1,1,0,0,0,3,2,19
Willie Floyd Singletary,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,2,4,19
Billy Thompson,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,0,0,0,0,2,3,19
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,2,19
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,19
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,19
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,19
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,19
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,19
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,19
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,19
Kenyatta Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,19
Lauren Vidas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,19
Total,106,61,59,59,38,36,35,32,29,24,20,15,14,12,8,7,7,7,6,6,6,5,3,2,1,1,1,1,0,0,76,66,19
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,District Council 2nd District - Democrat,,20
,Helen Gym,Derek S Green,Isaiah Thomas,Erika Almirón,Katherine Gilmore Richardson,Allan Domb,Justin Diberardinis,Adrián Rivera-reyes,Eryn Santamoor,Deja Lynn Alvarez,Fernando Treviño,Ethelind Baylor,Beth Finn,Sandra Dungee Glenn,Fareed Abdullah,Wayne Allen,Asa Khalif,Willie Floyd Singletary,Billy Thompson,Latrice Y Bryant,Edwin Santana,Ogbonna Paul Hagins,Devon Cade,Hena Veit,Bobbie Curry,Joseph A Diorio,Mark Ross,Sherrie Cohen,Vinny Black,Wayne Edmund Dorsey,Kenyatta Johnson,Lauren Vidas,20
Helen Gym,0,31,33,30,27,19,27,14,15,10,12,12,5,6,3,2,0,2,3,3,3,3,0,2,0,1,0,0,0,0,40,26,20
Derek S Green,,0,20,7,21,15,10,3,8,5,5,3,0,1,1,1,1,2,1,1,1,1,0,0,1,0,0,0,0,0,20,13,20
Isaiah Thomas,,,0,13,21,10,16,3,2,5,4,7,0,3,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,24,11,20
Erika Almirón,,,,0,4,5,18,6,9,7,10,9,5,3,0,1,1,0,2,1,0,0,1,1,0,0,0,0,0,0,19,12,20
Katherine Gilmore Richardson,,,,,0,13,10,3,8,4,3,1,3,4,1,2,2,0,1,2,0,0,0,0,0,0,0,0,0,0,19,11,20
Allan Domb,,,,,,1,2,4,9,2,1,2,2,1,2,1,1,1,2,0,0,0,0,2,0,0,0,0,0,0,19,8,20
Justin Diberardinis,,,,,,,0,4,6,3,3,6,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,11,20
Adrián Rivera-reyes,,,,,,,,1,0,8,2,2,3,1,3,1,2,2,1,1,1,2,0,1,0,1,0,0,0,0,8,11,20
Eryn Santamoor,,,,,,,,,0,1,4,1,5,2,0,1,1,0,2,0,0,1,1,0,0,0,0,0,0,0,9,11,20
Deja Lynn Alvarez,,,,,,,,,,0,3,2,0,1,1,1,1,2,0,0,1,2,0,0,0,0,0,0,0,0,9,8,20
Fernando Treviño,,,,,,,,,,,0,3,3,2,0,2,2,1,1,2,1,0,0,0,0,1,0,0,0,0,7,9,20
Ethelind Baylor,,,,,,,,,,,,0,0,1,2,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,11,3,20
Beth Finn,,,,,,,,,,,,,0,1,0,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,3,6,20
Sandra Dungee Glenn,,,,,,,,,,,,,,0,1,1,2,0,0,1,1,0,1,0,0,0,0,0,0,0,4,4,20
Fareed Abdullah,,,,,,,,,,,,,,,0,1,2,2,0,1,1,1,1,1,1,0,0,0,0,0,7,0,20
Wayne Allen,,,,,,,,,,,,,,,,0,2,0,0,2,1,0,1,0,0,0,0,0,0,0,5,2,20
Asa Khalif,,,,,,,,,,,,,,,,,0,0,1,2,0,1,1,0,0,0,0,0,0,0,5,1,20
Willie Floyd Singletary,,,,,,,,,,,,,,,,,,0,0,1,1,1,0,0,1,0,1,0,0,0,5,1,20
Billy Thompson,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,1,0,0,0,0,2,2,20
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,3,2,20
Edwin Santana,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,2,2,20
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,3,1,20
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,1,20
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,2,0,20
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,20
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,20
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,20
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,20
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,20
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,20
Kenyatta Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,20
Lauren Vidas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20
Total,73,38,38,35,34,30,30,21,21,17,17,14,9,9,7,7,6,6,5,5,4,4,2,2,1,1,1,0,0,0,62,36,20
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,District Council 2nd District - Democrat,,21
,Helen Gym,Derek S Green,Isaiah Thomas,Allan Domb,Justin Diberardinis,Katherine Gilmore Richardson,Adrián Rivera-reyes,Eryn Santamoor,Erika Almirón,Deja Lynn Alvarez,Beth Finn,Ogbonna Paul Hagins,Willie Floyd Singletary,Fareed Abdullah,Sandra Dungee Glenn,Ethelind Baylor,Billy Thompson,Fernando Treviño,Asa Khalif,Wayne Allen,Devon Cade,Hena Veit,Latrice Y Bryant,Joseph A Diorio,Edwin Santana,Vinny Black,Bobbie Curry,Mark Ross,Wayne Edmund Dorsey,Sherrie Cohen,Kenyatta Johnson,Lauren Vidas,21
Helen Gym,0,43,34,27,32,24,21,21,19,11,9,9,5,7,5,8,3,4,4,4,3,0,0,0,0,1,0,1,0,0,51,32,21
Derek S Green,,0,27,26,21,22,11,12,6,4,5,4,5,5,4,3,2,1,4,3,3,1,0,0,1,1,0,1,1,0,37,13,21
Isaiah Thomas,,,0,17,15,21,1,5,8,2,2,2,4,8,4,6,3,2,5,2,1,0,2,1,0,0,1,0,1,0,32,11,21
Allan Domb,,,,1,9,14,9,8,3,2,3,2,5,3,3,4,4,1,2,3,1,1,1,1,1,1,0,1,1,0,25,15,21
Justin Diberardinis,,,,,0,17,12,10,12,5,4,0,0,2,0,2,0,1,0,0,0,0,0,1,0,0,1,1,0,0,20,17,21
Katherine Gilmore Richardson,,,,,,0,4,7,5,0,5,1,2,3,4,4,0,3,1,1,0,1,1,0,1,0,1,0,1,0,25,9,21
Adrián Rivera-reyes,,,,,,,0,11,5,10,4,7,3,0,2,1,2,1,1,2,1,0,1,1,1,1,0,0,0,0,18,19,21
Eryn Santamoor,,,,,,,,0,9,3,4,1,1,1,4,3,2,4,1,0,2,3,1,1,0,0,0,0,0,0,12,18,21
Erika Almirón,,,,,,,,,0,3,3,1,1,1,4,3,0,4,0,2,0,0,1,0,0,0,0,0,0,0,10,12,21
Deja Lynn Alvarez,,,,,,,,,,1,2,5,4,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,8,8,21
Beth Finn,,,,,,,,,,,0,2,1,0,3,1,1,0,2,0,2,1,1,0,1,1,0,0,0,0,6,8,21
Ogbonna Paul Hagins,,,,,,,,,,,,0,3,1,1,0,0,1,1,0,0,1,2,0,1,0,0,0,0,0,9,4,21
Willie Floyd Singletary,,,,,,,,,,,,,0,3,1,0,3,2,1,0,0,1,1,0,1,0,0,0,0,0,10,2,21
Fareed Abdullah,,,,,,,,,,,,,,0,0,1,1,1,2,1,0,0,1,0,0,0,0,0,0,0,7,2,21
Sandra Dungee Glenn,,,,,,,,,,,,,,,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,6,5,21
Ethelind Baylor,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,6,3,21
Billy Thompson,,,,,,,,,,,,,,,,,1,1,0,0,0,1,0,2,0,0,0,0,0,0,5,2,21
Fernando Treviño,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,1,0,0,0,0,0,0,4,4,21
Asa Khalif,,,,,,,,,,,,,,,,,,,0,0,1,0,1,0,0,0,0,0,0,0,4,2,21
Wayne Allen,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,4,2,21
Devon Cade,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,1,0,0,0,0,2,3,21
Hena Veit,,,,,,,,,,,,,,,,,,,,,,0,2,1,0,0,0,0,0,0,3,2,21
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,4,1,21
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,3,1,21
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,2,21
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,0,21
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,21
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,21
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,21
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,21
Kenyatta Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,21
Lauren Vidas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,21
Total,88,58,47,44,41,39,37,31,23,17,15,13,13,11,11,10,8,8,7,7,5,5,5,4,3,2,1,1,1,0,87,49,21
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,District Council 2nd District - Democrat,,22
,Helen Gym,Justin Diberardinis,Erika Almirón,Eryn Santamoor,Isaiah Thomas,Derek S Green,Allan Domb,Katherine Gilmore Richardson,Adrián Rivera-reyes,Ethelind Baylor,Fernando Treviño,Deja Lynn Alvarez,Beth Finn,Sandra Dungee Glenn,Latrice Y Bryant,Hena Veit,Billy Thompson,Ogbonna Paul Hagins,Devon Cade,Fareed Abdullah,Willie Floyd Singletary,Bobbie Curry,Asa Khalif,Joseph A Diorio,Mark Ross,Edwin Santana,Vinny Black,Wayne Allen,Wayne Edmund Dorsey,Sherrie Cohen,Lauren Vidas,Kenyatta Johnson,22
Helen Gym,1,110,93,75,64,56,43,45,44,34,29,25,24,14,6,6,5,6,3,3,3,4,3,3,0,1,0,2,1,0,109,74,22
Justin Diberardinis,,0,65,54,50,35,35,19,27,30,17,12,9,1,1,1,2,2,2,1,0,2,2,1,1,0,0,1,0,0,79,40,22
Erika Almirón,,,1,31,37,18,8,23,23,24,21,13,10,4,2,0,0,1,0,3,0,2,2,0,0,0,0,0,0,0,58,34,22
Eryn Santamoor,,,,0,20,30,26,27,18,6,20,11,8,7,4,4,2,2,3,3,0,3,1,1,0,0,0,1,0,0,59,24,22
Isaiah Thomas,,,,,0,27,16,10,6,23,1,6,3,4,0,0,2,0,1,0,1,0,2,0,0,0,0,1,0,0,27,36,22
Derek S Green,,,,,,0,27,17,6,4,4,10,6,5,1,2,1,1,2,0,0,0,0,0,2,1,0,1,0,0,33,33,22
Allan Domb,,,,,,,3,7,4,2,8,1,9,4,1,2,3,0,3,0,0,2,1,3,2,1,0,0,1,0,32,20,22
Katherine Gilmore Richardson,,,,,,,,0,11,3,13,2,12,7,3,4,0,1,0,1,0,2,1,0,0,0,0,0,0,0,28,21,22
Adrián Rivera-reyes,,,,,,,,,0,6,6,12,6,0,2,1,2,5,1,1,2,0,0,1,0,0,1,0,0,0,33,16,22
Ethelind Baylor,,,,,,,,,,0,1,2,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,18,15,22
Fernando Treviño,,,,,,,,,,,0,3,4,1,2,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,22,7,22
Deja Lynn Alvarez,,,,,,,,,,,,0,0,2,0,3,2,6,0,0,3,0,1,0,0,0,1,0,0,0,20,11,22
Beth Finn,,,,,,,,,,,,,0,6,5,4,1,1,0,1,1,1,0,1,2,0,0,0,0,0,22,7,22
Sandra Dungee Glenn,,,,,,,,,,,,,,0,5,3,1,0,3,2,1,2,0,0,1,1,0,0,0,0,11,6,22
Latrice Y Bryant,,,,,,,,,,,,,,,0,1,1,1,1,3,1,0,0,0,0,0,1,1,0,0,6,4,22
Hena Veit,,,,,,,,,,,,,,,,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,5,2,22
Billy Thompson,,,,,,,,,,,,,,,,,0,0,0,1,1,1,0,1,0,0,2,0,0,0,5,3,22
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,,,0,0,0,2,0,0,0,0,0,0,0,0,0,5,3,22
Devon Cade,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,1,0,1,0,0,3,3,22
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,1,0,0,0,3,2,22
Willie Floyd Singletary,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,5,22
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,3,2,22
Asa Khalif,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,2,2,22
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,1,0,2,1,22
