col_1,col_2,col_3,division
,Judge Of The Court Of Common Pleas - Republican,District Council 6th District - Republican,All
,Beth Grossman,Pete Smith,All
Beth Grossman,6,55,All
Pete Smith,,6,All
Total,61,61,All
,Judge Of The Court Of Common Pleas - Republican,District Council 6th District - Republican,7
,Beth Grossman,Pete Smith,7
Beth Grossman,0,3,7
Pete Smith,,0,7
Total,3,3,7
,Judge Of The Court Of Common Pleas - Republican,District Council 6th District - Republican,8
,Beth Grossman,Pete Smith,8
Beth Grossman,0,5,8
Pete Smith,,0,8
Total,5,5,8
,Judge Of The Court Of Common Pleas - Republican,District Council 6th District - Republican,9
,Beth Grossman,Pete Smith,9
Beth Grossman,0,4,9
Pete Smith,,0,9
Total,4,4,9
,Judge Of The Court Of Common Pleas - Republican,District Council 6th District - Republican,10
,Beth Grossman,Pete Smith,10
Beth Grossman,2,8,10
Pete Smith,,0,10
Total,10,8,10
,Judge Of The Court Of Common Pleas - Republican,District Council 6th District - Republican,11
,Beth Grossman,Pete Smith,11
Beth Grossman,0,1,11
Pete Smith,,0,11
Total,1,1,11
,Judge Of The Court Of Common Pleas - Republican,District Council 6th District - Republican,12
,Beth Grossman,Pete Smith,12
Beth Grossman,0,1,12
Pete Smith,,0,12
Total,1,1,12
,Judge Of The Court Of Common Pleas - Republican,District Council 6th District - Republican,13
,Beth Grossman,Pete Smith,13
Beth Grossman,0,4,13
Pete Smith,,0,13
Total,4,4,13
,Judge Of The Court Of Common Pleas - Republican,District Council 6th District - Republican,15
,Beth Grossman,Pete Smith,15
Beth Grossman,1,3,15
Pete Smith,,0,15
Total,4,3,15
,Judge Of The Court Of Common Pleas - Republican,District Council 6th District - Republican,16
,Beth Grossman,Pete Smith,16
Beth Grossman,0,3,16
Pete Smith,,0,16
Total,3,3,16
,District Council 6th District - Republican,Judge Of The Court Of Common Pleas - Republican,17
,Pete Smith,Beth Grossman,17
Pete Smith,1,1,17
Beth Grossman,,0,17
Total,2,1,17
,District Council 6th District - Republican,Judge Of The Court Of Common Pleas - Republican,18
,Pete Smith,Beth Grossman,18
Pete Smith,2,7,18
Beth Grossman,,0,18
Total,9,7,18
,District Council 6th District - Republican,Judge Of The Court Of Common Pleas - Republican,19
,Pete Smith,Beth Grossman,19
Pete Smith,1,6,19
Beth Grossman,,0,19
Total,7,6,19
,Judge Of The Court Of Common Pleas - Republican,District Council 6th District - Republican,20
,Beth Grossman,Pete Smith,20
Beth Grossman,1,3,20
Pete Smith,,1,20
Total,4,4,20
,Judge Of The Court Of Common Pleas - Republican,District Council 6th District - Republican,21
,Beth Grossman,Pete Smith,21
Beth Grossman,1,4,21
Pete Smith,,1,21
Total,5,5,21
,Judge Of The Court Of Common Pleas - Republican,District Council 6th District - Republican,22
,Beth Grossman,Pete Smith,22
Beth Grossman,1,2,22
Pete Smith,,0,22
Total,3,2,22
