col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,division
,Helen Gym,Eryn Santamoor,Justin Diberardinis,Allan Domb,Katherine Gilmore Richardson,Derek S Green,Erika Almirón,Isaiah Thomas,Beth Finn,Fernando Treviño,Adrián Rivera-reyes,Deja Lynn Alvarez,Sandra Dungee Glenn,Asa Khalif,Ethelind Baylor,Joseph A Diorio,Hena Veit,Fareed Abdullah,Billy Thompson,Ogbonna Paul Hagins,Willie Floyd Singletary,Bobbie Curry,Latrice Y Bryant,Mark Ross,Vinny Black,Edwin Santana,Devon Cade,Wayne Allen,Sherrie Cohen,Wayne Edmund Dorsey,Rochelle Bilal,Malika Rahman,Jewell Williams,Larry King Sr,1
Helen Gym,2,126,100,75,80,68,74,55,30,41,34,19,12,2,9,4,7,5,3,6,4,3,3,4,2,2,3,2,0,0,108,72,13,8,1
Eryn Santamoor,,0,83,64,71,56,46,51,19,34,20,6,2,2,2,2,1,2,0,1,1,2,2,0,1,2,1,0,0,0,81,54,9,3,1
Justin Diberardinis,,,4,55,34,34,42,36,17,21,28,7,3,1,7,5,1,0,1,1,0,0,1,3,2,2,1,1,0,0,64,46,7,8,1
Allan Domb,,,,7,31,38,19,23,26,8,15,4,8,6,3,7,4,4,2,2,2,4,3,3,3,1,2,1,0,0,60,33,6,10,1
Katherine Gilmore Richardson,,,,,0,45,25,43,12,21,6,6,7,4,2,5,3,1,1,2,0,0,1,3,1,2,0,0,0,0,64,33,3,2,1
Derek S Green,,,,,,0,16,43,9,5,4,6,1,0,2,0,2,1,1,1,1,1,0,0,0,2,0,1,0,0,56,22,4,2,1
Erika Almirón,,,,,,,0,15,12,26,11,9,6,3,9,1,2,4,0,1,0,0,0,1,0,0,1,0,0,0,37,42,3,0,1
Isaiah Thomas,,,,,,,,0,2,4,6,3,4,1,3,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,61,9,2,0,1
Beth Finn,,,,,,,,,0,5,8,5,9,4,3,5,7,2,2,1,1,3,2,2,3,0,1,1,0,0,27,12,4,3,1
Fernando Treviño,,,,,,,,,,0,8,3,2,0,0,2,0,3,0,0,0,1,0,1,0,0,0,0,0,0,10,31,1,2,1
Adrián Rivera-reyes,,,,,,,,,,,0,11,2,3,1,1,0,2,3,5,5,0,2,0,1,2,0,0,0,0,26,16,0,2,1
Deja Lynn Alvarez,,,,,,,,,,,,1,4,3,2,1,0,1,0,4,3,1,1,0,0,0,1,0,0,0,16,9,1,0,1
Sandra Dungee Glenn,,,,,,,,,,,,,0,5,1,1,3,0,0,0,0,1,2,0,1,0,1,0,0,0,12,4,1,0,1
Asa Khalif,,,,,,,,,,,,,,0,0,0,1,2,1,1,2,1,1,0,2,1,0,0,0,0,4,7,0,0,1
Ethelind Baylor,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,7,2,1,2,1
Joseph A Diorio,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,1,2,1,0,0,0,0,0,4,1,1,4,1
Hena Veit,,,,,,,,,,,,,,,,,0,2,1,0,0,1,1,0,0,1,1,0,0,0,5,3,2,0,1
Fareed Abdullah,,,,,,,,,,,,,,,,,,0,1,1,1,1,0,0,0,0,0,0,0,0,1,5,3,0,1
Billy Thompson,,,,,,,,,,,,,,,,,,,0,1,2,2,0,0,2,1,1,1,0,0,2,4,1,1,1
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,,,,,0,3,0,0,0,0,1,0,0,0,0,4,4,0,0,1
Willie Floyd Singletary,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,1,0,1,0,0,5,3,0,0,1
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,2,1,0,0,3,2,1,1,1
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,3,1,0,2,1
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,2,0,0,1,1,1,3,1
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,2,2,0,1,1
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,3,0,0,1
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,2,0,0,1
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,1,1
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1
Rochelle Bilal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,1
Malika Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,1
Jewell Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Larry King Sr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,222,161,148,134,105,91,85,77,52,48,47,31,20,12,12,11,10,9,8,8,8,7,6,6,6,5,4,3,0,0,152,96,16,13,1
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sheriff - Democrat,,,,2
,Helen Gym,Eryn Santamoor,Allan Domb,Justin Diberardinis,Erika Almirón,Katherine Gilmore Richardson,Derek S Green,Isaiah Thomas,Adrián Rivera-reyes,Beth Finn,Fernando Treviño,Deja Lynn Alvarez,Ogbonna Paul Hagins,Ethelind Baylor,Billy Thompson,Latrice Y Bryant,Sandra Dungee Glenn,Fareed Abdullah,Hena Veit,Joseph A Diorio,Vinny Black,Asa Khalif,Wayne Allen,Edwin Santana,Willie Floyd Singletary,Bobbie Curry,Mark Ross,Devon Cade,Sherrie Cohen,Wayne Edmund Dorsey,Rochelle Bilal,Malika Rahman,Jewell Williams,Larry King Sr,2
Helen Gym,0,83,53,61,53,42,33,34,21,21,25,13,8,7,1,7,7,2,6,1,1,1,1,2,2,0,0,0,0,0,64,51,6,4,2
Eryn Santamoor,,0,55,50,36,37,34,23,9,15,21,4,3,2,0,1,3,1,4,1,2,0,1,0,0,0,0,0,0,0,51,40,6,1,2
Allan Domb,,,6,40,15,12,29,21,9,13,10,3,3,2,2,1,4,1,1,2,0,1,2,1,0,0,1,0,0,0,30,30,6,5,2
Justin Diberardinis,,,,1,34,17,30,24,14,10,6,8,1,7,1,2,1,2,1,0,2,0,1,2,0,0,0,0,0,0,43,24,6,3,2
Erika Almirón,,,,,0,16,12,10,10,6,13,8,1,6,1,1,3,1,1,0,1,1,2,0,0,0,0,0,0,0,32,23,4,2,2
Katherine Gilmore Richardson,,,,,,0,17,17,6,9,12,3,2,0,3,6,5,0,1,0,2,0,0,0,0,0,0,0,0,0,35,17,1,0,2
Derek S Green,,,,,,,0,23,5,2,2,3,0,1,3,1,2,1,1,1,0,0,1,1,0,0,1,0,0,0,29,14,5,2,2
Isaiah Thomas,,,,,,,,0,7,5,0,2,2,3,2,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,31,6,3,1,2
Adrián Rivera-reyes,,,,,,,,,0,6,7,7,8,3,3,1,0,3,2,1,3,2,0,0,1,0,0,0,0,0,17,13,1,2,2
Beth Finn,,,,,,,,,,0,3,4,4,0,1,4,0,1,2,0,0,1,2,2,0,0,0,0,0,0,16,10,2,2,2
Fernando Treviño,,,,,,,,,,,0,3,3,1,2,0,0,2,0,0,1,2,1,0,0,0,0,0,0,0,6,21,3,0,2
Deja Lynn Alvarez,,,,,,,,,,,,1,2,4,0,3,1,2,0,1,2,1,2,1,1,0,0,0,0,0,11,5,1,1,2
Ogbonna Paul Hagins,,,,,,,,,,,,,0,1,2,0,0,1,4,0,1,1,1,1,1,0,0,0,0,0,7,7,0,0,2
Ethelind Baylor,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,7,2,0,1,2
Billy Thompson,,,,,,,,,,,,,,,0,1,1,1,1,3,3,0,0,0,2,1,1,0,0,0,3,4,0,2,2
Latrice Y Bryant,,,,,,,,,,,,,,,,0,2,1,0,0,0,1,0,1,0,0,0,0,0,0,2,5,0,1,2
Sandra Dungee Glenn,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4,4,0,0,2
Fareed Abdullah,,,,,,,,,,,,,,,,,,0,0,1,1,4,1,1,0,0,0,0,0,0,3,4,0,0,2
Hena Veit,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,1,0,0,0,0,0,2,4,0,1,2
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,2,1,1,0,0,0,1,1,0,2,2
Vinny Black,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,0,0,0,0,4,1,0,1,2
Asa Khalif,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,0,1,3,0,0,2
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,3,2,0,0,2
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,2,1,0,0,2
Willie Floyd Singletary,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,3,0,1,2
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,2
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,2
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,2
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,2
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2
Rochelle Bilal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2
Malika Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2
Jewell Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
Larry King Sr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,138,109,91,87,63,54,53,45,34,33,31,21,14,10,9,9,9,7,7,6,6,5,5,4,4,1,1,0,0,0,90,71,9,9,2
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sheriff - Democrat,,,,3
,Helen Gym,Allan Domb,Eryn Santamoor,Derek S Green,Katherine Gilmore Richardson,Justin Diberardinis,Beth Finn,Erika Almirón,Fernando Treviño,Adrián Rivera-reyes,Isaiah Thomas,Deja Lynn Alvarez,Sandra Dungee Glenn,Joseph A Diorio,Devon Cade,Ethelind Baylor,Hena Veit,Mark Ross,Ogbonna Paul Hagins,Bobbie Curry,Wayne Allen,Billy Thompson,Latrice Y Bryant,Vinny Black,Wayne Edmund Dorsey,Fareed Abdullah,Asa Khalif,Edwin Santana,Sherrie Cohen,Willie Floyd Singletary,Rochelle Bilal,Malika Rahman,Jewell Williams,Larry King Sr,3
Helen Gym,2,111,126,90,86,65,46,48,28,22,17,16,8,4,4,4,3,2,3,2,2,2,1,2,1,1,0,0,0,0,105,55,5,7,3
Allan Domb,,7,104,73,67,43,33,21,11,11,13,8,1,3,3,1,3,4,1,3,1,2,1,2,0,0,0,0,0,0,83,31,9,4,3
Eryn Santamoor,,,0,74,77,45,25,34,24,13,15,9,1,2,2,2,2,2,2,1,1,0,1,0,0,1,0,0,0,0,73,49,3,3,3
Derek S Green,,,,1,51,32,11,14,11,5,15,4,2,3,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,61,23,5,3,3
Katherine Gilmore Richardson,,,,,0,17,17,21,12,2,6,6,4,2,3,0,2,2,1,1,0,1,1,0,0,1,0,0,0,0,66,21,0,2,3
Justin Diberardinis,,,,,,3,20,20,9,9,10,6,3,1,0,4,1,1,1,1,0,0,0,0,1,0,0,0,0,0,40,23,4,1,3
Beth Finn,,,,,,,0,10,4,13,6,5,5,2,3,1,4,2,1,1,2,0,1,1,2,0,0,0,0,0,39,10,5,1,3
Erika Almirón,,,,,,,,0,13,6,11,8,3,1,0,5,0,1,0,1,0,0,2,0,0,0,0,0,0,0,22,29,0,0,3
Fernando Treviño,,,,,,,,,1,9,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,23,0,1,3
Adrián Rivera-reyes,,,,,,,,,,0,3,7,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,12,2,2,3
Isaiah Thomas,,,,,,,,,,,0,3,1,0,1,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,13,9,0,1,3
Deja Lynn Alvarez,,,,,,,,,,,,0,1,1,2,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,11,9,2,0,3
Sandra Dungee Glenn,,,,,,,,,,,,,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,4,1,1,3
Joseph A Diorio,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,3,1,0,2,3
Devon Cade,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,1,1,0,3
Ethelind Baylor,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,3
Hena Veit,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,3
Mark Ross,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,3
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,3
Bobbie Curry,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,3
Wayne Allen,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,2,1,0,0,3
Billy Thompson,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,1,0,0,1,3
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,3
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,3
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,1,0,3
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,3
Asa Khalif,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,3
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,3
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,3
Willie Floyd Singletary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3
Rochelle Bilal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3
Malika Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,3
Jewell Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3
Larry King Sr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,196,160,151,104,100,85,62,57,37,30,28,25,9,7,6,6,5,5,4,3,3,2,2,2,2,1,0,0,0,0,127,70,11,7,3
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sheriff - Democrat,,,,4
,Helen Gym,Eryn Santamoor,Allan Domb,Erika Almirón,Justin Diberardinis,Katherine Gilmore Richardson,Adrián Rivera-reyes,Derek S Green,Isaiah Thomas,Beth Finn,Deja Lynn Alvarez,Fernando Treviño,Latrice Y Bryant,Ogbonna Paul Hagins,Sandra Dungee Glenn,Asa Khalif,Ethelind Baylor,Fareed Abdullah,Hena Veit,Joseph A Diorio,Billy Thompson,Willie Floyd Singletary,Edwin Santana,Bobbie Curry,Devon Cade,Mark Ross,Vinny Black,Wayne Allen,Wayne Edmund Dorsey,Sherrie Cohen,Rochelle Bilal,Malika Rahman,Jewell Williams,Larry King Sr,4
Helen Gym,2,105,62,94,76,81,62,58,50,37,35,35,12,11,10,11,11,4,7,5,3,4,3,3,1,1,1,2,1,0,116,70,6,8,4
Eryn Santamoor,,0,50,38,44,65,24,45,33,23,6,27,4,5,5,0,1,1,4,1,2,0,0,3,2,0,1,1,1,0,70,39,5,1,4
Allan Domb,,,6,9,41,28,10,33,14,26,3,10,2,4,5,1,0,1,1,4,3,1,1,1,3,3,1,3,2,0,50,22,5,6,4
Erika Almirón,,,,0,41,32,26,18,27,9,22,19,5,4,8,7,11,4,2,1,0,0,0,0,0,0,1,0,0,0,53,39,2,3,4
Justin Diberardinis,,,,,0,20,26,28,19,19,13,11,1,0,2,3,5,2,1,3,0,0,0,0,0,1,0,0,0,0,56,28,0,5,4
Katherine Gilmore Richardson,,,,,,0,13,31,28,16,6,15,8,2,6,1,2,2,3,1,2,0,0,1,2,0,0,0,1,0,48,35,3,1,4
Adrián Rivera-reyes,,,,,,,0,13,12,21,30,13,6,6,1,6,4,2,1,1,1,5,1,0,0,0,0,0,1,0,41,22,8,2,4
Derek S Green,,,,,,,,0,28,13,7,5,1,0,1,2,1,0,0,0,2,0,2,0,0,1,1,2,0,0,50,14,4,2,4
Isaiah Thomas,,,,,,,,,0,6,1,3,1,3,3,2,8,1,2,0,1,0,1,0,0,0,0,0,0,0,47,10,2,1,4
Beth Finn,,,,,,,,,,0,3,6,5,0,1,3,2,1,3,1,0,0,0,1,1,3,1,1,1,0,33,11,5,3,4
Deja Lynn Alvarez,,,,,,,,,,,0,11,5,5,2,8,0,4,1,1,1,5,1,0,0,0,1,0,0,0,23,17,4,1,4
Fernando Treviño,,,,,,,,,,,,1,2,0,2,1,0,2,1,1,0,0,1,0,0,1,0,0,0,0,16,21,4,2,4
Latrice Y Bryant,,,,,,,,,,,,,0,1,4,4,0,2,2,1,1,0,2,1,0,0,1,0,0,0,7,7,3,1,4
Ogbonna Paul Hagins,,,,,,,,,,,,,,1,1,0,1,1,1,0,0,3,1,0,0,0,0,0,0,0,7,6,0,0,4
Sandra Dungee Glenn,,,,,,,,,,,,,,,0,2,2,1,1,0,0,0,0,1,0,0,0,0,0,0,8,5,0,0,4
Asa Khalif,,,,,,,,,,,,,,,,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,11,2,1,0,4
Ethelind Baylor,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,0,4
Fareed Abdullah,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,4,2,1,1,4
Hena Veit,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,1,6,1,0,4
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,1,0,0,0,3,2,0,2,4
Billy Thompson,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,1,1,0,3,3,0,0,4
Willie Floyd Singletary,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,5,0,0,4
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,4,0,0,4
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,2,1,0,0,4
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,2,0,0,1,4
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3,0,0,0,4
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,0,0,1,4
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,0,4
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,4
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,4
Rochelle Bilal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,4
Malika Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,4
Jewell Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,4
Larry King Sr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,226,131,110,102,102,95,78,78,66,56,48,47,18,15,15,14,13,8,8,7,6,5,4,3,3,3,3,3,2,0,152,88,16,11,4
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sheriff - Democrat,,,,5
,Helen Gym,Eryn Santamoor,Justin Diberardinis,Erika Almirón,Derek S Green,Allan Domb,Isaiah Thomas,Adrián Rivera-reyes,Deja Lynn Alvarez,Beth Finn,Katherine Gilmore Richardson,Fernando Treviño,Ethelind Baylor,Sandra Dungee Glenn,Asa Khalif,Willie Floyd Singletary,Billy Thompson,Edwin Santana,Fareed Abdullah,Joseph A Diorio,Mark Ross,Latrice Y Bryant,Ogbonna Paul Hagins,Hena Veit,Vinny Black,Wayne Allen,Devon Cade,Wayne Edmund Dorsey,Bobbie Curry,Sherrie Cohen,Rochelle Bilal,Malika Rahman,Jewell Williams,Larry King Sr,5
Helen Gym,11,87,90,81,64,50,25,28,22,23,21,15,11,6,6,2,1,3,5,2,3,4,3,3,0,1,0,0,0,0,92,36,7,5,5
Eryn Santamoor,,1,75,53,61,43,19,15,9,13,15,10,3,4,1,0,1,2,2,1,3,0,0,0,1,1,0,1,0,0,66,22,6,7,5
Justin Diberardinis,,,0,65,59,34,26,13,6,6,9,4,10,2,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,70,17,4,7,5
