col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,division
Malika Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
Larry King Sr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Jewell Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,80,59,45,40,34,34,33,32,28,25,21,13,11,6,5,5,4,2,2,2,2,2,2,1,1,1,1,1,0,0,52,41,9,3,1
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sheriff - Democrat,,,,2
,Helen Gym,Justin Diberardinis,Erika Almirón,Eryn Santamoor,Isaiah Thomas,Adrián Rivera-reyes,Katherine Gilmore Richardson,Derek S Green,Allan Domb,Ethelind Baylor,Beth Finn,Deja Lynn Alvarez,Asa Khalif,Sandra Dungee Glenn,Ogbonna Paul Hagins,Fareed Abdullah,Fernando Treviño,Latrice Y Bryant,Billy Thompson,Hena Veit,Vinny Black,Edwin Santana,Mark Ross,Willie Floyd Singletary,Bobbie Curry,Joseph A Diorio,Wayne Allen,Wayne Edmund Dorsey,Devon Cade,Sherrie Cohen,Rochelle Bilal,Malika Rahman,Jewell Williams,Larry King Sr,2
Helen Gym,0,110,74,53,49,46,39,35,25,30,23,25,13,11,11,8,7,6,6,7,2,3,3,3,1,1,1,1,0,0,87,48,8,9,2
Justin Diberardinis,,8,62,45,46,32,30,28,21,30,10,11,6,7,4,4,5,3,2,0,2,3,1,1,2,2,1,0,0,0,67,34,7,5,2
Erika Almirón,,,0,18,37,18,13,11,3,25,9,12,4,5,2,3,3,2,0,1,1,2,0,0,0,0,0,0,0,0,47,27,1,0,2
Eryn Santamoor,,,,0,8,14,20,13,13,4,12,5,1,6,3,1,3,3,1,1,1,0,1,0,2,1,1,0,0,0,33,16,3,3,2
Isaiah Thomas,,,,,0,14,2,12,7,20,4,6,3,3,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,26,19,3,2,2
Adrián Rivera-reyes,,,,,,0,3,5,5,4,8,17,6,2,9,4,6,1,2,1,1,1,0,2,0,0,0,0,0,0,24,19,4,3,2
Katherine Gilmore Richardson,,,,,,,0,15,7,3,10,3,2,4,0,7,3,2,2,2,1,3,1,0,0,0,0,0,0,0,25,10,1,3,2
Derek S Green,,,,,,,,0,9,5,2,6,2,1,2,4,0,0,1,0,1,0,2,0,1,0,1,0,0,0,25,6,3,4,2
Allan Domb,,,,,,,,,2,0,6,3,0,5,0,2,1,0,3,1,1,0,0,0,1,1,0,0,0,0,14,9,4,2,2
Ethelind Baylor,,,,,,,,,,0,2,3,2,1,2,0,1,4,0,2,2,1,0,0,0,0,0,0,0,0,19,9,2,2,2
Beth Finn,,,,,,,,,,,1,5,2,5,3,2,4,6,2,4,2,0,2,0,0,0,1,1,0,0,16,8,5,3,2
Deja Lynn Alvarez,,,,,,,,,,,,0,3,1,8,1,3,2,2,1,0,0,0,4,0,1,0,0,0,0,19,8,1,1,2
Asa Khalif,,,,,,,,,,,,,0,2,2,2,1,3,0,2,0,1,0,1,0,1,0,0,0,0,3,8,1,2,2
Sandra Dungee Glenn,,,,,,,,,,,,,,0,0,1,0,2,0,1,2,0,0,0,1,0,0,0,0,0,8,4,1,2,2
Ogbonna Paul Hagins,,,,,,,,,,,,,,,0,0,0,2,0,0,0,1,0,3,0,0,0,0,0,0,9,3,0,1,2
Fareed Abdullah,,,,,,,,,,,,,,,,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1,7,3,0,2
Fernando Treviño,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,1,2
Latrice Y Bryant,,,,,,,,,,,,,,,,,,0,0,2,1,0,0,0,0,0,0,0,0,0,4,3,1,2,2
Billy Thompson,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,0,1,0,1,0,0,4,2,0,1,2
Hena Veit,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,3,2,1,1,2
Vinny Black,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,2,0,2,1,2
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,1,0,1,2
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,1,0,0,0,1,1,2,2
Willie Floyd Singletary,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,2,1,0,0,2
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,1,1,0,2
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,0,2
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,1,2
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,2
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,2
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2
Rochelle Bilal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,2
Malika Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2
Jewell Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2
Larry King Sr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2
Total,170,136,81,61,56,54,44,41,36,36,34,33,15,15,14,12,11,10,7,7,5,4,4,4,3,3,2,1,0,0,103,58,14,14,2
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sheriff - Democrat,,,,3
,Derek S Green,Deja Lynn Alvarez,Isaiah Thomas,Katherine Gilmore Richardson,Allan Domb,Helen Gym,Adrián Rivera-reyes,Eryn Santamoor,Justin Diberardinis,Erika Almirón,Beth Finn,Latrice Y Bryant,Ethelind Baylor,Fernando Treviño,Sandra Dungee Glenn,Wayne Allen,Willie Floyd Singletary,Asa Khalif,Edwin Santana,Fareed Abdullah,Vinny Black,Bobbie Curry,Devon Cade,Ogbonna Paul Hagins,Billy Thompson,Hena Veit,Joseph A Diorio,Mark Ross,Sherrie Cohen,Wayne Edmund Dorsey,Jewell Williams,Rochelle Bilal,Malika Rahman,Larry King Sr,3
Derek S Green,1,32,39,35,23,10,2,4,4,2,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,2,2,1,3
Deja Lynn Alvarez,,1,30,29,17,5,4,0,1,4,1,1,1,1,0,1,2,1,2,1,0,1,0,1,0,0,0,0,0,0,34,2,5,1,3
Isaiah Thomas,,,0,34,21,9,1,2,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2,0,0,3
Katherine Gilmore Richardson,,,,0,22,7,0,5,1,1,1,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2,1,1,3
Allan Domb,,,,,0,11,1,3,1,1,0,1,0,3,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,22,4,1,2,3
Helen Gym,,,,,,0,3,3,6,3,2,3,3,1,1,2,2,0,0,1,2,0,1,1,0,0,0,0,0,0,8,6,5,1,3
Adrián Rivera-reyes,,,,,,,1,2,2,0,2,0,2,1,0,0,2,1,0,2,0,0,0,1,0,0,0,0,0,0,0,4,3,0,3
Eryn Santamoor,,,,,,,,0,3,1,2,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,1,3
Justin Diberardinis,,,,,,,,,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3
Erika Almirón,,,,,,,,,,0,2,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,3,1,2,0,3
Beth Finn,,,,,,,,,,,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,3
Latrice Y Bryant,,,,,,,,,,,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,3
Ethelind Baylor,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
Fernando Treviño,,,,,,,,,,,,,,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,2,0,0,3
Sandra Dungee Glenn,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,3
Wayne Allen,,,,,,,,,,,,,,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3
Willie Floyd Singletary,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,2,1,0,3
Asa Khalif,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3
Edwin Santana,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,3
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3
Vinny Black,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,1,1,0,3
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,3
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,3
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,3
Billy Thompson,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,3
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,3
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,3
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,3
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,3
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3
Jewell Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,0,3
Rochelle Bilal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3
Malika Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3
Larry King Sr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,45,44,40,39,30,22,9,8,7,6,4,4,3,3,3,3,3,2,2,2,2,1,1,1,0,0,0,0,0,0,45,10,9,3,3
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sheriff - Democrat,,,,4
,Helen Gym,Justin Diberardinis,Erika Almirón,Eryn Santamoor,Katherine Gilmore Richardson,Derek S Green,Adrián Rivera-reyes,Beth Finn,Isaiah Thomas,Allan Domb,Ethelind Baylor,Fernando Treviño,Deja Lynn Alvarez,Billy Thompson,Asa Khalif,Hena Veit,Sandra Dungee Glenn,Joseph A Diorio,Bobbie Curry,Edwin Santana,Latrice Y Bryant,Fareed Abdullah,Mark Ross,Ogbonna Paul Hagins,Vinny Black,Willie Floyd Singletary,Wayne Edmund Dorsey,Wayne Allen,Devon Cade,Sherrie Cohen,Rochelle Bilal,Malika Rahman,Jewell Williams,Larry King Sr,4
Helen Gym,0,75,51,42,34,28,26,23,30,21,22,12,11,1,8,4,6,2,2,2,3,3,2,1,2,0,1,0,0,0,54,39,6,5,4
Justin Diberardinis,,2,36,33,25,24,21,19,26,22,22,6,6,3,5,3,2,1,1,0,3,1,2,1,3,1,1,1,0,0,49,25,6,4,4
Erika Almirón,,,0,13,11,7,12,12,26,3,24,7,6,1,3,2,4,0,1,1,2,1,0,0,1,0,0,0,0,0,27,20,5,1,4
Eryn Santamoor,,,,0,24,16,8,9,6,14,2,5,0,4,1,1,1,3,1,3,1,0,0,0,0,0,1,0,0,0,28,13,4,4,4
Katherine Gilmore Richardson,,,,,0,22,5,8,6,8,0,3,2,1,0,0,1,0,0,1,1,0,1,2,0,0,0,0,0,0,25,8,3,1,4
Derek S Green,,,,,,0,6,7,4,8,2,1,6,2,1,2,1,0,1,0,1,0,0,2,0,1,0,0,0,0,27,5,1,1,4
Adrián Rivera-reyes,,,,,,,0,10,4,9,6,4,5,2,1,2,4,2,2,0,1,0,1,3,1,1,0,0,0,0,12,15,1,4,4
Beth Finn,,,,,,,,0,3,9,3,4,4,3,4,2,4,0,0,1,0,1,1,1,1,0,0,0,0,0,9,15,5,4,4
Isaiah Thomas,,,,,,,,,0,6,16,1,1,1,1,0,0,0,0,1,2,1,0,0,0,0,1,0,0,0,17,10,2,1,4
Allan Domb,,,,,,,,,,0,1,1,2,5,2,1,1,1,2,2,1,1,1,0,0,1,0,0,0,0,18,2,4,5,4
Ethelind Baylor,,,,,,,,,,,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,9,1,0,4
Fernando Treviño,,,,,,,,,,,,0,2,3,1,4,2,2,1,1,0,1,0,0,0,1,0,0,0,0,2,10,1,4,4
Deja Lynn Alvarez,,,,,,,,,,,,,0,0,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,11,4,0,1,4
Billy Thompson,,,,,,,,,,,,,,0,1,3,1,2,1,2,0,0,0,0,0,2,0,0,0,0,3,0,1,6,4
Asa Khalif,,,,,,,,,,,,,,,0,1,1,0,0,0,0,2,0,0,2,0,0,0,0,0,4,5,0,0,4
Hena Veit,,,,,,,,,,,,,,,,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,3,1,1,3,4
Sandra Dungee Glenn,,,,,,,,,,,,,,,,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,5,1,1,4
Joseph A Diorio,,,,,,,,,,,,,,,,,,0,1,0,0,0,2,0,0,0,1,1,0,0,1,1,1,3,4
Bobbie Curry,,,,,,,,,,,,,,,,,,,0,1,0,0,1,0,0,1,0,1,0,0,2,0,0,2,4
Edwin Santana,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,4
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,1,1,0,4
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,2,0,0,4
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,2,4
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,2,1,0,0,4
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,2,0,0,4
Willie Floyd Singletary,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,2,4
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,0,0,4
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,4
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,4
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,4
Rochelle Bilal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,4
Malika Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4
Jewell Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,4
Larry King Sr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,116,98,58,51,40,37,36,35,35,34,26,17,16,10,9,8,8,7,5,4,4,3,3,3,3,3,2,1,0,0,73,45,13,12,4
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sheriff - Democrat,,,,5
,Helen Gym,Justin Diberardinis,Derek S Green,Erika Almirón,Eryn Santamoor,Isaiah Thomas,Katherine Gilmore Richardson,Adrián Rivera-reyes,Allan Domb,Deja Lynn Alvarez,Beth Finn,Ethelind Baylor,Billy Thompson,Fernando Treviño,Asa Khalif,Ogbonna Paul Hagins,Sandra Dungee Glenn,Fareed Abdullah,Hena Veit,Wayne Edmund Dorsey,Willie Floyd Singletary,Joseph A Diorio,Devon Cade,Edwin Santana,Wayne Allen,Bobbie Curry,Latrice Y Bryant,Mark Ross,Sherrie Cohen,Vinny Black,Rochelle Bilal,Malika Rahman,Larry King Sr,Jewell Williams,5
Helen Gym,2,58,34,35,31,27,23,23,14,18,12,16,7,7,6,4,4,2,4,1,2,1,1,0,1,1,1,0,0,0,59,20,3,2,5
Justin Diberardinis,,11,27,30,26,23,18,16,15,14,8,16,6,1,4,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,44,15,5,2,5
Derek S Green,,,0,12,22,12,20,8,11,6,4,2,5,2,1,4,1,1,0,2,1,1,0,1,2,1,0,1,0,0,34,5,4,1,5
Erika Almirón,,,,0,15,20,10,7,4,9,1,15,0,3,3,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,25,12,1,1,5
