col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,division
,Judge Of The Superior Court - Democrat,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,All
,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,Tiffany Palmer,Anthony Kyriakakis,Jennifer Schultz,Wendi Barish,Kay Yu,Chris Hall,Leon Goodman,Henry Mcgregor Sias,James C Crumlish,Carmella Jacquinto,Cateria R Mccabe,Kendra Mccrae,Joshua Roberts,Craig Levin,Terri M Booker,Sherman Toppin,Nicola Serianni,Laurie Dow,Beth Grossman,James F Berardinelli,Jon Marshall,Vicki Markovitz,Janine D Momasso,Robert Trimble,Gregory Weyer,All
Daniel D Mccaffery,109,"1,818",472,"1,818","1,569","1,450","1,058",874,875,"1,057",816,784,724,578,589,665,585,556,544,491,441,441,350,370,303,268,108,80,All
Amanda Green-hawkins,,46,640,"1,733","1,375","1,509","1,026",993,805,959,686,520,784,646,601,502,420,587,472,437,411,415,351,272,269,320,86,80,All
Beth Tarasi,,,41,598,386,642,440,279,280,233,131,263,243,206,281,258,276,203,173,271,208,247,91,200,184,137,51,33,All
Tiffany Palmer,,,,34,"1,680","1,048",813,"1,171","1,138",571,679,635,322,550,487,185,219,374,307,423,337,338,404,92,285,199,54,42,All
Anthony Kyriakakis,,,,,14,979,846,981,"1,021",640,832,601,422,286,175,133,133,120,159,230,125,187,323,30,204,79,20,28,All
Jennifer Schultz,,,,,,13,807,675,516,523,470,262,454,317,270,328,355,189,181,388,192,276,212,272,166,154,51,40,All
Wendi Barish,,,,,,,7,310,279,607,485,248,431,229,218,158,167,190,141,286,214,242,94,90,243,140,31,27,All
Kay Yu,,,,,,,,9,618,180,429,220,185,292,196,68,86,128,138,226,137,135,216,33,96,92,18,29,All
Chris Hall,,,,,,,,,4,179,230,559,89,107,154,104,99,165,122,136,142,119,271,72,56,34,41,23,All
Leon Goodman,,,,,,,,,,9,427,222,460,252,261,238,165,289,228,105,144,147,117,100,198,134,41,33,All
Henry Mcgregor Sias,,,,,,,,,,,1,124,308,212,49,58,32,32,81,120,35,52,102,11,129,63,7,21,All
James C Crumlish,,,,,,,,,,,,2,167,93,107,243,143,145,107,119,98,87,130,94,54,36,37,15,All
Carmella Jacquinto,,,,,,,,,,,,,7,204,238,162,108,223,175,123,122,135,47,38,83,118,24,26,All
Cateria R Mccabe,,,,,,,,,,,,,,3,268,91,84,177,176,185,153,96,87,51,85,198,20,20,All
Kendra Mccrae,,,,,,,,,,,,,,,5,107,100,290,213,182,190,190,68,63,90,140,40,31,All
Joshua Roberts,,,,,,,,,,,,,,,,6,281,206,114,114,91,95,40,265,40,29,40,19,All
Craig Levin,,,,,,,,,,,,,,,,,6,142,124,125,102,114,54,235,73,52,36,22,All
Terri M Booker,,,,,,,,,,,,,,,,,,12,227,111,176,143,36,93,48,85,38,41,All
Sherman Toppin,,,,,,,,,,,,,,,,,,,11,90,156,73,53,64,60,102,26,33,All
Nicola Serianni,,,,,,,,,,,,,,,,,,,,6,97,126,59,91,81,109,25,21,All
