col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,division
,Mayor - Democrat,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,All
,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,Tiffany Palmer,Jennifer Schultz,Anthony Kyriakakis,Wendi Barish,Henry Mcgregor Sias,Cateria R Mccabe,Nicola Serianni,Kay Yu,Joshua Roberts,Carmella Jacquinto,James C Crumlish,Beth Grossman,Chris Hall,Janine D Momasso,Sherman Toppin,Kendra Mccrae,Vicki Markovitz,Craig Levin,Laurie Dow,Jon Marshall,James F Berardinelli,Leon Goodman,Terri M Booker,Robert Trimble,Gregory Weyer,All
Jim Kenney,177,0,0,926,747,784,603,605,571,562,571,396,381,359,279,262,222,209,209,154,137,154,93,96,99,80,41,39,All
Anthony Hardy Williams,,36,0,59,88,58,38,37,44,45,27,58,52,31,45,25,20,27,26,29,28,18,28,13,15,13,10,2,All
Alan Butkovitz,,,25,48,70,57,36,27,32,36,27,58,37,38,65,29,15,22,15,27,25,17,21,20,7,8,9,6,All
Tiffany Palmer,,,,0,498,580,474,413,355,441,493,53,131,307,151,271,182,14,107,75,37,80,14,66,44,33,17,32,All
Jennifer Schultz,,,,,3,232,375,205,340,396,267,135,130,122,213,83,179,25,139,103,120,97,95,38,44,53,19,9,All
Anthony Kyriakakis,,,,,,1,236,500,326,187,372,274,267,320,92,273,24,217,50,33,31,38,17,59,30,16,14,8,All
Wendi Barish,,,,,,,0,197,207,395,248,63,97,112,155,68,183,14,108,84,44,81,23,36,41,43,15,15,All
Henry Mcgregor Sias,,,,,,,,0,339,193,344,215,213,84,41,67,27,194,30,27,17,24,6,19,19,5,11,11,All
Cateria R Mccabe,,,,,,,,,2,241,187,242,244,44,61,23,157,207,61,40,20,32,12,18,24,19,8,10,All
Nicola Serianni,,,,,,,,,,0,241,73,83,76,133,39,183,10,117,88,52,64,45,23,33,32,12,19,All
Kay Yu,,,,,,,,,,,0,24,90,102,76,94,47,15,79,60,19,55,9,44,26,25,14,20,All
Joshua Roberts,,,,,,,,,,,,4,235,78,70,23,15,219,25,33,99,22,84,20,30,13,20,3,All
Carmella Jacquinto,,,,,,,,,,,,,3,62,105,39,52,204,78,69,18,49,11,14,17,32,12,10,All
