col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,division
Ogbonna Paul Hagins,,,,,,,,,,,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Willie Floyd Singletary,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6
Asa Khalif,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Beth Finn,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Billy Thompson,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Devon Cade,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Hena Veit,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Justin Diberardinis,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,6
Mark Ross,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,6
Vinny Black,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,6
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,6
Erika Almirón,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,6
Ethelind Baylor,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,6
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,6
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,6
Sandra Dungee Glenn,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,6
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,6
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6
Total,11,8,7,6,5,4,4,3,2,2,2,2,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,6
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
,Allan Domb,Helen Gym,Adrián Rivera-reyes,Derek S Green,Joseph A Diorio,Deja Lynn Alvarez,Isaiah Thomas,Willie Floyd Singletary,Katherine Gilmore Richardson,Eryn Santamoor,Fareed Abdullah,Ogbonna Paul Hagins,Erika Almirón,Latrice Y Bryant,Sandra Dungee Glenn,Justin Diberardinis,Beth Finn,Billy Thompson,Wayne Edmund Dorsey,Ethelind Baylor,Fernando Treviño,Asa Khalif,Mark Ross,Vinny Black,Bobbie Curry,Devon Cade,Edwin Santana,Hena Veit,Sherrie Cohen,Wayne Allen,7
Allan Domb,0,4,4,16,12,2,4,2,6,2,5,1,3,1,3,3,1,1,1,0,0,1,1,0,0,0,0,0,0,0,7
Helen Gym,,7,7,3,0,6,4,4,2,3,2,4,1,3,3,2,0,0,1,2,1,0,0,0,0,0,0,0,0,0,7
Adrián Rivera-reyes,,,6,2,3,10,0,4,0,3,0,5,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7
Derek S Green,,,,0,12,1,5,1,5,0,2,0,1,2,2,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,7
Joseph A Diorio,,,,,3,3,1,0,2,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Deja Lynn Alvarez,,,,,,2,1,4,0,2,1,4,3,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7
Isaiah Thomas,,,,,,,2,0,4,2,3,1,2,3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,7
Willie Floyd Singletary,,,,,,,,3,1,1,1,3,0,0,0,1,2,3,2,0,1,1,0,0,0,0,0,0,0,0,7
Katherine Gilmore Richardson,,,,,,,,,3,0,3,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7
Eryn Santamoor,,,,,,,,,,2,0,3,0,1,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7
Fareed Abdullah,,,,,,,,,,,0,0,2,2,2,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,7
Ogbonna Paul Hagins,,,,,,,,,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Erika Almirón,,,,,,,,,,,,,0,3,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,7
Latrice Y Bryant,,,,,,,,,,,,,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Sandra Dungee Glenn,,,,,,,,,,,,,,,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,7
Justin Diberardinis,,,,,,,,,,,,,,,,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,7
Beth Finn,,,,,,,,,,,,,,,,,0,2,2,0,1,0,0,0,0,0,0,0,0,0,7
Billy Thompson,,,,,,,,,,,,,,,,,,0,2,0,1,0,0,0,0,0,0,0,0,0,7
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,7
Ethelind Baylor,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,7
Fernando Treviño,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,7
Asa Khalif,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,7
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,7
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,7
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,7
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,7
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,7
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,7
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7
Total,25,23,19,19,17,14,11,11,10,8,7,7,6,6,6,5,3,3,3,2,2,1,1,1,0,0,0,0,0,0,7
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
,Allan Domb,Helen Gym,Derek S Green,Deja Lynn Alvarez,Adrián Rivera-reyes,Isaiah Thomas,Erika Almirón,Katherine Gilmore Richardson,Willie Floyd Singletary,Beth Finn,Joseph A Diorio,Latrice Y Bryant,Fareed Abdullah,Hena Veit,Justin Diberardinis,Sandra Dungee Glenn,Bobbie Curry,Eryn Santamoor,Fernando Treviño,Asa Khalif,Billy Thompson,Ethelind Baylor,Ogbonna Paul Hagins,Vinny Black,Wayne Allen,Devon Cade,Edwin Santana,Mark Ross,Sherrie Cohen,Wayne Edmund Dorsey,8
Allan Domb,3,4,7,2,2,3,2,1,0,1,4,0,1,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,8
Helen Gym,,4,3,6,5,2,4,2,1,1,0,0,1,2,3,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,8
Derek S Green,,,1,1,1,5,1,3,0,0,4,1,1,0,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,8
Deja Lynn Alvarez,,,,1,4,0,3,2,2,2,0,0,0,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,8
Adrián Rivera-reyes,,,,,2,0,3,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,8
Isaiah Thomas,,,,,,0,0,3,1,0,3,2,2,0,2,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,8
Erika Almirón,,,,,,,0,2,0,2,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,8
Katherine Gilmore Richardson,,,,,,,,0,0,2,2,2,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,8
Willie Floyd Singletary,,,,,,,,,3,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,8
Beth Finn,,,,,,,,,,1,1,1,0,2,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,8
Joseph A Diorio,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
Latrice Y Bryant,,,,,,,,,,,,0,1,0,0,0,1,2,1,1,0,0,0,0,1,0,0,0,0,0,8
Fareed Abdullah,,,,,,,,,,,,,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,8
Hena Veit,,,,,,,,,,,,,,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,8
Justin Diberardinis,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8
Sandra Dungee Glenn,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,8
Bobbie Curry,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Eryn Santamoor,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,1,0,0,0,0,0,8
Fernando Treviño,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,8
Asa Khalif,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,8
Billy Thompson,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,8
Ethelind Baylor,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,8
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,8
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,8
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,8
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,8
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,8
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,8
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8
Total,16,15,12,10,8,7,6,6,6,5,5,4,3,3,3,3,2,2,2,1,1,1,1,1,1,0,0,0,0,0,8
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9
,Isaiah Thomas,Derek S Green,Joseph A Diorio,Allan Domb,Helen Gym,Adrián Rivera-reyes,Deja Lynn Alvarez,Willie Floyd Singletary,Erika Almirón,Ethelind Baylor,Katherine Gilmore Richardson,Beth Finn,Eryn Santamoor,Justin Diberardinis,Fareed Abdullah,Ogbonna Paul Hagins,Sandra Dungee Glenn,Billy Thompson,Edwin Santana,Vinny Black,Wayne Allen,Asa Khalif,Bobbie Curry,Devon Cade,Fernando Treviño,Hena Veit,Latrice Y Bryant,Mark Ross,Sherrie Cohen,Wayne Edmund Dorsey,9
Isaiah Thomas,5,11,10,9,3,3,2,1,1,3,1,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9
Derek S Green,,0,13,14,4,2,2,1,2,0,1,2,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9
Joseph A Diorio,,,2,15,2,2,0,1,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,9
Allan Domb,,,,1,1,3,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,9
Helen Gym,,,,,2,2,4,2,4,1,3,2,0,2,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,9
Adrián Rivera-reyes,,,,,,2,3,2,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
Deja Lynn Alvarez,,,,,,,1,2,3,2,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
Willie Floyd Singletary,,,,,,,,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9
Erika Almirón,,,,,,,,,0,2,3,1,1,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,9
Ethelind Baylor,,,,,,,,,,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
Katherine Gilmore Richardson,,,,,,,,,,,0,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,9
Beth Finn,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
Eryn Santamoor,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
Justin Diberardinis,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9
Fareed Abdullah,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
Sandra Dungee Glenn,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9
Billy Thompson,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,9
Edwin Santana,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,9
Vinny Black,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,9
Wayne Allen,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,9
Asa Khalif,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,9
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,9
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,9
Fernando Treviño,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,9
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,9
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,9
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,9
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9
Total,23,22,21,20,13,8,8,8,6,4,4,3,3,3,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,9
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
,Allan Domb,Derek S Green,Isaiah Thomas,Adrián Rivera-reyes,Helen Gym,Willie Floyd Singletary,Deja Lynn Alvarez,Erika Almirón,Katherine Gilmore Richardson,Sandra Dungee Glenn,Billy Thompson,Asa Khalif,Fareed Abdullah,Joseph A Diorio,Wayne Allen,Beth Finn,Edwin Santana,Fernando Treviño,Hena Veit,Ogbonna Paul Hagins,Wayne Edmund Dorsey,Eryn Santamoor,Ethelind Baylor,Latrice Y Bryant,Vinny Black,Bobbie Curry,Devon Cade,Justin Diberardinis,Mark Ross,Sherrie Cohen,10
Allan Domb,3,7,3,2,2,1,1,0,3,2,0,1,1,2,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,10
Derek S Green,,0,6,1,2,1,0,2,3,2,1,2,1,2,3,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,10
Isaiah Thomas,,,2,0,2,1,0,1,3,2,1,1,1,0,2,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,10
Adrián Rivera-reyes,,,,1,2,4,4,1,0,2,1,2,1,1,0,1,0,2,0,1,0,0,0,0,1,0,0,0,0,0,10
Helen Gym,,,,,1,2,2,2,3,2,1,0,1,0,0,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,10
Willie Floyd Singletary,,,,,,1,3,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10
Deja Lynn Alvarez,,,,,,,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,10
Erika Almirón,,,,,,,,0,1,2,2,1,1,0,1,1,2,0,0,1,2,0,0,0,0,0,0,0,0,0,10
Katherine Gilmore Richardson,,,,,,,,,0,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,10
Sandra Dungee Glenn,,,,,,,,,,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,10
Billy Thompson,,,,,,,,,,,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,10
Asa Khalif,,,,,,,,,,,,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
Fareed Abdullah,,,,,,,,,,,,,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
Joseph A Diorio,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,10
Wayne Allen,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10
Beth Finn,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
Edwin Santana,,,,,,,,,,,,,,,,,0,0,0,1,1,0,0,0,0,0,0,0,0,0,10
Fernando Treviño,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,10
Hena Veit,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,10
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,10
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,10
Eryn Santamoor,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,10
Ethelind Baylor,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,10
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,10
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,10
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,10
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,10
Justin Diberardinis,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,10
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,10
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10
Total,12,11,10,8,8,6,5,5,5,5,4,3,3,3,3,2,2,2,2,2,2,1,1,1,1,0,0,0,0,0,10
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11
,Allan Domb,Isaiah Thomas,Derek S Green,Helen Gym,Joseph A Diorio,Adrián Rivera-reyes,Katherine Gilmore Richardson,Deja Lynn Alvarez,Asa Khalif,Eryn Santamoor,Fernando Treviño,Justin Diberardinis,Willie Floyd Singletary,Fareed Abdullah,Billy Thompson,Erika Almirón,Latrice Y Bryant,Beth Finn,Bobbie Curry,Edwin Santana,Hena Veit,Vinny Black,Devon Cade,Ethelind Baylor,Ogbonna Paul Hagins,Sandra Dungee Glenn,Wayne Allen,Wayne Edmund Dorsey,Mark Ross,Sherrie Cohen,11
Allan Domb,1,21,27,12,11,2,9,2,5,3,3,3,1,2,1,2,1,1,0,0,1,0,1,0,0,0,1,0,0,0,11
Isaiah Thomas,,6,16,8,8,6,10,4,6,3,4,1,3,3,1,2,2,0,1,0,1,1,1,0,1,1,1,1,0,0,11
Derek S Green,,,1,8,8,2,7,1,3,2,3,1,0,2,1,2,0,1,0,1,1,0,0,0,0,0,1,0,0,0,11
Helen Gym,,,,2,3,2,3,2,3,3,0,2,0,1,1,1,1,1,1,2,1,0,0,1,0,0,0,0,0,0,11
Joseph A Diorio,,,,,0,0,4,0,0,1,0,1,0,0,1,0,2,0,0,0,1,1,0,0,0,0,0,1,0,0,11
Adrián Rivera-reyes,,,,,,1,0,2,1,0,1,1,2,0,1,1,0,0,2,0,0,1,0,0,1,0,0,0,0,0,11
Katherine Gilmore Richardson,,,,,,,0,1,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,11
Deja Lynn Alvarez,,,,,,,,2,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,11
Asa Khalif,,,,,,,,,0,1,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
Eryn Santamoor,,,,,,,,,,0,1,2,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,11
Fernando Treviño,,,,,,,,,,,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,11
Justin Diberardinis,,,,,,,,,,,,1,2,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,11
Willie Floyd Singletary,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,11
Fareed Abdullah,,,,,,,,,,,,,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11
Billy Thompson,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
Erika Almirón,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11
Latrice Y Bryant,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,11
Beth Finn,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,11
Bobbie Curry,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,11
Edwin Santana,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,11
Hena Veit,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,11
Vinny Black,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,11
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,11
Ethelind Baylor,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,11
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,11
Sandra Dungee Glenn,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,11
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,11
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,11
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,11
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11
Total,36,36,30,18,13,10,10,8,7,6,6,6,6,4,3,3,3,2,2,2,2,2,1,1,1,1,1,1,0,0,11
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
,Allan Domb,Isaiah Thomas,Joseph A Diorio,Derek S Green,Helen Gym,Katherine Gilmore Richardson,Justin Diberardinis,Deja Lynn Alvarez,Adrián Rivera-reyes,Billy Thompson,Latrice Y Bryant,Erika Almirón,Eryn Santamoor,Vinny Black,Edwin Santana,Ethelind Baylor,Sandra Dungee Glenn,Willie Floyd Singletary,Asa Khalif,Ogbonna Paul Hagins,Wayne Allen,Beth Finn,Bobbie Curry,Fareed Abdullah,Hena Veit,Devon Cade,Fernando Treviño,Mark Ross,Wayne Edmund Dorsey,Sherrie Cohen,12
Allan Domb,0,23,24,28,14,14,6,3,5,2,0,1,2,1,0,0,2,0,0,1,0,0,1,1,1,0,1,0,1,0,12
Isaiah Thomas,,4,23,22,12,14,6,3,2,5,2,3,1,0,0,1,2,1,2,1,1,1,0,1,0,1,0,0,0,0,12
Joseph A Diorio,,,6,19,5,10,6,4,1,4,2,4,1,1,3,2,0,0,0,0,1,0,0,1,0,1,0,0,0,0,12
Derek S Green,,,,2,16,12,5,2,3,3,3,2,2,2,0,1,1,1,2,1,1,0,0,1,0,0,0,0,0,0,12
Helen Gym,,,,,3,9,8,5,7,5,3,3,1,3,1,2,4,3,3,1,2,2,2,1,1,0,1,1,1,0,12
Katherine Gilmore Richardson,,,,,,0,2,0,2,1,1,1,3,1,0,0,2,0,2,1,2,0,0,0,0,1,1,1,0,0,12
Justin Diberardinis,,,,,,,0,3,2,1,2,2,3,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
Deja Lynn Alvarez,,,,,,,,0,5,2,2,3,2,0,1,1,1,3,0,2,0,1,0,0,1,0,0,0,0,0,12
Adrián Rivera-reyes,,,,,,,,,0,1,1,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,12
Billy Thompson,,,,,,,,,,0,2,0,0,2,2,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,12
Latrice Y Bryant,,,,,,,,,,,2,2,3,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,12
Erika Almirón,,,,,,,,,,,,0,2,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,12
Eryn Santamoor,,,,,,,,,,,,,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,12
Vinny Black,,,,,,,,,,,,,,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,12
Edwin Santana,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,12
Ethelind Baylor,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
Sandra Dungee Glenn,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,1,0,0,0,12
Willie Floyd Singletary,,,,,,,,,,,,,,,,,,0,0,2,1,0,0,0,0,0,0,0,0,0,12
Asa Khalif,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,12
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,12
Wayne Allen,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,1,0,0,12
Beth Finn,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,12
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,0,12
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,12
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,12
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,12
Fernando Treviño,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,12
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,12
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,12
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12
Total,40,40,39,38,36,21,15,12,9,9,9,7,7,5,4,4,4,4,3,3,3,2,2,2,2,1,1,1,1,0,12
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13
