col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,District Council 7th District - Democrat,,Sheriff - Democrat,,,,All
,Angel L Cruz,Maria Quiñones Sánchez,Jewell Williams,Rochelle Bilal,Malika Rahman,Larry King Sr,All
Angel L Cruz,169,0,240,209,122,42,All
Maria Quiñones Sánchez,,119,152,176,151,58,All
Jewell Williams,,,53,0,0,0,All
Rochelle Bilal,,,,25,0,0,All
Malika Rahman,,,,,13,0,All
Larry King Sr,,,,,,12,All
Total,782,656,445,410,286,112,All
,District Council 7th District - Democrat,,Sheriff - Democrat,,,,1
,Maria Quiñones Sánchez,Angel L Cruz,Malika Rahman,Rochelle Bilal,Jewell Williams,Larry King Sr,1
Maria Quiñones Sánchez,15,0,12,6,4,4,1
Angel L Cruz,,10,7,10,2,1,1
Malika Rahman,,,2,0,0,0,1
Rochelle Bilal,,,,1,0,0,1
Jewell Williams,,,,,0,0,1
Larry King Sr,,,,,,1,1
Total,41,30,21,17,6,6,1
,District Council 7th District - Democrat,,Sheriff - Democrat,,,,2
,Maria Quiñones Sánchez,Angel L Cruz,Rochelle Bilal,Malika Rahman,Larry King Sr,Jewell Williams,2
Maria Quiñones Sánchez,7,0,12,16,5,6,2
Angel L Cruz,,9,11,6,3,2,2
Rochelle Bilal,,,1,0,0,0,2
Malika Rahman,,,,1,0,0,2
Larry King Sr,,,,,2,0,2
Jewell Williams,,,,,,0,2
Total,46,31,24,23,10,8,2
,District Council 7th District - Democrat,,Sheriff - Democrat,,,,3
,Maria Quiñones Sánchez,Angel L Cruz,Rochelle Bilal,Jewell Williams,Malika Rahman,Larry King Sr,3
Maria Quiñones Sánchez,10,0,10,6,10,0,3
Angel L Cruz,,3,7,7,4,1,3
Rochelle Bilal,,,1,0,0,0,3
Jewell Williams,,,,4,0,0,3
Malika Rahman,,,,,1,0,3
Larry King Sr,,,,,,0,3
Total,36,22,18,17,15,1,3
,District Council 7th District - Democrat,,Sheriff - Democrat,,,,4
,Maria Quiñones Sánchez,Angel L Cruz,Rochelle Bilal,Jewell Williams,Malika Rahman,Larry King Sr,4
Maria Quiñones Sánchez,3,0,16,15,8,2,4
Angel L Cruz,,7,13,5,9,3,4
Rochelle Bilal,,,2,0,0,0,4
Jewell Williams,,,,2,0,0,4
Malika Rahman,,,,,0,0,4
Larry King Sr,,,,,,2,4
Total,44,37,31,22,17,7,4
,District Council 7th District - Democrat,,Sheriff - Democrat,,,,5
,Angel L Cruz,Maria Quiñones Sánchez,Jewell Williams,Rochelle Bilal,Malika Rahman,Larry King Sr,5
Angel L Cruz,8,0,10,5,6,2,5
Maria Quiñones Sánchez,,6,3,12,4,1,5
Jewell Williams,,,5,0,0,0,5
Rochelle Bilal,,,,0,0,0,5
Malika Rahman,,,,,0,0,5
Larry King Sr,,,,,,0,5
Total,31,26,18,17,10,3,5
,District Council 7th District - Democrat,,Sheriff - Democrat,,,,6
,Maria Quiñones Sánchez,Angel L Cruz,Rochelle Bilal,Jewell Williams,Malika Rahman,Larry King Sr,6
Maria Quiñones Sánchez,10,0,13,13,11,4,6
Angel L Cruz,,6,10,4,8,1,6
Rochelle Bilal,,,1,0,0,0,6
Jewell Williams,,,,5,0,0,6
Malika Rahman,,,,,0,0,6
Larry King Sr,,,,,,1,6
Total,51,29,24,22,19,6,6
,District Council 7th District - Democrat,,Sheriff - Democrat,,,,7
,Angel L Cruz,Maria Quiñones Sánchez,Rochelle Bilal,Jewell Williams,Malika Rahman,Larry King Sr,7
Angel L Cruz,10,0,15,8,5,2,7
Maria Quiñones Sánchez,,2,14,8,7,2,7
Rochelle Bilal,,,3,0,0,0,7
Jewell Williams,,,,3,0,0,7
Malika Rahman,,,,,2,0,7
Larry King Sr,,,,,,0,7
Total,40,33,32,19,14,4,7
,District Council 7th District - Democrat,,Sheriff - Democrat,,,,8
,Angel L Cruz,Maria Quiñones Sánchez,Jewell Williams,Rochelle Bilal,Malika Rahman,Larry King Sr,8
Angel L Cruz,10,0,27,8,5,2,8
Maria Quiñones Sánchez,,6,9,6,2,2,8
Jewell Williams,,,8,0,0,0,8
Rochelle Bilal,,,,1,0,0,8
Malika Rahman,,,,,0,0,8
Larry King Sr,,,,,,1,8
Total,52,25,44,15,7,5,8
,District Council 7th District - Democrat,,Sheriff - Democrat,,,,9
,Maria Quiñones Sánchez,Angel L Cruz,Rochelle Bilal,Larry King Sr,Malika Rahman,Jewell Williams,9
Maria Quiñones Sánchez,3,0,4,5,8,3,9
Angel L Cruz,,2,10,2,1,1,9
Rochelle Bilal,,,1,0,0,0,9
Larry King Sr,,,,2,0,0,9
Malika Rahman,,,,,0,0,9
Jewell Williams,,,,,,1,9
Total,23,16,15,9,9,5,9
,District Council 7th District - Democrat,,Sheriff - Democrat,,,,10
,Angel L Cruz,Maria Quiñones Sánchez,Jewell Williams,Rochelle Bilal,Malika Rahman,Larry King Sr,10
Angel L Cruz,12,0,16,9,2,3,10
Maria Quiñones Sánchez,,2,8,6,12,0,10
Jewell Williams,,,2,0,0,0,10
Rochelle Bilal,,,,3,0,0,10
Malika Rahman,,,,,3,0,10
Larry King Sr,,,,,,0,10
Total,42,28,26,18,17,3,10
,District Council 7th District - Democrat,,Sheriff - Democrat,,,,11
,Angel L Cruz,Maria Quiñones Sánchez,Jewell Williams,Rochelle Bilal,Malika Rahman,Larry King Sr,11
Angel L Cruz,29,0,23,19,8,5,11
Maria Quiñones Sánchez,,7,9,9,9,4,11
Jewell Williams,,,1,0,0,0,11
Rochelle Bilal,,,,0,0,0,11
Malika Rahman,,,,,2,0,11
Larry King Sr,,,,,,1,11
Total,84,38,33,28,19,10,11
,District Council 7th District - Democrat,,Sheriff - Democrat,,,,12
,Angel L Cruz,Maria Quiñones Sánchez,Rochelle Bilal,Jewell Williams,Malika Rahman,Larry King Sr,12
Angel L Cruz,14,0,11,11,5,2,12
Maria Quiñones Sánchez,,7,6,4,4,3,12
Rochelle Bilal,,,1,0,0,0,12
Jewell Williams,,,,2,0,0,12
Malika Rahman,,,,,0,0,12
Larry King Sr,,,,,,0,12
Total,43,24,18,17,9,5,12
,District Council 7th District - Democrat,,Sheriff - Democrat,,,,13
,Angel L Cruz,Maria Quiñones Sánchez,Jewell Williams,Rochelle Bilal,Malika Rahman,Larry King Sr,13
Angel L Cruz,8,0,25,13,9,1,13
Maria Quiñones Sánchez,,9,9,8,1,3,13
Jewell Williams,,,2,0,0,0,13
Rochelle Bilal,,,,1,0,0,13
Malika Rahman,,,,,0,0,13
Larry King Sr,,,,,,1,13
Total,56,30,36,22,10,5,13
,District Council 7th District - Democrat,,Sheriff - Democrat,,,,14
,Angel L Cruz,Maria Quiñones Sánchez,Jewell Williams,Rochelle Bilal,Malika Rahman,Larry King Sr,14
Angel L Cruz,3,0,8,10,5,0,14
Maria Quiñones Sánchez,,6,9,4,4,1,14
Jewell Williams,,,5,0,0,0,14
Rochelle Bilal,,,,1,0,0,14
Malika Rahman,,,,,1,0,14
Larry King Sr,,,,,,0,14
Total,26,24,22,15,10,1,14
,District Council 7th District - Democrat,,Sheriff - Democrat,,,,15
,Maria Quiñones Sánchez,Angel L Cruz,Jewell Williams,Rochelle Bilal,Malika Rahman,Larry King Sr,15
Maria Quiñones Sánchez,7,0,10,13,13,6,15
Angel L Cruz,,5,15,11,8,2,15
Jewell Williams,,,3,0,0,0,15
Rochelle Bilal,,,,2,0,0,15
Malika Rahman,,,,,0,0,15
Larry King Sr,,,,,,0,15
Total,49,41,28,26,21,8,15
,District Council 7th District - Democrat,,Sheriff - Democrat,,,,16
,Angel L Cruz,Maria Quiñones Sánchez,Rochelle Bilal,Jewell Williams,Malika Rahman,Larry King Sr,16
Angel L Cruz,6,0,9,11,5,2,16
Maria Quiñones Sánchez,,3,16,7,4,3,16
Rochelle Bilal,,,0,0,0,0,16
Jewell Williams,,,,1,0,0,16
Malika Rahman,,,,,0,0,16
Larry King Sr,,,,,,1,16
Total,33,33,25,19,9,6,16
,District Council 7th District - Democrat,,Sheriff - Democrat,,,,18
,Angel L Cruz,Maria Quiñones Sánchez,Jewell Williams,Malika Rahman,Rochelle Bilal,Larry King Sr,18
Angel L Cruz,8,0,22,10,6,2,18
Maria Quiñones Sánchez,,6,8,5,5,5,18
Jewell Williams,,,1,0,0,0,18
Malika Rahman,,,,1,0,0,18
Rochelle Bilal,,,,,4,0,18
Larry King Sr,,,,,,0,18
Total,48,29,31,16,15,7,18
,District Council 7th District - Democrat,,Sheriff - Democrat,,,,19
,Angel L Cruz,Maria Quiñones Sánchez,Jewell Williams,Rochelle Bilal,Malika Rahman,Larry King Sr,19
Angel L Cruz,7,0,20,8,6,2,19
Maria Quiñones Sánchez,,4,6,7,1,0,19
Jewell Williams,,,3,0,0,0,19
Rochelle Bilal,,,,1,0,0,19
Malika Rahman,,,,,0,0,19
Larry King Sr,,,,,,0,19
Total,43,18,29,16,7,2,19
,District Council 7th District - Democrat,,Sheriff - Democrat,,,,20
,Angel L Cruz,Maria Quiñones Sánchez,Jewell Williams,Rochelle Bilal,Malika Rahman,Larry King Sr,20
Angel L Cruz,10,0,21,13,9,3,20
Maria Quiñones Sánchez,,2,11,3,7,5,20
Jewell Williams,,,3,0,0,0,20
Rochelle Bilal,,,,1,0,0,20
Malika Rahman,,,,,0,0,20
Larry King Sr,,,,,,0,20
Total,56,28,35,17,16,8,20
,District Council 7th District - Democrat,,Sheriff - Democrat,,,,23
,Maria Quiñones Sánchez,Angel L Cruz,Malika Rahman,Rochelle Bilal,Jewell Williams,Larry King Sr,23
Maria Quiñones Sánchez,4,0,13,6,4,3,23
Angel L Cruz,,2,4,11,2,3,23
Malika Rahman,,,0,0,0,0,23
Rochelle Bilal,,,,0,0,0,23
Jewell Williams,,,,,2,0,23
Larry King Sr,,,,,,0,23
Total,30,22,17,17,8,6,23
