col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,division
,District Council 7th District - Democrat,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,All
,Maria Quiñones Sánchez,Angel L Cruz,Joshua Roberts,Jennifer Schultz,Craig Levin,Wendi Barish,Carmella Jacquinto,James C Crumlish,Jon Marshall,Anthony Kyriakakis,Henry Mcgregor Sias,Tiffany Palmer,Nicola Serianni,Cateria R Mccabe,Beth Grossman,Sherman Toppin,Leon Goodman,Kendra Mccrae,Terri M Booker,Janine D Momasso,Vicki Markovitz,Chris Hall,Kay Yu,Laurie Dow,James F Berardinelli,Robert Trimble,Gregory Weyer,All
Maria Quiñones Sánchez,144,0,180,147,77,98,104,88,69,78,89,66,52,49,32,32,39,35,31,29,25,27,27,19,14,9,7,All
Angel L Cruz,,133,134,121,83,51,46,56,66,39,23,28,33,32,41,42,27,29,30,33,22,21,16,23,10,12,8,All
Joshua Roberts,,,8,89,83,97,98,112,80,88,85,28,31,35,22,43,33,17,23,13,7,11,8,9,2,6,4,All
Jennifer Schultz,,,,7,81,42,24,40,77,16,23,42,53,22,31,13,24,26,16,16,24,24,17,18,5,8,7,All
Craig Levin,,,,,1,28,21,34,70,10,5,14,19,11,17,13,12,12,10,14,11,5,5,10,9,4,4,All
Wendi Barish,,,,,,2,80,77,15,58,61,24,28,15,33,23,18,19,17,23,19,7,11,16,1,4,4,All
Carmella Jacquinto,,,,,,,0,79,10,75,74,17,19,26,17,23,12,17,14,14,13,10,9,15,6,8,3,All
James C Crumlish,,,,,,,,0,17,68,64,23,22,6,11,11,21,11,17,8,8,18,7,11,5,7,6,All
Jon Marshall,,,,,,,,,0,4,1,13,20,12,12,14,18,11,11,7,6,13,1,8,0,5,2,All
Anthony Kyriakakis,,,,,,,,,,0,76,20,7,30,8,24,6,2,8,6,4,14,8,1,7,5,2,All
Henry Mcgregor Sias,,,,,,,,,,,0,26,17,33,3,23,11,7,6,12,3,6,10,3,7,3,1,All
Tiffany Palmer,,,,,,,,,,,,1,31,29,18,15,24,26,20,17,17,19,17,12,7,4,4,All
Nicola Serianni,,,,,,,,,,,,,0,21,28,10,16,17,9,13,14,2,11,14,8,2,2,All
Cateria R Mccabe,,,,,,,,,,,,,,0,12,26,16,14,9,15,6,7,11,5,9,5,0,All
Beth Grossman,,,,,,,,,,,,,,,0,18,11,16,10,19,24,11,15,10,4,2,1,All
Sherman Toppin,,,,,,,,,,,,,,,,0,12,10,11,15,10,10,4,10,1,5,2,All
Leon Goodman,,,,,,,,,,,,,,,,,1,17,19,12,10,14,4,5,7,1,3,All
Kendra Mccrae,,,,,,,,,,,,,,,,,,1,14,12,6,17,10,11,0,6,2,All
Terri M Booker,,,,,,,,,,,,,,,,,,,1,9,6,9,8,13,0,4,6,All
Janine D Momasso,,,,,,,,,,,,,,,,,,,,0,8,3,6,12,13,1,1,All
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,0,5,14,4,3,1,4,All
Chris Hall,,,,,,,,,,,,,,,,,,,,,,0,6,7,2,10,3,All
Kay Yu,,,,,,,,,,,,,,,,,,,,,,,0,5,2,2,2,All
Laurie Dow,,,,,,,,,,,,,,,,,,,,,,,,1,6,1,2,All
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,All
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,All
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,,0,All
