col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,division
Derek S Green,,,,,,,,,,,,2,122,54,56,47,19,22,11,11,17,19,8,10,13,12,6,8,5,6,5,0,All
Deja Lynn Alvarez,,,,,,,,,,,,,5,77,83,38,72,42,19,52,28,19,21,20,7,10,8,6,5,8,2,0,All
Fernando Treviño,,,,,,,,,,,,,,0,70,19,26,22,22,13,12,19,12,15,4,20,6,6,4,6,3,1,All
Beth Finn,,,,,,,,,,,,,,,0,68,22,23,14,10,17,24,22,9,15,9,5,7,9,11,7,1,All
Sandra Dungee Glenn,,,,,,,,,,,,,,,,1,15,21,10,0,24,8,18,13,4,4,3,1,5,5,4,0,All
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,,2,16,2,45,8,9,11,9,0,4,7,1,3,1,1,0,All
Asa Khalif,,,,,,,,,,,,,,,,,,0,1,6,10,3,6,26,4,3,3,3,1,4,1,0,All
Joseph A Diorio,,,,,,,,,,,,,,,,,,,0,12,10,16,9,4,16,3,7,7,8,5,4,0,All
Willie Floyd Singletary,,,,,,,,,,,,,,,,,,,,1,10,11,2,9,3,3,4,4,4,2,5,0,All
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,,0,12,12,9,4,0,4,4,5,3,3,0,All
Billy Thompson,,,,,,,,,,,,,,,,,,,,,,0,6,5,11,2,7,6,8,3,5,1,All
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,0,7,6,3,5,2,5,0,0,0,All
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,3,3,1,5,1,0,All
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,0,1,6,2,7,2,3,0,All
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,2,3,2,2,0,All
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,1,4,0,All
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,2,1,0,All
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,5,0,All
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,All
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,All
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,All
Total,"3,486",667,"3,470","2,300","2,042","1,944","1,342","1,150","1,095",828,813,781,623,470,460,246,190,152,139,127,110,108,93,84,61,60,52,46,45,39,26,2,All
,District Council 1st District - Democrat,,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,Mark F Squilla,Lou Lanni,Helen Gym,Justin Diberardinis,Erika Almirón,Isaiah Thomas,Ethelind Baylor,Allan Domb,Eryn Santamoor,Derek S Green,Adrián Rivera-reyes,Katherine Gilmore Richardson,Beth Finn,Deja Lynn Alvarez,Fernando Treviño,Sandra Dungee Glenn,Billy Thompson,Asa Khalif,Willie Floyd Singletary,Ogbonna Paul Hagins,Joseph A Diorio,Mark Ross,Devon Cade,Hena Veit,Vinny Black,Fareed Abdullah,Latrice Y Bryant,Wayne Allen,Bobbie Curry,Edwin Santana,Sherrie Cohen,Wayne Edmund Dorsey,1
Mark F Squilla,12,0,159,133,114,104,88,45,43,35,22,20,19,13,14,13,8,6,7,6,4,2,4,3,2,2,2,0,1,1,1,0,1
Lou Lanni,,4,16,14,5,7,4,13,11,8,10,7,2,6,5,5,3,3,2,2,2,2,0,1,2,1,1,3,0,0,0,0,1
Helen Gym,,,2,126,116,102,86,33,41,24,23,18,16,15,13,12,5,5,3,4,4,3,2,1,1,2,1,2,0,0,0,0,1
Justin Diberardinis,,,,0,101,94,84,27,39,30,19,8,7,11,6,6,3,4,1,1,2,1,2,2,0,0,1,0,1,0,1,0,1
Erika Almirón,,,,,0,96,85,8,18,10,12,13,7,10,5,4,0,1,1,1,0,0,1,1,2,0,0,0,0,0,1,0,1
Isaiah Thomas,,,,,,0,84,6,12,16,5,8,4,0,3,5,3,2,1,2,0,1,0,0,0,1,1,0,0,0,1,0,1
Ethelind Baylor,,,,,,,0,2,4,8,4,2,6,3,2,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1
Allan Domb,,,,,,,,1,23,16,5,8,9,1,7,6,7,4,0,1,6,3,3,3,2,0,0,2,0,0,0,0,1
Eryn Santamoor,,,,,,,,,1,17,12,10,7,3,11,5,2,3,0,0,2,0,3,3,1,0,1,2,0,0,0,0,1
Derek S Green,,,,,,,,,,0,5,7,3,5,2,7,2,1,0,2,1,1,0,0,0,1,0,2,0,0,0,0,1
Adrián Rivera-reyes,,,,,,,,,,,1,4,1,5,4,4,0,1,2,4,1,0,1,0,1,1,0,1,1,0,0,0,1
Katherine Gilmore Richardson,,,,,,,,,,,,0,5,1,5,6,1,1,0,1,0,0,0,0,1,3,1,1,0,0,0,0,1
Beth Finn,,,,,,,,,,,,,0,2,2,5,2,2,1,1,0,1,0,3,0,0,0,0,0,1,0,0,1
Deja Lynn Alvarez,,,,,,,,,,,,,,0,4,0,1,2,3,3,0,0,1,0,1,0,0,0,0,1,0,0,1
Fernando Treviño,,,,,,,,,,,,,,,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1
Sandra Dungee Glenn,,,,,,,,,,,,,,,,0,2,2,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
Billy Thompson,,,,,,,,,,,,,,,,,0,2,1,1,2,4,1,1,2,0,1,0,0,0,0,0,1
Asa Khalif,,,,,,,,,,,,,,,,,,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
Willie Floyd Singletary,,,,,,,,,,,,,,,,,,,0,2,0,1,0,0,1,0,1,0,0,1,0,0,1
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,1
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,1,0,0,0,0,1
Mark Ross,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,0,0,0,0,0,0,1
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,0,0,0,0,0,0,1
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,1
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,215,40,186,154,127,115,96,63,58,44,35,28,22,20,20,18,12,9,9,8,7,5,4,4,4,3,3,3,1,1,1,0,1
,District Council 1st District - Democrat,,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
,Mark F Squilla,Lou Lanni,Helen Gym,Isaiah Thomas,Justin Diberardinis,Erika Almirón,Ethelind Baylor,Allan Domb,Eryn Santamoor,Adrián Rivera-reyes,Derek S Green,Katherine Gilmore Richardson,Fernando Treviño,Billy Thompson,Deja Lynn Alvarez,Latrice Y Bryant,Beth Finn,Willie Floyd Singletary,Joseph A Diorio,Sandra Dungee Glenn,Asa Khalif,Fareed Abdullah,Hena Veit,Ogbonna Paul Hagins,Wayne Allen,Bobbie Curry,Devon Cade,Edwin Santana,Mark Ross,Sherrie Cohen,Vinny Black,Wayne Edmund Dorsey,2
Mark F Squilla,6,0,65,43,44,42,34,20,15,14,11,9,7,3,5,4,3,2,4,2,2,3,1,3,2,0,1,1,1,0,1,0,2
Lou Lanni,,1,12,7,5,4,2,3,3,3,3,3,2,3,2,2,2,4,1,2,1,0,1,0,0,1,0,0,0,0,0,0,2
Helen Gym,,,1,52,47,45,37,16,16,14,12,9,3,3,5,4,4,4,2,4,2,3,3,1,2,0,0,1,1,0,1,0,2
Isaiah Thomas,,,,1,39,37,34,7,6,4,5,5,1,1,2,1,0,1,1,0,2,1,0,0,0,0,0,1,0,0,0,0,2
Justin Diberardinis,,,,,0,39,31,7,11,6,4,4,1,0,1,2,0,2,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2
Erika Almirón,,,,,,1,33,4,8,5,3,0,2,0,1,1,1,0,0,3,2,0,0,1,0,0,1,0,0,0,1,0,2
Ethelind Baylor,,,,,,,0,3,2,0,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2
Allan Domb,,,,,,,,1,5,2,9,5,3,2,0,1,2,2,4,0,0,1,1,0,1,0,1,0,1,0,0,0,2
Eryn Santamoor,,,,,,,,,0,5,4,4,2,2,0,1,2,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,2
Adrián Rivera-reyes,,,,,,,,,,0,2,3,3,1,4,1,1,2,0,2,0,1,1,0,1,0,0,1,0,0,0,0,2
Derek S Green,,,,,,,,,,,0,7,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
Katherine Gilmore Richardson,,,,,,,,,,,,0,1,1,1,2,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,2
Fernando Treviño,,,,,,,,,,,,,0,4,1,1,2,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,2
Billy Thompson,,,,,,,,,,,,,,0,0,2,2,1,0,0,0,2,0,0,0,1,0,0,0,1,0,0,2
Deja Lynn Alvarez,,,,,,,,,,,,,,,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,2
Latrice Y Bryant,,,,,,,,,,,,,,,,0,1,0,0,2,0,1,0,1,0,1,0,0,0,0,0,0,2
Beth Finn,,,,,,,,,,,,,,,,,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,2
Willie Floyd Singletary,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
Joseph A Diorio,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2
Sandra Dungee Glenn,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,0,0,0,0,0,0,2
Asa Khalif,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,2
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,2
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,2
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,2
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,2
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,2
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,86,18,82,53,50,49,38,24,20,17,14,12,10,7,7,7,6,6,5,5,3,3,3,3,2,1,1,1,1,1,1,0,2
,District Council 1st District - Democrat,,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
,Mark F Squilla,Lou Lanni,Helen Gym,Justin Diberardinis,Erika Almirón,Isaiah Thomas,Eryn Santamoor,Ethelind Baylor,Allan Domb,Derek S Green,Adrián Rivera-reyes,Deja Lynn Alvarez,Katherine Gilmore Richardson,Beth Finn,Fernando Treviño,Joseph A Diorio,Willie Floyd Singletary,Sandra Dungee Glenn,Latrice Y Bryant,Billy Thompson,Ogbonna Paul Hagins,Vinny Black,Asa Khalif,Fareed Abdullah,Hena Veit,Mark Ross,Wayne Allen,Wayne Edmund Dorsey,Bobbie Curry,Devon Cade,Edwin Santana,Sherrie Cohen,3
Mark F Squilla,5,0,80,59,55,60,31,31,18,16,15,11,12,9,9,4,3,4,3,3,2,2,2,2,2,1,2,1,1,0,0,0,3
Lou Lanni,,1,10,5,4,1,6,1,2,2,1,3,4,4,1,2,3,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,3
Helen Gym,,,2,66,67,58,30,35,16,12,13,6,13,7,11,2,0,4,0,0,1,2,1,1,2,0,0,0,0,0,0,0,3
Justin Diberardinis,,,,1,52,50,23,31,12,9,9,5,7,5,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
Erika Almirón,,,,,0,49,15,36,5,6,8,4,5,4,5,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3
Isaiah Thomas,,,,,,0,16,33,7,10,5,3,9,1,2,1,1,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,3
Eryn Santamoor,,,,,,,0,2,13,6,7,3,7,8,7,2,1,2,0,1,0,1,2,0,1,0,0,1,0,0,0,0,3
Ethelind Baylor,,,,,,,,0,0,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Allan Domb,,,,,,,,,2,7,3,2,4,3,3,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,3
Derek S Green,,,,,,,,,,0,5,3,5,2,2,0,2,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,3
Adrián Rivera-reyes,,,,,,,,,,,0,6,2,1,2,1,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,3
Deja Lynn Alvarez,,,,,,,,,,,,0,2,3,1,3,2,1,2,0,2,0,1,1,0,1,0,0,0,0,0,0,3
Katherine Gilmore Richardson,,,,,,,,,,,,,0,3,3,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,3
Beth Finn,,,,,,,,,,,,,,0,1,1,1,3,0,1,0,0,2,1,0,1,0,1,0,0,0,0,3
Fernando Treviño,,,,,,,,,,,,,,,0,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,3
Joseph A Diorio,,,,,,,,,,,,,,,,0,0,1,2,1,0,0,0,0,1,2,1,1,1,0,0,0,3
Willie Floyd Singletary,,,,,,,,,,,,,,,,,0,0,2,1,1,1,0,1,0,0,1,1,0,0,0,0,3
Sandra Dungee Glenn,,,,,,,,,,,,,,,,,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,0,1,0,1,0,1,0,1,1,0,0,0,0,0,3
Billy Thompson,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,3
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,3
Vinny Black,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,1,0,0,0,0,0,3
Asa Khalif,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,3
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,3
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,3
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,3
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,3
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,3
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,108,15,104,74,69,67,41,37,25,20,19,17,17,13,12,6,6,5,4,3,3,3,2,2,2,2,2,2,1,0,0,0,3
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,District Council 1st District - Democrat,,4
,Helen Gym,Justin Diberardinis,Erika Almirón,Isaiah Thomas,Ethelind Baylor,Allan Domb,Eryn Santamoor,Adrián Rivera-reyes,Derek S Green,Deja Lynn Alvarez,Katherine Gilmore Richardson,Fernando Treviño,Beth Finn,Ogbonna Paul Hagins,Bobbie Curry,Hena Veit,Joseph A Diorio,Latrice Y Bryant,Sandra Dungee Glenn,Billy Thompson,Willie Floyd Singletary,Asa Khalif,Mark Ross,Wayne Edmund Dorsey,Devon Cade,Edwin Santana,Fareed Abdullah,Sherrie Cohen,Vinny Black,Wayne Allen,Mark F Squilla,Lou Lanni,4
Helen Gym,0,94,94,82,50,31,32,30,26,22,23,17,9,13,3,4,2,2,4,4,3,1,0,1,0,0,0,0,0,0,121,26,4
Justin Diberardinis,,0,70,63,41,20,26,25,14,15,11,10,7,1,3,1,2,2,4,1,0,1,1,1,0,0,0,0,0,0,87,18,4
Erika Almirón,,,0,65,45,11,18,17,8,14,6,4,5,4,1,2,0,1,2,0,0,1,0,0,0,0,0,0,0,0,80,14,4
Isaiah Thomas,,,,0,46,15,14,12,14,4,13,4,1,6,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,79,7,4
Ethelind Baylor,,,,,0,2,2,10,3,5,1,0,3,6,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,47,6,4
Allan Domb,,,,,,0,19,5,16,5,13,8,4,3,2,1,2,0,2,1,1,1,0,1,0,0,0,0,0,0,34,11,4
Eryn Santamoor,,,,,,,0,7,6,5,11,14,4,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,36,5,4
Adrián Rivera-reyes,,,,,,,,0,6,14,1,5,7,6,1,1,2,2,1,0,2,0,0,0,0,0,0,0,0,0,30,10,4
Derek S Green,,,,,,,,,0,3,14,5,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,25,8,4
Deja Lynn Alvarez,,,,,,,,,,0,2,0,5,5,2,2,0,1,1,0,4,0,1,0,0,0,0,0,0,0,21,10,4
Katherine Gilmore Richardson,,,,,,,,,,,0,8,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23,4,4
Fernando Treviño,,,,,,,,,,,,0,3,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,19,3,4
Beth Finn,,,,,,,,,,,,,0,2,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,10,6,4
Ogbonna Paul Hagins,,,,,,,,,,,,,,0,0,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,13,2,4
Bobbie Curry,,,,,,,,,,,,,,,0,2,2,2,0,2,0,0,1,0,0,0,0,0,0,0,2,4,4
Hena Veit,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,4
Joseph A Diorio,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,2,4
Latrice Y Bryant,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,4
Sandra Dungee Glenn,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,5,0,4
Billy Thompson,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,2,2,4
Willie Floyd Singletary,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,2,2,4
Asa Khalif,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,1,4
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,4
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,4
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,4
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,4
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,4
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,4
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4
Mark F Squilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,4
Lou Lanni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,159,112,104,89,55,47,45,43,35,32,28,22,16,15,6,5,5,5,5,4,4,3,1,1,0,0,0,0,0,0,152,34,4
,District Council 1st District - Democrat,,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
,Mark F Squilla,Lou Lanni,Helen Gym,Justin Diberardinis,Erika Almirón,Isaiah Thomas,Adrián Rivera-reyes,Allan Domb,Ethelind Baylor,Deja Lynn Alvarez,Eryn Santamoor,Derek S Green,Beth Finn,Fernando Treviño,Katherine Gilmore Richardson,Joseph A Diorio,Sandra Dungee Glenn,Asa Khalif,Hena Veit,Latrice Y Bryant,Ogbonna Paul Hagins,Edwin Santana,Fareed Abdullah,Willie Floyd Singletary,Billy Thompson,Bobbie Curry,Devon Cade,Mark Ross,Wayne Allen,Sherrie Cohen,Vinny Black,Wayne Edmund Dorsey,5
Mark F Squilla,13,0,87,55,47,47,23,29,29,17,17,19,13,15,12,10,5,4,2,3,4,4,4,2,1,2,1,1,1,0,0,0,5
Lou Lanni,,0,28,7,14,3,14,6,1,14,10,7,8,4,3,0,4,2,4,3,2,0,0,1,1,0,0,0,0,0,0,0,5
Helen Gym,,,1,65,65,50,31,23,31,22,22,27,16,12,13,6,6,5,5,3,5,2,3,2,1,2,1,0,1,0,0,0,5
Justin Diberardinis,,,,1,46,39,13,15,28,9,15,14,4,2,4,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
Erika Almirón,,,,,0,34,19,3,30,15,13,13,6,3,5,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5
Isaiah Thomas,,,,,,0,9,8,30,2,6,8,4,6,8,2,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,5
Adrián Rivera-reyes,,,,,,,0,6,2,16,8,9,5,4,2,0,2,3,2,2,5,0,1,0,1,0,0,0,0,0,0,0,5
Allan Domb,,,,,,,,0,1,2,9,6,7,2,2,7,4,2,4,0,0,3,1,1,1,2,0,1,0,0,0,0,5
Ethelind Baylor,,,,,,,,,0,3,4,1,2,3,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
Deja Lynn Alvarez,,,,,,,,,,0,1,9,4,3,2,0,3,1,1,5,3,1,0,0,0,0,0,0,0,0,0,0,5
Eryn Santamoor,,,,,,,,,,,0,4,7,6,6,2,2,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,5
Derek S Green,,,,,,,,,,,,0,1,1,6,0,0,1,0,1,2,0,0,0,0,0,1,0,0,0,0,0,5
Beth Finn,,,,,,,,,,,,,0,3,2,0,3,1,0,0,2,2,0,1,1,1,0,0,0,0,0,0,5
Fernando Treviño,,,,,,,,,,,,,,0,5,1,1,1,0,1,3,0,1,0,0,0,1,0,0,0,0,0,5
Katherine Gilmore Richardson,,,,,,,,,,,,,,,0,0,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,5
Joseph A Diorio,,,,,,,,,,,,,,,,0,0,0,1,0,0,2,1,1,0,1,0,1,0,0,0,0,5
Sandra Dungee Glenn,,,,,,,,,,,,,,,,,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,5
Asa Khalif,,,,,,,,,,,,,,,,,,0,1,1,1,0,2,1,0,0,0,0,1,0,0,0,5
Hena Veit,,,,,,,,,,,,,,,,,,,0,1,0,0,0,1,1,0,0,0,0,0,0,0,5
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,1,0,0,0,5
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,5
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,5
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,1,0,0,0,5
