col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Judge Of The Superior Court - Democrat,,,Sheriff - Democrat,,,,All
,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,Rochelle Bilal,Jewell Williams,Malika Rahman,Larry King Sr,All
Daniel D Mccaffery,201,"1,741",311,910,779,602,148,All
Amanda Green-hawkins,,108,354,804,687,529,125,All
Beth Tarasi,,,56,362,167,210,48,All
Rochelle Bilal,,,,153,0,0,0,All
Jewell Williams,,,,,139,0,0,All
Malika Rahman,,,,,,93,0,All
Larry King Sr,,,,,,,20,All
Total,"3,091","2,708",901,"1,514","1,149",969,220,All
,Judge Of The Superior Court - Democrat,,,Sheriff - Democrat,,,,1
,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,Malika Rahman,Rochelle Bilal,Jewell Williams,Larry King Sr,1
Daniel D Mccaffery,3,51,6,41,14,9,0,1
Amanda Green-hawkins,,2,4,33,12,6,0,1
Beth Tarasi,,,2,6,4,1,0,1
Malika Rahman,,,,13,0,0,0,1
Rochelle Bilal,,,,,1,0,0,1
Jewell Williams,,,,,,2,0,1
Larry King Sr,,,,,,,0,1
Total,82,68,13,64,20,12,0,1
,Judge Of The Superior Court - Democrat,,,Sheriff - Democrat,,,,2
,Amanda Green-hawkins,Daniel D Mccaffery,Beth Tarasi,Rochelle Bilal,Jewell Williams,Malika Rahman,Larry King Sr,2
Amanda Green-hawkins,8,95,20,35,38,35,11,2
Daniel D Mccaffery,,8,5,31,30,30,7,2
Beth Tarasi,,,2,9,6,8,2,2
Rochelle Bilal,,,,12,0,0,0,2
Jewell Williams,,,,,3,0,0,2
Malika Rahman,,,,,,4,0,2
Larry King Sr,,,,,,,0,2
Total,151,127,30,60,48,45,12,2
,Judge Of The Superior Court - Democrat,,,Sheriff - Democrat,,,,3
,Amanda Green-hawkins,Daniel D Mccaffery,Beth Tarasi,Rochelle Bilal,Malika Rahman,Jewell Williams,Larry King Sr,3
Amanda Green-hawkins,1,10,6,11,5,3,0,3
Daniel D Mccaffery,,0,5,8,5,5,1,3
Beth Tarasi,,,0,7,3,2,0,3
Rochelle Bilal,,,,0,0,0,0,3
Malika Rahman,,,,,1,0,0,3
Jewell Williams,,,,,,0,0,3
Larry King Sr,,,,,,,0,3
Total,21,20,12,17,8,5,1,3
,Judge Of The Superior Court - Democrat,,,Sheriff - Democrat,,,,4
,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,Rochelle Bilal,Malika Rahman,Jewell Williams,Larry King Sr,4
Daniel D Mccaffery,6,30,11,21,16,18,5,4
Amanda Green-hawkins,,3,15,20,8,15,4,4
Beth Tarasi,,,1,15,13,3,2,4
Rochelle Bilal,,,,4,0,0,0,4
Malika Rahman,,,,,1,0,0,4
Jewell Williams,,,,,,3,0,4
Larry King Sr,,,,,,,0,4
Total,71,57,36,39,27,25,8,4
,Judge Of The Superior Court - Democrat,,,Sheriff - Democrat,,,,5
,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,Rochelle Bilal,Jewell Williams,Malika Rahman,Larry King Sr,5
Daniel D Mccaffery,5,91,11,48,35,21,8,5
Amanda Green-hawkins,,2,14,46,32,16,8,5
Beth Tarasi,,,2,10,10,5,2,5
Rochelle Bilal,,,,10,0,0,0,5
Jewell Williams,,,,,3,0,0,5
Malika Rahman,,,,,,2,0,5
Larry King Sr,,,,,,,1,5
Total,133,121,30,74,46,27,11,5
,Judge Of The Superior Court - Democrat,,,Sheriff - Democrat,,,,6
,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,Rochelle Bilal,Malika Rahman,Jewell Williams,Larry King Sr,6
Daniel D Mccaffery,7,63,17,33,34,30,8,6
Amanda Green-hawkins,,1,15,32,26,19,7,6
Beth Tarasi,,,1,9,11,12,4,6
Rochelle Bilal,,,,5,0,0,0,6
