col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_50,col_51,col_52,col_53,col_54,col_55,col_56,division
Adrián Rivera-reyes,,,,,,,,,11,60,328,54,211,57,66,50,89,192,75,46,18,18,16,34,28,20,10,13,10,0,416,286,521,240,228,204,141,134,217,125,142,159,257,239,113,89,195,112,122,51,200,69,59,34,18,All
Sandra Dungee Glenn,,,,,,,,,,2,38,226,29,85,80,51,27,12,68,45,34,15,17,20,16,9,10,10,10,0,331,343,394,375,129,100,412,250,79,375,206,226,73,110,171,165,95,166,119,100,43,93,152,11,21,All
Deja Lynn Alvarez,,,,,,,,,,,6,39,186,66,62,40,48,177,62,22,15,19,20,26,26,13,12,8,3,0,291,172,366,169,146,127,107,101,161,113,94,131,204,194,100,70,145,102,102,33,165,60,49,40,10,All
Ethelind Baylor,,,,,,,,,,,,2,10,21,31,27,19,17,27,16,15,11,13,3,4,3,4,3,4,0,269,323,361,322,150,105,253,238,82,243,124,87,45,40,90,67,135,63,84,31,21,40,79,8,20,All
Willie Floyd Singletary,,,,,,,,,,,,,4,29,34,44,25,147,16,33,6,15,17,10,14,14,11,10,9,0,122,46,255,89,31,60,107,17,88,50,44,86,217,198,104,74,84,56,47,23,171,24,26,35,14,All
Asa Khalif,,,,,,,,,,,,,,1,54,109,28,21,34,21,22,14,15,18,7,15,9,11,8,0,201,91,117,93,105,90,121,40,50,101,88,145,64,70,134,103,75,90,79,33,49,34,53,13,16,All
Latrice Y Bryant,,,,,,,,,,,,,,,1,47,22,21,42,21,24,18,18,18,7,21,9,17,8,0,192,75,138,123,75,94,103,31,65,116,92,152,61,76,136,91,72,87,82,22,41,40,51,26,19,All
Fareed Abdullah,,,,,,,,,,,,,,,,1,15,13,11,23,29,13,20,14,12,10,15,16,11,0,155,66,119,90,73,82,111,27,49,111,73,123,82,77,137,120,67,88,61,21,57,26,53,15,19,All
Fernando Treviño,,,,,,,,,,,,,,,,,2,20,15,12,17,8,5,12,20,4,9,5,4,0,239,211,114,90,117,167,59,56,158,62,40,60,38,64,37,31,71,54,52,48,28,44,26,14,9,All
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,,,1,16,12,8,9,6,11,12,6,2,7,6,0,99,55,193,87,43,37,67,25,68,44,41,51,151,151,55,37,59,28,35,15,127,22,16,15,14,All
Beth Finn,,,,,,,,,,,,,,,,,,,0,10,4,12,11,23,10,10,9,4,4,0,200,122,161,158,88,84,46,35,67,71,62,80,41,44,54,40,77,57,101,22,24,66,32,10,9,All
Billy Thompson,,,,,,,,,,,,,,,,,,,,1,12,16,16,9,16,16,18,7,9,0,93,62,84,56,33,52,87,16,39,51,58,74,56,64,76,45,35,40,43,20,49,13,31,22,12,All
Edwin Santana,,,,,,,,,,,,,,,,,,,,,0,7,6,5,9,8,7,5,0,0,67,22,53,34,33,27,40,12,27,42,30,49,19,25,49,40,23,37,29,12,16,16,21,7,6,All
Mark Ross,,,,,,,,,,,,,,,,,,,,,,1,15,4,6,14,11,9,5,0,44,28,49,34,22,31,37,9,24,27,17,42,38,36,36,41,26,27,32,21,27,12,21,14,7,All
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,3,4,8,5,5,8,2,0,57,30,44,34,23,36,42,14,23,16,27,37,32,32,48,32,25,19,24,13,22,11,16,21,13,All
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,,0,13,6,6,2,4,0,57,31,59,48,25,17,21,9,21,23,27,31,28,32,26,12,39,26,42,10,23,22,16,6,3,All
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,,,,,1,5,9,7,4,0,38,25,44,33,17,22,39,9,25,16,15,25,32,42,24,25,32,26,28,16,28,13,23,14,6,All
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,7,3,0,32,22,29,22,17,28,26,11,17,20,17,26,30,17,31,17,20,21,20,17,19,13,10,12,6,All
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,3,0,43,21,31,16,15,19,25,8,20,18,9,16,19,23,27,20,17,21,21,11,14,10,6,11,11,All
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,29,16,27,23,15,24,24,13,13,12,13,22,15,14,27,23,19,21,15,10,14,10,14,4,3,All
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,24,12,18,10,13,15,22,2,10,12,15,22,21,13,21,15,9,15,8,4,9,7,5,7,3,All
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,All
Tiffany Palmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,"1,680","1,048",813,"1,171","1,138",571,679,635,322,550,487,185,219,374,307,423,337,338,404,92,285,199,54,42,All
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,979,846,981,"1,021",640,832,601,422,286,175,133,133,120,159,230,125,187,323,30,204,79,20,28,All
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,807,675,516,523,470,262,454,317,270,328,355,189,181,388,192,276,212,272,166,154,51,40,All
Wendi Barish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,310,279,607,485,248,431,229,218,158,167,190,141,286,214,242,94,90,243,140,31,27,All
Kay Yu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,618,180,429,220,185,292,196,68,86,128,138,226,137,135,216,33,96,92,18,29,All
Chris Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,179,230,559,89,107,154,104,99,165,122,136,142,119,271,72,56,34,41,23,All
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,427,222,460,252,261,238,165,289,228,105,144,147,117,100,198,134,41,33,All
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,124,308,212,49,58,32,32,81,120,35,52,102,11,129,63,7,21,All
James C Crumlish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,167,93,107,243,143,145,107,119,98,87,130,94,54,36,37,15,All
Carmella Jacquinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,204,238,162,108,223,175,123,122,135,47,38,83,118,24,26,All
Cateria R Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,268,91,84,177,176,185,153,96,87,51,85,198,20,20,All
Kendra Mccrae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,107,100,290,213,182,190,190,68,63,90,140,40,31,All
Joshua Roberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,281,206,114,114,91,95,40,265,40,29,40,19,All
Craig Levin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,142,124,125,102,114,54,235,73,52,36,22,All
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,227,111,176,143,36,93,48,85,38,41,All
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,90,156,73,53,64,60,102,26,33,All
Nicola Serianni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,97,126,59,91,81,109,25,21,All
Laurie Dow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,130,52,54,82,92,26,24,All
Beth Grossman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,61,64,130,61,22,17,All
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,22,46,68,15,15,All
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,30,13,30,9,All
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,50,13,9,All
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,13,16,All
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,All
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,All
Total,"3,850","3,043","2,218","2,126","1,711","1,641","1,360","1,162",978,916,711,631,504,405,405,398,375,344,334,249,143,143,140,121,119,97,88,79,63,1,"2,923","2,351","2,311","1,586","1,505","1,411","1,389","1,075","1,034","1,017",910,903,886,823,822,771,763,689,683,559,512,498,462,149,129,All
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,1
,Helen Gym,Justin Diberardinis,Erika Almirón,Derek S Green,Katherine Gilmore Richardson,Eryn Santamoor,Isaiah Thomas,Allan Domb,Adrián Rivera-reyes,Deja Lynn Alvarez,Ethelind Baylor,Fernando Treviño,Beth Finn,Sandra Dungee Glenn,Ogbonna Paul Hagins,Latrice Y Bryant,Asa Khalif,Billy Thompson,Fareed Abdullah,Hena Veit,Willie Floyd Singletary,Bobbie Curry,Joseph A Diorio,Vinny Black,Edwin Santana,Mark Ross,Devon Cade,Wayne Allen,Sherrie Cohen,Wayne Edmund Dorsey,Tiffany Palmer,Anthony Kyriakakis,Kay Yu,Chris Hall,Jennifer Schultz,James F Berardinelli,Wendi Barish,James C Crumlish,Henry Mcgregor Sias,Cateria R Mccabe,Nicola Serianni,Leon Goodman,Vicki Markovitz,Craig Levin,Janine D Momasso,Beth Grossman,Kendra Mccrae,Laurie Dow,Sherman Toppin,Joshua Roberts,Carmella Jacquinto,Terri M Booker,Jon Marshall,Robert Trimble,Gregory Weyer,1
Helen Gym,0,258,237,191,157,82,61,44,36,25,22,20,19,12,9,5,6,3,3,5,3,1,2,1,0,2,0,1,0,0,297,264,232,198,196,123,77,71,65,51,39,24,19,24,24,20,20,9,13,11,13,10,3,2,0,1
Justin Diberardinis,,0,205,174,120,66,59,37,22,11,17,9,8,6,2,3,2,1,0,3,0,1,0,1,1,1,0,1,0,0,255,232,200,167,165,108,64,55,58,36,25,23,19,15,16,11,4,6,4,5,5,5,1,1,0,1
Erika Almirón,,,1,143,117,45,39,9,24,16,17,15,6,1,5,3,2,1,1,0,1,0,0,0,0,0,0,1,0,0,239,209,189,158,169,103,44,49,49,38,32,11,9,7,18,9,10,3,1,1,4,1,1,1,0,1
Derek S Green,,,,0,117,47,37,29,14,9,7,3,6,3,1,6,2,2,1,1,1,1,0,0,1,0,1,0,0,0,185,182,159,145,121,97,35,39,40,20,11,23,13,10,8,6,12,8,10,6,5,5,4,1,1,1
Katherine Gilmore Richardson,,,,,0,37,16,19,9,4,3,14,10,5,3,1,4,2,2,3,1,0,0,0,0,1,0,0,0,0,150,144,122,117,113,90,22,31,20,20,8,10,6,10,7,11,11,8,9,2,5,5,1,2,1,1
Eryn Santamoor,,,,,,1,23,39,16,3,2,17,4,3,3,0,1,1,1,0,2,1,1,1,0,1,0,0,0,0,90,92,61,61,41,24,42,40,23,11,13,13,17,9,5,5,8,2,5,4,3,1,0,0,1,1
Isaiah Thomas,,,,,,,0,19,9,1,15,3,2,3,1,1,2,3,1,1,2,1,0,0,0,0,0,0,0,0,61,50,35,31,30,13,30,14,22,21,13,18,12,7,11,3,8,6,7,3,5,7,1,1,0,1
Allan Domb,,,,,,,,0,6,2,0,3,8,3,3,2,2,1,2,0,1,1,1,2,1,2,1,0,0,0,45,53,27,27,18,12,29,24,13,8,6,16,16,10,5,7,7,6,4,2,2,1,3,1,0,1
Adrián Rivera-reyes,,,,,,,,,0,10,5,4,4,3,7,3,1,0,2,0,4,2,0,1,1,0,0,0,0,0,36,32,24,20,22,5,15,16,14,7,12,2,7,6,2,3,4,1,1,5,1,2,0,1,0,1
Deja Lynn Alvarez,,,,,,,,,,0,3,1,6,2,3,4,2,0,0,0,2,0,0,0,0,0,0,1,0,0,22,14,12,7,10,1,15,9,11,6,13,1,4,3,3,5,7,1,0,1,3,2,0,1,0,1
Ethelind Baylor,,,,,,,,,,,0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,21,9,12,6,20,5,11,3,5,13,13,2,1,2,6,1,2,1,1,3,3,4,0,1,0,1
Fernando Treviño,,,,,,,,,,,,1,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,18,8,17,10,7,5,12,2,1,2,1,3,4,1,3,3,1,0,2,0,1,0,0,0,1
Beth Finn,,,,,,,,,,,,,0,3,1,3,2,1,1,3,0,1,1,1,1,1,0,0,0,0,14,12,6,7,9,3,11,5,3,8,5,5,5,5,4,8,9,3,4,1,3,3,1,1,0,1
Sandra Dungee Glenn,,,,,,,,,,,,,,0,0,1,3,0,0,1,0,0,1,1,0,0,0,0,0,0,9,5,3,5,3,2,2,2,1,5,2,3,1,4,2,2,2,3,3,0,2,3,0,0,0,1
Ogbonna Paul Hagins,,,,,,,,,,,,,,,0,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,7,6,5,2,8,2,5,2,1,3,2,1,3,4,0,4,0,0,0,3,1,0,1,1,0,1
Latrice Y Bryant,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,8,5,5,5,2,1,2,4,2,1,0,3,0,1,0,2,3,1,1,0,1,0,1,0,0,1
Asa Khalif,,,,,,,,,,,,,,,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,3,1,2,2,1,4,1,0,1,1,1,1,3,0,3,2,3,2,1,1,2,0,0,0,1
Billy Thompson,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,1,0,0,0,0,0,0,2,2,0,0,1,0,1,0,0,3,1,1,0,1,1,0,3,1,0,1,1,2,2,1,0,1
Fareed Abdullah,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,1,0,0,0,0,0,3,1,1,1,2,0,1,1,0,1,1,1,1,1,1,1,1,2,0,2,0,1,0,0,0,1
Hena Veit,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,3,4,1,2,1,2,3,2,0,1,2,0,2,1,1,3,1,0,1,0,0,0,0,0,0,1
Willie Floyd Singletary,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,3,2,1,1,3,1,3,2,0,0,2,0,0,4,0,0,1,0,1,2,0,0,0,0,0,1
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,1,2,0,1,1,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,2,1,0,1,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,2,0,1,0,1,0,0,0,1
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,2,0,0,1,0,1,0,1,0,0,0,0,1
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Tiffany Palmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,272,236,204,190,120,73,77,69,48,35,25,21,14,18,15,18,11,8,5,7,8,0,2,1,1
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,214,210,158,125,66,79,53,21,18,25,24,14,9,11,11,5,5,2,5,1,2,2,1,1
Kay Yu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,166,169,110,35,41,49,32,21,10,10,8,12,3,7,3,6,3,4,1,0,2,1,1
Chris Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,129,111,26,73,21,5,4,9,9,5,6,6,8,7,6,0,1,0,1,0,1,1
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,100,31,14,30,41,30,6,8,10,18,9,6,4,5,5,5,4,1,3,0,1
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,17,3,0,3,3,2,3,1,5,1,2,2,1,1,0,0,2,0,1
Wendi Barish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,26,21,23,24,17,21,12,10,17,9,4,2,9,6,6,2,0,0,1
James C Crumlish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,4,8,6,7,4,4,4,6,3,0,3,3,2,0,1,1,1
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,17,12,11,10,0,1,2,4,0,0,0,2,0,0,0,0,1
Cateria R Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,27,8,1,2,21,4,10,5,3,1,4,4,2,1,0,1
Nicola Serianni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,6,7,20,6,6,3,0,1,1,1,1,0,0,1
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,6,1,6,5,3,3,4,5,6,3,0,0,1
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,1,7,1,1,1,3,0,1,0,0,0,1
Craig Levin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,8,3,6,5,7,4,3,2,1,0,1
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,4,5,3,0,1,1,0,0,0,1
Beth Grossman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,4,1,4,2,0,2,0,0,1
Kendra Mccrae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,5,1,3,4,1,1,0,1
Laurie Dow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,2,1,4,2,0,0,1
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,3,0,0,0,1
Joshua Roberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,5,0,1,0,1
Carmella Jacquinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,0,0,1
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,347,283,256,213,168,115,78,72,49,28,25,25,24,13,12,9,8,5,5,5,5,3,3,3,2,2,1,1,0,0,338,302,252,222,213,129,95,90,73,60,48,37,33,32,29,26,25,18,15,14,13,13,6,4,1,1
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,2
,Helen Gym,Justin Diberardinis,Derek S Green,Erika Almirón,Eryn Santamoor,Allan Domb,Katherine Gilmore Richardson,Isaiah Thomas,Adrián Rivera-reyes,Deja Lynn Alvarez,Fernando Treviño,Beth Finn,Sandra Dungee Glenn,Ethelind Baylor,Asa Khalif,Willie Floyd Singletary,Billy Thompson,Latrice Y Bryant,Ogbonna Paul Hagins,Edwin Santana,Fareed Abdullah,Hena Veit,Wayne Allen,Bobbie Curry,Joseph A Diorio,Vinny Black,Devon Cade,Mark Ross,Wayne Edmund Dorsey,Sherrie Cohen,Tiffany Palmer,Anthony Kyriakakis,Kay Yu,Chris Hall,Jennifer Schultz,James C Crumlish,Henry Mcgregor Sias,Wendi Barish,James F Berardinelli,Leon Goodman,Cateria R Mccabe,Beth Grossman,Vicki Markovitz,Carmella Jacquinto,Craig Levin,Nicola Serianni,Kendra Mccrae,Joshua Roberts,Terri M Booker,Laurie Dow,Sherman Toppin,Janine D Momasso,Jon Marshall,Robert Trimble,Gregory Weyer,2
Helen Gym,1,198,147,142,74,70,81,65,45,27,25,17,15,16,10,12,8,4,9,5,7,4,2,1,1,2,0,0,0,0,227,206,146,138,111,78,71,61,45,25,38,33,27,30,30,29,22,20,12,15,17,11,11,2,2,2
Justin Diberardinis,,2,130,120,72,62,59,58,25,13,17,12,8,15,6,1,1,6,4,2,2,2,0,0,0,0,0,0,0,0,201,195,126,124,94,66,68,61,43,29,25,19,26,18,15,17,10,8,6,11,8,10,2,2,1,2
Derek S Green,,,0,79,46,62,52,65,16,12,10,5,13,6,2,3,4,4,0,3,4,0,2,0,1,1,0,1,0,0,150,137,90,87,76,37,46,40,35,35,29,17,21,22,16,18,17,10,13,14,9,7,5,3,1,2
Erika Almirón,,,,0,33,11,44,31,29,14,10,7,5,9,5,2,2,2,0,2,1,3,1,1,0,0,0,0,0,0,131,117,99,82,74,40,37,34,26,10,24,15,12,14,6,18,8,4,3,8,6,10,2,1,1,2
Eryn Santamoor,,,,,0,32,32,23,16,6,13,6,3,2,3,1,3,4,1,4,1,3,2,0,1,0,0,0,0,0,77,78,40,60,28,44,23,25,12,18,6,14,21,10,9,12,8,7,5,7,6,2,3,1,0,2
Allan Domb,,,,,,0,19,27,2,4,14,5,5,0,7,2,4,4,1,3,4,1,1,1,0,1,0,0,0,0,76,69,29,41,16,37,23,31,16,23,16,13,14,14,14,9,12,8,10,8,10,4,2,1,1,2
Katherine Gilmore Richardson,,,,,,,0,23,9,4,8,7,10,4,4,0,3,2,0,0,1,0,1,0,0,0,0,0,0,0,72,72,48,57,41,31,15,19,24,5,13,14,8,16,7,10,11,4,4,6,9,4,3,0,0,2
Isaiah Thomas,,,,,,,,0,6,5,5,2,11,7,2,1,1,1,0,2,2,0,1,0,1,0,0,1,0,0,69,67,40,28,22,20,34,28,11,25,17,5,13,11,7,9,11,4,7,5,9,5,1,1,0,2
