col_1,col_2,col_3,col_4,col_5,division
,District Council 1st District - Democrat,,Judge Of The Municipal Court - Democrat,,All
,Mark F Squilla,Lou Lanni,David H Conroy,Theresa Brunson,All
Mark F Squilla,21,0,45,34,All
Lou Lanni,,4,12,14,All
David H Conroy,,,4,0,All
Theresa Brunson,,,,0,All
Total,100,30,61,48,All
,District Council 1st District - Democrat,,Judge Of The Municipal Court - Democrat,,5
,Mark F Squilla,Lou Lanni,David H Conroy,Theresa Brunson,5
Mark F Squilla,21,0,45,34,5
Lou Lanni,,4,12,14,5
David H Conroy,,,4,0,5
Theresa Brunson,,,,0,5
Total,100,30,61,48,5
