col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_50,col_51,col_52,col_53,col_54,col_55,col_56,division
Asa Khalif,,,,,,,,,,,,,,,0,10,19,9,33,6,7,3,3,7,8,7,2,5,3,0,77,49,52,34,30,16,38,41,18,33,15,28,16,35,17,17,43,18,20,35,19,8,14,7,6,All
Willie Floyd Singletary,,,,,,,,,,,,,,,,0,13,43,13,11,5,9,4,1,0,5,3,0,3,0,48,36,23,33,14,7,26,65,29,29,9,23,20,13,8,55,26,55,9,22,2,45,9,14,4,All
Latrice Y Bryant,,,,,,,,,,,,,,,,,0,6,18,6,6,5,7,4,6,4,5,3,3,0,77,39,35,20,35,8,32,49,24,44,15,41,31,27,17,13,50,18,29,34,11,10,13,8,6,All
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,,,1,3,9,5,8,1,1,6,2,1,1,2,0,44,45,20,30,21,16,18,61,32,29,14,23,19,11,8,47,15,45,9,14,6,38,2,8,4,All
Fareed Abdullah,,,,,,,,,,,,,,,,,,,0,6,2,4,6,6,5,9,2,5,3,0,62,37,39,28,29,11,31,27,16,37,21,33,13,33,18,16,44,14,23,36,23,11,15,6,5,All
Billy Thompson,,,,,,,,,,,,,,,,,,,,0,2,16,8,4,9,8,4,2,3,0,42,33,18,25,9,11,30,29,32,28,18,23,13,10,13,25,14,21,15,22,6,22,7,8,3,All
Hena Veit,,,,,,,,,,,,,,,,,,,,,0,3,3,4,3,1,5,1,1,0,31,31,13,11,11,8,19,41,15,34,12,33,18,18,15,13,13,9,11,12,9,9,4,4,1,All
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,,0,7,4,3,0,2,3,3,0,17,20,8,12,8,9,15,22,25,16,26,19,15,9,9,17,10,20,5,6,5,17,1,11,3,All
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,0,4,0,2,7,2,2,0,33,36,17,23,8,11,13,24,13,14,15,14,9,12,8,14,6,19,9,11,7,10,9,9,5,All
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,1,1,5,8,1,0,0,21,32,18,14,10,5,23,20,17,12,12,18,10,11,8,11,12,10,8,16,7,4,6,6,1,All
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,0,5,4,7,2,0,24,21,15,14,11,9,14,23,13,16,10,12,9,6,8,7,8,8,7,11,4,7,4,7,1,All
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,4,2,0,30,15,15,19,15,6,20,15,15,9,13,10,9,7,6,5,10,14,7,17,4,7,6,3,1,All
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,0,16,18,9,15,5,6,16,16,12,15,5,12,9,10,5,5,9,7,5,10,6,10,5,7,1,All
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,16,17,10,6,5,7,10,8,9,8,6,7,7,7,2,4,4,4,5,8,5,0,3,3,0,All
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,13,7,8,7,3,3,9,4,7,5,4,7,6,5,2,2,6,5,4,4,1,2,4,3,1,All
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All
Tiffany Palmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,"2,390","1,772","1,261","1,198","1,265","1,018",598,683,558,294,252,229,173,214,88,168,133,163,122,89,36,51,18,19,All
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"1,704","1,236","1,134","1,248",993,499,698,462,279,191,167,139,178,97,116,118,83,72,31,30,41,27,13,All
Kay Yu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,"1,021","1,038","1,119",561,453,275,249,148,109,132,109,92,42,109,61,74,66,47,15,17,9,16,All
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,983,919,216,118,178,178,101,84,41,75,124,74,80,63,52,88,38,25,45,14,15,All
Cateria R Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,865,172,185,102,143,81,70,95,79,29,32,88,33,52,51,79,16,34,10,6,All
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,214,157,128,187,69,29,51,38,98,26,21,24,19,16,21,8,13,5,11,All
Chris Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,327,581,205,186,128,72,77,72,48,87,66,79,66,21,15,23,23,5,All
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,124,256,78,166,167,85,90,113,99,126,88,65,61,82,28,17,5,All
James C Crumlish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,199,142,109,71,88,56,104,63,78,55,49,12,33,17,24,4,All
Wendi Barish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,103,194,163,91,180,53,88,76,107,60,70,34,22,16,5,All
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,85,47,32,47,36,32,43,44,21,24,14,13,17,6,All
Beth Grossman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,98,80,95,36,83,53,85,53,35,27,19,17,6,All
Nicola Serianni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,57,47,33,56,43,37,31,51,22,10,8,15,All
Carmella Jacquinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,40,60,76,22,37,72,37,18,25,9,4,All
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13,41,33,42,20,23,8,9,7,2,All
Joshua Roberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,32,104,20,53,11,89,22,16,1,All
Kendra Mccrae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,28,57,74,39,18,30,19,6,All
Craig Levin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,21,23,10,81,21,13,12,All
Laurie Dow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,40,27,5,16,11,1,All
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,33,15,31,11,9,All
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,12,5,1,All
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,13,2,All
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,2,All
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,All
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,All
Total,"3,428","2,479","2,170","2,097","1,804","1,235","1,067",669,652,320,319,298,251,166,135,134,129,124,123,94,75,71,71,62,55,53,49,32,28,0,"3,018","2,765","2,024","1,526","1,400","1,384","1,281",972,922,799,468,460,377,346,340,319,319,318,266,260,170,157,124,68,41,All
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,1
,Helen Gym,Isaiah Thomas,Derek S Green,Justin Diberardinis,Erika Almirón,Allan Domb,Eryn Santamoor,Adrián Rivera-reyes,Katherine Gilmore Richardson,Sandra Dungee Glenn,Fernando Treviño,Beth Finn,Fareed Abdullah,Deja Lynn Alvarez,Ethelind Baylor,Mark Ross,Billy Thompson,Asa Khalif,Willie Floyd Singletary,Latrice Y Bryant,Ogbonna Paul Hagins,Edwin Santana,Joseph A Diorio,Vinny Black,Bobbie Curry,Hena Veit,Wayne Edmund Dorsey,Devon Cade,Sherrie Cohen,Wayne Allen,Tiffany Palmer,Anthony Kyriakakis,Leon Goodman,Kay Yu,Cateria R Mccabe,Henry Mcgregor Sias,Chris Hall,Jennifer Schultz,Wendi Barish,James C Crumlish,Beth Grossman,James F Berardinelli,Carmella Jacquinto,Craig Levin,Nicola Serianni,Kendra Mccrae,Joshua Roberts,Terri M Booker,Laurie Dow,Jon Marshall,Janine D Momasso,Sherman Toppin,Vicki Markovitz,Gregory Weyer,Robert Trimble,1
Helen Gym,2,127,126,126,123,48,53,29,27,13,14,10,5,5,4,3,4,5,5,3,2,0,2,4,1,0,0,1,0,0,164,148,117,113,106,84,42,32,28,28,22,23,17,12,12,13,9,13,12,8,8,5,7,4,1,1
Isaiah Thomas,,2,101,86,88,32,23,15,10,11,5,6,7,3,7,4,2,3,3,4,2,2,0,0,1,1,0,0,0,0,114,107,103,85,96,71,22,15,17,12,16,18,10,8,7,13,10,14,8,6,7,5,3,2,0,1
Derek S Green,,,0,91,84,35,25,7,15,13,1,5,4,2,5,4,5,2,4,1,1,1,1,1,2,0,1,0,0,0,111,106,97,86,86,65,29,17,13,10,17,13,12,7,10,14,9,12,11,3,7,3,3,4,2,1
Justin Diberardinis,,,,0,91,23,28,16,12,4,6,7,1,2,2,1,1,1,1,0,1,1,1,2,1,0,1,0,0,0,112,113,79,85,77,67,27,18,15,18,12,12,6,6,8,6,2,5,5,2,3,1,4,2,1,1
Erika Almirón,,,,,0,11,28,19,12,5,11,4,5,1,3,0,0,4,1,1,0,2,0,1,0,0,1,0,0,0,119,109,84,93,85,75,26,17,13,14,7,9,10,3,9,6,1,8,2,2,9,2,3,2,0,1
Allan Domb,,,,,,1,21,6,12,6,4,1,8,2,3,3,1,3,2,1,2,1,0,1,1,1,1,0,0,0,38,29,24,19,19,8,19,12,15,11,13,10,11,10,4,8,9,7,10,7,3,6,5,3,2,1
Eryn Santamoor,,,,,,,0,8,12,3,13,2,2,4,3,4,2,1,1,2,2,0,0,1,0,2,1,0,0,0,47,43,20,23,14,16,24,17,18,21,15,7,7,10,9,5,10,3,6,9,0,5,3,1,0,1
Adrián Rivera-reyes,,,,,,,,0,3,1,3,4,0,6,0,1,2,1,3,1,1,0,1,1,0,1,1,0,0,0,20,22,17,19,18,14,2,9,8,3,4,3,3,4,3,2,5,0,0,5,1,1,4,1,0,1
Katherine Gilmore Richardson,,,,,,,,,0,5,7,2,1,0,0,0,1,1,0,1,0,2,0,0,1,0,1,0,0,0,22,22,11,10,7,4,9,4,8,9,8,6,5,3,5,4,2,1,9,1,1,2,2,1,2,1
Sandra Dungee Glenn,,,,,,,,,,0,1,1,2,2,3,0,2,2,0,2,0,1,0,0,1,2,1,0,0,0,8,10,9,6,12,3,5,5,7,3,3,4,7,1,2,6,3,2,6,3,5,2,1,0,1,1
Fernando Treviño,,,,,,,,,,,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,13,3,7,7,7,8,3,6,8,1,3,2,2,1,1,2,0,0,1,0,1,1,0,0,1
Beth Finn,,,,,,,,,,,,0,0,2,0,1,1,1,1,0,0,0,0,1,2,1,0,0,0,0,9,8,6,5,5,4,2,3,3,1,3,1,2,0,3,3,0,2,2,1,2,1,3,0,0,1
Fareed Abdullah,,,,,,,,,,,,,0,0,4,1,1,3,1,1,0,3,0,0,0,0,0,0,0,0,5,4,3,4,4,0,4,3,4,0,4,1,3,2,3,5,1,4,1,2,4,2,2,1,1,1
Deja Lynn Alvarez,,,,,,,,,,,,,,1,0,2,0,1,2,2,1,0,0,0,1,1,0,0,0,0,3,4,3,2,4,0,0,4,4,2,2,1,2,5,4,4,3,0,0,3,1,2,2,2,0,1
Ethelind Baylor,,,,,,,,,,,,,,,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,4,0,6,0,1,2,5,1,4,2,2,1,1,4,2,5,1,2,3,2,0,0,0,1
Mark Ross,,,,,,,,,,,,,,,,0,2,1,1,2,1,0,1,0,0,0,0,0,0,0,3,5,4,3,1,2,2,4,1,0,3,1,0,3,2,0,2,2,2,2,0,1,0,2,0,1
Billy Thompson,,,,,,,,,,,,,,,,,0,0,3,1,1,1,1,1,0,0,0,1,0,0,4,4,3,1,1,1,4,4,2,1,3,2,0,2,3,2,3,4,2,2,1,0,1,0,1,1
Asa Khalif,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,1,0,0,0,0,5,6,1,3,0,1,1,2,3,1,1,2,4,1,3,1,0,1,1,2,1,0,1,1,0,1
Willie Floyd Singletary,,,,,,,,,,,,,,,,,,,0,0,1,0,1,0,0,0,0,0,0,0,4,6,4,4,0,0,3,2,1,0,2,0,0,3,2,3,3,3,0,2,0,0,2,2,0,1
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1,2,0,1,3,1,0,2,1,2,1,1,3,1,2,0,1,0,0,0,0,0,1
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,1,2,2,2,1,1,1,0,3,0,0,3,1,1,2,0,0,0,0,0,1
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,2,2,1,2,0,1,0,1,0,0,0,0,1,1,2,1,2,1,0,2,2,1,0,2,1
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,2,0,1,0,1,2,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,1,1,1,1
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,2,1,0,0,0,0,1,2,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,1,1,2,0,1,0,2,0,0,0,1,0,1,0,1,1,0,0,1,1,1,1,0,0,0,1
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,1,1,2,1,0,0,0,2,1,1,1,1,0,0,3,1,1,0,0,0,1
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Tiffany Palmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,142,99,108,97,80,42,20,22,26,16,21,13,7,13,12,5,12,9,3,7,3,4,3,0,1
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,104,105,94,85,38,20,22,26,15,17,11,8,10,11,8,8,9,3,0,3,5,4,2,1
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,86,98,73,15,10,9,9,6,9,6,5,6,6,5,8,7,2,6,5,3,3,1,1
Kay Yu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,85,79,21,14,7,8,7,7,9,4,7,5,2,4,5,1,5,0,5,3,1,1
Cateria R Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,73,9,11,10,4,8,10,3,4,4,11,2,6,5,2,10,3,1,1,0,1
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,3,5,2,3,2,1,0,1,0,2,0,1,1,0,0,1,0,1
Chris Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14,12,20,7,11,8,6,4,5,3,5,4,3,2,2,2,0,1,1
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11,7,12,0,6,9,12,4,8,4,8,9,3,1,2,0,0,1
Wendi Barish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,13,6,6,6,2,6,4,4,5,5,3,2,6,1,1,1
James C Crumlish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,6,7,5,2,1,6,2,2,2,0,1,1,0,0,1
Beth Grossman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,5,6,8,2,4,8,5,3,1,4,2,0,1
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,2,3,2,0,4,0,3,1,0,0,1,1
Carmella Jacquinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,4,5,5,6,2,4,3,2,4,0,0,1
Craig Levin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,1,6,2,1,6,1,1,3,4,1,1
Nicola Serianni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,4,2,5,4,3,1,2,4,1,1
Kendra Mccrae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,8,4,3,4,3,2,1,0,1
Joshua Roberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,8,0,1,0,0,1,1
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,4,3,1,1,0,1
Laurie Dow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,1,1
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,1,1
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,0,0,1
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,210,147,144,138,132,67,66,34,34,22,17,13,13,12,10,10,9,8,8,7,5,4,4,4,3,3,2,1,0,0,178,168,129,121,116,88,55,48,38,35,31,27,25,24,23,22,21,20,19,16,13,10,10,8,4,1
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,2
,Helen Gym,Justin Diberardinis,Derek S Green,Isaiah Thomas,Erika Almirón,Eryn Santamoor,Allan Domb,Adrián Rivera-reyes,Katherine Gilmore Richardson,Sandra Dungee Glenn,Beth Finn,Deja Lynn Alvarez,Fernando Treviño,Mark Ross,Asa Khalif,Ethelind Baylor,Ogbonna Paul Hagins,Willie Floyd Singletary,Fareed Abdullah,Latrice Y Bryant,Vinny Black,Joseph A Diorio,Wayne Allen,Billy Thompson,Edwin Santana,Hena Veit,Devon Cade,Bobbie Curry,Wayne Edmund Dorsey,Sherrie Cohen,Tiffany Palmer,Anthony Kyriakakis,Kay Yu,Leon Goodman,Henry Mcgregor Sias,Cateria R Mccabe,Chris Hall,James C Crumlish,Wendi Barish,Beth Grossman,Jennifer Schultz,Carmella Jacquinto,James F Berardinelli,Kendra Mccrae,Nicola Serianni,Laurie Dow,Terri M Booker,Craig Levin,Joshua Roberts,Jon Marshall,Janine D Momasso,Sherman Toppin,Vicki Markovitz,Gregory Weyer,Robert Trimble,2
Helen Gym,1,157,135,121,126,64,54,38,29,14,12,11,14,7,6,8,3,6,5,3,4,3,1,3,3,3,1,1,0,0,181,175,139,103,100,92,58,45,33,25,29,21,24,16,17,14,7,12,10,5,5,6,8,1,1,2
Justin Diberardinis,,0,114,95,105,51,40,26,13,6,7,6,8,2,1,7,1,2,2,1,2,2,0,1,0,0,2,0,1,0,156,154,119,88,88,81,45,40,27,16,22,15,22,5,9,8,6,9,6,2,2,3,7,0,0,2
Derek S Green,,,0,97,84,37,35,18,23,11,8,4,7,2,4,3,2,3,2,3,3,2,3,1,1,1,1,1,1,0,135,125,109,88,76,79,33,25,17,17,15,17,16,12,9,11,10,6,3,3,5,6,4,1,0,2
Isaiah Thomas,,,,0,85,25,22,25,16,10,3,5,1,6,5,7,5,2,3,1,2,1,5,3,1,1,1,0,1,0,115,113,93,83,78,79,30,19,14,13,10,17,9,13,10,7,14,5,3,4,6,4,0,2,1,2
Erika Almirón,,,,,0,32,9,22,12,6,3,9,9,4,3,8,3,1,1,0,0,0,2,0,1,1,0,0,0,0,125,120,98,73,76,68,38,29,21,6,14,12,15,6,9,6,4,5,3,0,4,3,2,1,0,2
Eryn Santamoor,,,,,,0,29,9,17,7,6,1,13,4,0,1,2,1,3,1,0,1,1,1,1,0,1,2,0,0,67,67,42,32,23,20,32,26,19,14,16,8,9,4,8,7,2,4,3,3,2,1,4,1,0,2
Allan Domb,,,,,,,2,6,9,9,8,2,5,0,0,0,2,3,3,1,3,2,1,2,2,1,3,0,1,0,47,49,27,25,14,19,17,13,20,12,9,11,13,6,9,7,7,4,6,2,3,4,6,0,0,2
Adrián Rivera-reyes,,,,,,,,0,4,1,4,7,4,2,4,1,1,1,2,3,0,2,1,0,1,1,0,0,0,0,35,31,27,18,18,17,17,10,6,8,5,8,6,6,7,4,5,4,3,2,2,2,3,1,0,2
