col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,division
,Jewell Williams,Rochelle Bilal,Malika Rahman,Larry King Sr,Joshua Roberts,Cateria R Mccabe,James C Crumlish,Anthony Kyriakakis,Carmella Jacquinto,Henry Mcgregor Sias,Jennifer Schultz,Kendra Mccrae,Leon Goodman,Jon Marshall,Terri M Booker,Tiffany Palmer,Craig Levin,Sherman Toppin,Wendi Barish,Beth Grossman,Laurie Dow,Kay Yu,Chris Hall,Janine D Momasso,Nicola Serianni,Vicki Markovitz,James F Berardinelli,Robert Trimble,Gregory Weyer,1
Jewell Williams,6,0,0,0,61,60,53,50,48,43,10,10,7,5,7,8,4,8,6,5,5,4,4,5,3,3,2,1,1,1
Rochelle Bilal,,5,0,0,13,9,11,9,6,6,13,7,6,9,6,6,8,5,4,4,4,7,5,2,3,1,2,1,1,1
Malika Rahman,,,1,0,7,7,5,4,4,4,6,8,4,5,7,5,5,4,4,4,3,1,3,4,5,5,1,1,1,1
Larry King Sr,,,,3,2,3,1,1,2,2,1,0,0,1,0,0,0,0,1,2,2,1,0,0,0,1,2,1,0,1
Joshua Roberts,,,,,0,60,61,53,46,47,10,4,6,11,6,4,10,6,4,3,5,2,1,2,3,1,4,2,1,1
Cateria R Mccabe,,,,,,1,57,55,52,48,4,10,7,4,5,6,0,5,5,5,5,5,3,9,2,5,4,1,2,1
James C Crumlish,,,,,,,0,54,44,47,6,3,6,4,7,3,6,6,5,2,1,2,4,2,4,2,2,1,1,1
Anthony Kyriakakis,,,,,,,,0,47,52,1,7,5,2,4,5,1,7,6,2,1,3,2,5,2,2,2,0,1,1
Carmella Jacquinto,,,,,,,,,0,45,2,7,5,0,4,3,0,5,4,4,5,3,0,8,3,5,1,2,0,1
Henry Mcgregor Sias,,,,,,,,,,0,2,1,1,1,3,2,1,6,6,0,1,2,2,0,0,3,1,2,1,1
Jennifer Schultz,,,,,,,,,,,1,7,5,13,2,3,10,2,5,4,2,1,3,1,6,4,0,2,0,1
Kendra Mccrae,,,,,,,,,,,,0,7,4,7,10,0,5,3,8,4,4,4,8,6,3,1,0,1,1
Leon Goodman,,,,,,,,,,,,,2,3,6,4,3,5,4,3,1,1,3,4,0,2,0,1,1,1
Jon Marshall,,,,,,,,,,,,,,0,6,3,8,2,2,2,1,4,5,0,3,0,0,0,2,1
Terri M Booker,,,,,,,,,,,,,,,0,9,0,5,3,2,1,5,6,1,3,0,0,0,2,1
Tiffany Palmer,,,,,,,,,,,,,,,,0,0,2,4,6,4,5,4,3,3,3,1,1,1,1
Craig Levin,,,,,,,,,,,,,,,,,0,3,2,0,0,0,0,0,2,0,0,1,0,1
Sherman Toppin,,,,,,,,,,,,,,,,,,1,5,0,1,3,3,2,0,2,1,0,0,1
Wendi Barish,,,,,,,,,,,,,,,,,,,0,2,3,3,2,0,2,4,0,1,0,1
Beth Grossman,,,,,,,,,,,,,,,,,,,,0,3,3,0,3,4,4,2,1,0,1
Laurie Dow,,,,,,,,,,,,,,,,,,,,,0,3,1,1,2,4,3,2,0,1
Kay Yu,,,,,,,,,,,,,,,,,,,,,,0,2,2,3,3,0,0,0,1
Chris Hall,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,0,2,1
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,0,0,0,1
Nicola Serianni,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,0,0,1
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,0,1
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,93,43,24,7,84,81,70,66,61,56,31,26,21,20,20,20,18,18,16,15,14,13,12,12,11,11,7,4,3,1
,Sheriff - Democrat,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,2
,Jewell Williams,Rochelle Bilal,Malika Rahman,Larry King Sr,Joshua Roberts,Cateria R Mccabe,James C Crumlish,Carmella Jacquinto,Anthony Kyriakakis,Henry Mcgregor Sias,Leon Goodman,Sherman Toppin,Terri M Booker,Wendi Barish,Jennifer Schultz,Kendra Mccrae,Tiffany Palmer,Craig Levin,Janine D Momasso,Jon Marshall,Laurie Dow,Beth Grossman,Chris Hall,Nicola Serianni,Vicki Markovitz,Robert Trimble,James F Berardinelli,Kay Yu,Gregory Weyer,2
Jewell Williams,8,0,0,0,85,74,74,71,61,58,27,19,20,17,8,10,10,11,9,8,5,8,5,3,8,3,3,2,1,2
Rochelle Bilal,,6,0,0,24,19,16,13,8,9,9,12,10,12,17,11,11,9,11,7,4,6,6,4,1,2,4,4,1,2
Malika Rahman,,,1,0,11,10,7,4,8,3,11,9,8,4,7,9,7,6,3,5,9,1,3,4,2,4,2,2,0,2
Larry King Sr,,,,0,2,2,1,0,1,1,0,1,3,0,0,0,0,1,2,1,0,0,1,1,0,2,0,0,0,2
Joshua Roberts,,,,,1,74,86,71,61,59,20,16,22,9,11,10,7,13,5,14,5,5,4,6,2,0,2,1,1,2
Cateria R Mccabe,,,,,,1,70,64,63,55,13,19,13,15,7,15,14,7,15,3,7,5,2,5,3,3,4,1,1,2
James C Crumlish,,,,,,,0,66,59,55,14,14,17,12,6,12,4,4,9,5,4,5,4,2,3,3,3,1,0,2
Carmella Jacquinto,,,,,,,,0,62,56,14,12,17,8,3,9,8,3,9,2,2,4,2,3,3,0,2,2,1,2
Anthony Kyriakakis,,,,,,,,,0,62,14,6,5,12,2,7,6,4,4,0,1,2,1,0,7,0,3,0,0,2
Henry Mcgregor Sias,,,,,,,,,,1,10,6,5,9,1,7,7,3,4,0,0,4,2,2,5,1,3,0,0,2
Leon Goodman,,,,,,,,,,,0,16,16,10,7,10,10,9,5,5,10,2,7,2,7,5,1,2,0,2
Sherman Toppin,,,,,,,,,,,,0,16,9,7,11,9,8,8,2,9,4,4,2,3,4,3,3,0,2
Terri M Booker,,,,,,,,,,,,,0,9,4,9,14,6,6,3,7,3,6,2,1,4,0,2,0,2
Wendi Barish,,,,,,,,,,,,,,0,6,5,9,4,4,2,2,2,2,1,5,1,2,2,0,2
Jennifer Schultz,,,,,,,,,,,,,,,0,6,3,11,4,8,1,4,4,5,1,3,0,2,0,2
Kendra Mccrae,,,,,,,,,,,,,,,,0,11,4,8,0,5,2,3,4,0,3,1,2,0,2
Tiffany Palmer,,,,,,,,,,,,,,,,,0,3,6,2,5,2,3,3,4,0,3,3,1,2
Craig Levin,,,,,,,,,,,,,,,,,,0,1,9,3,2,2,1,2,1,3,0,0,2
Janine D Momasso,,,,,,,,,,,,,,,,,,,2,1,1,4,2,1,1,2,2,2,0,2
Jon Marshall,,,,,,,,,,,,,,,,,,,,1,2,0,3,2,1,2,1,1,2,2
Laurie Dow,,,,,,,,,,,,,,,,,,,,,1,2,4,1,0,2,1,1,0,2
Beth Grossman,,,,,,,,,,,,,,,,,,,,,,0,1,4,4,1,1,1,0,2
Chris Hall,,,,,,,,,,,,,,,,,,,,,,,0,1,0,4,1,2,2,2
Nicola Serianni,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,1,0,0,2
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,2
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2
Kay Yu,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,135,62,34,4,130,110,101,91,82,75,48,43,43,35,33,31,30,27,27,22,19,15,15,12,12,11,10,8,2,2
,Sheriff - Democrat,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,3
,Jewell Williams,Rochelle Bilal,Malika Rahman,Larry King Sr,Joshua Roberts,James C Crumlish,Cateria R Mccabe,Anthony Kyriakakis,Carmella Jacquinto,Henry Mcgregor Sias,Jennifer Schultz,Terri M Booker,Tiffany Palmer,Craig Levin,Wendi Barish,Kendra Mccrae,Jon Marshall,Laurie Dow,Leon Goodman,Sherman Toppin,Chris Hall,Janine D Momasso,Beth Grossman,Kay Yu,Nicola Serianni,James F Berardinelli,Gregory Weyer,Vicki Markovitz,Robert Trimble,3
Jewell Williams,9,0,0,0,81,73,73,63,63,53,7,15,14,9,11,12,5,10,9,6,11,10,6,3,4,1,5,2,3,3
Rochelle Bilal,,2,0,0,14,11,9,8,5,4,15,9,8,14,7,6,9,8,4,9,3,2,3,6,6,5,0,3,1,3
Malika Rahman,,,5,0,14,8,8,4,9,5,12,5,5,4,6,5,7,3,5,4,2,2,4,3,0,1,1,1,1,3
Larry King Sr,,,,0,4,3,2,2,2,2,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,3
Joshua Roberts,,,,,3,84,75,65,67,59,13,11,6,12,9,8,13,4,3,8,3,3,5,3,4,0,2,1,2,3
James C Crumlish,,,,,,1,77,65,67,58,5,8,6,5,6,11,5,8,4,5,5,6,3,2,5,3,2,3,2,3
Cateria R Mccabe,,,,,,,1,66,63,56,5,9,11,5,6,8,3,4,4,4,7,5,2,4,1,1,2,1,2,3
Anthony Kyriakakis,,,,,,,,0,66,61,4,6,8,2,5,5,1,2,2,3,3,6,5,5,3,2,1,0,0,3
Carmella Jacquinto,,,,,,,,,0,57,7,8,5,2,10,2,1,5,3,4,1,8,5,4,0,2,1,0,0,3
Henry Mcgregor Sias,,,,,,,,,,0,2,3,6,0,4,2,1,0,3,2,1,3,2,4,0,0,0,1,0,3
Jennifer Schultz,,,,,,,,,,,2,1,4,12,6,4,8,3,3,4,3,2,3,2,6,3,1,1,1,3
Terri M Booker,,,,,,,,,,,,1,11,6,7,11,7,6,8,8,5,7,3,5,1,0,1,1,1,3
Tiffany Palmer,,,,,,,,,,,,,1,2,8,10,6,5,9,3,6,1,4,6,3,5,0,4,2,3
Craig Levin,,,,,,,,,,,,,,0,5,1,9,6,4,3,4,3,6,4,4,1,1,1,2,3
Wendi Barish,,,,,,,,,,,,,,,1,1,2,8,7,5,4,2,8,2,3,0,0,1,0,3
Kendra Mccrae,,,,,,,,,,,,,,,,0,3,5,8,5,4,1,1,2,5,3,2,2,0,3
Jon Marshall,,,,,,,,,,,,,,,,,2,2,4,4,4,1,1,2,2,1,1,1,3,3
Laurie Dow,,,,,,,,,,,,,,,,,,0,5,5,4,5,4,3,0,3,0,1,1,3
Leon Goodman,,,,,,,,,,,,,,,,,,,0,4,7,2,3,5,3,0,1,1,2,3
Sherman Toppin,,,,,,,,,,,,,,,,,,,,0,3,4,0,0,0,0,1,0,1,3
Chris Hall,,,,,,,,,,,,,,,,,,,,,0,1,2,1,2,1,2,0,1,3
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,,1,0,2,0,2,1,0,1,3
Beth Grossman,,,,,,,,,,,,,,,,,,,,,,,0,3,1,0,0,1,1,3
Kay Yu,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,2,1,3
Nicola Serianni,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,1,0,3
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,1,3
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,121,43,37,6,121,100,98,82,82,67,36,31,29,28,26,25,23,21,21,20,16,16,14,13,12,7,6,6,5,3
,Sheriff - Democrat,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,4
,Jewell Williams,Rochelle Bilal,Malika Rahman,Larry King Sr,Joshua Roberts,Cateria R Mccabe,Carmella Jacquinto,James C Crumlish,Anthony Kyriakakis,Henry Mcgregor Sias,Tiffany Palmer,Wendi Barish,Jennifer Schultz,Leon Goodman,Craig Levin,Kendra Mccrae,Terri M Booker,Sherman Toppin,Beth Grossman,Chris Hall,Jon Marshall,James F Berardinelli,Janine D Momasso,Laurie Dow,Nicola Serianni,Vicki Markovitz,Kay Yu,Gregory Weyer,Robert Trimble,4
Jewell Williams,4,0,0,0,89,82,75,81,72,67,18,17,11,17,13,11,12,7,8,8,6,3,5,5,6,6,5,5,0,4
Rochelle Bilal,,1,0,0,18,15,15,9,7,7,9,6,11,5,9,9,7,4,5,4,7,3,3,3,5,3,1,1,0,4
Malika Rahman,,,0,0,6,11,6,5,2,4,9,4,5,3,0,5,3,7,2,3,3,4,3,3,0,0,3,0,1,4
Larry King Sr,,,,0,2,1,1,3,1,2,1,1,1,0,1,0,0,3,1,1,1,2,1,0,0,1,0,1,0,4
Joshua Roberts,,,,,0,89,76,88,76,75,6,7,13,4,10,8,4,7,1,6,8,5,3,2,3,2,3,2,0,4
Cateria R Mccabe,,,,,,1,78,80,66,69,17,10,7,5,6,16,7,8,3,3,4,4,8,6,3,1,5,0,0,4
Carmella Jacquinto,,,,,,,0,72,69,68,18,12,9,7,6,9,10,10,6,3,3,2,3,4,4,3,3,1,0,4
James C Crumlish,,,,,,,,1,69,67,9,5,3,6,6,8,3,6,4,4,3,3,3,2,2,1,3,2,0,4
Anthony Kyriakakis,,,,,,,,,0,72,9,6,4,6,3,3,1,2,4,3,0,3,2,0,1,5,1,1,0,4
Henry Mcgregor Sias,,,,,,,,,,0,6,6,3,4,2,5,0,2,3,1,0,1,2,1,0,5,1,0,0,4
Tiffany Palmer,,,,,,,,,,,1,15,8,11,4,11,11,4,7,10,4,5,6,7,3,5,5,0,1,4
Wendi Barish,,,,,,,,,,,,1,9,12,3,8,9,5,7,3,3,1,3,3,3,9,2,2,1,4
Jennifer Schultz,,,,,,,,,,,,,1,2,10,5,5,2,4,3,9,2,2,1,2,4,2,0,0,4
Leon Goodman,,,,,,,,,,,,,,2,7,7,7,8,7,5,2,4,1,2,8,8,1,6,0,4
Craig Levin,,,,,,,,,,,,,,,1,4,1,1,7,2,7,1,1,1,5,1,1,3,0,4
Kendra Mccrae,,,,,,,,,,,,,,,,0,7,3,6,4,3,3,2,5,4,0,3,0,0,4
Terri M Booker,,,,,,,,,,,,,,,,,0,5,6,5,1,3,5,6,2,1,2,1,0,4
Sherman Toppin,,,,,,,,,,,,,,,,,,0,3,5,0,4,3,1,3,1,3,3,0,4
Beth Grossman,,,,,,,,,,,,,,,,,,,0,4,2,2,3,3,0,3,2,0,0,4
Chris Hall,,,,,,,,,,,,,,,,,,,,0,1,4,3,4,1,1,4,1,0,4
Jon Marshall,,,,,,,,,,,,,,,,,,,,,0,1,2,1,1,1,1,0,1,4
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,0,3,3,0,1,0,2,0,4
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,,,0,3,0,0,4,0,0,4
Laurie Dow,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,2,0,0,4
Nicola Serianni,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,5,0,4
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4
Kay Yu,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,4
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,128,37,26,5,119,115,100,100,85,83,43,34,33,32,28,25,23,22,19,17,17,13,13,12,12,12,11,7,1,4
,Sheriff - Democrat,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,5
,Jewell Williams,Rochelle Bilal,Malika Rahman,Larry King Sr,Cateria R Mccabe,Joshua Roberts,Carmella Jacquinto,James C Crumlish,Anthony Kyriakakis,Henry Mcgregor Sias,Janine D Momasso,Sherman Toppin,Tiffany Palmer,Leon Goodman,Kendra Mccrae,Terri M Booker,Jennifer Schultz,Craig Levin,Jon Marshall,Wendi Barish,Beth Grossman,Chris Hall,James F Berardinelli,Nicola Serianni,Gregory Weyer,Kay Yu,Laurie Dow,Robert Trimble,Vicki Markovitz,5
Jewell Williams,5,0,0,0,58,57,48,52,44,36,17,19,11,20,10,15,5,5,4,6,5,3,4,1,0,1,2,3,1,5
Rochelle Bilal,,6,0,0,21,19,11,6,4,4,9,11,16,11,11,9,13,8,8,4,5,4,4,4,3,5,2,1,2,5
Malika Rahman,,,4,0,4,4,7,3,3,2,4,2,6,1,5,4,2,3,4,2,1,2,2,2,1,0,0,0,0,5
Larry King Sr,,,,1,3,3,2,1,2,0,2,1,3,0,2,0,0,1,1,2,1,2,1,0,2,0,0,0,0,5
Cateria R Mccabe,,,,,0,52,51,50,43,36,24,16,19,21,15,8,8,5,7,6,5,3,8,4,1,3,3,2,0,5
Joshua Roberts,,,,,,2,40,54,42,36,13,10,10,10,10,9,4,5,6,5,5,4,4,2,3,2,3,1,0,5
Carmella Jacquinto,,,,,,,0,43,39,35,11,10,12,13,17,10,3,3,0,6,4,3,2,2,0,3,0,1,0,5
James C Crumlish,,,,,,,,0,39,37,8,9,7,6,7,9,0,5,2,2,1,2,2,1,0,1,1,0,1,5
Anthony Kyriakakis,,,,,,,,,1,34,8,6,8,5,5,2,1,2,2,3,1,2,2,0,2,0,2,0,1,5
Henry Mcgregor Sias,,,,,,,,,,0,3,4,3,5,0,2,0,1,1,1,0,1,2,0,0,0,0,0,0,5
Janine D Momasso,,,,,,,,,,,4,14,7,10,10,2,4,3,2,4,1,0,7,3,1,1,1,2,0,5
Sherman Toppin,,,,,,,,,,,,1,8,6,8,8,5,4,4,4,4,2,5,2,1,1,1,2,2,5
Tiffany Palmer,,,,,,,,,,,,,0,11,10,10,5,3,4,5,3,5,3,4,3,1,1,2,3,5
Leon Goodman,,,,,,,,,,,,,,0,12,11,4,3,3,5,3,2,2,3,2,3,0,1,0,5
Kendra Mccrae,,,,,,,,,,,,,,,0,11,5,5,4,5,3,3,0,3,1,2,1,1,0,5
Terri M Booker,,,,,,,,,,,,,,,,0,6,5,5,4,3,5,0,3,1,2,0,0,2,5
Jennifer Schultz,,,,,,,,,,,,,,,,,1,4,6,2,1,2,1,0,0,3,1,1,1,5
Craig Levin,,,,,,,,,,,,,,,,,,0,5,2,0,2,1,0,0,0,0,1,1,5
Jon Marshall,,,,,,,,,,,,,,,,,,,0,0,2,1,1,2,2,0,1,0,2,5
Wendi Barish,,,,,,,,,,,,,,,,,,,,0,4,3,1,0,0,3,1,0,0,5
Beth Grossman,,,,,,,,,,,,,,,,,,,,,0,0,2,2,2,2,2,2,0,5
Chris Hall,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,0,0,0,5
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,5
Nicola Serianni,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,1,5
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,5
Kay Yu,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,5
Laurie Dow,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5
Total,98,59,24,8,91,87,70,65,55,42,40,36,36,34,30,29,22,18,18,14,12,12,12,7,6,6,5,4,3,5
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Sheriff - Democrat,,,,6
,Joshua Roberts,Cateria R Mccabe,James C Crumlish,Carmella Jacquinto,Anthony Kyriakakis,Henry Mcgregor Sias,Leon Goodman,Craig Levin,Tiffany Palmer,Jennifer Schultz,Terri M Booker,Wendi Barish,Beth Grossman,Jon Marshall,Kendra Mccrae,Sherman Toppin,Kay Yu,Nicola Serianni,Chris Hall,Laurie Dow,Janine D Momasso,James F Berardinelli,Robert Trimble,Vicki Markovitz,Gregory Weyer,Jewell Williams,Rochelle Bilal,Malika Rahman,Larry King Sr,6
Joshua Roberts,2,50,51,45,39,42,14,14,9,10,10,12,6,12,8,3,2,10,4,3,2,4,4,4,1,52,15,12,4,6
Cateria R Mccabe,,0,46,45,38,38,9,5,11,3,8,9,5,2,9,6,5,3,3,4,7,5,2,3,0,50,8,9,1,6
James C Crumlish,,,0,41,39,39,7,11,8,4,5,6,4,6,4,5,4,4,3,5,2,3,1,0,1,44,7,8,4,6
Carmella Jacquinto,,,,0,38,37,9,3,4,1,7,3,1,2,5,2,3,2,3,4,3,0,1,2,0,42,3,7,1,6
Anthony Kyriakakis,,,,,0,37,7,2,5,1,4,3,2,2,1,2,3,1,2,1,1,2,0,3,0,39,2,5,1,6
Henry Mcgregor Sias,,,,,,0,5,1,3,0,1,2,3,1,1,0,1,2,1,1,2,4,1,3,1,40,2,4,1,6
Leon Goodman,,,,,,,2,8,8,6,7,8,10,2,7,9,6,4,4,3,4,2,0,3,3,17,10,6,3,6
Craig Levin,,,,,,,,0,5,10,4,6,3,7,3,3,3,3,2,2,3,3,2,1,1,7,12,6,1,6
Tiffany Palmer,,,,,,,,,0,2,11,5,5,0,6,5,6,1,5,3,1,2,2,3,1,11,10,5,1,6
Jennifer Schultz,,,,,,,,,,1,3,7,5,8,3,1,2,5,1,2,3,0,1,1,0,6,10,3,2,6
Terri M Booker,,,,,,,,,,,0,4,5,1,7,6,1,0,4,3,2,2,1,3,3,6,9,5,2,6
Wendi Barish,,,,,,,,,,,,0,6,3,4,2,2,5,3,4,2,2,3,2,0,9,7,4,2,6
Beth Grossman,,,,,,,,,,,,,0,2,2,5,4,4,0,4,3,3,2,4,1,8,5,3,2,6
Jon Marshall,,,,,,,,,,,,,,0,2,1,0,6,2,0,0,0,2,0,1,6,8,3,1,6
Kendra Mccrae,,,,,,,,,,,,,,,0,4,1,2,5,2,2,1,2,0,2,8,5,4,0,6
Sherman Toppin,,,,,,,,,,,,,,,,1,2,2,2,3,2,2,1,2,3,8,3,3,1,6
Kay Yu,,,,,,,,,,,,,,,,,0,1,2,3,1,1,1,0,2,4,5,4,1,6
Nicola Serianni,,,,,,,,,,,,,,,,,,0,2,3,2,2,2,2,1,4,7,1,2,6
Chris Hall,,,,,,,,,,,,,,,,,,,0,0,0,1,4,1,3,5,5,2,1,6
Laurie Dow,,,,,,,,,,,,,,,,,,,,1,3,1,0,0,0,4,4,1,1,6
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,0,4,0,0,0,4,5,0,0,6
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,0,0,3,0,4,4,0,1,6
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,0,0,2,1,4,2,0,6
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,2,2,1,6
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,3,0,6
