col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,division
,City Commissioners - Democrat,,,,,,,,,,,,,All
,Kahlil Williams,Jen Devor,Lisa Deeley,Omar Sabir,Luigi Borda,Marwan Kreidie,Annette Thompson,Carla Cain,Moira Bohannon,Robin Trent,Dennis Lee,Warren Bloom,Lewis Harris Jr,All
Kahlil Williams,74,"1,182",53,50,49,53,10,16,21,16,5,1,9,All
Jen Devor,,84,41,12,80,44,13,25,23,8,3,8,4,All
Lisa Deeley,,,119,196,86,43,63,18,6,3,13,3,1,All
Omar Sabir,,,,70,20,30,9,14,9,7,10,5,3,All
Luigi Borda,,,,,116,22,8,16,4,3,6,7,0,All
Marwan Kreidie,,,,,,59,6,12,17,13,3,1,0,All
Annette Thompson,,,,,,,5,15,6,3,2,5,1,All
Carla Cain,,,,,,,,4,11,7,4,2,1,All
Moira Bohannon,,,,,,,,,8,5,4,1,2,All
Robin Trent,,,,,,,,,,2,1,0,3,All
Dennis Lee,,,,,,,,,,,5,1,2,All
Warren Bloom,,,,,,,,,,,,3,1,All
Lewis Harris Jr,,,,,,,,,,,,,4,All
Total,"1,539","1,527",645,435,417,303,146,145,117,71,59,38,31,All
,City Commissioners - Democrat,,,,,,,,,,,,,1
,Kahlil Williams,Jen Devor,Lisa Deeley,Luigi Borda,Omar Sabir,Marwan Kreidie,Annette Thompson,Carla Cain,Moira Bohannon,Lewis Harris Jr,Robin Trent,Warren Bloom,Dennis Lee,1
Kahlil Williams,3,75,4,3,2,2,1,0,1,0,0,0,0,1
Jen Devor,,4,0,4,0,4,1,0,0,1,0,0,0,1
Lisa Deeley,,,1,1,7,3,3,1,0,0,0,0,0,1
Luigi Borda,,,,4,2,1,1,2,1,0,0,0,0,1
Omar Sabir,,,,,5,0,1,0,0,0,0,1,0,1
Marwan Kreidie,,,,,,5,0,0,0,0,1,0,0,1
Annette Thompson,,,,,,,0,2,0,0,0,0,0,1
Carla Cain,,,,,,,,1,1,0,0,0,0,1
Moira Bohannon,,,,,,,,,0,0,0,1,0,1
Lewis Harris Jr,,,,,,,,,,0,1,0,0,1
Robin Trent,,,,,,,,,,,0,0,0,1
Warren Bloom,,,,,,,,,,,,0,0,1
Dennis Lee,,,,,,,,,,,,,0,1
Total,91,89,20,19,18,16,9,7,4,2,2,2,0,1
,City Commissioners - Democrat,,,,,,,,,,,,,2
,Kahlil Williams,Jen Devor,Lisa Deeley,Luigi Borda,Omar Sabir,Marwan Kreidie,Moira Bohannon,Annette Thompson,Carla Cain,Dennis Lee,Robin Trent,Lewis Harris Jr,Warren Bloom,2
Kahlil Williams,5,96,2,3,4,2,3,2,0,0,0,0,0,2
Jen Devor,,3,1,8,1,1,1,2,0,0,0,0,0,2
Lisa Deeley,,,6,4,6,3,0,0,0,1,0,0,0,2
Luigi Borda,,,,7,0,0,0,1,0,0,0,0,0,2
Omar Sabir,,,,,1,0,1,0,1,0,1,0,0,2
Marwan Kreidie,,,,,,5,0,0,0,0,0,0,0,2
Moira Bohannon,,,,,,,0,0,1,0,0,0,0,2
Annette Thompson,,,,,,,,0,0,0,0,0,0,2
