col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,division
,Judge Of The Superior Court - Democrat,,,City Commissioners - Democrat,,,,,,,,,,,,,All
,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,Omar Sabir,Lisa Deeley,Kahlil Williams,Marwan Kreidie,Annette Thompson,Dennis Lee,Jen Devor,Carla Cain,Luigi Borda,Robin Trent,Lewis Harris Jr,Warren Bloom,Moira Bohannon,All
Daniel D Mccaffery,125,948,266,"1,148",654,496,240,167,157,105,122,58,55,49,48,25,All
Amanda Green-hawkins,,46,286,859,619,444,162,157,129,163,119,36,57,39,41,36,All
Beth Tarasi,,,54,262,188,173,192,100,67,53,49,32,26,18,20,32,All
Omar Sabir,,,,52,503,208,111,73,63,13,52,8,18,10,16,5,All
Lisa Deeley,,,,,16,56,54,54,19,4,20,5,8,3,7,7,All
Kahlil Williams,,,,,,39,52,55,36,175,32,11,15,22,12,9,All
Marwan Kreidie,,,,,,,14,9,26,12,6,14,5,4,2,3,All
Annette Thompson,,,,,,,,6,7,6,21,2,11,6,5,6,All
Dennis Lee,,,,,,,,,14,5,10,13,10,7,10,6,All
Jen Devor,,,,,,,,,,3,6,7,1,3,2,3,All
Carla Cain,,,,,,,,,,,5,10,5,5,4,4,All
Luigi Borda,,,,,,,,,,,,3,3,2,4,3,All
Robin Trent,,,,,,,,,,,,,2,1,4,2,All
Lewis Harris Jr,,,,,,,,,,,,,,1,5,1,All
Warren Bloom,,,,,,,,,,,,,,,2,0,All
Moira Bohannon,,,,,,,,,,,,,,,,0,All
Total,"2,115","1,669",757,"1,536",898,832,418,278,247,244,192,93,89,78,76,52,All
,Judge Of The Superior Court - Democrat,,,City Commissioners - Democrat,,,,,,,,,,,,,1
,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,Omar Sabir,Lisa Deeley,Kahlil Williams,Marwan Kreidie,Dennis Lee,Robin Trent,Annette Thompson,Carla Cain,Jen Devor,Lewis Harris Jr,Luigi Borda,Warren Bloom,Moira Bohannon,1
Daniel D Mccaffery,4,53,11,68,38,15,9,3,4,4,3,1,1,1,1,0,1
Amanda Green-hawkins,,2,8,53,37,9,5,4,4,1,3,2,1,0,1,0,1
Beth Tarasi,,,6,16,9,1,5,0,1,1,3,0,0,0,0,0,1
Omar Sabir,,,,3,34,6,4,3,1,0,2,1,0,0,1,0,1
Lisa Deeley,,,,,0,1,2,0,1,1,1,0,0,0,0,0,1
Kahlil Williams,,,,,,0,2,0,2,1,0,1,1,0,0,0,1
Marwan Kreidie,,,,,,,1,2,0,1,0,0,0,0,0,0,1
Dennis Lee,,,,,,,,1,0,0,0,0,0,0,0,0,1
Robin Trent,,,,,,,,,1,0,0,0,0,0,0,0,1
Annette Thompson,,,,,,,,,,1,1,0,0,0,0,0,1
Carla Cain,,,,,,,,,,,0,0,0,1,0,0,1
Jen Devor,,,,,,,,,,,,0,0,0,0,0,1
Lewis Harris Jr,,,,,,,,,,,,,0,0,0,0,1
Luigi Borda,,,,,,,,,,,,,,0,0,0,1
