col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,division
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,City Commissioners - Democrat,,,,,,,,,,,,,All
,Tiffany Palmer,Anthony Kyriakakis,Jennifer Schultz,Kay Yu,Chris Hall,James F Berardinelli,Wendi Barish,Henry Mcgregor Sias,James C Crumlish,Nicola Serianni,Cateria R Mccabe,Beth Grossman,Carmella Jacquinto,Vicki Markovitz,Joshua Roberts,Craig Levin,Kendra Mccrae,Leon Goodman,Janine D Momasso,Laurie Dow,Terri M Booker,Jon Marshall,Sherman Toppin,Robert Trimble,Gregory Weyer,Kahlil Williams,Jen Devor,Lisa Deeley,Marwan Kreidie,Omar Sabir,Luigi Borda,Annette Thompson,Carla Cain,Moira Bohannon,Dennis Lee,Robin Trent,Warren Bloom,Lewis Harris Jr,All
Tiffany Palmer,10,"2,486","1,950","2,021","1,873","1,235",668,754,783,516,434,251,227,238,97,97,203,177,194,170,105,31,36,37,33,"2,264","2,093",367,298,187,239,118,128,136,60,64,22,26,All
Anthony Kyriakakis,,19,"1,698","1,867","1,885","1,297",482,667,838,299,253,201,241,200,174,127,108,153,62,92,67,31,80,44,28,"2,116","1,892",375,264,184,207,72,80,106,60,48,25,19,All
Jennifer Schultz,,,31,"1,666","1,349","1,198",533,434,252,501,379,318,187,206,186,223,187,103,193,143,95,131,35,53,24,"1,741","1,689",387,291,217,199,151,103,103,47,48,38,14,All
Kay Yu,,,,12,"1,400","1,176",332,538,305,322,300,158,159,135,74,75,146,89,89,106,83,19,24,31,33,"1,778","1,707",213,194,112,165,83,88,74,40,34,19,18,All
Chris Hall,,,,,2,"1,158",201,210,709,70,47,93,84,66,54,67,68,58,16,51,36,15,11,33,14,"1,586","1,472",131,179,68,126,40,51,73,37,32,16,10,All
James F Berardinelli,,,,,,3,94,135,124,79,48,93,61,69,53,51,30,57,65,28,19,19,14,40,17,"1,189","1,130",101,71,70,105,38,31,28,25,16,15,10,All
Wendi Barish,,,,,,,4,260,246,389,201,272,177,235,117,125,158,117,181,172,81,45,24,34,22,472,395,335,156,135,100,115,111,81,41,37,28,12,All
Henry Mcgregor Sias,,,,,,,,17,156,204,249,95,132,106,99,44,58,99,48,44,41,16,68,38,16,616,508,238,108,127,92,38,37,47,20,19,12,11,All
James C Crumlish,,,,,,,,,7,112,54,131,120,67,106,112,71,79,22,51,38,46,22,30,7,525,431,178,196,110,107,36,51,71,43,41,22,11,All
Nicola Serianni,,,,,,,,,,15,270,178,134,143,88,78,117,63,197,105,54,51,27,33,19,335,327,205,141,109,146,95,73,74,29,32,16,11,All
Cateria R Mccabe,,,,,,,,,,,2,64,120,74,76,36,95,63,165,55,43,18,69,9,13,307,312,106,65,110,90,55,57,41,23,23,7,14,All
Beth Grossman,,,,,,,,,,,,13,129,198,76,115,107,90,73,131,68,39,11,22,14,197,181,203,92,79,64,102,70,51,39,32,36,11,All
