col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,division
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,All
,Tiffany Palmer,Jennifer Schultz,Cateria R Mccabe,Anthony Kyriakakis,Wendi Barish,Kay Yu,Nicola Serianni,Henry Mcgregor Sias,James C Crumlish,Joshua Roberts,Janine D Momasso,Chris Hall,Carmella Jacquinto,Leon Goodman,Kendra Mccrae,Craig Levin,Beth Grossman,Terri M Booker,Laurie Dow,Sherman Toppin,Jon Marshall,Vicki Markovitz,James F Berardinelli,Gregory Weyer,Robert Trimble,David H Conroy,Theresa Brunson,All
Tiffany Palmer,32,"1,388","1,088","1,128","1,055","1,135",999,863,581,99,534,546,194,320,312,101,181,149,168,70,63,142,140,80,26,"1,438",865,All
Jennifer Schultz,,43,966,532,897,760,987,567,215,170,493,139,170,160,218,191,215,101,148,43,167,124,64,27,42,985,861,All
Cateria R Mccabe,,,9,441,705,523,880,551,76,267,524,44,296,120,177,98,72,142,106,262,32,44,39,41,20,795,578,All
Anthony Kyriakakis,,,,16,446,656,273,678,599,245,75,528,249,252,133,71,89,62,82,220,35,86,88,18,14,"1,122",308,All
Wendi Barish,,,,,2,401,797,333,171,85,485,125,185,155,172,118,198,115,141,37,58,152,82,44,24,624,605,All
Kay Yu,,,,,,6,435,579,272,46,100,252,120,197,179,60,106,79,101,35,24,70,87,35,19,760,509,All
Nicola Serianni,,,,,,,5,315,121,76,510,56,125,82,152,106,142,89,92,38,67,85,37,53,19,565,597,All
Henry Mcgregor Sias,,,,,,,,14,173,190,92,143,198,134,72,24,39,24,43,183,12,62,51,34,8,717,350,All
James C Crumlish,,,,,,,,,5,86,24,481,70,176,65,83,49,35,57,23,47,35,45,6,20,581,132,All
Joshua Roberts,,,,,,,,,,37,28,44,223,95,60,170,65,103,74,268,149,32,27,12,28,472,214,All
Janine D Momasso,,,,,,,,,,,3,18,86,68,91,27,67,63,72,43,17,37,34,52,14,223,364,All
Chris Hall,,,,,,,,,,,,1,46,118,77,35,49,52,55,23,25,24,35,5,23,487,115,All
Carmella Jacquinto,,,,,,,,,,,,,6,78,163,80,119,108,97,208,29,57,25,9,12,280,307,All
Leon Goodman,,,,,,,,,,,,,,6,134,78,78,118,69,67,74,70,43,14,35,296,239,All
Kendra Mccrae,,,,,,,,,,,,,,,4,57,126,139,109,52,47,75,28,14,32,162,364,All
Craig Levin,,,,,,,,,,,,,,,,28,57,106,69,56,128,35,28,13,24,214,243,All
Beth Grossman,,,,,,,,,,,,,,,,,6,82,115,18,38,96,37,8,13,124,278,All
Terri M Booker,,,,,,,,,,,,,,,,,,5,100,97,65,27,16,22,29,118,252,All
Laurie Dow,,,,,,,,,,,,,,,,,,,7,74,29,56,31,14,14,144,227,All
Sherman Toppin,,,,,,,,,,,,,,,,,,,,2,32,22,8,14,12,257,121,All
Jon Marshall,,,,,,,,,,,,,,,,,,,,,21,19,18,9,32,128,179,All
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,1,31,4,11,98,164,All
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,0,10,9,88,96,All
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,1,4,34,66,All
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,1,38,57,All
David H Conroy,,,,,,,,,,,,,,,,,,,,,,,,,,39,0,All
Theresa Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,,70,All
Total,"2,663","2,118","1,602","1,598","1,469","1,399","1,374","1,196",786,774,738,655,643,599,583,547,452,431,424,417,353,294,223,119,105,"2,284","1,764",All
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,1
,Tiffany Palmer,Jennifer Schultz,Anthony Kyriakakis,Kay Yu,Wendi Barish,Cateria R Mccabe,Nicola Serianni,Henry Mcgregor Sias,James C Crumlish,Janine D Momasso,Chris Hall,Laurie Dow,Kendra Mccrae,Carmella Jacquinto,Craig Levin,Beth Grossman,Joshua Roberts,Leon Goodman,Vicki Markovitz,James F Berardinelli,Sherman Toppin,Terri M Booker,Jon Marshall,Gregory Weyer,Robert Trimble,David H Conroy,Theresa Brunson,1
Tiffany Palmer,1,146,112,113,102,93,96,90,37,39,31,19,19,9,5,11,2,13,5,6,1,4,1,3,0,143,66,1
Jennifer Schultz,,2,75,94,102,92,95,82,14,35,5,16,14,8,8,14,7,7,6,7,1,3,7,0,1,110,64,1
Anthony Kyriakakis,,,1,77,61,47,43,65,44,5,36,14,10,13,7,8,7,10,4,6,8,5,2,2,1,115,22,1
Kay Yu,,,,0,50,55,49,75,19,8,13,9,15,10,3,5,3,10,2,6,3,2,1,1,0,90,41,1
Wendi Barish,,,,,0,66,79,51,11,37,7,10,13,8,2,13,1,5,7,2,1,0,0,1,1,78,42,1
Cateria R Mccabe,,,,,,0,74,51,6,36,3,9,8,9,4,3,9,5,1,2,6,3,0,1,0,76,38,1
Nicola Serianni,,,,,,,1,38,6,40,3,5,14,4,3,7,2,4,2,2,1,4,1,2,0,68,41,1
Henry Mcgregor Sias,,,,,,,,0,7,5,6,5,7,5,3,2,4,4,4,4,6,1,1,2,0,73,31,1
James C Crumlish,,,,,,,,,0,2,31,6,5,7,3,6,6,6,1,3,3,3,3,0,2,40,9,1
Janine D Momasso,,,,,,,,,,1,2,1,3,3,1,3,1,2,2,2,0,3,0,2,0,19,23,1
Chris Hall,,,,,,,,,,,0,6,1,3,2,3,2,4,1,0,2,2,1,0,0,29,7,1
Laurie Dow,,,,,,,,,,,,0,4,3,5,4,3,3,4,2,2,3,3,0,1,9,18,1
Kendra Mccrae,,,,,,,,,,,,,0,7,3,3,0,3,3,0,0,3,1,0,0,9,19,1
Carmella Jacquinto,,,,,,,,,,,,,,0,3,7,6,0,3,2,5,2,0,0,0,12,12,1
Craig Levin,,,,,,,,,,,,,,,2,0,7,4,3,1,3,3,5,0,0,13,6,1
Beth Grossman,,,,,,,,,,,,,,,,0,2,3,7,3,0,3,0,0,1,7,15,1
Joshua Roberts,,,,,,,,,,,,,,,,,1,2,1,0,7,1,4,0,1,13,4,1
Leon Goodman,,,,,,,,,,,,,,,,,,0,2,4,1,2,0,0,1,12,7,1
Vicki Markovitz,,,,,,,,,,,,,,,,,,,0,3,2,2,2,1,0,5,8,1
James F Berardinelli,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,7,4,1
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,8,2,1
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,5,5,1
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,0,0,1,4,6,1
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1
David H Conroy,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
Theresa Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
Total,227,188,150,138,130,123,119,112,52,48,38,30,29,25,24,23,21,20,14,12,12,11,10,3,2,191,94,1
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,2
,Tiffany Palmer,Jennifer Schultz,Nicola Serianni,Wendi Barish,Cateria R Mccabe,Anthony Kyriakakis,Henry Mcgregor Sias,Kay Yu,Janine D Momasso,Joshua Roberts,Beth Grossman,Kendra Mccrae,Chris Hall,James C Crumlish,Carmella Jacquinto,Sherman Toppin,Leon Goodman,Laurie Dow,Terri M Booker,Jon Marshall,Craig Levin,James F Berardinelli,Vicki Markovitz,Gregory Weyer,Robert Trimble,Theresa Brunson,David H Conroy,2
Tiffany Palmer,2,77,74,68,62,49,48,59,43,4,15,13,24,22,8,2,7,7,8,5,3,7,4,4,1,53,63,2
Jennifer Schultz,,2,68,62,59,18,31,32,40,5,16,8,5,3,5,3,5,7,3,6,7,2,5,3,2,52,35,2
Nicola Serianni,,,0,62,62,18,29,27,46,4,13,12,6,7,5,2,2,5,4,3,1,3,6,3,1,43,35,2
Wendi Barish,,,,0,50,21,24,23,40,6,16,11,6,6,8,2,5,11,5,4,1,7,5,2,1,38,30,2
Cateria R Mccabe,,,,,0,23,33,25,40,17,3,10,3,2,14,15,2,2,4,1,0,3,1,1,1,33,38,2
Anthony Kyriakakis,,,,,,2,34,26,9,13,6,6,26,25,10,12,10,3,0,3,5,5,5,1,0,13,50,2
Henry Mcgregor Sias,,,,,,,2,36,7,12,3,6,6,7,11,11,3,0,1,0,0,4,1,2,0,23,37,2
Kay Yu,,,,,,,,0,5,3,5,10,10,7,8,2,6,3,5,4,2,5,2,3,2,29,32,2
Janine D Momasso,,,,,,,,,0,1,5,7,3,4,4,3,4,2,2,0,1,1,2,2,1,24,17,2
Joshua Roberts,,,,,,,,,,0,4,3,4,4,11,16,2,3,4,6,5,3,3,1,2,10,21,2
Beth Grossman,,,,,,,,,,,0,14,3,1,4,0,3,9,3,2,3,2,11,1,3,23,3,2
Kendra Mccrae,,,,,,,,,,,,0,2,0,8,4,8,6,8,2,2,1,3,0,3,24,3,2
Chris Hall,,,,,,,,,,,,,0,21,1,0,6,0,3,0,2,1,2,0,2,2,23,2
James C Crumlish,,,,,,,,,,,,,,0,3,2,6,1,0,1,2,2,0,0,0,2,22,2
Carmella Jacquinto,,,,,,,,,,,,,,,0,13,5,4,2,2,2,3,1,0,0,13,12,2
Sherman Toppin,,,,,,,,,,,,,,,,0,5,4,2,3,4,1,0,1,0,7,14,2
Leon Goodman,,,,,,,,,,,,,,,,,0,4,4,2,3,2,1,2,2,10,8,2
Laurie Dow,,,,,,,,,,,,,,,,,,0,4,3,2,4,3,3,0,14,3,2
Terri M Booker,,,,,,,,,,,,,,,,,,,0,1,2,0,0,1,3,9,2,2
Jon Marshall,,,,,,,,,,,,,,,,,,,,2,3,1,1,0,0,7,5,2
Craig Levin,,,,,,,,,,,,,,,,,,,,,1,0,3,1,0,4,7,2
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,5,3,2
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,0,1,0,9,2,2
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,2
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,0,4,1,2
Theresa Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,2
David H Conroy,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,146,110,97,92,91,76,72,69,55,34,32,31,30,28,27,24,22,19,15,14,13,13,13,8,5,95,93,2
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,3
,Tiffany Palmer,Jennifer Schultz,Cateria R Mccabe,Nicola Serianni,Wendi Barish,Janine D Momasso,Kay Yu,Anthony Kyriakakis,Terri M Booker,Kendra Mccrae,Henry Mcgregor Sias,Carmella Jacquinto,Leon Goodman,Beth Grossman,Craig Levin,Joshua Roberts,Chris Hall,Laurie Dow,Jon Marshall,Gregory Weyer,James C Crumlish,Vicki Markovitz,James F Berardinelli,Sherman Toppin,Robert Trimble,Theresa Brunson,David H Conroy,3
Tiffany Palmer,0,78,90,76,80,62,50,25,20,24,25,14,13,12,6,8,16,8,7,17,11,5,10,3,1,58,62,3
Jennifer Schultz,,4,61,59,54,42,29,13,10,9,10,13,6,11,8,7,8,6,11,0,8,5,2,2,2,45,35,3
Cateria R Mccabe,,,0,75,67,65,23,14,11,12,16,11,8,2,3,5,4,9,4,15,4,1,1,5,0,36,47,3
Nicola Serianni,,,,0,64,59,16,4,8,3,13,4,4,7,1,2,3,4,3,15,2,5,0,1,0,29,38,3
Wendi Barish,,,,,0,55,16,10,7,7,8,9,7,10,1,3,1,1,0,12,3,4,5,0,0,32,37,3
Janine D Momasso,,,,,,0,5,3,4,6,7,4,4,1,0,1,2,3,0,15,0,3,1,0,1,22,33,3
Kay Yu,,,,,,,0,17,10,12,16,8,8,11,3,5,8,5,3,2,5,4,8,1,1,28,23,3
Anthony Kyriakakis,,,,,,,,3,2,5,11,4,4,1,2,5,11,3,1,0,10,2,2,4,0,7,22,3
Terri M Booker,,,,,,,,,0,13,2,8,14,11,8,13,6,8,6,1,4,4,2,4,1,23,11,3
Kendra Mccrae,,,,,,,,,,0,3,8,14,10,6,3,7,9,4,1,3,3,1,3,1,23,10,3
Henry Mcgregor Sias,,,,,,,,,,,0,4,5,2,0,4,2,1,0,2,1,6,2,3,1,13,13,3
Carmella Jacquinto,,,,,,,,,,,,1,4,9,2,4,2,4,5,1,4,2,2,4,1,18,8,3
Leon Goodman,,,,,,,,,,,,,0,7,2,6,5,4,4,0,2,4,2,2,2,19,5,3
Beth Grossman,,,,,,,,,,,,,,0,3,5,3,5,3,0,2,4,1,0,1,17,6,3
Craig Levin,,,,,,,,,,,,,,,1,5,2,1,8,1,3,0,1,1,0,14,9,3
Joshua Roberts,,,,,,,,,,,,,,,,0,4,6,6,0,4,2,1,4,0,13,13,3
Chris Hall,,,,,,,,,,,,,,,,,0,2,4,0,11,2,1,2,1,7,14,3
Laurie Dow,,,,,,,,,,,,,,,,,,1,3,0,1,1,1,2,1,11,7,3
Jon Marshall,,,,,,,,,,,,,,,,,,,2,0,4,1,1,1,0,11,7,3
Gregory Weyer,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,2,15,3
James C Crumlish,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,5,12,3
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,3,3
