col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,division
,Anthony Kyriakakis,Tiffany Palmer,Joshua Roberts,Cateria R Mccabe,Kay Yu,Henry Mcgregor Sias,Jennifer Schultz,Carmella Jacquinto,Wendi Barish,James C Crumlish,Chris Hall,Nicola Serianni,Vicki Markovitz,Beth Grossman,Leon Goodman,Craig Levin,Kendra Mccrae,James F Berardinelli,Laurie Dow,Janine D Momasso,Terri M Booker,Sherman Toppin,Jon Marshall,Gregory Weyer,Robert Trimble,Rochelle Bilal,Malika Rahman,Jewell Williams,Larry King Sr,1
Anthony Kyriakakis,3,84,63,64,49,53,25,49,40,38,34,19,23,19,15,12,9,11,5,4,1,3,2,1,1,82,26,9,7,1
Tiffany Palmer,,0,17,27,43,30,37,15,38,35,34,24,15,13,13,5,11,10,7,9,2,1,1,2,1,66,30,5,5,1
Joshua Roberts,,,1,48,18,39,11,43,10,7,6,7,8,8,4,9,2,1,1,1,0,1,4,0,0,30,15,6,1,1
Cateria R Mccabe,,,,0,26,47,19,40,19,12,14,17,7,2,3,4,7,4,4,6,3,2,2,0,1,29,18,7,4,1
Kay Yu,,,,,0,25,25,20,22,10,13,14,7,11,6,9,10,7,6,8,3,2,1,1,0,42,18,7,3,1
Henry Mcgregor Sias,,,,,,0,10,34,18,2,1,12,10,1,6,3,4,3,1,2,0,2,1,2,0,27,13,6,4,1
Jennifer Schultz,,,,,,,4,11,16,11,8,17,7,11,4,10,10,3,11,11,2,2,3,0,2,35,19,1,2,1
Carmella Jacquinto,,,,,,,,0,6,7,5,4,5,9,2,5,5,1,4,5,2,1,2,0,0,23,9,6,3,1
Wendi Barish,,,,,,,,,0,11,6,19,14,13,10,5,3,5,7,7,2,1,0,1,3,35,15,2,2,1
James C Crumlish,,,,,,,,,,0,27,4,6,5,6,4,4,6,3,3,2,0,0,1,1,18,19,2,4,1
Chris Hall,,,,,,,,,,,0,3,2,5,4,3,4,8,3,1,2,1,0,1,1,17,17,1,3,1
Nicola Serianni,,,,,,,,,,,,0,4,5,1,3,6,1,3,7,1,1,0,2,0,18,8,4,1,1
Vicki Markovitz,,,,,,,,,,,,,0,14,12,6,2,3,5,2,3,2,0,1,2,19,5,2,3,1
Beth Grossman,,,,,,,,,,,,,,0,10,8,4,7,9,2,3,0,0,1,1,22,8,3,0,1
Leon Goodman,,,,,,,,,,,,,,,0,3,6,6,4,2,1,0,0,1,0,13,6,2,1,1
Craig Levin,,,,,,,,,,,,,,,,1,1,1,0,1,0,3,3,2,1,14,5,1,2,1
Kendra Mccrae,,,,,,,,,,,,,,,,,0,8,7,3,2,0,0,0,0,7,12,2,2,1
James F Berardinelli,,,,,,,,,,,,,,,,,,0,2,1,0,1,1,2,2,13,5,2,1,1
Laurie Dow,,,,,,,,,,,,,,,,,,,1,2,2,0,0,0,2,10,8,0,0,1
Janine D Momasso,,,,,,,,,,,,,,,,,,,,0,4,0,1,0,0,9,2,1,2,1
Terri M Booker,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,3,2,0,2,1
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,3,1,0,1,1
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3,1,0,0,1
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,2,1
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,0,1,1
Rochelle Bilal,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,0,1
Malika Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,1
Jewell Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,1
Larry King Sr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
Total,163,117,86,84,79,69,67,65,60,47,43,36,36,34,26,24,24,21,20,18,8,6,5,4,4,119,59,16,13,1
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Sheriff - Democrat,,,,2
,Anthony Kyriakakis,Tiffany Palmer,Jennifer Schultz,Kay Yu,Chris Hall,James C Crumlish,Wendi Barish,Carmella Jacquinto,Joshua Roberts,Cateria R Mccabe,Nicola Serianni,Beth Grossman,Vicki Markovitz,Kendra Mccrae,Henry Mcgregor Sias,Laurie Dow,Craig Levin,Janine D Momasso,James F Berardinelli,Leon Goodman,Terri M Booker,Jon Marshall,Gregory Weyer,Robert Trimble,Sherman Toppin,Rochelle Bilal,Malika Rahman,Jewell Williams,Larry King Sr,2
Anthony Kyriakakis,0,82,34,33,50,51,28,24,23,27,12,14,10,9,18,7,11,6,11,9,1,5,3,0,0,67,34,7,1,2
Tiffany Palmer,,0,37,38,50,47,32,18,8,18,17,15,15,14,10,9,6,7,7,5,5,2,1,0,2,66,33,5,3,2
Jennifer Schultz,,,0,26,15,17,29,16,5,14,24,17,16,12,4,8,3,5,1,2,2,1,1,2,0,42,17,4,1,2
Kay Yu,,,,1,22,19,18,15,9,12,15,14,13,11,5,9,4,5,1,5,5,1,1,0,1,34,20,6,2,2
Chris Hall,,,,,0,44,10,9,3,5,4,7,4,4,4,5,6,1,4,4,5,4,1,0,2,30,22,4,2,2
James C Crumlish,,,,,,0,11,9,4,4,4,7,4,5,4,5,7,2,6,5,0,4,1,1,0,33,20,3,1,2
Wendi Barish,,,,,,,1,14,5,12,16,15,17,10,3,11,3,6,6,8,1,0,1,0,0,32,15,5,2,2
Carmella Jacquinto,,,,,,,,3,16,18,7,7,13,14,12,6,3,6,4,2,4,1,1,1,0,20,15,9,1,2
Joshua Roberts,,,,,,,,,2,16,3,3,3,4,14,2,5,1,3,5,0,4,1,0,1,19,10,3,2,2
Cateria R Mccabe,,,,,,,,,,0,13,5,5,8,15,3,2,5,2,2,4,0,1,0,0,20,12,3,3,2
Nicola Serianni,,,,,,,,,,,1,11,11,6,5,3,4,7,1,0,4,1,2,1,0,23,6,6,2,2
Beth Grossman,,,,,,,,,,,,0,11,10,2,9,5,4,2,1,3,3,2,0,0,18,8,5,3,2
Vicki Markovitz,,,,,,,,,,,,,0,9,2,8,2,4,2,5,0,1,0,1,0,17,8,5,2,2
Kendra Mccrae,,,,,,,,,,,,,,0,2,4,2,3,3,4,5,2,1,1,2,13,12,3,2,2
Henry Mcgregor Sias,,,,,,,,,,,,,,,0,1,1,2,2,2,2,0,1,0,0,11,7,1,0,2
Laurie Dow,,,,,,,,,,,,,,,,0,4,2,3,1,3,3,0,0,1,9,8,3,1,2
Craig Levin,,,,,,,,,,,,,,,,,0,3,2,2,2,3,1,1,0,4,6,5,1,2
Janine D Momasso,,,,,,,,,,,,,,,,,,0,2,2,2,1,2,1,1,8,5,5,0,2
James F Berardinelli,,,,,,,,,,,,,,,,,,,0,2,1,2,2,1,0,5,7,3,0,2
Leon Goodman,,,,,,,,,,,,,,,,,,,,0,1,2,0,0,2,6,6,0,1,2
Terri M Booker,,,,,,,,,,,,,,,,,,,,,0,2,1,0,2,1,6,1,2,2
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,5,2,1,1,2
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3,1,1,0,2
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,0,2
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,2
Rochelle Bilal,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,2
Malika Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,2
Jewell Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
Larry King Sr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,119,112,69,65,63,61,59,58,43,42,39,35,34,30,25,22,18,18,15,15,11,10,5,3,3,108,58,21,8,2
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Sheriff - Democrat,,,,3
,Tiffany Palmer,Anthony Kyriakakis,Jennifer Schultz,Kay Yu,Wendi Barish,James C Crumlish,Henry Mcgregor Sias,Chris Hall,Nicola Serianni,Cateria R Mccabe,Kendra Mccrae,Beth Grossman,Joshua Roberts,Vicki Markovitz,Carmella Jacquinto,Laurie Dow,Janine D Momasso,Craig Levin,James F Berardinelli,Leon Goodman,Terri M Booker,Jon Marshall,Sherman Toppin,Gregory Weyer,Robert Trimble,Rochelle Bilal,Malika Rahman,Jewell Williams,Larry King Sr,3
Tiffany Palmer,0,95,54,62,32,47,41,45,28,30,24,14,7,11,13,9,10,6,8,11,3,0,3,1,0,73,34,8,1,3
Anthony Kyriakakis,,1,43,57,20,48,45,44,16,20,13,7,8,5,10,3,3,5,11,11,1,1,2,1,0,68,24,5,1,3
Jennifer Schultz,,,4,35,32,19,22,10,23,33,20,18,10,18,11,10,14,10,7,5,5,4,5,1,0,60,23,7,1,3
Kay Yu,,,,3,20,20,36,19,18,24,13,10,7,8,9,5,7,1,6,6,1,1,0,1,0,48,22,5,3,3
Wendi Barish,,,,,0,9,11,6,26,13,15,18,4,15,13,8,10,5,5,3,2,2,3,0,1,35,15,6,0,3
James C Crumlish,,,,,,0,10,33,8,6,6,5,5,3,5,1,1,3,8,5,0,1,0,0,0,34,13,2,1,3
Henry Mcgregor Sias,,,,,,,0,9,7,17,3,1,4,4,2,1,2,4,3,4,0,1,2,0,0,33,11,3,0,3
Chris Hall,,,,,,,,0,4,2,5,6,3,1,5,4,0,2,6,4,0,1,0,0,0,24,18,3,0,3
Nicola Serianni,,,,,,,,,0,12,15,14,5,7,4,6,9,2,1,0,2,0,0,0,0,26,11,4,1,3
Cateria R Mccabe,,,,,,,,,,0,11,8,0,6,2,3,7,2,2,1,2,1,0,0,0,30,8,2,1,3
Kendra Mccrae,,,,,,,,,,,0,12,1,10,6,7,6,0,1,1,4,0,2,0,0,16,15,3,1,3
Beth Grossman,,,,,,,,,,,,0,2,9,8,10,4,4,3,2,3,1,1,0,1,13,10,5,3,3
Joshua Roberts,,,,,,,,,,,,,1,6,4,4,2,3,2,1,2,3,2,2,1,10,11,2,0,3
Vicki Markovitz,,,,,,,,,,,,,,0,7,6,5,6,1,2,3,0,2,1,0,13,9,3,0,3
Carmella Jacquinto,,,,,,,,,,,,,,,0,6,5,4,0,0,1,0,0,2,0,14,5,2,1,3
Laurie Dow,,,,,,,,,,,,,,,,0,7,2,0,0,4,1,1,0,1,8,8,4,1,3
Janine D Momasso,,,,,,,,,,,,,,,,,0,1,1,0,0,0,3,0,0,10,5,3,0,3
Craig Levin,,,,,,,,,,,,,,,,,,0,1,1,1,4,1,1,0,10,4,2,0,3
James F Berardinelli,,,,,,,,,,,,,,,,,,,0,3,1,0,2,0,0,4,4,4,1,3
Leon Goodman,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,7,5,0,1,3
Terri M Booker,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,2,5,1,1,3
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,1,1,0,3
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,0,1,0,2,3,2,0,3
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,0,3
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,3
Rochelle Bilal,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,3
Malika Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,3
Jewell Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,3
Larry King Sr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,122,108,100,84,59,54,50,47,44,41,36,33,29,29,26,22,20,19,15,13,9,8,8,3,1,111,58,19,3,3
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Sheriff - Democrat,,,,4
,Tiffany Palmer,Anthony Kyriakakis,Kay Yu,Jennifer Schultz,Wendi Barish,James C Crumlish,Chris Hall,Joshua Roberts,Nicola Serianni,Henry Mcgregor Sias,Vicki Markovitz,Carmella Jacquinto,Cateria R Mccabe,Beth Grossman,Leon Goodman,Craig Levin,Laurie Dow,Janine D Momasso,James F Berardinelli,Kendra Mccrae,Jon Marshall,Terri M Booker,Robert Trimble,Sherman Toppin,Gregory Weyer,Rochelle Bilal,Malika Rahman,Jewell Williams,Larry King Sr,4
Tiffany Palmer,0,52,34,25,27,31,31,8,18,18,16,12,12,6,12,7,12,6,3,7,2,1,0,0,0,36,26,2,2,4
Anthony Kyriakakis,,1,31,16,25,34,33,9,12,22,10,6,11,5,11,8,3,1,6,2,2,2,2,0,0,34,17,5,2,4
Kay Yu,,,1,18,14,14,17,2,9,9,12,9,6,6,7,6,8,2,8,5,0,3,1,0,0,22,17,0,2,4
Jennifer Schultz,,,,0,20,7,7,9,12,4,7,9,10,12,4,7,6,9,3,7,5,1,0,1,0,28,11,1,1,4
Wendi Barish,,,,,0,8,7,7,13,9,10,6,9,12,7,5,8,12,2,5,3,1,1,0,0,25,11,4,1,4
James C Crumlish,,,,,,0,32,5,8,7,5,2,2,2,5,5,3,0,5,4,3,1,4,1,2,23,11,2,2,4
Chris Hall,,,,,,,0,1,7,7,4,1,1,0,6,5,2,0,4,2,0,1,2,1,1,19,11,0,2,4
Joshua Roberts,,,,,,,,0,3,5,3,9,5,6,2,7,3,5,1,3,4,2,2,3,1,16,6,3,0,4
Nicola Serianni,,,,,,,,,0,6,4,5,9,7,1,1,3,7,2,5,0,1,0,1,0,21,6,1,0,4
Henry Mcgregor Sias,,,,,,,,,,0,5,6,9,2,8,3,0,2,0,0,0,0,1,1,0,13,4,3,1,4
Vicki Markovitz,,,,,,,,,,,0,8,2,5,5,0,9,6,2,4,1,1,0,1,0,9,11,3,0,4
Carmella Jacquinto,,,,,,,,,,,,0,8,5,1,0,8,6,0,5,0,3,1,1,0,8,11,1,0,4
Cateria R Mccabe,,,,,,,,,,,,,1,5,4,0,2,5,0,3,1,1,1,0,0,13,4,2,1,4
Beth Grossman,,,,,,,,,,,,,,0,2,5,6,7,3,2,3,1,1,1,1,12,6,1,1,4
Leon Goodman,,,,,,,,,,,,,,,0,2,1,1,2,2,0,1,1,1,0,6,5,3,1,4
Craig Levin,,,,,,,,,,,,,,,,0,0,1,3,0,2,1,2,1,2,8,5,0,2,4
Laurie Dow,,,,,,,,,,,,,,,,,0,7,1,4,1,1,0,0,0,9,9,0,0,4
Janine D Momasso,,,,,,,,,,,,,,,,,,0,3,2,0,1,0,2,0,13,3,1,0,4
James F Berardinelli,,,,,,,,,,,,,,,,,,,0,0,0,1,1,1,1,8,0,2,1,4
Kendra Mccrae,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,0,7,5,0,1,4
Jon Marshall,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,3,1,1,0,4
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,4,2,0,0,4
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,0,0,2,3,0,0,2,4
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,0,1,0,4
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,4
Rochelle Bilal,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,4
Malika Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,4
Jewell Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4
Larry King Sr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4
Total,74,69,49,47,45,42,37,29,29,27,25,24,24,22,19,18,18,17,13,13,8,6,5,4,2,69,37,8,6,4
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Sheriff - Democrat,,,,5
,Vicki Markovitz,Tiffany Palmer,Anthony Kyriakakis,Jennifer Schultz,James C Crumlish,Kay Yu,Wendi Barish,Joshua Roberts,Cateria R Mccabe,Carmella Jacquinto,Nicola Serianni,Chris Hall,Henry Mcgregor Sias,Beth Grossman,Craig Levin,Janine D Momasso,James F Berardinelli,Leon Goodman,Kendra Mccrae,Laurie Dow,Terri M Booker,Robert Trimble,Gregory Weyer,Jon Marshall,Sherman Toppin,Rochelle Bilal,Malika Rahman,Jewell Williams,Larry King Sr,5
Vicki Markovitz,11,43,48,28,30,18,23,22,17,22,15,17,16,18,20,12,10,9,3,4,2,4,2,1,2,41,18,12,5,5
Tiffany Palmer,,1,64,31,33,34,25,13,19,13,20,33,19,14,7,14,7,8,6,6,3,1,2,0,0,47,24,8,1,5
Anthony Kyriakakis,,,1,22,35,25,16,23,19,18,5,31,25,9,10,3,10,9,5,1,1,3,1,0,0,46,19,6,2,5
Jennifer Schultz,,,,0,9,20,22,10,21,5,23,6,8,14,12,16,2,5,4,2,2,0,1,2,2,30,16,6,1,5
James C Crumlish,,,,,0,6,11,7,4,7,4,28,2,7,11,1,8,4,0,0,2,3,0,0,0,24,11,4,0,5
Kay Yu,,,,,,0,10,6,6,7,10,7,13,9,6,6,4,5,5,4,0,0,1,0,0,24,14,3,1,5
Wendi Barish,,,,,,,0,5,15,9,19,5,5,8,4,15,1,4,3,3,3,0,0,0,1,18,10,8,1,5
Joshua Roberts,,,,,,,,0,12,17,4,4,11,6,6,3,5,6,2,2,3,0,1,2,0,17,7,4,3,5
Cateria R Mccabe,,,,,,,,,0,10,17,4,12,1,1,11,2,2,6,0,0,0,0,1,1,25,2,3,2,5
Carmella Jacquinto,,,,,,,,,,0,5,2,12,4,4,8,2,4,4,0,2,0,0,0,0,11,6,8,1,5
Nicola Serianni,,,,,,,,,,,0,2,4,7,3,14,3,3,7,3,2,0,0,1,0,17,8,5,1,5
Chris Hall,,,,,,,,,,,,0,2,3,2,0,3,0,0,0,0,1,0,0,0,16,12,1,0,5
Henry Mcgregor Sias,,,,,,,,,,,,,0,0,1,1,0,6,0,1,0,0,1,0,0,15,5,0,1,5
Beth Grossman,,,,,,,,,,,,,,0,7,5,5,3,2,4,3,2,1,0,1,12,10,4,0,5
Craig Levin,,,,,,,,,,,,,,,0,1,2,4,1,1,1,0,1,1,1,11,6,4,0,5
Janine D Momasso,,,,,,,,,,,,,,,,0,1,0,3,1,1,0,1,0,1,10,3,7,0,5
James F Berardinelli,,,,,,,,,,,,,,,,,1,0,1,0,0,2,0,1,0,9,1,1,3,5
Leon Goodman,,,,,,,,,,,,,,,,,,0,2,0,2,1,0,0,1,6,4,3,1,5
Kendra Mccrae,,,,,,,,,,,,,,,,,,,0,1,0,0,0,1,0,7,2,2,1,5
Laurie Dow,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,5,2,0,0,5
Terri M Booker,,,,,,,,,,,,,,,,,,,,,0,0,2,0,0,1,3,2,0,5
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,1,0,5
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,0,1,0,5
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,2,5
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,5
Rochelle Bilal,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,0,5
Malika Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5
Jewell Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5
Larry King Sr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5
Total,106,96,90,60,47,47,44,41,39,35,35,34,32,28,24,24,16,16,12,7,6,4,3,3,2,84,38,19,6,5
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Sheriff - Democrat,,,,6
,Anthony Kyriakakis,Tiffany Palmer,Vicki Markovitz,Chris Hall,Wendi Barish,James C Crumlish,Kay Yu,Beth Grossman,Joshua Roberts,Craig Levin,Henry Mcgregor Sias,Jennifer Schultz,Leon Goodman,Carmella Jacquinto,Nicola Serianni,James F Berardinelli,Cateria R Mccabe,Kendra Mccrae,Janine D Momasso,Jon Marshall,Terri M Booker,Laurie Dow,Sherman Toppin,Gregory Weyer,Robert Trimble,Rochelle Bilal,Malika Rahman,Jewell Williams,Larry King Sr,6
Anthony Kyriakakis,4,220,108,132,94,113,87,63,55,45,52,30,40,33,35,20,18,13,9,3,6,4,0,2,3,144,67,12,13,6
Tiffany Palmer,,1,94,116,83,96,78,51,30,21,45,28,38,23,31,17,13,18,9,1,2,5,1,2,0,130,58,12,4,6
Vicki Markovitz,,,0,44,69,36,36,54,26,31,28,12,38,24,12,6,5,12,6,2,3,6,4,2,2,67,25,12,7,6
Chris Hall,,,,1,26,92,48,30,16,13,14,7,9,9,12,9,4,9,1,1,2,1,0,1,0,62,35,3,5,6
Wendi Barish,,,,,0,34,19,40,22,33,26,20,41,16,18,13,3,11,8,5,4,7,3,1,2,62,24,16,6,6
James C Crumlish,,,,,,0,30,23,19,15,10,7,10,9,10,9,7,5,1,1,1,0,2,1,0,45,37,5,5,6
Kay Yu,,,,,,,1,25,12,5,23,15,2,15,16,9,10,8,4,1,1,1,0,0,0,59,20,2,2,6
Beth Grossman,,,,,,,,0,21,31,6,13,14,14,11,9,3,6,3,3,3,4,2,2,0,49,18,10,6,6
Joshua Roberts,,,,,,,,,2,31,15,17,10,18,13,2,11,0,2,8,1,1,3,3,1,29,18,13,10,6
Craig Levin,,,,,,,,,,2,3,13,12,9,8,8,1,3,3,8,2,4,2,2,2,32,14,12,12,6
Henry Mcgregor Sias,,,,,,,,,,,0,4,22,10,5,3,11,3,3,0,0,0,1,1,0,29,12,3,5,6
Jennifer Schultz,,,,,,,,,,,,1,8,5,12,6,11,7,5,11,3,1,1,1,2,40,6,6,3,6
Leon Goodman,,,,,,,,,,,,,1,3,3,4,1,0,1,2,3,1,2,0,0,27,7,7,4,6
Carmella Jacquinto,,,,,,,,,,,,,,2,9,3,9,1,6,3,1,1,2,1,3,19,8,4,7,6
Nicola Serianni,,,,,,,,,,,,,,,0,5,5,9,8,1,2,1,0,2,1,20,14,4,4,6
James F Berardinelli,,,,,,,,,,,,,,,,0,0,0,2,0,1,1,0,0,0,14,5,4,3,6
Cateria R Mccabe,,,,,,,,,,,,,,,,,0,1,3,0,0,0,1,0,0,11,4,1,1,6
Kendra Mccrae,,,,,,,,,,,,,,,,,,0,3,1,0,3,0,0,0,11,4,2,1,6
Janine D Momasso,,,,,,,,,,,,,,,,,,,1,0,2,0,1,1,2,9,2,3,1,6
Jon Marshall,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,7,1,4,1,6
Terri M Booker,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,5,0,3,1,6
Laurie Dow,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,1,2,0,6
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,2,1,1,6
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,2,6
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,6
Rochelle Bilal,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6
