col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,division
Total,"3,129","1,819","1,507","1,499","1,211","1,173","1,153","1,030",868,861,608,521,499,408,376,366,317,279,231,202,158,157,110,100,90,86,83,83,68,1,"2,110","1,998",All
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,1
,Helen Gym,Isaiah Thomas,Allan Domb,Derek S Green,Adrián Rivera-reyes,Katherine Gilmore Richardson,Erika Almirón,Eryn Santamoor,Justin Diberardinis,Deja Lynn Alvarez,Ethelind Baylor,Willie Floyd Singletary,Fernando Treviño,Beth Finn,Ogbonna Paul Hagins,Sandra Dungee Glenn,Asa Khalif,Fareed Abdullah,Billy Thompson,Latrice Y Bryant,Hena Veit,Joseph A Diorio,Edwin Santana,Mark Ross,Wayne Allen,Bobbie Curry,Vinny Black,Devon Cade,Sherrie Cohen,Wayne Edmund Dorsey,Theresa Brunson,David H Conroy,1
Helen Gym,3,42,35,35,30,30,27,21,27,17,17,12,9,7,10,7,6,5,4,5,0,2,0,1,1,0,0,0,0,0,46,43,1
Isaiah Thomas,,2,25,31,10,18,14,7,16,0,14,2,2,1,2,7,3,3,1,1,1,0,1,0,1,0,0,0,0,0,21,28,1
Allan Domb,,,1,26,9,14,5,16,6,2,5,1,3,4,2,8,1,2,1,1,1,2,1,2,0,0,0,0,0,0,17,26,1
Derek S Green,,,,1,5,21,3,11,4,2,5,1,1,2,1,4,4,5,0,0,1,1,1,1,1,0,0,0,0,0,18,22,1
Adrián Rivera-reyes,,,,,1,5,11,7,12,13,2,10,4,4,10,1,4,1,1,3,0,1,1,0,1,0,1,0,0,0,17,20,1
Katherine Gilmore Richardson,,,,,,0,7,10,6,1,1,1,4,3,1,3,2,2,0,1,0,0,0,0,0,0,0,0,0,0,13,17,1
Erika Almirón,,,,,,,1,6,13,5,10,2,2,5,0,3,2,1,1,0,0,0,0,0,1,0,0,0,0,0,21,9,1
Eryn Santamoor,,,,,,,,0,9,4,1,0,6,0,1,2,0,2,0,0,2,0,1,2,1,0,0,0,0,0,15,12,1
Justin Diberardinis,,,,,,,,,0,2,7,1,1,2,2,0,0,0,0,2,1,0,0,1,1,0,0,0,0,0,14,12,1
Deja Lynn Alvarez,,,,,,,,,,1,3,7,3,1,7,0,0,2,0,2,0,0,1,0,0,0,0,0,0,0,13,9,1
Ethelind Baylor,,,,,,,,,,,0,2,1,0,0,0,2,0,2,1,1,0,1,0,0,0,0,0,0,0,12,4,1
Willie Floyd Singletary,,,,,,,,,,,,1,0,1,9,0,3,1,4,0,0,0,0,0,0,1,1,0,0,0,6,7,1
Fernando Treviño,,,,,,,,,,,,,0,1,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,7,5,1
Beth Finn,,,,,,,,,,,,,,2,0,3,2,1,1,1,0,0,0,0,0,1,0,0,0,0,7,2,1
Ogbonna Paul Hagins,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,8,1
Sandra Dungee Glenn,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6,6,1
Asa Khalif,,,,,,,,,,,,,,,,,0,2,2,1,1,0,0,0,0,1,1,0,0,0,7,1,1
Fareed Abdullah,,,,,,,,,,,,,,,,,,0,1,0,0,0,1,0,0,0,0,0,0,0,8,1,1
Billy Thompson,,,,,,,,,,,,,,,,,,,0,0,1,2,0,0,0,1,0,0,0,0,5,1,1
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,2,3,1
Hena Veit,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,0,0,0,2,2,1
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,1,1
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,2,0,1
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,2,0,1
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,1,1
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,1
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
Theresa Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,1
David H Conroy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1
Total,104,56,50,48,42,36,34,31,29,24,19,16,13,12,12,12,10,9,6,5,4,3,2,2,2,1,1,0,0,0,72,57,1
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,2
,Helen Gym,Allan Domb,Derek S Green,Isaiah Thomas,Eryn Santamoor,Katherine Gilmore Richardson,Erika Almirón,Justin Diberardinis,Adrián Rivera-reyes,Ethelind Baylor,Deja Lynn Alvarez,Sandra Dungee Glenn,Beth Finn,Willie Floyd Singletary,Fareed Abdullah,Latrice Y Bryant,Asa Khalif,Fernando Treviño,Ogbonna Paul Hagins,Wayne Allen,Billy Thompson,Hena Veit,Bobbie Curry,Joseph A Diorio,Vinny Black,Edwin Santana,Devon Cade,Mark Ross,Sherrie Cohen,Wayne Edmund Dorsey,David H Conroy,Theresa Brunson,2
Helen Gym,4,30,35,43,25,24,31,24,14,17,10,8,7,7,4,7,1,4,5,3,2,2,0,0,1,0,0,0,0,0,50,28,2
Allan Domb,,3,33,24,18,18,6,5,2,3,5,4,1,7,6,1,3,2,3,4,1,1,1,0,1,0,0,0,0,0,29,12,2
Derek S Green,,,1,27,20,23,9,6,3,3,3,5,4,3,5,1,3,1,1,2,1,0,1,1,2,1,0,0,0,0,25,17,2
Isaiah Thomas,,,,0,5,13,20,10,4,11,1,8,1,6,5,1,3,1,1,2,1,0,0,0,1,0,0,0,0,0,28,14,2
Eryn Santamoor,,,,,0,17,9,14,10,2,4,2,7,1,1,1,2,2,0,0,3,1,1,2,0,1,0,0,0,0,20,14,2
Katherine Gilmore Richardson,,,,,,2,3,2,2,0,2,5,5,0,0,4,1,0,0,0,0,2,0,0,1,0,0,0,0,0,15,12,2
Erika Almirón,,,,,,,0,12,4,12,3,4,1,6,1,2,1,2,2,0,0,0,0,1,0,0,0,0,0,0,14,15,2
Justin Diberardinis,,,,,,,,2,8,9,3,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,11,2
Adrián Rivera-reyes,,,,,,,,,2,3,4,1,2,2,1,2,1,1,0,0,1,0,1,1,0,1,0,0,0,0,11,7,2
Ethelind Baylor,,,,,,,,,,0,3,1,1,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,9,8,2
Deja Lynn Alvarez,,,,,,,,,,,0,0,2,3,0,3,0,1,1,2,1,0,1,1,0,0,0,0,0,0,7,6,2
Sandra Dungee Glenn,,,,,,,,,,,,0,1,0,0,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,4,7,2
Beth Finn,,,,,,,,,,,,,0,0,2,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,4,5,2
Willie Floyd Singletary,,,,,,,,,,,,,,0,1,1,2,2,2,0,0,0,1,1,0,0,0,0,0,0,7,4,2
Fareed Abdullah,,,,,,,,,,,,,,,0,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,4,2,2
Latrice Y Bryant,,,,,,,,,,,,,,,,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,3,4,2
Asa Khalif,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2
Fernando Treviño,,,,,,,,,,,,,,,,,,0,1,0,2,0,1,0,0,0,0,0,0,0,4,2,2
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,4,2,2
Wayne Allen,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,4,0,2
Billy Thompson,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,3,0,2
Hena Veit,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,3,2
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,1,2
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,1,1,2
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,2
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,2
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,2
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2
David H Conroy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
Theresa Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2
Total,94,57,56,52,42,36,34,27,22,18,14,13,12,12,10,8,7,7,6,4,3,3,2,2,2,1,0,0,0,0,61,45,2
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,3
,Helen Gym,Isaiah Thomas,Allan Domb,Derek S Green,Katherine Gilmore Richardson,Adrián Rivera-reyes,Deja Lynn Alvarez,Justin Diberardinis,Erika Almirón,Eryn Santamoor,Willie Floyd Singletary,Sandra Dungee Glenn,Ethelind Baylor,Ogbonna Paul Hagins,Beth Finn,Fernando Treviño,Fareed Abdullah,Hena Veit,Latrice Y Bryant,Asa Khalif,Devon Cade,Billy Thompson,Joseph A Diorio,Vinny Black,Bobbie Curry,Wayne Edmund Dorsey,Mark Ross,Wayne Allen,Edwin Santana,Sherrie Cohen,David H Conroy,Theresa Brunson,3
Helen Gym,4,42,33,32,31,24,19,26,27,18,12,7,13,11,8,7,5,7,3,2,2,0,3,0,3,1,2,0,0,0,51,29,3
Isaiah Thomas,,2,25,33,28,4,5,14,15,5,4,8,13,0,0,3,5,2,3,4,2,3,1,2,0,2,0,0,1,0,37,14,3
Allan Domb,,,2,35,27,8,9,6,3,15,4,3,1,1,5,4,3,3,0,3,2,1,2,2,2,0,1,0,0,0,33,11,3
Derek S Green,,,,0,33,6,11,10,6,12,5,6,7,1,3,1,3,0,1,2,1,2,0,1,0,0,0,1,1,0,37,10,3
Katherine Gilmore Richardson,,,,,0,3,2,4,6,11,1,6,2,2,2,3,2,1,2,0,1,0,0,0,0,1,1,0,0,0,28,11,3
Adrián Rivera-reyes,,,,,,0,21,12,12,8,12,1,3,10,3,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,18,12,3
Deja Lynn Alvarez,,,,,,,1,5,6,7,10,1,1,10,7,3,2,2,0,1,2,0,1,2,0,0,0,0,1,0,24,8,3
Justin Diberardinis,,,,,,,,0,22,8,2,3,11,1,2,0,0,2,1,0,0,0,0,0,1,0,1,1,0,0,14,11,3
Erika Almirón,,,,,,,,,0,6,0,4,10,2,0,3,0,2,2,0,1,0,0,0,0,0,1,0,0,0,14,11,3
Eryn Santamoor,,,,,,,,,,0,1,2,1,1,5,6,2,2,1,0,0,0,0,0,0,0,0,1,0,0,15,10,3
Willie Floyd Singletary,,,,,,,,,,,0,1,2,9,2,0,1,1,1,2,0,2,0,2,0,2,0,1,0,0,11,11,3
Sandra Dungee Glenn,,,,,,,,,,,,2,2,2,1,1,0,3,2,2,1,0,1,0,1,1,0,0,0,0,10,5,3
Ethelind Baylor,,,,,,,,,,,,,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,6,7,3
Ogbonna Paul Hagins,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,3
Beth Finn,,,,,,,,,,,,,,,0,1,2,3,0,0,0,0,0,0,1,0,0,0,0,0,4,6,3
Fernando Treviño,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,3
Fareed Abdullah,,,,,,,,,,,,,,,,,0,1,1,1,0,1,0,0,0,0,0,0,0,0,3,4,3
Hena Veit,,,,,,,,,,,,,,,,,,0,2,0,0,0,0,1,2,1,0,0,0,0,2,6,3
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,2,0,0,1,5,3
Asa Khalif,,,,,,,,,,,,,,,,,,,,0,2,0,2,0,0,0,0,0,0,0,3,2,3
Devon Cade,,,,,,,,,,,,,,,,,,,,,0,0,3,1,0,1,0,0,0,0,2,3,3
Billy Thompson,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,0,0,0,0,2,1,3
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,0,0,0,3,1,3
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,3,1,3
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,1,2,3
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,3
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,3
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,3
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,3
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3
David H Conroy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,3
Theresa Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3
Total,103,62,58,58,45,36,36,34,32,32,25,21,19,13,12,10,9,9,7,6,5,4,4,4,3,3,2,2,1,0,80,53,3
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,4
,Helen Gym,Adrián Rivera-reyes,Deja Lynn Alvarez,Allan Domb,Erika Almirón,Isaiah Thomas,Derek S Green,Katherine Gilmore Richardson,Eryn Santamoor,Justin Diberardinis,Ogbonna Paul Hagins,Willie Floyd Singletary,Asa Khalif,Beth Finn,Fareed Abdullah,Fernando Treviño,Sandra Dungee Glenn,Latrice Y Bryant,Billy Thompson,Ethelind Baylor,Hena Veit,Edwin Santana,Bobbie Curry,Joseph A Diorio,Mark Ross,Wayne Allen,Devon Cade,Wayne Edmund Dorsey,Sherrie Cohen,Vinny Black,Theresa Brunson,David H Conroy,4
Helen Gym,2,16,11,11,15,13,11,11,11,16,7,4,2,6,1,5,4,1,3,3,1,2,1,1,1,0,0,1,0,0,22,24,4
Adrián Rivera-reyes,,0,13,4,11,2,1,2,9,5,4,6,1,2,0,2,2,1,1,2,0,2,0,0,1,0,0,1,0,0,14,11,4
Deja Lynn Alvarez,,,0,2,11,0,4,5,5,3,6,5,2,2,2,2,2,3,1,1,2,2,2,1,1,0,0,1,0,0,19,4,4
Allan Domb,,,,3,3,8,6,6,6,4,2,3,2,1,2,2,2,1,1,0,0,1,1,1,1,1,1,0,0,0,10,5,4
Erika Almirón,,,,,0,3,4,5,7,6,3,0,2,4,1,3,3,3,0,3,1,1,0,0,0,1,0,0,0,0,14,8,4
Isaiah Thomas,,,,,,2,7,5,2,5,2,2,1,2,4,1,1,1,1,3,1,0,0,0,0,1,0,0,0,0,11,4,4
Derek S Green,,,,,,,2,7,2,5,4,2,2,0,4,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,9,2,4
Katherine Gilmore Richardson,,,,,,,,1,4,3,2,2,3,3,2,3,1,2,1,0,0,1,0,0,0,0,1,0,0,0,7,4,4
Eryn Santamoor,,,,,,,,,0,6,3,0,2,2,0,2,1,0,2,1,2,0,0,2,0,0,0,0,0,0,6,11,4
Justin Diberardinis,,,,,,,,,,0,1,0,1,3,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,8,5,4
Ogbonna Paul Hagins,,,,,,,,,,,0,4,4,1,3,2,1,1,1,0,2,1,0,1,0,0,0,0,0,0,11,4,4
Willie Floyd Singletary,,,,,,,,,,,,1,1,0,3,1,1,0,0,0,0,2,0,0,1,1,0,0,0,0,6,3,4
Asa Khalif,,,,,,,,,,,,,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,4
Beth Finn,,,,,,,,,,,,,,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,4,3,4
Fareed Abdullah,,,,,,,,,,,,,,,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,6,0,4
Fernando Treviño,,,,,,,,,,,,,,,,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,3,4,4
Sandra Dungee Glenn,,,,,,,,,,,,,,,,,0,2,0,0,1,0,1,0,0,1,0,0,0,0,4,2,4
Latrice Y Bryant,,,,,,,,,,,,,,,,,,0,0,1,2,0,1,0,0,1,1,0,0,0,4,0,4
Billy Thompson,,,,,,,,,,,,,,,,,,,0,0,1,0,1,2,1,0,0,1,0,0,3,2,4
Ethelind Baylor,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,2,2,4
Hena Veit,,,,,,,,,,,,,,,,,,,,,0,0,1,2,1,1,0,0,0,0,4,1,4
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,3,1,4
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,0,1,2,0,0,0,0,0,3,0,4
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,2,1,4
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,2,1,4
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,0,4
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,4
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,4
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4
Theresa Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4
David H Conroy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4
Total,54,25,25,24,24,23,20,20,18,17,15,12,8,8,7,7,7,6,5,5,5,4,3,3,3,2,1,1,0,0,45,30,4
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,5
,Helen Gym,Isaiah Thomas,Derek S Green,Allan Domb,Katherine Gilmore Richardson,Adrián Rivera-reyes,Erika Almirón,Justin Diberardinis,Deja Lynn Alvarez,Willie Floyd Singletary,Beth Finn,Eryn Santamoor,Sandra Dungee Glenn,Fareed Abdullah,Asa Khalif,Ethelind Baylor,Ogbonna Paul Hagins,Fernando Treviño,Billy Thompson,Hena Veit,Latrice Y Bryant,Edwin Santana,Wayne Allen,Mark Ross,Bobbie Curry,Devon Cade,Joseph A Diorio,Vinny Black,Wayne Edmund Dorsey,Sherrie Cohen,Theresa Brunson,David H Conroy,5
Helen Gym,8,50,40,36,28,21,23,20,12,9,10,10,8,11,4,9,8,5,3,4,1,4,0,0,0,0,1,0,0,0,31,41,5
Isaiah Thomas,,1,36,29,28,8,15,11,1,4,4,3,8,7,7,9,3,2,4,2,2,2,1,0,1,1,0,2,0,0,26,25,5
Derek S Green,,,0,27,25,2,7,5,3,3,4,3,5,3,5,3,1,0,2,1,3,3,1,1,2,0,1,1,0,0,15,27,5
Allan Domb,,,,3,23,5,0,3,2,3,6,2,0,2,2,1,1,0,5,0,1,1,1,0,1,0,1,0,0,0,6,28,5
Katherine Gilmore Richardson,,,,,0,4,5,4,3,1,4,5,7,2,1,0,2,1,0,1,4,0,1,3,0,2,1,0,1,0,15,22,5
Adrián Rivera-reyes,,,,,,0,6,8,11,8,4,4,2,3,2,1,7,6,0,2,0,1,0,0,0,0,0,0,0,0,16,11,5
Erika Almirón,,,,,,,0,12,5,0,6,2,9,2,1,7,0,1,0,3,2,1,0,0,0,0,0,0,0,0,17,6,5
Justin Diberardinis,,,,,,,,0,3,0,1,6,1,1,2,6,0,2,1,1,0,0,1,0,0,1,0,1,0,0,8,13,5
Deja Lynn Alvarez,,,,,,,,,2,6,4,2,0,0,0,0,6,2,0,0,2,0,0,0,0,1,1,0,0,0,7,7,5
Willie Floyd Singletary,,,,,,,,,,3,0,2,1,2,2,2,6,1,1,0,1,0,1,1,0,0,0,0,1,0,10,4,5
Beth Finn,,,,,,,,,,,1,1,6,3,3,0,0,2,0,3,3,0,1,0,1,1,1,0,0,0,12,4,5
Eryn Santamoor,,,,,,,,,,,,2,0,1,1,1,1,2,1,2,2,1,1,1,0,0,1,0,2,0,5,8,5
Sandra Dungee Glenn,,,,,,,,,,,,,1,2,1,0,0,1,0,3,3,0,1,1,0,1,0,0,0,0,13,0,5
Fareed Abdullah,,,,,,,,,,,,,,0,4,2,1,1,1,2,0,0,0,0,0,0,0,0,0,0,9,3,5
Asa Khalif,,,,,,,,,,,,,,,0,0,2,2,2,1,0,1,0,1,1,0,0,1,0,0,10,1,5
Ethelind Baylor,,,,,,,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,4,5
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,1,0,0,0,0,1,0,4,3,5
Fernando Treviño,,,,,,,,,,,,,,,,,,1,0,0,0,0,1,1,0,0,0,0,0,0,4,3,5
Billy Thompson,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,0,0,0,0,0,2,3,5
Hena Veit,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,6,0,5
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,1,0,6,0,5
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2,0,5
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,1,1,0,2,2,5
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,3,0,5
