col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,division
Beth Finn,,,,,,,,,,,,,,,,,,,,0,3,8,8,10,4,6,2,6,2,1,0,All
Ethelind Baylor,,,,,,,,,,,,,,,,,,,,,1,4,2,2,1,2,2,0,2,1,0,All
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,2,9,1,2,5,4,3,5,2,0,All
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,0,2,9,1,1,0,3,1,0,All
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,,2,4,4,0,6,2,0,0,All
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,,,,,0,6,3,0,0,3,0,All
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,5,5,1,0,All
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,2,0,All
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,0,All
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,All
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,All
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,All
Total,"1,610","1,060",738,732,694,494,354,245,231,208,170,153,153,142,138,137,135,99,92,86,82,82,62,60,59,55,43,42,38,30,2,All
,District Council 9th District - Democrat,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
,Cherelle L Parker,Helen Gym,Isaiah Thomas,Allan Domb,Derek S Green,Adrián Rivera-reyes,Willie Floyd Singletary,Katherine Gilmore Richardson,Deja Lynn Alvarez,Billy Thompson,Fareed Abdullah,Eryn Santamoor,Ogbonna Paul Hagins,Latrice Y Bryant,Wayne Allen,Asa Khalif,Sandra Dungee Glenn,Erika Almirón,Beth Finn,Ethelind Baylor,Wayne Edmund Dorsey,Devon Cade,Hena Veit,Edwin Santana,Joseph A Diorio,Justin Diberardinis,Bobbie Curry,Fernando Treviño,Mark Ross,Vinny Black,Sherrie Cohen,2
Cherelle L Parker,14,58,42,26,27,31,31,19,26,14,14,11,9,10,10,9,10,6,8,3,5,2,4,3,3,3,1,2,2,2,0,2
Helen Gym,,3,24,25,22,12,11,23,11,8,2,7,7,3,5,4,4,7,4,4,0,0,2,2,1,2,1,1,2,1,0,2
Isaiah Thomas,,,2,26,24,9,8,19,5,5,10,5,0,5,8,8,6,2,1,1,2,3,0,1,1,2,0,0,0,0,0,2
Allan Domb,,,,2,21,2,2,18,3,2,4,5,1,1,3,3,3,3,0,3,2,2,0,1,2,0,1,0,0,1,0,2
Derek S Green,,,,,1,3,2,18,4,6,3,2,0,5,3,4,3,1,0,0,2,2,0,1,0,1,1,0,0,0,0,2
Adrián Rivera-reyes,,,,,,5,15,1,12,2,4,5,6,5,6,3,3,0,2,1,0,1,1,1,2,1,0,1,0,1,0,2
Willie Floyd Singletary,,,,,,,0,1,12,3,3,5,6,2,3,1,3,1,2,0,2,2,1,1,1,0,0,0,0,1,0,2
Katherine Gilmore Richardson,,,,,,,,0,1,3,1,6,0,1,1,1,3,3,2,1,0,1,0,0,0,1,1,1,1,0,0,2
Deja Lynn Alvarez,,,,,,,,,0,1,3,2,7,2,2,1,2,0,1,0,0,0,1,1,1,0,0,1,0,0,0,2
Billy Thompson,,,,,,,,,,2,2,2,0,2,1,2,2,3,3,1,1,2,1,0,0,1,1,0,1,1,0,2
Fareed Abdullah,,,,,,,,,,,1,0,0,1,3,3,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2
Eryn Santamoor,,,,,,,,,,,,0,0,3,1,1,1,2,2,0,0,1,1,0,0,0,1,2,0,0,0,2
Ogbonna Paul Hagins,,,,,,,,,,,,,2,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2
Latrice Y Bryant,,,,,,,,,,,,,,0,2,2,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,2
Wayne Allen,,,,,,,,,,,,,,,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Asa Khalif,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2
Sandra Dungee Glenn,,,,,,,,,,,,,,,,,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,2
Erika Almirón,,,,,,,,,,,,,,,,,,0,2,1,1,0,1,0,0,1,1,0,0,0,0,2
Beth Finn,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,0,0,0,1,1,1,0,2
Ethelind Baylor,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,0,0,0,1,0,2
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,2
Devon Cade,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,2
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,2
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,2
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,2
Justin Diberardinis,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,2
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2
Fernando Treviño,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,138,71,57,42,39,36,34,30,28,20,17,16,13,12,12,11,11,10,9,6,6,5,4,3,3,3,2,2,2,2,0,2
,District Council 9th District - Democrat,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
,Cherelle L Parker,Helen Gym,Isaiah Thomas,Derek S Green,Allan Domb,Katherine Gilmore Richardson,Adrián Rivera-reyes,Asa Khalif,Billy Thompson,Willie Floyd Singletary,Deja Lynn Alvarez,Erika Almirón,Latrice Y Bryant,Sandra Dungee Glenn,Eryn Santamoor,Fareed Abdullah,Ethelind Baylor,Fernando Treviño,Ogbonna Paul Hagins,Justin Diberardinis,Vinny Black,Wayne Allen,Wayne Edmund Dorsey,Beth Finn,Edwin Santana,Devon Cade,Bobbie Curry,Hena Veit,Joseph A Diorio,Mark Ross,Sherrie Cohen,3
Cherelle L Parker,11,107,76,71,68,54,23,19,19,15,16,12,14,12,8,11,8,5,4,5,6,6,5,3,3,3,2,2,2,1,0,3
Helen Gym,,3,62,65,60,54,8,11,7,4,5,9,4,9,6,2,5,4,2,5,2,3,3,1,2,1,2,1,0,0,0,3
Isaiah Thomas,,,0,64,57,47,2,14,6,2,1,3,4,5,1,6,3,1,1,3,4,5,2,2,3,2,1,0,0,1,0,3
Derek S Green,,,,0,56,53,3,10,5,3,2,4,6,5,4,4,3,4,0,3,1,4,1,1,1,1,2,0,0,0,0,3
Allan Domb,,,,,3,45,4,8,2,1,3,3,1,3,4,4,1,1,0,2,3,1,2,1,1,1,0,0,0,0,0,3
Katherine Gilmore Richardson,,,,,,0,0,6,4,1,0,4,4,7,4,2,2,3,2,2,2,1,1,2,1,3,0,0,0,0,0,3
Adrián Rivera-reyes,,,,,,,2,3,4,4,7,3,2,1,3,2,0,1,2,2,0,0,1,0,1,0,0,0,2,0,0,3
Asa Khalif,,,,,,,,0,0,1,2,5,2,2,2,6,0,0,1,0,3,1,2,1,0,0,0,0,0,0,0,3
Billy Thompson,,,,,,,,,0,1,2,2,4,3,0,1,1,0,2,2,0,2,1,0,1,0,0,0,2,0,0,3
Willie Floyd Singletary,,,,,,,,,,3,5,0,1,0,1,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,3
Deja Lynn Alvarez,,,,,,,,,,,0,4,3,1,1,2,1,1,2,0,0,0,3,0,0,0,0,1,2,0,0,3
Erika Almirón,,,,,,,,,,,,1,4,4,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3
Latrice Y Bryant,,,,,,,,,,,,,0,2,1,2,2,2,1,0,0,1,2,0,1,2,1,0,1,0,0,3
Sandra Dungee Glenn,,,,,,,,,,,,,,0,2,1,2,0,1,0,0,0,1,1,0,1,1,0,0,0,0,3
Eryn Santamoor,,,,,,,,,,,,,,,0,0,0,3,2,2,1,0,0,1,0,0,0,0,0,0,0,3
Fareed Abdullah,,,,,,,,,,,,,,,,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,3
Ethelind Baylor,,,,,,,,,,,,,,,,,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,3
Fernando Treviño,,,,,,,,,,,,,,,,,,0,1,1,0,0,1,1,0,0,1,0,0,0,0,3
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,1,1,0,0,3
Justin Diberardinis,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,3
Vinny Black,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,0,0,1,0,3
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,1,0,3
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,3
Beth Finn,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,3
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,3
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,3
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,179,122,88,84,81,67,25,21,19,18,17,16,16,13,11,11,8,8,7,6,6,6,6,4,4,3,2,2,2,1,0,3
,District Council 9th District - Democrat,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
,Cherelle L Parker,Helen Gym,Allan Domb,Isaiah Thomas,Derek S Green,Katherine Gilmore Richardson,Sandra Dungee Glenn,Adrián Rivera-reyes,Deja Lynn Alvarez,Willie Floyd Singletary,Eryn Santamoor,Fareed Abdullah,Latrice Y Bryant,Erika Almirón,Justin Diberardinis,Asa Khalif,Billy Thompson,Fernando Treviño,Ogbonna Paul Hagins,Joseph A Diorio,Ethelind Baylor,Hena Veit,Vinny Black,Beth Finn,Bobbie Curry,Edwin Santana,Devon Cade,Wayne Allen,Mark Ross,Wayne Edmund Dorsey,Sherrie Cohen,6
Cherelle L Parker,7,96,72,62,65,52,29,30,21,22,18,15,15,12,11,9,9,10,8,8,7,6,7,5,4,3,3,3,1,2,0,6
Helen Gym,,2,54,42,53,46,20,18,10,12,8,8,6,12,9,2,5,3,5,2,5,5,4,1,3,0,2,2,0,1,0,6
Allan Domb,,,2,41,44,40,18,13,5,4,17,8,4,3,4,5,2,2,2,0,1,0,4,2,4,1,2,1,1,2,0,6
Isaiah Thomas,,,,0,43,32,9,2,3,6,11,7,7,6,4,5,3,3,4,1,5,3,0,4,0,0,2,1,2,2,0,6
Derek S Green,,,,,0,37,10,5,0,6,13,6,7,7,6,2,3,2,3,1,4,3,3,2,1,0,0,2,0,0,0,6
Katherine Gilmore Richardson,,,,,,0,12,9,1,2,10,4,6,6,3,2,4,1,0,0,1,2,2,0,2,0,1,1,0,0,0,6
Sandra Dungee Glenn,,,,,,,1,5,0,2,3,4,0,4,6,4,2,3,0,3,1,0,0,1,2,4,0,1,0,0,0,6
Adrián Rivera-reyes,,,,,,,,0,10,10,3,1,3,0,3,3,2,2,4,2,1,1,1,3,2,1,0,0,0,0,0,6
Deja Lynn Alvarez,,,,,,,,,0,8,1,1,2,1,0,1,1,2,5,2,1,1,1,2,0,0,0,0,0,1,0,6
Willie Floyd Singletary,,,,,,,,,,0,0,1,1,2,0,1,1,2,4,1,0,1,1,1,2,0,0,0,0,0,0,6
Eryn Santamoor,,,,,,,,,,,0,1,2,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,2,0,6
Fareed Abdullah,,,,,,,,,,,,1,2,0,1,4,1,2,1,3,0,0,1,1,0,0,1,0,0,0,0,6
Latrice Y Bryant,,,,,,,,,,,,,0,2,0,2,2,1,1,1,2,2,0,0,1,0,2,0,0,0,0,6
Erika Almirón,,,,,,,,,,,,,,0,0,0,3,1,0,0,2,0,1,0,0,0,0,1,0,0,0,6
Justin Diberardinis,,,,,,,,,,,,,,,0,1,0,3,0,3,3,0,0,1,1,3,0,1,0,0,0,6
Asa Khalif,,,,,,,,,,,,,,,,0,2,0,2,0,1,0,1,1,1,0,0,0,0,0,0,6
Billy Thompson,,,,,,,,,,,,,,,,,0,1,2,2,0,3,1,1,0,0,0,0,0,0,0,6
Fernando Treviño,,,,,,,,,,,,,,,,,,0,0,7,0,2,0,1,0,3,0,0,0,0,0,6
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,,,,0,0,0,1,0,1,0,0,0,1,1,0,0,6
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,0,0,2,1,0,0,3,0,0,0,0,0,6
Ethelind Baylor,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,6
Hena Veit,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,6
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,0,0,0,6
Beth Finn,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,6
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,6
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,6
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,6
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,6
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,6
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6
Total,161,106,85,70,69,60,33,32,22,22,21,17,15,13,13,11,11,11,10,9,7,7,7,6,5,4,3,3,2,2,0,6
,District Council 9th District - Democrat,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
,Cherelle L Parker,Helen Gym,Derek S Green,Isaiah Thomas,Allan Domb,Katherine Gilmore Richardson,Adrián Rivera-reyes,Willie Floyd Singletary,Billy Thompson,Deja Lynn Alvarez,Fareed Abdullah,Sandra Dungee Glenn,Asa Khalif,Latrice Y Bryant,Ogbonna Paul Hagins,Ethelind Baylor,Eryn Santamoor,Justin Diberardinis,Erika Almirón,Fernando Treviño,Beth Finn,Hena Veit,Joseph A Diorio,Bobbie Curry,Mark Ross,Wayne Allen,Edwin Santana,Vinny Black,Wayne Edmund Dorsey,Devon Cade,Sherrie Cohen,7
Cherelle L Parker,8,85,58,59,45,38,25,21,17,16,15,12,13,9,14,10,9,6,5,5,4,4,3,4,3,4,1,2,2,0,0,7
Helen Gym,,2,45,43,36,32,12,8,9,8,6,7,7,6,10,6,7,6,4,1,2,0,2,0,2,2,1,0,1,0,0,7
Derek S Green,,,0,41,38,32,7,5,7,2,9,7,8,3,3,5,3,2,1,2,3,0,2,1,1,0,0,0,2,0,0,7
Isaiah Thomas,,,,0,36,33,5,3,10,2,7,7,7,5,2,4,3,3,5,3,0,3,3,1,3,1,0,1,1,0,0,7
Allan Domb,,,,,0,28,4,3,5,1,7,1,3,3,0,2,5,1,1,2,1,1,0,3,1,1,0,1,1,0,0,7
Katherine Gilmore Richardson,,,,,,1,0,1,2,0,1,2,2,1,0,0,2,2,0,1,1,1,1,0,1,1,1,0,0,0,0,7
Adrián Rivera-reyes,,,,,,,0,7,2,8,3,2,1,3,8,1,2,0,0,1,0,1,1,0,0,1,0,0,0,0,0,7
Willie Floyd Singletary,,,,,,,,0,2,8,0,3,1,0,6,0,0,1,0,1,2,1,0,0,1,0,0,1,0,0,0,7
Billy Thompson,,,,,,,,,0,1,3,2,2,1,2,1,2,0,2,0,0,0,2,3,0,1,0,0,0,0,0,7
Deja Lynn Alvarez,,,,,,,,,,1,1,2,0,2,7,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,7
Fareed Abdullah,,,,,,,,,,,0,3,5,1,2,3,1,1,1,1,0,1,0,1,2,2,0,0,0,0,0,7
Sandra Dungee Glenn,,,,,,,,,,,,0,5,5,0,1,1,1,2,1,3,0,2,1,2,0,1,0,1,0,0,7
Asa Khalif,,,,,,,,,,,,,0,4,0,2,1,1,2,0,1,1,1,0,0,2,0,1,1,0,0,7
Latrice Y Bryant,,,,,,,,,,,,,,2,0,3,3,1,0,0,0,2,0,2,0,0,0,1,0,0,0,7
Ogbonna Paul Hagins,,,,,,,,,,,,,,,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,7
Ethelind Baylor,,,,,,,,,,,,,,,,0,2,3,2,0,1,1,0,1,0,1,0,0,0,0,0,7
Eryn Santamoor,,,,,,,,,,,,,,,,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,7
Justin Diberardinis,,,,,,,,,,,,,,,,,,0,2,1,1,0,1,0,0,1,1,0,0,0,0,7
Erika Almirón,,,,,,,,,,,,,,,,,,,0,0,2,0,1,0,1,0,0,0,0,0,0,7
Fernando Treviño,,,,,,,,,,,,,,,,,,,,0,0,0,2,0,0,0,1,0,0,0,0,7
Beth Finn,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,7
Hena Veit,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0,0,2,0,0,0,7
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,7
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,0,0,0,7
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,7
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,7
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,7
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,7
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,7
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7
Total,155,98,66,65,52,41,26,22,20,17,17,17,16,14,14,11,10,9,7,6,5,5,5,4,4,4,2,2,2,0,0,7
,District Council 9th District - Democrat,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
,Cherelle L Parker,Helen Gym,Derek S Green,Allan Domb,Isaiah Thomas,Katherine Gilmore Richardson,Adrián Rivera-reyes,Sandra Dungee Glenn,Willie Floyd Singletary,Erika Almirón,Justin Diberardinis,Fareed Abdullah,Ogbonna Paul Hagins,Billy Thompson,Deja Lynn Alvarez,Eryn Santamoor,Latrice Y Bryant,Edwin Santana,Asa Khalif,Ethelind Baylor,Wayne Allen,Hena Veit,Vinny Black,Fernando Treviño,Joseph A Diorio,Wayne Edmund Dorsey,Beth Finn,Mark Ross,Devon Cade,Bobbie Curry,Sherrie Cohen,8
Cherelle L Parker,8,82,67,64,62,29,33,27,23,22,21,18,16,17,14,15,15,13,11,10,9,7,7,5,6,6,5,5,4,2,0,8
Helen Gym,,3,46,49,34,26,20,15,8,16,15,7,8,7,6,11,5,7,6,4,2,7,2,2,5,4,4,3,1,0,0,8
Derek S Green,,,0,42,45,29,12,18,4,13,12,9,3,8,0,8,8,9,3,6,3,1,4,1,0,2,1,3,3,1,0,8
Allan Domb,,,,0,38,23,7,15,5,6,4,11,4,5,4,9,7,9,4,4,2,2,1,0,3,2,2,4,1,1,0,8
Isaiah Thomas,,,,,1,22,6,13,8,8,5,6,2,7,3,5,8,3,7,4,5,3,2,3,1,3,0,3,3,1,0,8
Katherine Gilmore Richardson,,,,,,0,2,10,3,1,2,5,2,4,2,3,4,2,3,0,3,0,2,0,1,0,0,1,1,0,0,8
Adrián Rivera-reyes,,,,,,,1,3,9,8,7,2,5,6,7,4,3,7,0,1,2,3,2,3,1,1,1,0,0,1,0,8
Sandra Dungee Glenn,,,,,,,,0,1,5,1,3,1,2,1,1,3,3,2,1,2,2,0,1,1,0,2,1,0,0,0,8
Willie Floyd Singletary,,,,,,,,,1,1,3,3,2,5,3,1,1,2,2,1,1,1,1,2,1,1,0,0,0,0,0,8
Erika Almirón,,,,,,,,,,0,11,1,1,1,2,4,2,0,1,2,1,1,2,0,1,2,2,0,1,0,0,8
Justin Diberardinis,,,,,,,,,,,0,2,2,1,0,3,0,0,0,4,0,1,1,0,1,2,0,0,0,0,0,8
Fareed Abdullah,,,,,,,,,,,,0,2,1,2,1,3,3,4,3,0,1,0,1,0,1,0,0,1,0,0,8
Ogbonna Paul Hagins,,,,,,,,,,,,,0,3,5,1,3,2,0,1,0,1,1,1,2,0,0,1,0,0,0,8
Billy Thompson,,,,,,,,,,,,,,0,1,2,0,0,1,3,1,0,1,3,2,0,0,0,0,0,0,8
Deja Lynn Alvarez,,,,,,,,,,,,,,,0,2,1,2,1,1,0,1,2,0,1,0,0,0,0,1,0,8
Eryn Santamoor,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,0,2,0,0,1,0,0,0,0,8
Latrice Y Bryant,,,,,,,,,,,,,,,,,0,2,2,0,1,1,0,1,0,2,1,1,1,0,0,8
Edwin Santana,,,,,,,,,,,,,,,,,,0,0,1,2,1,0,1,0,1,1,0,0,1,0,8
Asa Khalif,,,,,,,,,,,,,,,,,,,0,1,0,2,1,0,0,1,1,2,0,0,0,8
Ethelind Baylor,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,8
Wayne Allen,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,1,0,1,0,0,8
Hena Veit,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,2,0,0,0,0,8
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,1,1,0,8
Fernando Treviño,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,8
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,0,0,8
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,8
Beth Finn,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,8
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,8
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,8
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8
Total,171,102,82,76,75,41,37,32,25,24,22,21,18,17,16,16,16,15,13,11,9,8,7,6,6,6,5,5,4,2,1,8
,District Council 9th District - Democrat,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16
