col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,division
,District Council 8th District - Democrat,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,All
,Cindy Bass,Tonya Bah,Jennifer Schultz,Leon Goodman,Wendi Barish,Carmella Jacquinto,Anthony Kyriakakis,Joshua Roberts,Tiffany Palmer,Craig Levin,Henry Mcgregor Sias,Terri M Booker,Jon Marshall,Cateria R Mccabe,Kay Yu,Kendra Mccrae,Sherman Toppin,James C Crumlish,Laurie Dow,Beth Grossman,Nicola Serianni,Chris Hall,Janine D Momasso,Vicki Markovitz,James F Berardinelli,Robert Trimble,Gregory Weyer,All
Cindy Bass,247,0,"1,093",656,638,564,537,542,409,364,372,338,321,241,228,281,203,212,208,205,196,190,175,110,99,92,45,All
Tonya Bah,,0,12,5,8,8,5,7,6,3,4,2,7,2,2,2,2,3,1,3,2,0,1,1,0,0,1,All
Jennifer Schultz,,,44,463,519,397,482,205,239,193,343,102,174,130,158,94,53,72,78,98,119,96,62,55,27,34,10,All
Leon Goodman,,,,6,434,404,374,159,122,72,332,159,66,74,47,99,73,93,67,62,53,52,59,25,44,34,21,All
Wendi Barish,,,,,4,420,403,107,142,112,326,97,58,67,99,93,79,92,82,94,85,43,60,41,26,27,10,All
Carmella Jacquinto,,,,,,10,356,139,94,77,334,107,17,72,92,76,102,105,62,46,45,30,52,27,23,22,7,All
Anthony Kyriakakis,,,,,,,2,80,190,24,374,46,27,125,128,30,64,54,24,37,27,97,24,19,29,11,5,All
Joshua Roberts,,,,,,,,32,81,164,54,131,186,69,44,58,104,108,42,55,60,53,23,34,30,39,14,All
Tiffany Palmer,,,,,,,,,9,48,44,150,53,166,185,157,66,66,91,87,81,134,61,42,48,28,24,All
Craig Levin,,,,,,,,,,26,17,51,159,33,66,41,72,96,47,38,52,28,34,31,22,30,9,All
Henry Mcgregor Sias,,,,,,,,,,,1,25,10,55,20,15,41,10,13,16,10,9,19,13,12,6,1,All
Terri M Booker,,,,,,,,,,,,10,54,54,56,115,68,73,71,63,43,71,40,25,23,22,17,All
