col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,division
,City Commissioners - Democrat,,,,,,,,,,,,,Register Of Wills - Democrat,,,All
,Lisa Deeley,Omar Sabir,Kahlil Williams,Marwan Kreidie,Annette Thompson,Jen Devor,Luigi Borda,Carla Cain,Moira Bohannon,Dennis Lee,Warren Bloom,Robin Trent,Lewis Harris Jr,Ronald R Donatucci,Tracey Gordon,Jacque P Whaumbush,All
Lisa Deeley,72,318,40,64,91,29,46,41,26,38,20,19,8,608,289,94,All
Omar Sabir,,17,29,36,11,5,12,6,30,8,5,2,3,328,145,45,All
Kahlil Williams,,,11,12,18,78,12,3,8,6,3,7,7,89,99,34,All
Marwan Kreidie,,,,11,9,7,8,5,5,6,5,1,2,73,100,26,All
Annette Thompson,,,,,2,6,9,14,5,5,5,7,2,53,104,24,All
Jen Devor,,,,,,4,12,10,4,6,6,3,3,75,66,17,All
Luigi Borda,,,,,,,14,7,8,7,8,4,1,76,47,17,All
Carla Cain,,,,,,,,4,6,6,2,5,2,40,61,15,All
Moira Bohannon,,,,,,,,,3,2,4,6,2,27,70,10,All
Dennis Lee,,,,,,,,,,2,8,7,3,54,38,14,All
Warren Bloom,,,,,,,,,,,4,3,4,57,18,8,All
Robin Trent,,,,,,,,,,,,1,4,26,33,10,All
Lewis Harris Jr,,,,,,,,,,,,,1,26,8,11,All
Ronald R Donatucci,,,,,,,,,,,,,,80,0,0,All
Tracey Gordon,,,,,,,,,,,,,,,36,0,All
Jacque P Whaumbush,,,,,,,,,,,,,,,,13,All
Total,"1,093",560,259,213,192,184,162,124,118,113,87,75,47,985,659,208,All
,City Commissioners - Democrat,,,,,,,,,,,,,Register Of Wills - Democrat,,,1
,Lisa Deeley,Omar Sabir,Dennis Lee,Annette Thompson,Kahlil Williams,Jen Devor,Luigi Borda,Moira Bohannon,Carla Cain,Marwan Kreidie,Robin Trent,Lewis Harris Jr,Warren Bloom,Ronald R Donatucci,Tracey Gordon,Jacque P Whaumbush,1
Lisa Deeley,3,22,5,5,1,1,1,2,0,2,0,1,0,29,19,2,1
Omar Sabir,,0,0,3,2,0,0,0,0,1,0,0,0,16,10,2,1
Dennis Lee,,,0,1,1,0,0,0,1,1,1,0,1,6,7,0,1
Annette Thompson,,,,0,1,0,0,0,1,0,0,0,0,4,6,1,1
Kahlil Williams,,,,,1,3,1,0,0,0,0,0,0,3,6,1,1
Jen Devor,,,,,,0,2,0,1,0,0,1,0,1,6,1,1
Luigi Borda,,,,,,,0,1,1,0,1,0,0,2,4,0,1
Moira Bohannon,,,,,,,,1,0,0,2,0,0,3,2,0,1
Carla Cain,,,,,,,,,0,0,1,0,0,1,4,0,1
Marwan Kreidie,,,,,,,,,,0,0,0,0,2,3,0,1
Robin Trent,,,,,,,,,,,0,0,0,1,3,0,1
Lewis Harris Jr,,,,,,,,,,,,0,0,0,1,1,1
Warren Bloom,,,,,,,,,,,,,0,1,0,0,1
Ronald R Donatucci,,,,,,,,,,,,,,4,0,0,1
Tracey Gordon,,,,,,,,,,,,,,,1,0,1
Jacque P Whaumbush,,,,,,,,,,,,,,,,1,1
