col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Sheriff - Democrat,,,,Register Of Wills - Democrat,,,All
,Rochelle Bilal,Malika Rahman,Jewell Williams,Larry King Sr,Tracey Gordon,Ronald R Donatucci,Jacque P Whaumbush,All
Rochelle Bilal,467,0,0,0,"1,438",783,320,All
Malika Rahman,,235,0,0,705,421,262,All
Jewell Williams,,,41,0,135,184,63,All
Larry King Sr,,,,17,97,98,46,All
Tracey Gordon,,,,,82,0,0,All
Ronald R Donatucci,,,,,,195,0,All
Jacque P Whaumbush,,,,,,,37,All
Total,"3,008","1,623",423,258,"2,457","1,681",728,All
,Sheriff - Democrat,,,,Register Of Wills - Democrat,,,1
,Rochelle Bilal,Malika Rahman,Jewell Williams,Larry King Sr,Tracey Gordon,Ronald R Donatucci,Jacque P Whaumbush,1
Rochelle Bilal,39,0,0,0,60,36,17,1
Malika Rahman,,22,0,0,29,31,14,1
Jewell Williams,,,2,0,8,6,0,1
Larry King Sr,,,,0,3,8,2,1
Tracey Gordon,,,,,1,0,0,1
Ronald R Donatucci,,,,,,8,0,1
Jacque P Whaumbush,,,,,,,1,1
Total,152,96,16,13,101,89,34,1
,Sheriff - Democrat,,,,Register Of Wills - Democrat,,,2
,Rochelle Bilal,Malika Rahman,Jewell Williams,Larry King Sr,Tracey Gordon,Ronald R Donatucci,Jacque P Whaumbush,2
Rochelle Bilal,17,0,0,0,39,25,9,2
Malika Rahman,,15,0,0,23,26,7,2
Jewell Williams,,,0,0,4,4,1,2
Larry King Sr,,,,2,4,2,1,2
Tracey Gordon,,,,,4,0,0,2
Ronald R Donatucci,,,,,,6,0,2
Jacque P Whaumbush,,,,,,,1,2
Total,90,71,9,9,74,63,19,2
,Register Of Wills - Democrat,,,Sheriff - Democrat,,,,3
,Ronald R Donatucci,Tracey Gordon,Jacque P Whaumbush,Rochelle Bilal,Malika Rahman,Jewell Williams,Larry King Sr,3
Ronald R Donatucci,19,0,0,81,28,8,5,3
Tracey Gordon,,2,0,33,22,2,1,3
Jacque P Whaumbush,,,1,3,7,1,0,3
Rochelle Bilal,,,,10,0,0,0,3
Malika Rahman,,,,,13,0,0,3
Jewell Williams,,,,,,0,0,3
Larry King Sr,,,,,,,1,3
Total,141,60,12,127,70,11,7,3
,Sheriff - Democrat,,,,Register Of Wills - Democrat,,,4
,Rochelle Bilal,Malika Rahman,Jewell Williams,Larry King Sr,Tracey Gordon,Ronald R Donatucci,Jacque P Whaumbush,4
Rochelle Bilal,28,0,0,0,70,31,23,4
Malika Rahman,,14,0,0,42,18,14,4
Jewell Williams,,,1,0,5,7,3,4
Larry King Sr,,,,1,3,4,3,4
Tracey Gordon,,,,,4,0,0,4
Ronald R Donatucci,,,,,,9,0,4
Jacque P Whaumbush,,,,,,,1,4
Total,152,88,16,11,124,69,44,4
,Sheriff - Democrat,,,,Register Of Wills - Democrat,,,5
,Rochelle Bilal,Malika Rahman,Jewell Williams,Larry King Sr,Tracey Gordon,Ronald R Donatucci,Jacque P Whaumbush,5
Rochelle Bilal,25,0,0,0,61,24,6,5
Malika Rahman,,6,0,0,21,14,9,5
Jewell Williams,,,1,0,6,4,1,5
Larry King Sr,,,,1,4,5,2,5
Tracey Gordon,,,,,3,0,0,5
Ronald R Donatucci,,,,,,6,0,5
Jacque P Whaumbush,,,,,,,1,5
Total,116,50,12,12,95,53,19,5
,Sheriff - Democrat,,,,Register Of Wills - Democrat,,,6
,Rochelle Bilal,Malika Rahman,Jewell Williams,Larry King Sr,Tracey Gordon,Ronald R Donatucci,Jacque P Whaumbush,6
Rochelle Bilal,16,0,0,0,68,29,11,6
Malika Rahman,,11,0,0,25,12,5,6
Jewell Williams,,,1,0,3,5,4,6
Larry King Sr,,,,1,3,1,1,6
Tracey Gordon,,,,,5,0,0,6
Ronald R Donatucci,,,,,,0,0,6
Jacque P Whaumbush,,,,,,,1,6
Total,124,53,13,6,104,47,22,6
,Sheriff - Democrat,,,,Register Of Wills - Democrat,,,7
,Rochelle Bilal,Malika Rahman,Jewell Williams,Larry King Sr,Tracey Gordon,Ronald R Donatucci,Jacque P Whaumbush,7
Rochelle Bilal,13,0,0,0,51,17,7,7
Malika Rahman,,4,0,0,23,6,9,7
Jewell Williams,,,2,0,4,8,2,7
Larry King Sr,,,,0,5,0,1,7
Tracey Gordon,,,,,4,0,0,7
Ronald R Donatucci,,,,,,6,0,7
Jacque P Whaumbush,,,,,,,0,7
Total,88,42,16,6,87,37,19,7
,Sheriff - Democrat,,,,Register Of Wills - Democrat,,,8
,Rochelle Bilal,Malika Rahman,Larry King Sr,Jewell Williams,Tracey Gordon,Ronald R Donatucci,Jacque P Whaumbush,8
Rochelle Bilal,38,0,0,0,75,30,20,8
Malika Rahman,,10,0,0,31,11,10,8
Larry King Sr,,,0,0,8,6,0,8
Jewell Williams,,,,0,6,4,1,8
Tracey Gordon,,,,,1,0,0,8
Ronald R Donatucci,,,,,,7,0,8
Jacque P Whaumbush,,,,,,,2,8
Total,163,62,14,11,121,58,33,8
,Sheriff - Democrat,,,,Register Of Wills - Democrat,,,9
,Rochelle Bilal,Malika Rahman,Jewell Williams,Larry King Sr,Tracey Gordon,Ronald R Donatucci,Jacque P Whaumbush,9
Rochelle Bilal,13,0,0,0,60,25,6,9
Malika Rahman,,8,0,0,21,17,12,9
Jewell Williams,,,4,0,1,8,3,9
Larry King Sr,,,,0,6,5,3,9
Tracey Gordon,,,,,2,0,0,9
Ronald R Donatucci,,,,,,6,0,9
Jacque P Whaumbush,,,,,,,1,9
Total,104,58,16,14,90,61,25,9
,Sheriff - Democrat,,,,Register Of Wills - Democrat,,,10
,Rochelle Bilal,Malika Rahman,Jewell Williams,Larry King Sr,Tracey Gordon,Ronald R Donatucci,Jacque P Whaumbush,10
Rochelle Bilal,17,0,0,0,38,21,16,10
Malika Rahman,,7,0,0,13,16,10,10
Jewell Williams,,,0,0,3,5,3,10
Larry King Sr,,,,0,1,2,1,10
Tracey Gordon,,,,,0,0,0,10
Ronald R Donatucci,,,,,,7,0,10
Jacque P Whaumbush,,,,,,,0,10
Total,92,46,11,4,55,51,30,10
,Sheriff - Democrat,,,,Register Of Wills - Democrat,,,11
,Rochelle Bilal,Malika Rahman,Larry King Sr,Jewell Williams,Tracey Gordon,Ronald R Donatucci,Jacque P Whaumbush,11
Rochelle Bilal,11,0,0,0,48,24,12,11
Malika Rahman,,9,0,0,20,16,13,11
Larry King Sr,,,1,0,4,8,3,11
Jewell Williams,,,,2,2,9,1,11
Tracey Gordon,,,,,4,0,0,11
Ronald R Donatucci,,,,,,17,0,11
Jacque P Whaumbush,,,,,,,2,11
Total,95,58,16,14,78,74,31,11
,Sheriff - Democrat,,,,Register Of Wills - Democrat,,,12
,Rochelle Bilal,Malika Rahman,Jewell Williams,Larry King Sr,Tracey Gordon,Ronald R Donatucci,Jacque P Whaumbush,12
Rochelle Bilal,13,0,0,0,57,19,14,12
Malika Rahman,,12,0,0,21,17,6,12
Jewell Williams,,,4,0,5,7,0,12
Larry King Sr,,,,1,1,4,2,12
Tracey Gordon,,,,,3,0,0,12
Ronald R Donatucci,,,,,,10,0,12
Jacque P Whaumbush,,,,,,,3,12
Total,103,56,16,8,87,57,25,12
,Sheriff - Democrat,,,,Register Of Wills - Democrat,,,13
,Rochelle Bilal,Jewell Williams,Malika Rahman,Larry King Sr,Tracey Gordon,Ronald R Donatucci,Jacque P Whaumbush,13
Rochelle Bilal,2,0,0,0,13,4,0,13
Jewell Williams,,1,0,0,2,2,1,13
Malika Rahman,,,0,0,2,0,0,13
Larry King Sr,,,,0,0,0,0,13
Tracey Gordon,,,,,1,0,0,13
Ronald R Donatucci,,,,,,3,0,13
Jacque P Whaumbush,,,,,,,0,13
Total,19,6,2,0,18,9,1,13
,Sheriff - Democrat,,,,Register Of Wills - Democrat,,,14
,Rochelle Bilal,Malika Rahman,Jewell Williams,Larry King Sr,Tracey Gordon,Ronald R Donatucci,Jacque P Whaumbush,14
Rochelle Bilal,14,0,0,0,30,23,11,14
Malika Rahman,,3,0,0,17,11,4,14
Jewell Williams,,,1,0,2,7,0,14
Larry King Sr,,,,0,2,4,0,14
Tracey Gordon,,,,,5,0,0,14
Ronald R Donatucci,,,,,,6,0,14
Jacque P Whaumbush,,,,,,,0,14
Total,78,35,10,6,56,51,15,14
