col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,division
,City Commissioners - Democrat,,,,,,,,,,,,,Sheriff - Democrat,,,,All
,Omar Sabir,Lisa Deeley,Kahlil Williams,Dennis Lee,Marwan Kreidie,Annette Thompson,Lewis Harris Jr,Carla Cain,Robin Trent,Jen Devor,Luigi Borda,Warren Bloom,Moira Bohannon,Jewell Williams,Rochelle Bilal,Malika Rahman,Larry King Sr,All
Omar Sabir,71,309,120,77,63,42,16,15,9,2,5,4,4,387,302,241,22,All
Lisa Deeley,,30,22,15,37,19,5,2,7,3,1,0,1,235,124,96,16,All
Kahlil Williams,,,18,24,11,30,15,12,7,17,3,8,2,109,98,77,21,All
Dennis Lee,,,,55,5,4,4,9,7,2,4,3,0,69,58,34,13,All
Marwan Kreidie,,,,,8,4,4,1,5,0,3,1,1,22,121,38,5,All
Annette Thompson,,,,,,4,4,3,5,2,0,2,2,46,41,32,10,All
Lewis Harris Jr,,,,,,,3,1,3,4,0,0,1,26,15,10,7,All
Carla Cain,,,,,,,,0,0,1,1,0,4,14,12,9,11,All
Robin Trent,,,,,,,,,0,0,2,1,2,15,15,6,7,All
Jen Devor,,,,,,,,,,0,0,0,0,9,9,9,3,All
Luigi Borda,,,,,,,,,,,0,0,1,1,7,10,4,All
Warren Bloom,,,,,,,,,,,,2,1,11,2,2,4,All
Moira Bohannon,,,,,,,,,,,,,0,2,7,7,1,All
Jewell Williams,,,,,,,,,,,,,,55,0,0,0,All
Rochelle Bilal,,,,,,,,,,,,,,,44,0,0,All
Malika Rahman,,,,,,,,,,,,,,,,32,0,All
Larry King Sr,,,,,,,,,,,,,,,,,7,All
Total,"1,089",551,332,247,202,135,65,52,48,33,24,23,20,601,579,415,80,All
,City Commissioners - Democrat,,,,,,,,,,,,,Sheriff - Democrat,,,,1
,Omar Sabir,Lisa Deeley,Dennis Lee,Kahlil Williams,Annette Thompson,Marwan Kreidie,Carla Cain,Lewis Harris Jr,Luigi Borda,Jen Devor,Moira Bohannon,Robin Trent,Warren Bloom,Rochelle Bilal,Jewell Williams,Malika Rahman,Larry King Sr,1
Omar Sabir,2,12,8,4,3,1,3,0,1,1,0,0,0,17,17,8,3,1
Lisa Deeley,,0,1,4,0,4,0,0,0,0,0,0,0,11,8,3,3,1
Dennis Lee,,,12,2,0,0,1,0,1,0,0,0,0,4,4,0,1,1
Kahlil Williams,,,,0,3,0,2,1,0,0,1,0,0,6,5,6,1,1
Annette Thompson,,,,,0,0,0,0,0,0,0,0,0,4,3,1,0,1
Marwan Kreidie,,,,,,0,0,0,0,0,0,0,0,6,1,0,0,1
Carla Cain,,,,,,,0,0,0,0,0,0,0,2,2,2,0,1
Lewis Harris Jr,,,,,,,,0,0,0,0,1,0,0,1,1,1,1
Luigi Borda,,,,,,,,,0,0,0,0,0,0,0,0,1,1
