col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,division
,Judge Of The Municipal Court - Democrat,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,All
,David H Conroy,Theresa Brunson,Jennifer Schultz,Tiffany Palmer,Joshua Roberts,Anthony Kyriakakis,Cateria R Mccabe,Carmella Jacquinto,Wendi Barish,James C Crumlish,Nicola Serianni,Henry Mcgregor Sias,Leon Goodman,Kay Yu,Craig Levin,Kendra Mccrae,Terri M Booker,Sherman Toppin,Chris Hall,Beth Grossman,Jon Marshall,Janine D Momasso,Laurie Dow,Vicki Markovitz,James F Berardinelli,Robert Trimble,Gregory Weyer,All
David H Conroy,92,0,640,707,850,881,575,518,345,619,289,547,364,380,342,163,214,359,367,170,216,116,118,120,111,67,43,All
Theresa Brunson,,106,856,632,408,289,384,352,491,219,496,244,339,359,348,424,306,183,190,383,253,274,256,245,101,71,61,All
Jennifer Schultz,,,59,634,340,261,431,209,528,224,597,231,149,324,343,251,109,72,148,302,278,264,175,192,66,60,25,All
Tiffany Palmer,,,,13,115,651,471,186,523,440,467,390,210,549,97,298,168,55,438,213,56,243,145,135,104,34,46,All
Joshua Roberts,,,,,69,384,355,469,142,294,153,329,283,52,319,95,213,367,64,114,293,23,56,51,34,45,22,All
Anthony Kyriakakis,,,,,,21,456,387,257,443,179,540,152,370,102,140,61,338,408,126,43,51,79,77,97,28,18,All
Cateria R Mccabe,,,,,,,10,375,296,87,332,453,162,234,90,160,97,371,56,75,48,262,83,79,49,17,23,All
Carmella Jacquinto,,,,,,,,15,161,207,126,318,235,135,99,184,226,337,71,132,25,109,96,107,23,32,14,All
Wendi Barish,,,,,,,,,6,216,419,138,139,204,114,184,114,47,120,203,64,225,150,140,50,28,14,All
James C Crumlish,,,,,,,,,,9,144,117,258,169,141,97,177,47,389,97,97,27,79,58,64,54,15,All
Nicola Serianni,,,,,,,,,,,6,172,104,226,134,162,69,59,72,181,96,227,102,122,47,24,24,All
Henry Mcgregor Sias,,,,,,,,,,,,8,75,288,45,69,29,317,88,53,14,48,31,54,54,17,24,All
Leon Goodman,,,,,,,,,,,,,22,103,143,156,287,99,96,142,120,100,129,100,67,39,33,All
Kay Yu,,,,,,,,,,,,,,9,53,143,95,47,165,118,32,65,76,84,34,20,38,All
Craig Levin,,,,,,,,,,,,,,,36,61,75,69,43,97,246,61,57,76,43,50,9,All
Kendra Mccrae,,,,,,,,,,,,,,,,6,171,82,112,173,52,96,124,84,44,38,25,All
Terri M Booker,,,,,,,,,,,,,,,,,11,96,82,104,82,75,111,64,13,29,31,All
Sherman Toppin,,,,,,,,,,,,,,,,,,2,25,31,60,48,67,46,17,26,19,All
Chris Hall,,,,,,,,,,,,,,,,,,,1,94,36,23,67,43,54,41,19,All
Beth Grossman,,,,,,,,,,,,,,,,,,,,4,51,71,134,142,50,23,21,All
Jon Marshall,,,,,,,,,,,,,,,,,,,,,25,14,63,34,15,33,10,All
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,,6,46,83,52,9,14,All
Laurie Dow,,,,,,,,,,,,,,,,,,,,,,,2,77,30,22,16,All
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,,3,32,15,10,All
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,2,29,14,All
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,All
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,,8,All
Total,"2,110","1,998","1,705","1,498","1,398","1,291","1,100",968,966,930,908,853,845,813,778,659,619,617,601,598,576,479,450,410,244,156,128,All
,Judge Of The Municipal Court - Democrat,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,1
,Theresa Brunson,David H Conroy,Tiffany Palmer,Anthony Kyriakakis,Jennifer Schultz,Joshua Roberts,Kay Yu,James C Crumlish,Wendi Barish,Cateria R Mccabe,Henry Mcgregor Sias,Chris Hall,Nicola Serianni,Leon Goodman,Carmella Jacquinto,Craig Levin,Terri M Booker,Jon Marshall,Beth Grossman,Janine D Momasso,Sherman Toppin,Vicki Markovitz,Laurie Dow,Kendra Mccrae,Robert Trimble,Gregory Weyer,James F Berardinelli,1
Theresa Brunson,3,0,23,15,25,11,18,6,18,15,14,8,20,15,12,9,17,7,8,6,5,10,11,9,5,3,1,1
David H Conroy,,3,25,30,17,20,14,22,12,13,14,18,7,8,9,14,5,8,6,5,8,1,1,2,2,2,4,1
Tiffany Palmer,,,1,30,17,3,20,22,15,13,17,21,12,7,3,4,8,3,4,4,1,5,7,2,2,2,2,1
Anthony Kyriakakis,,,,0,8,10,17,24,11,13,21,21,6,6,12,4,3,3,2,2,7,1,3,0,0,0,2,1
Jennifer Schultz,,,,,1,8,10,3,13,10,9,5,13,6,4,11,8,13,9,7,0,7,6,5,3,2,3,1
Joshua Roberts,,,,,,2,3,6,4,7,8,1,3,6,11,8,5,8,0,2,11,2,1,1,2,1,0,1
Kay Yu,,,,,,,1,10,6,7,11,11,9,4,6,2,9,1,2,1,2,4,6,3,2,2,1,1
James C Crumlish,,,,,,,,0,10,6,6,19,5,5,4,4,3,0,2,2,1,0,1,1,1,0,1,1
Wendi Barish,,,,,,,,,0,10,2,6,11,5,3,7,3,2,3,8,2,6,3,2,3,1,1,1
Cateria R Mccabe,,,,,,,,,,0,9,4,10,4,9,2,6,0,3,5,7,1,3,4,0,0,0,1
Henry Mcgregor Sias,,,,,,,,,,,0,6,4,5,7,2,3,1,2,1,6,2,2,2,1,1,1,1
Chris Hall,,,,,,,,,,,,0,6,2,3,3,2,2,4,3,1,1,1,0,1,0,1,1
Nicola Serianni,,,,,,,,,,,,,0,7,4,3,5,2,5,5,1,7,4,4,1,1,0,1
Leon Goodman,,,,,,,,,,,,,,1,4,6,9,3,6,3,0,5,3,5,2,1,2,1
Carmella Jacquinto,,,,,,,,,,,,,,,0,1,7,1,1,1,8,3,1,3,0,1,0,1
Craig Levin,,,,,,,,,,,,,,,,0,4,8,5,3,1,1,0,2,3,0,0,1
Terri M Booker,,,,,,,,,,,,,,,,,0,2,5,3,3,3,4,6,3,3,1,1
Jon Marshall,,,,,,,,,,,,,,,,,,0,1,2,0,1,1,1,0,0,0,1
Beth Grossman,,,,,,,,,,,,,,,,,,,0,3,0,4,3,4,2,2,2,1
Janine D Momasso,,,,,,,,,,,,,,,,,,,,0,3,3,1,1,0,0,0,1
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,1,0,1
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,0,4,1,2,0,0,1
Laurie Dow,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,1
Kendra Mccrae,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,2,1
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,1
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,72,57,51,49,46,36,34,31,31,30,30,27,27,26,24,24,23,18,15,13,13,13,12,11,8,5,5,1
,Judge Of The Municipal Court - Democrat,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,2
,David H Conroy,Theresa Brunson,Anthony Kyriakakis,Cateria R Mccabe,Tiffany Palmer,Jennifer Schultz,Henry Mcgregor Sias,Joshua Roberts,Carmella Jacquinto,Nicola Serianni,Sherman Toppin,Wendi Barish,Kay Yu,Craig Levin,James C Crumlish,Leon Goodman,Kendra Mccrae,Beth Grossman,Chris Hall,Vicki Markovitz,Jon Marshall,James F Berardinelli,Janine D Momasso,Laurie Dow,Terri M Booker,Robert Trimble,Gregory Weyer,2
David H Conroy,2,0,36,28,23,14,24,26,16,11,19,10,12,14,12,10,10,5,8,4,4,4,5,3,4,3,2,2
Theresa Brunson,,3,7,10,17,26,7,4,10,14,2,14,9,7,7,10,7,11,6,9,6,5,5,7,3,2,1,2
Anthony Kyriakakis,,,0,23,24,10,20,18,17,8,19,6,11,6,15,5,8,5,11,3,2,4,3,1,0,0,2,2
Cateria R Mccabe,,,,0,16,14,23,21,13,9,20,4,8,10,4,9,3,0,1,5,3,2,5,3,1,2,2,2
Tiffany Palmer,,,,,0,20,13,2,3,17,3,11,19,2,14,11,13,8,10,6,0,5,6,1,1,1,1,2
Jennifer Schultz,,,,,,0,6,5,7,18,2,18,13,7,4,6,7,11,3,8,5,4,5,6,2,3,1,2
Henry Mcgregor Sias,,,,,,,0,20,12,8,17,3,10,7,4,3,3,0,2,1,1,4,2,0,1,1,2,2
Joshua Roberts,,,,,,,,1,14,2,24,3,0,11,1,3,3,1,2,0,5,1,0,1,1,2,1,2
Carmella Jacquinto,,,,,,,,,0,6,13,4,3,4,6,4,4,5,5,3,2,2,4,3,0,1,0,2
Nicola Serianni,,,,,,,,,,0,0,13,13,2,5,5,4,4,2,3,1,2,3,3,0,1,0,2
Sherman Toppin,,,,,,,,,,,0,2,1,6,1,3,2,1,2,1,3,0,0,1,0,0,1,2
Wendi Barish,,,,,,,,,,,,0,8,4,4,3,3,9,4,7,3,1,3,7,3,1,0,2
Kay Yu,,,,,,,,,,,,,0,0,4,3,3,2,3,3,0,1,0,2,1,0,1,2
Craig Levin,,,,,,,,,,,,,,0,2,8,2,2,0,1,6,2,2,2,3,3,0,2
James C Crumlish,,,,,,,,,,,,,,,0,4,6,3,9,3,2,3,2,2,1,0,0,2
Leon Goodman,,,,,,,,,,,,,,,,0,7,4,3,2,3,3,4,2,3,2,0,2
Kendra Mccrae,,,,,,,,,,,,,,,,,0,4,4,3,0,3,2,1,1,2,0,2
Beth Grossman,,,,,,,,,,,,,,,,,,0,5,5,2,0,1,3,3,0,0,2
Chris Hall,,,,,,,,,,,,,,,,,,,0,1,0,0,0,2,1,1,0,2
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,0,1,0,1,3,2,0,0,2
Jon Marshall,,,,,,,,,,,,,,,,,,,,,0,0,0,1,2,2,0,2
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,0,6,1,0,1,0,2
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,2
Laurie Dow,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,0,2
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,2
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2
Total,61,45,48,44,44,42,35,35,29,26,26,25,24,23,21,21,18,17,15,13,12,10,10,10,8,5,4,2
,Judge Of The Municipal Court - Democrat,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,3
,David H Conroy,Theresa Brunson,Jennifer Schultz,Carmella Jacquinto,Cateria R Mccabe,Anthony Kyriakakis,Tiffany Palmer,Joshua Roberts,Sherman Toppin,Henry Mcgregor Sias,Kendra Mccrae,Nicola Serianni,Wendi Barish,James C Crumlish,Beth Grossman,Laurie Dow,Craig Levin,Kay Yu,Leon Goodman,Chris Hall,Terri M Booker,Jon Marshall,Vicki Markovitz,Janine D Momasso,James F Berardinelli,Gregory Weyer,Robert Trimble,3
David H Conroy,1,0,31,31,34,39,24,34,26,22,12,13,10,19,9,11,13,11,12,15,4,4,5,4,5,2,2,3
Theresa Brunson,,2,17,11,11,7,19,6,6,7,15,14,13,6,11,9,8,10,6,3,9,7,7,6,2,5,3,3
Jennifer Schultz,,,2,11,12,10,19,8,7,5,12,22,15,9,15,8,12,13,5,4,1,7,5,7,2,2,3,3
Carmella Jacquinto,,,,1,30,25,10,24,25,23,12,4,10,4,8,10,2,5,7,2,5,0,3,5,1,1,0,3
Cateria R Mccabe,,,,,0,27,13,24,24,21,8,9,8,4,3,10,3,7,7,5,6,1,2,6,2,5,1,3
Anthony Kyriakakis,,,,,,0,19,24,22,24,5,5,4,13,3,7,2,7,3,14,1,1,2,2,1,0,1,3
Tiffany Palmer,,,,,,,0,4,4,7,16,13,10,15,9,8,2,13,6,14,7,0,6,6,3,3,1,3
Joshua Roberts,,,,,,,,1,23,22,2,2,2,6,3,2,10,0,9,3,2,8,1,1,1,1,3,3
Sherman Toppin,,,,,,,,,0,22,3,3,2,4,0,7,4,2,4,0,2,0,1,0,1,2,3,3
Henry Mcgregor Sias,,,,,,,,,,0,2,5,1,1,3,2,0,1,3,1,2,0,4,3,2,0,0,3
Kendra Mccrae,,,,,,,,,,,1,10,11,4,11,10,1,8,7,5,6,0,4,2,1,3,0,3
Nicola Serianni,,,,,,,,,,,,0,11,3,12,5,3,7,2,2,3,2,5,7,1,2,0,3
Wendi Barish,,,,,,,,,,,,,0,5,9,9,4,7,3,1,3,2,6,4,0,0,1,3
James C Crumlish,,,,,,,,,,,,,,0,2,3,6,3,4,13,1,2,2,0,1,1,2,3
Beth Grossman,,,,,,,,,,,,,,,0,7,5,6,5,1,1,1,6,3,4,0,0,3
Laurie Dow,,,,,,,,,,,,,,,,0,3,3,6,5,2,0,3,0,3,2,1,3
Craig Levin,,,,,,,,,,,,,,,,,0,1,5,0,0,7,2,1,4,1,4,3
Kay Yu,,,,,,,,,,,,,,,,,,1,1,2,6,0,1,3,1,3,0,3
Leon Goodman,,,,,,,,,,,,,,,,,,,0,4,3,1,3,4,3,2,0,3
Chris Hall,,,,,,,,,,,,,,,,,,,,0,0,0,3,0,0,0,0,3
Terri M Booker,,,,,,,,,,,,,,,,,,,,,2,1,2,3,0,4,1,3
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,1,2,3
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,0,4,1,0,0,3
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,3
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,3
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,80,53,56,49,49,48,46,45,35,34,31,29,27,26,24,24,23,23,22,19,15,14,14,13,8,7,5,3
,Judge Of The Municipal Court - Democrat,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,4
,Theresa Brunson,David H Conroy,Anthony Kyriakakis,Tiffany Palmer,Jennifer Schultz,Joshua Roberts,Carmella Jacquinto,Kay Yu,James C Crumlish,Chris Hall,Leon Goodman,Nicola Serianni,Beth Grossman,Henry Mcgregor Sias,Jon Marshall,Kendra Mccrae,Wendi Barish,Cateria R Mccabe,Laurie Dow,Terri M Booker,Craig Levin,Sherman Toppin,Vicki Markovitz,James F Berardinelli,Janine D Momasso,Gregory Weyer,Robert Trimble,4
Theresa Brunson,3,0,12,14,15,8,12,8,5,4,9,9,12,7,5,10,8,6,7,6,2,4,6,3,2,1,1,4
David H Conroy,,0,14,10,6,12,4,9,11,11,5,4,1,5,6,1,2,4,2,1,3,2,0,1,0,1,1,4
Anthony Kyriakakis,,,1,15,7,4,5,11,12,13,3,7,2,6,1,3,4,4,3,0,2,1,2,3,0,1,1,4
Tiffany Palmer,,,,0,10,4,3,13,10,11,5,7,4,6,1,5,6,3,3,4,4,2,2,2,0,1,2,4
Jennifer Schultz,,,,,0,4,6,7,3,5,2,6,9,5,6,6,5,3,3,1,3,0,2,0,1,0,0,4
Joshua Roberts,,,,,,1,6,2,5,1,7,4,4,5,3,2,2,3,1,5,4,3,1,1,0,1,1,4
Carmella Jacquinto,,,,,,,0,4,3,2,6,5,6,4,2,4,2,7,4,5,0,4,4,1,1,0,1,4
Kay Yu,,,,,,,,0,8,7,2,4,2,7,2,1,2,3,0,0,1,2,2,1,0,1,0,4
James C Crumlish,,,,,,,,,0,11,4,6,2,1,2,1,1,2,1,2,3,0,1,1,0,1,0,4
Chris Hall,,,,,,,,,,0,0,6,1,1,2,1,1,2,2,0,2,0,1,1,0,1,0,4
Leon Goodman,,,,,,,,,,,0,1,5,0,3,3,1,1,0,5,2,3,3,1,1,1,2,4
Nicola Serianni,,,,,,,,,,,,0,3,3,0,6,2,2,2,0,2,1,2,2,1,1,0,4
Beth Grossman,,,,,,,,,,,,,0,1,2,4,4,1,1,3,0,1,3,0,0,1,0,4
Henry Mcgregor Sias,,,,,,,,,,,,,,0,0,3,4,3,1,1,0,2,0,1,0,0,0,4
Jon Marshall,,,,,,,,,,,,,,,0,0,1,0,1,0,3,0,2,0,0,0,0,4
Kendra Mccrae,,,,,,,,,,,,,,,,0,4,2,1,2,1,2,0,1,1,0,1,4
Wendi Barish,,,,,,,,,,,,,,,,,1,2,4,2,0,1,1,0,0,0,0,4
