col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_50,col_51,col_52,col_53,col_54,col_55,col_56,division
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,All
Total,"1,420",972,946,934,679,525,486,429,343,246,226,210,177,170,159,155,148,141,130,114,107,101,79,68,65,59,55,55,47,3,"1,038",684,676,651,551,523,512,490,431,411,410,369,334,304,252,252,235,228,214,173,154,138,126,118,49,All
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,1
,Helen Gym,Derek S Green,Allan Domb,Adrián Rivera-reyes,Isaiah Thomas,Willie Floyd Singletary,Katherine Gilmore Richardson,Deja Lynn Alvarez,Ethelind Baylor,Sandra Dungee Glenn,Fareed Abdullah,Ogbonna Paul Hagins,Latrice Y Bryant,Vinny Black,Billy Thompson,Bobbie Curry,Fernando Treviño,Justin Diberardinis,Erika Almirón,Eryn Santamoor,Beth Finn,Hena Veit,Joseph A Diorio,Wayne Allen,Asa Khalif,Edwin Santana,Wayne Edmund Dorsey,Devon Cade,Mark Ross,Sherrie Cohen,Jennifer Schultz,Joshua Roberts,Terri M Booker,Carmella Jacquinto,Tiffany Palmer,Kendra Mccrae,James C Crumlish,Jon Marshall,Cateria R Mccabe,Sherman Toppin,Wendi Barish,Nicola Serianni,Anthony Kyriakakis,Kay Yu,Chris Hall,Laurie Dow,Leon Goodman,Henry Mcgregor Sias,Robert Trimble,Beth Grossman,Craig Levin,James F Berardinelli,Janine D Momasso,Vicki Markovitz,Gregory Weyer,1
Helen Gym,0,19,14,10,16,7,7,4,6,3,4,6,4,3,2,0,2,3,4,0,2,2,2,2,0,1,0,0,1,0,11,20,8,10,9,10,6,6,9,9,6,7,8,8,3,4,4,5,5,3,1,0,2,1,0,1
Derek S Green,,0,17,5,19,3,10,2,3,4,5,0,3,2,3,0,2,1,1,2,2,1,0,1,1,1,1,0,0,0,11,13,11,12,9,8,7,6,8,10,4,5,9,5,4,4,4,4,4,1,2,0,3,3,1,1
Allan Domb,,,1,6,16,4,8,2,1,5,5,2,0,2,2,3,2,1,0,1,1,0,0,0,1,1,0,1,1,0,6,11,10,12,9,8,4,4,8,10,4,3,8,2,4,1,4,7,1,3,0,2,2,4,0,1
Adrián Rivera-reyes,,,,0,4,7,1,4,4,3,2,5,0,2,2,2,3,2,3,1,0,1,0,0,1,0,1,1,0,0,16,8,5,4,5,6,7,6,4,3,7,4,0,3,2,2,1,1,3,2,3,0,2,1,0,1
Isaiah Thomas,,,,,1,4,9,1,2,3,6,0,2,3,4,0,0,1,2,2,0,0,0,2,1,1,1,0,1,0,8,11,9,10,9,7,6,4,6,10,3,1,7,3,5,6,4,4,2,1,1,0,1,3,0,1
Willie Floyd Singletary,,,,,,3,0,9,2,2,0,6,2,3,3,4,2,1,0,2,0,0,1,0,0,0,1,0,0,0,10,14,3,4,5,5,6,7,2,3,3,7,0,1,4,2,1,2,3,2,2,2,0,0,1,1
Katherine Gilmore Richardson,,,,,,,2,1,2,1,2,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,2,8,6,9,3,2,3,0,6,6,1,1,8,1,1,2,1,5,1,0,0,1,0,1,0,1
Deja Lynn Alvarez,,,,,,,,1,1,1,2,5,2,1,0,1,2,1,0,1,0,0,1,0,0,0,0,0,0,0,8,10,3,4,1,3,4,6,1,0,4,5,1,1,0,0,1,1,0,0,4,2,0,1,0,1
Ethelind Baylor,,,,,,,,,0,0,0,0,2,1,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,4,5,1,2,2,2,2,2,0,1,2,0,1,4,1,3,1,0,1,0,0,0,0,0,0,1
Sandra Dungee Glenn,,,,,,,,,,1,0,2,2,0,0,3,1,1,1,1,1,0,0,0,1,1,1,0,0,0,4,3,3,3,2,5,1,2,3,1,3,1,0,2,0,3,2,1,1,2,1,2,1,1,0,1
Fareed Abdullah,,,,,,,,,,,0,0,2,2,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,4,3,7,3,2,3,4,1,1,2,2,2,3,2,3,1,2,0,2,1,1,1,2,1,0,1
Ogbonna Paul Hagins,,,,,,,,,,,,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,8,6,2,2,3,3,3,3,1,0,2,3,0,1,1,1,0,0,0,2,1,0,0,0,0,1
Latrice Y Bryant,,,,,,,,,,,,,0,2,2,0,0,2,0,0,0,1,1,1,0,1,1,0,0,0,4,5,3,3,3,1,2,3,1,1,2,1,0,2,1,3,4,0,1,1,2,1,0,0,1,1
Vinny Black,,,,,,,,,,,,,,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,4,3,2,0,3,4,2,1,1,1,1,4,0,1,1,2,1,1,1,1,1,1,1,0,0,1
Billy Thompson,,,,,,,,,,,,,,,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,4,3,0,4,0,2,2,0,4,1,0,0,1,2,2,3,1,1,0,1,0,0,1,1,1
Bobbie Curry,,,,,,,,,,,,,,,,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,3,3,1,2,0,4,0,0,1,1,2,2,0,1,1,0,1,2,1,2,0,3,1,1,0,1
Fernando Treviño,,,,,,,,,,,,,,,,,0,0,0,1,1,0,0,0,0,0,0,1,0,0,4,3,1,0,2,2,3,2,0,1,3,4,0,0,0,0,0,2,1,1,1,1,1,0,0,1
Justin Diberardinis,,,,,,,,,,,,,,,,,,0,3,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,1,1,0,0,2,0,0,2,1,0,3,0,0,1,0,2,0,1,1,1
Erika Almirón,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,1
Eryn Santamoor,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,1,0,1,1,0,0,1,2,0,0,1,2,0,0,1,0,1,0,0,0,0,1
Beth Finn,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,1,0,0,0,0,1,2,1,1,0,0,1,0,1,2,0,1,1,1,0,1
Hena Veit,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,1,2,0,2,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,2,0,1,1,1,1,0,0,0,0,0,0,2,1,2,1,0,1,0,0,0,0,0,0,1
Asa Khalif,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,2,0,0,1,0,2,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,4,4,4,7,9,9,2,3,9,6,0,1,4,4,2,1,4,5,4,2,2,2,0,1
Joshua Roberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,10,6,7,8,8,6,9,5,8,8,3,4,4,5,7,3,1,3,3,0,2,1,1
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,11,8,3,3,4,4,3,3,4,3,3,3,4,1,4,1,1,2,2,2,0,1
Carmella Jacquinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,4,0,1,9,6,2,1,6,3,1,2,2,5,1,1,0,1,2,2,0,1
Tiffany Palmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,5,4,3,4,1,3,3,4,4,4,4,1,2,2,0,0,2,2,0,1
Kendra Mccrae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,2,4,2,4,4,3,4,4,1,2,2,3,3,0,2,2,1,0,1
James C Crumlish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,0,2,4,4,3,1,4,0,1,0,3,0,3,0,1,0,1,1
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,6,4,0,0,2,3,2,1,3,0,2,0,1,0,1,1
Cateria R Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,2,3,5,3,0,1,0,5,0,1,0,0,2,1,0,1
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,6,1,1,3,2,6,0,0,1,1,1,1,0,1
Wendi Barish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,1,1,2,2,1,2,2,1,2,1,1,0,1
Nicola Serianni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,1,1,0,2,1,2,2,2,2,0,0,1
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,0,0,5,1,0,0,0,0,1,0,1
Kay Yu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,0,2,0,0,0,1,1,0,1
Chris Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,0,1,2,0,0,0,0,1,1
Laurie Dow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,1,1,0,0,0,0,1
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,2,0,2,1,1
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,2,0,0,0,1
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,1
Beth Grossman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,0,1
Craig Levin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,43,34,30,28,28,24,17,16,12,12,10,10,9,7,6,6,6,6,5,4,3,3,3,3,2,2,2,1,1,0,36,35,21,20,19,18,16,16,14,14,13,12,11,11,9,9,9,8,8,7,7,5,4,4,1,1
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,2
,Helen Gym,Derek S Green,Allan Domb,Isaiah Thomas,Katherine Gilmore Richardson,Adrián Rivera-reyes,Sandra Dungee Glenn,Willie Floyd Singletary,Eryn Santamoor,Fareed Abdullah,Deja Lynn Alvarez,Ogbonna Paul Hagins,Edwin Santana,Justin Diberardinis,Latrice Y Bryant,Bobbie Curry,Asa Khalif,Billy Thompson,Erika Almirón,Beth Finn,Ethelind Baylor,Fernando Treviño,Mark Ross,Vinny Black,Wayne Allen,Joseph A Diorio,Devon Cade,Hena Veit,Wayne Edmund Dorsey,Sherrie Cohen,Joshua Roberts,Carmella Jacquinto,Jennifer Schultz,Cateria R Mccabe,Craig Levin,Terri M Booker,Leon Goodman,Kendra Mccrae,Laurie Dow,Jon Marshall,Anthony Kyriakakis,Tiffany Palmer,Sherman Toppin,Wendi Barish,James F Berardinelli,James C Crumlish,Nicola Serianni,Beth Grossman,Henry Mcgregor Sias,Janine D Momasso,Chris Hall,Kay Yu,Robert Trimble,Vicki Markovitz,Gregory Weyer,2
Helen Gym,2,31,28,29,20,8,12,9,8,4,6,7,2,5,4,2,1,2,3,1,3,2,1,1,1,1,1,0,0,0,24,18,16,19,13,12,11,12,12,7,10,8,11,8,9,4,11,7,7,3,3,3,3,4,0,2
Derek S Green,,2,26,32,22,5,18,3,13,1,1,1,1,4,3,1,2,3,1,3,3,2,1,1,2,0,1,0,0,0,18,24,8,19,8,16,8,9,8,3,15,9,10,7,7,5,8,5,8,5,4,3,1,1,1,2
Allan Domb,,,4,23,17,5,6,4,10,5,0,1,2,3,2,5,2,4,3,2,2,3,2,1,3,0,0,0,0,0,15,15,8,14,5,12,7,9,9,4,12,9,11,6,5,3,6,3,8,1,5,4,6,3,1,2
Isaiah Thomas,,,,1,20,4,11,3,6,3,0,1,1,3,3,0,1,0,2,2,2,1,1,0,2,0,0,0,0,0,16,16,6,15,4,11,8,10,5,4,12,5,10,3,8,4,3,5,9,2,4,2,2,1,0,2
Katherine Gilmore Richardson,,,,,0,3,9,1,9,4,1,0,0,2,0,1,2,1,1,0,0,1,1,0,0,0,0,0,1,0,10,18,4,14,2,10,3,4,3,1,10,4,9,3,2,2,3,1,5,3,0,4,0,2,0,2
Adrián Rivera-reyes,,,,,,1,4,10,2,0,5,5,1,0,2,1,0,0,1,1,1,1,2,0,0,0,1,0,1,0,14,4,12,5,5,4,2,3,2,8,4,2,3,3,1,3,3,3,2,0,1,0,1,1,0,2
Sandra Dungee Glenn,,,,,,,0,0,7,4,0,0,1,3,2,0,0,1,2,2,2,1,0,0,0,1,0,0,0,0,4,9,1,7,5,9,4,5,9,1,4,2,5,2,6,4,2,3,2,5,1,2,0,2,0,2
Willie Floyd Singletary,,,,,,,,0,2,1,7,6,0,1,2,2,2,0,1,0,0,0,1,1,2,1,0,0,0,0,11,3,13,2,6,2,3,2,3,9,1,2,2,2,2,2,2,0,1,0,2,2,2,2,0,2
Eryn Santamoor,,,,,,,,,0,3,1,0,0,1,2,1,0,1,0,1,1,1,3,0,0,0,0,2,1,0,4,10,6,4,4,10,3,6,3,3,1,5,1,5,4,6,6,2,0,4,2,2,1,0,0,2
