col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,division
,Mayor - Democrat,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,All
,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,Tiffany Palmer,Jennifer Schultz,Cateria R Mccabe,Anthony Kyriakakis,Wendi Barish,Kay Yu,Nicola Serianni,Henry Mcgregor Sias,James C Crumlish,Joshua Roberts,Janine D Momasso,Chris Hall,Carmella Jacquinto,Leon Goodman,Kendra Mccrae,Craig Levin,Beth Grossman,Terri M Booker,Laurie Dow,Sherman Toppin,Jon Marshall,Vicki Markovitz,James F Berardinelli,Gregory Weyer,Robert Trimble,All
Jim Kenney,406,0,0,"2,260","1,726","1,309","1,354","1,179","1,216","1,150","1,051",657,509,578,552,443,391,381,315,319,238,269,260,191,215,152,85,53,All
Anthony Hardy Williams,,169,0,261,281,206,168,191,114,151,93,85,226,107,74,172,172,170,191,97,166,120,130,145,59,48,25,39,All
Alan Butkovitz,,,24,69,48,35,45,50,39,28,22,29,26,19,20,20,27,22,29,28,16,27,20,13,14,15,4,10,All
Tiffany Palmer,,,,4,"1,388","1,088","1,128","1,055","1,135",999,863,581,99,534,546,194,320,312,101,181,149,168,70,63,142,140,80,26,All
Jennifer Schultz,,,,,12,966,532,897,760,987,567,215,170,493,139,170,160,218,191,215,101,148,43,167,124,64,27,42,All
Cateria R Mccabe,,,,,,2,441,705,523,880,551,76,267,524,44,296,120,177,98,72,142,106,262,32,44,39,41,20,All
Anthony Kyriakakis,,,,,,,4,446,656,273,678,599,245,75,528,249,252,133,71,89,62,82,220,35,86,88,18,14,All
Wendi Barish,,,,,,,,0,401,797,333,171,85,485,125,185,155,172,118,198,115,141,37,58,152,82,44,24,All
Kay Yu,,,,,,,,,4,435,579,272,46,100,252,120,197,179,60,106,79,101,35,24,70,87,35,19,All
Nicola Serianni,,,,,,,,,,2,315,121,76,510,56,125,82,152,106,142,89,92,38,67,85,37,53,19,All
Henry Mcgregor Sias,,,,,,,,,,,2,173,190,92,143,198,134,72,24,39,24,43,183,12,62,51,34,8,All
James C Crumlish,,,,,,,,,,,,2,86,24,481,70,176,65,83,49,35,57,23,47,35,45,6,20,All
Joshua Roberts,,,,,,,,,,,,,5,28,44,223,95,60,170,65,103,74,268,149,32,27,12,28,All
Janine D Momasso,,,,,,,,,,,,,,0,18,86,68,91,27,67,63,72,43,17,37,34,52,14,All
Chris Hall,,,,,,,,,,,,,,,0,46,118,77,35,49,52,55,23,25,24,35,5,23,All
Carmella Jacquinto,,,,,,,,,,,,,,,,1,78,163,80,119,108,97,208,29,57,25,9,12,All
Leon Goodman,,,,,,,,,,,,,,,,,1,134,78,78,118,69,67,74,70,43,14,35,All
Kendra Mccrae,,,,,,,,,,,,,,,,,,1,57,126,139,109,52,47,75,28,14,32,All
Craig Levin,,,,,,,,,,,,,,,,,,,5,57,106,69,56,128,35,28,13,24,All
Beth Grossman,,,,,,,,,,,,,,,,,,,,1,82,115,18,38,96,37,8,13,All
Terri M Booker,,,,,,,,,,,,,,,,,,,,,3,100,97,65,27,16,22,29,All
Laurie Dow,,,,,,,,,,,,,,,,,,,,,,1,74,29,56,31,14,14,All
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,0,32,22,8,14,12,All
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,1,19,18,9,32,All
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,,,1,31,4,11,All
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,9,All
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,All
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,All
Total,"3,941","1,064",176,"2,663","2,118","1,602","1,598","1,469","1,399","1,374","1,196",786,774,738,655,643,599,583,547,452,431,424,417,353,294,223,119,105,All
,Mayor - Democrat,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,1
,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,Tiffany Palmer,Jennifer Schultz,Anthony Kyriakakis,Kay Yu,Wendi Barish,Cateria R Mccabe,Nicola Serianni,Henry Mcgregor Sias,James C Crumlish,Janine D Momasso,Chris Hall,Laurie Dow,Kendra Mccrae,Carmella Jacquinto,Craig Levin,Beth Grossman,Joshua Roberts,Leon Goodman,Vicki Markovitz,James F Berardinelli,Sherman Toppin,Terri M Booker,Jon Marshall,Gregory Weyer,Robert Trimble,1
Jim Kenney,12,0,0,208,171,133,128,118,113,112,103,43,45,30,23,25,22,16,20,17,14,12,10,9,9,7,3,1,1
Anthony Hardy Williams,,3,0,7,9,10,8,5,8,4,4,4,1,4,4,3,1,7,2,4,6,2,1,3,2,3,0,1,1
Alan Butkovitz,,,0,8,4,6,0,5,1,2,2,4,1,3,3,1,2,1,1,0,0,0,1,0,0,0,0,0,1
Tiffany Palmer,,,,0,146,112,113,102,93,96,90,37,39,31,19,19,9,5,11,2,13,5,6,1,4,1,3,0,1
Jennifer Schultz,,,,,1,75,94,102,92,95,82,14,35,5,16,14,8,8,14,7,7,6,7,1,3,7,0,1,1
Anthony Kyriakakis,,,,,,0,77,61,47,43,65,44,5,36,14,10,13,7,8,7,10,4,6,8,5,2,2,1,1
Kay Yu,,,,,,,0,50,55,49,75,19,8,13,9,15,10,3,5,3,10,2,6,3,2,1,1,0,1
Wendi Barish,,,,,,,,0,66,79,51,11,37,7,10,13,8,2,13,1,5,7,2,1,0,0,1,1,1
Cateria R Mccabe,,,,,,,,,0,74,51,6,36,3,9,8,9,4,3,9,5,1,2,6,3,0,1,0,1
Nicola Serianni,,,,,,,,,,0,38,6,40,3,5,14,4,3,7,2,4,2,2,1,4,1,2,0,1
Henry Mcgregor Sias,,,,,,,,,,,0,7,5,6,5,7,5,3,2,4,4,4,4,6,1,1,2,0,1
James C Crumlish,,,,,,,,,,,,0,2,31,6,5,7,3,6,6,6,1,3,3,3,3,0,2,1
Janine D Momasso,,,,,,,,,,,,,0,2,1,3,3,1,3,1,2,2,2,0,3,0,2,0,1
Chris Hall,,,,,,,,,,,,,,0,6,1,3,2,3,2,4,1,0,2,2,1,0,0,1
Laurie Dow,,,,,,,,,,,,,,,0,4,3,5,4,3,3,4,2,2,3,3,0,1,1
Kendra Mccrae,,,,,,,,,,,,,,,,0,7,3,3,0,3,3,0,0,3,1,0,0,1
Carmella Jacquinto,,,,,,,,,,,,,,,,,0,3,7,6,0,3,2,5,2,0,0,0,1
Craig Levin,,,,,,,,,,,,,,,,,,0,0,7,4,3,1,3,3,5,0,0,1
Beth Grossman,,,,,,,,,,,,,,,,,,,0,2,3,7,3,0,3,0,0,1,1
Joshua Roberts,,,,,,,,,,,,,,,,,,,,0,2,1,0,7,1,4,0,1,1
Leon Goodman,,,,,,,,,,,,,,,,,,,,,0,2,4,1,2,0,0,1,1
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,0,3,2,2,2,1,0,1
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,1
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,1
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,291,27,10,227,188,150,138,130,123,119,112,52,48,38,30,29,25,24,23,21,20,14,12,12,11,10,3,2,1
,Mayor - Democrat,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,2
,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,Tiffany Palmer,Jennifer Schultz,Nicola Serianni,Wendi Barish,Cateria R Mccabe,Anthony Kyriakakis,Henry Mcgregor Sias,Kay Yu,Janine D Momasso,Joshua Roberts,Beth Grossman,Kendra Mccrae,Chris Hall,James C Crumlish,Carmella Jacquinto,Sherman Toppin,Leon Goodman,Laurie Dow,Terri M Booker,Jon Marshall,Craig Levin,James F Berardinelli,Vicki Markovitz,Gregory Weyer,Robert Trimble,2
Jim Kenney,21,0,0,123,91,80,72,69,62,63,57,46,19,23,21,26,26,17,15,18,10,8,8,9,7,7,7,4,2
Anthony Hardy Williams,,3,0,11,12,10,14,14,10,4,8,4,12,8,8,4,2,9,8,3,8,4,6,4,5,5,1,1,2
Alan Butkovitz,,,0,5,2,2,2,1,1,2,2,0,2,1,0,0,0,1,0,0,1,2,0,0,1,1,0,0,2
