col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,division
,District Council 9th District - Democrat,City Commissioners - Democrat,,,,,,,,,,,,,All
,Cherelle L Parker,Omar Sabir,Lisa Deeley,Kahlil Williams,Annette Thompson,Marwan Kreidie,Dennis Lee,Carla Cain,Lewis Harris Jr,Robin Trent,Jen Devor,Warren Bloom,Luigi Borda,Moira Bohannon,All
Cherelle L Parker,125,861,546,362,195,171,103,73,48,45,27,33,23,19,All
Omar Sabir,,58,361,159,64,47,47,18,14,10,5,13,4,2,All
Lisa Deeley,,,21,41,31,44,11,15,3,4,7,4,4,5,All
Kahlil Williams,,,,25,43,22,19,12,18,8,13,4,7,2,All
Annette Thompson,,,,,5,9,4,14,5,11,1,6,2,1,All
Marwan Kreidie,,,,,,15,5,1,0,0,0,0,4,1,All
Dennis Lee,,,,,,,11,13,7,3,1,1,3,2,All
Carla Cain,,,,,,,,2,1,2,2,2,1,2,All
Lewis Harris Jr,,,,,,,,,0,0,0,0,0,1,All
Robin Trent,,,,,,,,,,3,0,2,1,4,All
Jen Devor,,,,,,,,,,,2,0,2,0,All
Warren Bloom,,,,,,,,,,,,1,1,1,All
Luigi Borda,,,,,,,,,,,,,1,2,All
Moira Bohannon,,,,,,,,,,,,,,0,All
Total,"1,610","1,025",640,422,213,206,140,88,55,50,35,35,33,24,All
,District Council 9th District - Democrat,City Commissioners - Democrat,,,,,,,,,,,,,2
,Cherelle L Parker,Omar Sabir,Lisa Deeley,Kahlil Williams,Annette Thompson,Marwan Kreidie,Carla Cain,Dennis Lee,Jen Devor,Robin Trent,Warren Bloom,Luigi Borda,Moira Bohannon,Lewis Harris Jr,2
Cherelle L Parker,16,71,41,19,21,17,8,6,1,3,2,0,1,0,2
Omar Sabir,,6,23,8,8,4,3,3,1,1,1,0,0,0,2
Lisa Deeley,,,6,1,3,7,1,0,0,1,0,0,0,0,2
Kahlil Williams,,,,5,5,1,1,2,1,0,0,0,0,0,2
Annette Thompson,,,,,0,1,1,0,0,0,0,0,0,0,2
Marwan Kreidie,,,,,,5,0,1,0,0,0,0,0,0,2
Carla Cain,,,,,,,0,0,0,0,0,0,0,0,2
Dennis Lee,,,,,,,,1,0,0,0,0,0,0,2
Jen Devor,,,,,,,,,1,0,0,0,0,0,2
Robin Trent,,,,,,,,,,0,0,0,0,0,2
Warren Bloom,,,,,,,,,,,0,0,1,0,2
Luigi Borda,,,,,,,,,,,,1,0,0,2
Moira Bohannon,,,,,,,,,,,,,0,0,2
Lewis Harris Jr,,,,,,,,,,,,,,0,2
Total,138,85,55,27,23,22,8,7,3,3,2,1,1,0,2
,District Council 9th District - Democrat,City Commissioners - Democrat,,,,,,,,,,,,,3
,Cherelle L Parker,Omar Sabir,Lisa Deeley,Kahlil Williams,Annette Thompson,Marwan Kreidie,Carla Cain,Dennis Lee,Jen Devor,Luigi Borda,Warren Bloom,Robin Trent,Lewis Harris Jr,Moira Bohannon,3
Cherelle L Parker,20,103,61,35,23,15,7,5,4,4,4,3,1,0,3
Omar Sabir,,10,49,18,9,1,3,4,1,0,1,1,0,0,3
Lisa Deeley,,,1,1,3,4,0,0,1,3,0,1,0,0,3
Kahlil Williams,,,,2,7,1,1,0,1,0,1,0,0,0,3
Annette Thompson,,,,,1,0,2,0,1,0,1,0,0,0,3
Marwan Kreidie,,,,,,1,0,0,0,1,0,0,0,0,3
Carla Cain,,,,,,,0,0,0,0,1,0,0,0,3
Dennis Lee,,,,,,,,0,1,1,0,1,0,0,3
Jen Devor,,,,,,,,,0,0,0,0,0,0,3
Luigi Borda,,,,,,,,,,0,0,0,0,0,3
Warren Bloom,,,,,,,,,,,0,0,0,0,3
Robin Trent,,,,,,,,,,,,0,0,0,3
Lewis Harris Jr,,,,,,,,,,,,,0,0,3
Moira Bohannon,,,,,,,,,,,,,,0,3
Total,179,124,71,38,26,17,7,7,5,5,4,3,1,0,3
,District Council 9th District - Democrat,City Commissioners - Democrat,,,,,,,,,,,,,6
,Cherelle L Parker,Omar Sabir,Lisa Deeley,Kahlil Williams,Annette Thompson,Marwan Kreidie,Carla Cain,Dennis Lee,Warren Bloom,Robin Trent,Lewis Harris Jr,Jen Devor,Luigi Borda,Moira Bohannon,6
Cherelle L Parker,11,81,59,47,23,14,12,10,7,6,3,1,0,0,6
Omar Sabir,,1,34,16,9,3,2,6,2,2,1,0,0,0,6
Lisa Deeley,,,2,8,2,2,2,0,3,0,1,0,0,0,6
Kahlil Williams,,,,0,7,6,4,2,0,3,1,0,0,0,6
Annette Thompson,,,,,0,0,3,0,2,0,0,0,0,0,6
Marwan Kreidie,,,,,,1,0,0,0,0,0,0,0,0,6
Carla Cain,,,,,,,0,2,0,0,0,0,0,0,6
Dennis Lee,,,,,,,,0,0,0,0,0,1,1,6
Warren Bloom,,,,,,,,,0,0,0,0,0,0,6
Robin Trent,,,,,,,,,,0,0,0,0,0,6
Lewis Harris Jr,,,,,,,,,,,0,0,0,0,6
Jen Devor,,,,,,,,,,,,0,0,0,6
Luigi Borda,,,,,,,,,,,,,0,0,6
Moira Bohannon,,,,,,,,,,,,,,0,6
Total,161,89,66,51,24,16,13,13,7,6,3,1,1,1,6
,District Council 9th District - Democrat,City Commissioners - Democrat,,,,,,,,,,,,,7
,Cherelle L Parker,Omar Sabir,Lisa Deeley,Kahlil Williams,Marwan Kreidie,Dennis Lee,Annette Thompson,Lewis Harris Jr,Carla Cain,Luigi Borda,Jen Devor,Moira Bohannon,Robin Trent,Warren Bloom,7
Cherelle L Parker,16,86,56,32,17,9,6,5,2,3,1,2,1,1,7
Omar Sabir,,4,38,10,5,1,3,3,0,0,1,0,0,1,7
Lisa Deeley,,,1,6,3,2,0,0,0,0,0,0,0,0,7
Kahlil Williams,,,,0,1,3,0,2,1,1,0,0,0,0,7
Marwan Kreidie,,,,,1,0,2,0,0,0,0,1,0,0,7
Dennis Lee,,,,,,1,0,1,2,1,0,0,0,0,7
Annette Thompson,,,,,,,1,0,0,1,0,0,0,0,7
Lewis Harris Jr,,,,,,,,0,0,0,0,0,0,0,7
Carla Cain,,,,,,,,,1,0,0,0,0,0,7
Luigi Borda,,,,,,,,,,0,1,0,0,0,7
Jen Devor,,,,,,,,,,,0,0,0,0,7
Moira Bohannon,,,,,,,,,,,,0,1,0,7
Robin Trent,,,,,,,,,,,,,1,0,7
Warren Bloom,,,,,,,,,,,,,,1,7
Total,155,95,60,35,19,12,7,6,4,4,2,2,2,2,7
,District Council 9th District - Democrat,City Commissioners - Democrat,,,,,,,,,,,,,8
,Cherelle L Parker,Omar Sabir,Kahlil Williams,Lisa Deeley,Marwan Kreidie,Annette Thompson,Dennis Lee,Lewis Harris Jr,Jen Devor,Robin Trent,Carla Cain,Warren Bloom,Luigi Borda,Moira Bohannon,8
Cherelle L Parker,17,67,51,40,25,22,17,10,7,7,6,5,4,2,8
Omar Sabir,,5,26,12,4,7,7,1,1,3,1,2,1,0,8
Kahlil Williams,,,3,6,5,2,4,2,3,1,1,1,2,0,8
Lisa Deeley,,,,0,6,3,2,1,5,0,2,1,0,1,8
Marwan Kreidie,,,,,0,2,0,0,0,0,0,0,0,0,8
Annette Thompson,,,,,,0,1,3,0,2,2,0,0,0,8
Dennis Lee,,,,,,,0,1,0,0,1,0,0,0,8
Lewis Harris Jr,,,,,,,,0,0,0,0,0,0,0,8
Jen Devor,,,,,,,,,0,0,0,0,0,0,8
Robin Trent,,,,,,,,,,1,0,1,0,1,8
Carla Cain,,,,,,,,,,,0,0,0,0,8
Warren Bloom,,,,,,,,,,,,0,0,0,8
Luigi Borda,,,,,,,,,,,,,0,0,8
Moira Bohannon,,,,,,,,,,,,,,0,8
Total,171,85,61,44,28,24,20,10,9,9,7,5,4,2,8
,District Council 9th District - Democrat,City Commissioners - Democrat,,,,,,,,,,,,,16
,Cherelle L Parker,Omar Sabir,Lisa Deeley,Kahlil Williams,Annette Thompson,Marwan Kreidie,Dennis Lee,Luigi Borda,Carla Cain,Lewis Harris Jr,Moira Bohannon,Jen Devor,Robin Trent,Warren Bloom,16
Cherelle L Parker,7,64,58,21,13,9,10,3,3,3,3,2,2,2,16
Omar Sabir,,1,42,2,3,5,1,0,1,1,0,1,0,0,16
Lisa Deeley,,,0,4,3,4,1,1,1,0,0,0,0,0,16
Kahlil Williams,,,,0,2,1,3,3,0,2,1,1,0,1,16
Annette Thompson,,,,,0,0,0,0,0,0,1,0,2,1,16
Marwan Kreidie,,,,,,1,0,0,0,0,0,0,0,0,16
Dennis Lee,,,,,,,1,0,1,0,1,0,0,0,16
Luigi Borda,,,,,,,,0,0,0,0,0,0,0,16
Carla Cain,,,,,,,,,0,0,0,0,0,0,16
Lewis Harris Jr,,,,,,,,,,0,0,0,0,0,16
Moira Bohannon,,,,,,,,,,,0,0,0,0,16
Jen Devor,,,,,,,,,,,,0,0,0,16
Robin Trent,,,,,,,,,,,,,0,0,16
Warren Bloom,,,,,,,,,,,,,,0,16
Total,119,72,64,22,13,13,11,4,3,3,3,2,2,2,16
,District Council 9th District - Democrat,City Commissioners - Democrat,,,,,,,,,,,,,17
,Cherelle L Parker,Omar Sabir,Lisa Deeley,Kahlil Williams,Dennis Lee,Annette Thompson,Marwan Kreidie,Carla Cain,Lewis Harris Jr,Luigi Borda,Jen Devor,Moira Bohannon,Robin Trent,Warren Bloom,17
Cherelle L Parker,5,63,37,24,12,17,14,7,6,3,4,1,2,1,17
