col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,division
Wendi Barish,,,,,,,,,6,437,450,311,362,178,122,168,160,207,160,137,106,52,25,30,15,566,556,138,64,All
Beth Grossman,,,,,,,,,,3,355,223,198,133,116,168,83,194,151,59,95,42,18,21,19,349,352,125,74,All
Vicki Markovitz,,,,,,,,,,,11,302,122,108,77,101,62,115,86,59,65,19,17,16,10,340,282,102,71,All
Leon Goodman,,,,,,,,,,,,4,53,97,122,59,63,42,44,34,56,52,17,21,15,393,216,84,60,All
Nicola Serianni,,,,,,,,,,,,,2,97,61,113,180,106,131,135,42,56,22,20,5,259,405,52,27,All
Joshua Roberts,,,,,,,,,,,,,,14,33,142,38,43,38,21,52,140,29,22,10,299,198,67,45,All
James F Berardinelli,,,,,,,,,,,,,,,2,49,51,38,24,40,28,18,8,27,19,290,176,51,47,All
Carmella Jacquinto,,,,,,,,,,,,,,,,1,91,81,124,65,68,19,25,24,17,283,197,81,23,All
Cateria R Mccabe,,,,,,,,,,,,,,,,,1,52,83,127,45,15,18,12,2,208,240,54,16,All
Laurie Dow,,,,,,,,,,,,,,,,,,3,82,47,56,22,17,13,6,141,164,55,25,All
Kendra Mccrae,,,,,,,,,,,,,,,,,,,1,52,52,20,10,9,6,171,172,44,11,All
Janine D Momasso,,,,,,,,,,,,,,,,,,,,2,29,12,16,9,2,97,142,35,15,All
Terri M Booker,,,,,,,,,,,,,,,,,,,,,0,25,21,19,16,90,98,56,19,All
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,4,15,21,8,76,95,37,28,All
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,2,9,3,39,29,22,10,All
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,2,7,30,34,18,16,All
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,0,21,20,11,5,All
Malika Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,89,0,0,0,All
Rochelle Bilal,,,,,,,,,,,,,,,,,,,,,,,,,,,80,0,0,All
Jewell Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,0,All
Larry King Sr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,All
Total,"3,924","3,722","2,782","2,147","2,079","1,872","1,716","1,627","1,502","1,012",937,863,791,679,622,619,562,428,425,315,285,253,111,109,65,"3,045","1,886",422,254,All
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Sheriff - Democrat,,,,1
,Tiffany Palmer,Anthony Kyriakakis,Kay Yu,Henry Mcgregor Sias,Jennifer Schultz,Wendi Barish,James C Crumlish,Chris Hall,Craig Levin,Vicki Markovitz,Beth Grossman,Leon Goodman,Nicola Serianni,James F Berardinelli,Laurie Dow,Carmella Jacquinto,Cateria R Mccabe,Janine D Momasso,Kendra Mccrae,Joshua Roberts,Terri M Booker,Gregory Weyer,Jon Marshall,Sherman Toppin,Robert Trimble,Malika Rahman,Rochelle Bilal,Jewell Williams,Larry King Sr,1
Tiffany Palmer,0,134,117,97,43,25,35,35,18,18,13,23,16,9,7,3,11,7,5,1,3,0,1,1,0,105,33,4,1,1
Anthony Kyriakakis,,0,112,100,35,22,34,35,18,15,11,26,9,15,5,2,4,3,4,1,1,0,1,0,0,109,24,5,2,1
Kay Yu,,,0,94,34,17,21,24,13,11,10,19,11,9,5,6,8,5,6,1,0,0,1,1,0,95,24,3,1,1
Henry Mcgregor Sias,,,,0,21,10,17,16,11,10,2,21,5,7,2,2,2,2,0,0,2,0,1,1,1,88,9,1,2,1
Jennifer Schultz,,,,,1,21,11,10,16,13,15,9,16,5,6,9,14,9,7,5,1,2,4,1,1,27,28,5,2,1
Wendi Barish,,,,,,1,7,2,10,13,19,8,15,8,13,10,8,7,8,3,1,3,0,1,0,12,24,5,2,1
James C Crumlish,,,,,,,0,24,5,3,1,7,1,4,2,1,1,0,4,3,0,2,0,1,1,27,8,5,1,1
Chris Hall,,,,,,,,0,5,2,4,5,0,5,2,1,0,1,3,0,0,1,1,0,1,26,10,1,1,1
Craig Levin,,,,,,,,,0,3,7,6,2,2,2,2,1,1,3,5,0,2,2,2,0,16,7,3,3,1
Vicki Markovitz,,,,,,,,,,1,9,7,9,2,8,6,4,3,2,1,2,0,2,0,0,10,13,3,2,1
Beth Grossman,,,,,,,,,,,0,4,9,2,10,10,4,3,6,3,1,2,1,0,0,8,14,2,1,1
Leon Goodman,,,,,,,,,,,,0,0,3,0,2,0,0,1,2,0,1,1,0,0,22,3,0,2,1
Nicola Serianni,,,,,,,,,,,,,0,1,5,3,7,9,4,1,2,0,0,0,0,2,20,2,0,1
James F Berardinelli,,,,,,,,,,,,,,1,0,1,0,0,1,0,0,2,0,0,0,9,6,1,1,1
Laurie Dow,,,,,,,,,,,,,,,0,7,3,3,5,0,2,1,0,0,0,7,6,3,1,1
Carmella Jacquinto,,,,,,,,,,,,,,,,0,4,6,10,1,1,1,1,0,1,5,12,0,0,1
Cateria R Mccabe,,,,,,,,,,,,,,,,,0,7,4,1,1,0,1,1,0,4,11,2,0,1
Janine D Momasso,,,,,,,,,,,,,,,,,,0,7,0,3,0,0,0,0,5,12,0,0,1
Kendra Mccrae,,,,,,,,,,,,,,,,,,,0,2,1,0,0,0,1,5,10,2,0,1
Joshua Roberts,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,2,1,4,1,1
Terri M Booker,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,2,4,0,0,1
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,0,1,1,1
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,2,1,1
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,0,1
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,1
Malika Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,1
Rochelle Bilal,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,1
Jewell Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
Larry King Sr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
Total,151,149,126,105,66,50,44,39,33,31,30,30,27,19,19,18,18,17,17,9,6,4,4,3,2,124,56,13,6,1
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Sheriff - Democrat,,,,2
,Anthony Kyriakakis,Tiffany Palmer,Kay Yu,Henry Mcgregor Sias,Craig Levin,Jennifer Schultz,Wendi Barish,James C Crumlish,Leon Goodman,Chris Hall,Vicki Markovitz,Beth Grossman,Nicola Serianni,Joshua Roberts,Kendra Mccrae,James F Berardinelli,Cateria R Mccabe,Laurie Dow,Jon Marshall,Carmella Jacquinto,Janine D Momasso,Terri M Booker,Sherman Toppin,Gregory Weyer,Robert Trimble,Malika Rahman,Rochelle Bilal,Jewell Williams,Larry King Sr,2
Anthony Kyriakakis,3,101,66,60,45,34,39,40,36,40,25,12,6,7,6,7,1,3,2,2,1,1,3,1,1,83,17,4,3,2
Tiffany Palmer,,0,67,58,40,37,37,38,36,35,19,9,9,7,7,7,7,1,0,1,3,3,1,2,1,73,26,2,2,2
Kay Yu,,,3,48,33,23,16,14,18,12,8,4,8,4,6,1,3,2,0,1,0,1,2,1,0,51,18,2,1,2
Henry Mcgregor Sias,,,,0,30,22,20,7,24,4,15,2,6,3,2,2,1,0,0,0,0,1,2,0,0,44,15,0,1,2
Craig Levin,,,,,2,29,13,10,21,7,6,4,3,6,3,5,0,0,5,3,1,3,0,0,2,33,10,5,5,2
Jennifer Schultz,,,,,,0,22,8,15,4,8,10,12,7,9,2,7,5,5,1,5,4,0,0,1,29,25,2,2,2
Wendi Barish,,,,,,,0,16,17,12,18,9,12,6,9,3,3,3,2,2,5,3,0,1,0,27,21,1,2,2
James C Crumlish,,,,,,,,0,7,31,4,6,3,1,1,1,1,0,0,1,1,0,0,1,0,27,9,1,1,2
Leon Goodman,,,,,,,,,0,3,15,6,2,1,2,3,1,0,0,2,1,0,0,0,0,26,5,1,1,2
Chris Hall,,,,,,,,,,0,7,6,2,1,1,5,1,2,2,0,0,0,2,1,2,28,6,3,0,2
Vicki Markovitz,,,,,,,,,,,3,8,2,0,4,2,1,5,1,2,0,1,3,0,1,15,7,4,1,2
Beth Grossman,,,,,,,,,,,,0,3,2,5,1,3,5,2,2,0,2,0,0,1,7,6,4,2,2
Nicola Serianni,,,,,,,,,,,,,0,2,4,0,5,1,1,1,4,1,0,1,0,3,14,0,0,2
Joshua Roberts,,,,,,,,,,,,,,0,1,1,1,0,5,0,2,1,0,0,1,6,6,1,2,2
Kendra Mccrae,,,,,,,,,,,,,,,0,1,1,4,0,0,0,3,0,0,0,7,5,0,0,2
James F Berardinelli,,,,,,,,,,,,,,,,0,0,2,1,1,0,2,2,1,2,6,2,0,1,2
Cateria R Mccabe,,,,,,,,,,,,,,,,,0,1,0,0,3,0,0,1,0,0,7,1,0,2
Laurie Dow,,,,,,,,,,,,,,,,,,1,0,0,0,1,2,0,0,5,2,1,0,2
Jon Marshall,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,2,2,2,2,1,2
Carmella Jacquinto,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,0,0,3,2,0,2
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,5,1,0,2
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,3,2,0,1,2
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3,0,0,0,2
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,2,0,0,2
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,2
Malika Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2
Rochelle Bilal,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2
Jewell Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
Larry King Sr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,131,121,84,69,65,63,60,44,43,42,38,21,18,15,14,12,9,9,7,6,6,6,4,3,3,97,47,9,5,2
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Sheriff - Democrat,,,,3
,Tiffany Palmer,Anthony Kyriakakis,Craig Levin,Kay Yu,James C Crumlish,Jennifer Schultz,Henry Mcgregor Sias,Chris Hall,Wendi Barish,Nicola Serianni,Vicki Markovitz,Beth Grossman,Leon Goodman,Carmella Jacquinto,Cateria R Mccabe,James F Berardinelli,Laurie Dow,Joshua Roberts,Janine D Momasso,Kendra Mccrae,Jon Marshall,Terri M Booker,Robert Trimble,Gregory Weyer,Sherman Toppin,Malika Rahman,Rochelle Bilal,Larry King Sr,Jewell Williams,3
Tiffany Palmer,0,124,61,89,69,50,66,63,36,26,20,11,16,12,18,14,6,6,6,6,2,1,3,0,0,82,58,4,4,3
Anthony Kyriakakis,,1,61,82,69,37,61,64,29,20,19,11,16,8,13,16,2,5,3,1,1,1,2,0,0,79,46,7,1,3
Craig Levin,,,8,51,33,36,28,28,26,9,17,18,15,11,4,12,9,9,6,5,8,6,3,0,0,56,33,10,5,3
Kay Yu,,,,0,35,37,51,29,15,21,7,16,9,11,12,9,5,5,4,5,0,6,1,0,0,61,42,4,5,3
James C Crumlish,,,,,1,10,11,62,14,9,7,10,6,8,3,8,3,8,3,2,3,1,0,0,0,34,33,7,2,3
Jennifer Schultz,,,,,,0,26,11,18,18,6,16,8,11,18,4,10,6,6,5,7,1,2,0,0,33,28,4,6,3
Henry Mcgregor Sias,,,,,,,0,9,16,11,11,2,13,3,10,4,1,2,0,2,0,0,0,0,0,48,17,0,1,3
Chris Hall,,,,,,,,1,9,8,2,5,6,5,0,8,3,2,1,0,1,0,0,0,0,32,28,3,1,3
Wendi Barish,,,,,,,,,0,17,19,14,10,2,4,3,8,6,6,1,4,2,1,0,0,25,19,3,2,3
Nicola Serianni,,,,,,,,,,0,3,5,0,1,12,2,4,4,8,5,3,2,1,0,0,12,22,2,1,3
Vicki Markovitz,,,,,,,,,,,0,12,9,7,1,2,7,4,2,4,1,1,1,0,0,13,12,2,1,3
Beth Grossman,,,,,,,,,,,,1,4,10,3,3,10,2,1,4,2,5,1,0,0,11,13,3,5,3
Leon Goodman,,,,,,,,,,,,,0,2,1,4,1,2,0,0,2,1,1,0,0,13,6,3,1,3
Carmella Jacquinto,,,,,,,,,,,,,,0,2,1,5,0,3,6,0,1,0,0,0,8,12,0,3,3
Cateria R Mccabe,,,,,,,,,,,,,,,0,2,1,0,8,3,1,2,0,0,0,9,13,0,1,3
James F Berardinelli,,,,,,,,,,,,,,,,0,0,0,1,1,1,0,1,0,0,10,7,2,1,3
Laurie Dow,,,,,,,,,,,,,,,,,0,1,2,4,4,2,2,0,0,5,8,2,2,3
Joshua Roberts,,,,,,,,,,,,,,,,,,0,1,1,5,0,1,0,0,4,6,4,1,3
Janine D Momasso,,,,,,,,,,,,,,,,,,,0,3,1,2,0,0,0,4,6,0,2,3
Kendra Mccrae,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,3,7,0,2,3
Jon Marshall,,,,,,,,,,,,,,,,,,,,,0,0,3,0,0,1,5,4,0,3
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,4,1,2,1,3
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,3,1,3
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,3
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3
Malika Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,3
Rochelle Bilal,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,3
Larry King Sr,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3
Jewell Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3
Total,161,148,124,116,85,74,73,72,56,39,38,36,27,25,25,20,18,15,14,12,10,9,5,0,0,110,86,14,10,3
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Sheriff - Democrat,,,,4
,Tiffany Palmer,Anthony Kyriakakis,Kay Yu,Craig Levin,Henry Mcgregor Sias,Jennifer Schultz,Chris Hall,James C Crumlish,Leon Goodman,Wendi Barish,Beth Grossman,Vicki Markovitz,James F Berardinelli,Cateria R Mccabe,Nicola Serianni,Joshua Roberts,Carmella Jacquinto,Janine D Momasso,Kendra Mccrae,Laurie Dow,Terri M Booker,Jon Marshall,Robert Trimble,Sherman Toppin,Gregory Weyer,Malika Rahman,Rochelle Bilal,Jewell Williams,Larry King Sr,4
Tiffany Palmer,0,108,89,54,78,46,59,48,16,12,12,10,8,14,10,3,6,5,5,3,4,1,1,0,0,80,42,3,2,4
Anthony Kyriakakis,,1,88,54,73,38,61,51,19,11,6,11,12,5,5,3,4,3,2,4,3,1,0,1,0,76,33,5,5,4
Kay Yu,,,0,44,77,39,32,19,16,8,8,10,12,7,5,4,5,3,1,2,4,0,0,1,0,67,26,3,3,4
Craig Levin,,,,3,29,36,25,28,15,11,14,11,13,3,5,12,6,3,2,3,2,5,1,0,0,53,24,8,6,4
Henry Mcgregor Sias,,,,,0,29,24,13,16,5,5,4,5,7,4,0,1,2,1,0,3,0,0,1,0,55,20,2,2,4
Jennifer Schultz,,,,,,0,18,13,11,13,10,3,8,11,14,8,5,8,7,3,2,6,0,1,0,32,30,5,2,4
Chris Hall,,,,,,,0,45,7,2,4,5,5,2,3,2,3,0,1,2,0,0,0,0,0,42,19,0,1,4
James C Crumlish,,,,,,,,0,3,4,3,3,0,1,7,6,3,0,1,1,0,4,0,0,0,31,20,1,1,4
Leon Goodman,,,,,,,,,0,4,7,4,7,0,0,0,0,0,1,0,1,2,0,0,0,17,6,4,2,4
Wendi Barish,,,,,,,,,,0,7,5,3,8,7,4,4,7,4,5,1,0,0,0,0,10,13,2,1,4
Beth Grossman,,,,,,,,,,,0,7,5,5,3,0,5,2,7,3,1,1,1,0,0,11,9,1,3,4
Vicki Markovitz,,,,,,,,,,,,1,5,4,1,1,1,1,2,5,2,0,0,0,0,12,5,0,3,4
James F Berardinelli,,,,,,,,,,,,,0,1,0,0,3,0,1,2,2,0,1,1,0,9,5,2,5,4
Cateria R Mccabe,,,,,,,,,,,,,,0,6,0,3,6,2,3,1,0,1,0,0,6,12,0,0,4
Nicola Serianni,,,,,,,,,,,,,,,0,3,2,6,5,2,0,2,0,0,0,8,10,0,0,4
Joshua Roberts,,,,,,,,,,,,,,,,0,2,1,0,0,2,4,0,0,0,7,6,1,0,4
Carmella Jacquinto,,,,,,,,,,,,,,,,,0,1,3,1,1,0,0,0,0,9,2,0,1,4
Janine D Momasso,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,2,9,0,0,4
Kendra Mccrae,,,,,,,,,,,,,,,,,,,0,3,1,0,0,0,0,7,3,1,0,4
Laurie Dow,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,3,4,0,1,4
Terri M Booker,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,2,3,1,0,4
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,3,1,0,4
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,4
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,4
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,4
Malika Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,4
Rochelle Bilal,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,4
Jewell Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4
Larry King Sr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,139,132,109,102,87,75,68,59,31,27,25,24,22,19,18,16,13,11,11,9,7,6,1,1,0,116,68,10,9,4
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Sheriff - Democrat,,,,5
,Tiffany Palmer,Anthony Kyriakakis,Jennifer Schultz,Kay Yu,Chris Hall,Craig Levin,James C Crumlish,Wendi Barish,Henry Mcgregor Sias,Beth Grossman,Nicola Serianni,Joshua Roberts,Kendra Mccrae,Laurie Dow,Terri M Booker,Leon Goodman,Carmella Jacquinto,Vicki Markovitz,Cateria R Mccabe,James F Berardinelli,Jon Marshall,Sherman Toppin,Janine D Momasso,Robert Trimble,Gregory Weyer,Malika Rahman,Rochelle Bilal,Larry King Sr,Jewell Williams,5
Tiffany Palmer,1,79,43,50,40,19,40,26,37,20,18,6,16,12,11,17,11,10,10,12,4,2,5,1,3,45,40,4,8,5
Anthony Kyriakakis,,3,29,43,41,22,40,20,39,8,11,6,8,5,4,13,4,5,7,8,1,1,0,4,2,42,27,7,4,5
Jennifer Schultz,,,1,28,13,25,15,27,13,20,28,16,18,18,10,10,14,11,13,4,9,3,5,2,0,35,35,7,4,5
Kay Yu,,,,1,15,11,9,12,32,11,13,6,7,8,9,9,10,6,8,4,3,2,2,2,3,36,21,1,2,5
Chris Hall,,,,,0,10,34,6,11,2,5,4,5,5,2,6,2,3,0,4,2,1,1,0,1,22,13,1,3,5
Craig Levin,,,,,,2,12,12,13,6,7,16,5,3,9,7,2,8,2,2,8,2,0,3,0,17,17,8,3,5
James C Crumlish,,,,,,,0,11,5,3,10,7,7,5,1,4,1,4,1,3,5,0,0,3,0,16,19,2,2,5
Wendi Barish,,,,,,,,0,6,16,12,4,13,16,13,4,12,7,7,6,1,1,4,3,2,18,19,6,4,5
Henry Mcgregor Sias,,,,,,,,,0,3,2,4,1,0,4,11,1,3,5,6,0,0,2,2,2,22,13,1,2,5
Beth Grossman,,,,,,,,,,0,11,7,9,9,8,6,6,12,3,6,4,4,1,0,2,12,13,4,7,5
Nicola Serianni,,,,,,,,,,,0,9,11,8,4,2,7,6,6,0,5,1,2,3,0,15,16,2,3,5
Joshua Roberts,,,,,,,,,,,,1,3,5,3,4,3,6,3,1,9,2,0,1,1,9,8,5,3,5
Kendra Mccrae,,,,,,,,,,,,,0,8,4,1,9,2,5,1,5,1,2,0,0,13,9,1,5,5
Laurie Dow,,,,,,,,,,,,,,0,8,2,9,2,5,1,5,2,1,1,1,9,9,3,5,5
Terri M Booker,,,,,,,,,,,,,,,0,3,6,4,5,5,3,4,1,4,3,7,12,3,3,5
Leon Goodman,,,,,,,,,,,,,,,,0,1,4,2,3,0,3,1,0,1,11,8,4,1,5
Carmella Jacquinto,,,,,,,,,,,,,,,,,0,0,4,3,0,0,2,0,3,12,7,1,1,5
Vicki Markovitz,,,,,,,,,,,,,,,,,,0,1,3,0,1,0,2,1,6,7,2,4,5
Cateria R Mccabe,,,,,,,,,,,,,,,,,,,0,2,2,1,1,1,0,8,7,2,2,5
James F Berardinelli,,,,,,,,,,,,,,,,,,,,0,1,1,2,1,4,2,5,3,4,5
Jon Marshall,,,,,,,,,,,,,,,,,,,,,0,2,0,1,0,3,5,1,5,5
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,2,3,2,1,5
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,4,1,0,5
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,2,2,5
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,0,1,5
Malika Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,0,0,5
Rochelle Bilal,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,5
Larry King Sr,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,5
Jewell Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5
Total,114,97,86,69,50,50,50,50,47,39,37,29,29,28,27,25,23,22,21,18,15,9,7,7,6,78,70,18,15,5
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Sheriff - Democrat,,,,6
,Craig Levin,Anthony Kyriakakis,Tiffany Palmer,Kay Yu,Henry Mcgregor Sias,James C Crumlish,Wendi Barish,Jennifer Schultz,Vicki Markovitz,Chris Hall,Beth Grossman,Leon Goodman,Carmella Jacquinto,Joshua Roberts,Nicola Serianni,Cateria R Mccabe,James F Berardinelli,Laurie Dow,Terri M Booker,Jon Marshall,Kendra Mccrae,Janine D Momasso,Robert Trimble,Sherman Toppin,Gregory Weyer,Malika Rahman,Rochelle Bilal,Larry King Sr,Jewell Williams,6
Craig Levin,7,65,62,46,33,30,38,33,36,25,33,25,14,16,5,5,9,5,5,7,2,2,3,2,0,57,37,7,6,6
Anthony Kyriakakis,,1,103,74,66,51,31,24,27,45,12,19,9,6,6,5,7,1,4,3,2,3,2,1,0,65,47,2,1,6
Tiffany Palmer,,,0,70,66,48,29,27,18,45,14,17,9,2,9,9,6,4,3,1,4,4,0,2,0,62,42,3,1,6
Kay Yu,,,,0,50,28,10,26,14,22,9,10,10,3,5,4,5,3,4,0,2,2,2,1,0,41,38,0,1,6
Henry Mcgregor Sias,,,,,0,14,18,18,10,15,3,14,5,1,1,2,4,0,0,1,1,0,1,1,0,40,22,2,1,6
James C Crumlish,,,,,,0,9,7,8,40,8,2,5,1,1,2,2,1,2,1,2,1,1,0,0,29,19,3,1,6
Wendi Barish,,,,,,,0,11,25,7,15,20,6,7,7,4,4,3,2,1,3,4,0,1,0,15,20,4,4,6
Jennifer Schultz,,,,,,,,0,8,3,14,5,6,5,8,8,2,5,2,3,5,4,1,0,0,20,20,3,2,6
Vicki Markovitz,,,,,,,,,0,6,16,20,7,8,3,2,3,1,1,2,2,2,1,1,0,15,16,5,3,6
Chris Hall,,,,,,,,,,0,7,4,4,1,0,1,3,1,4,1,0,0,0,0,0,29,14,1,0,6
Beth Grossman,,,,,,,,,,,0,14,8,5,4,3,3,6,3,1,3,0,1,2,0,15,14,5,1,6
Leon Goodman,,,,,,,,,,,,0,2,5,1,1,2,1,4,4,0,0,2,1,0,12,9,4,1,6
Carmella Jacquinto,,,,,,,,,,,,,0,2,3,2,1,4,1,0,3,1,0,1,0,5,12,1,3,6
Joshua Roberts,,,,,,,,,,,,,,2,3,1,0,0,1,4,0,0,1,1,0,6,6,2,1,6
Nicola Serianni,,,,,,,,,,,,,,,0,5,2,3,1,1,2,5,1,1,0,5,9,1,0,6
Cateria R Mccabe,,,,,,,,,,,,,,,,0,2,1,1,0,2,4,1,1,0,2,8,1,0,6
James F Berardinelli,,,,,,,,,,,,,,,,,0,1,1,2,0,1,1,0,0,5,4,1,0,6
Laurie Dow,,,,,,,,,,,,,,,,,,0,1,0,3,0,1,0,0,4,4,0,1,6
Terri M Booker,,,,,,,,,,,,,,,,,,,0,0,1,0,1,0,0,4,3,1,0,6
Jon Marshall,,,,,,,,,,,,,,,,,,,,0,0,1,2,0,0,3,2,2,0,6
Kendra Mccrae,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,2,3,0,1,6
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,3,1,1,6
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,0,1,0,2,1,2,0,6
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,2,1,0,6
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,6
