col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,division
,District Council 6th District - Democrat,City Commissioners - Democrat,,,,,,,,,,,,,All
,Bobby Henon,Lisa Deeley,Omar Sabir,Kahlil Williams,Marwan Kreidie,Annette Thompson,Dennis Lee,Luigi Borda,Carla Cain,Jen Devor,Warren Bloom,Robin Trent,Moira Bohannon,Lewis Harris Jr,All
Bobby Henon,40,194,137,67,65,52,37,27,28,17,26,25,17,8,All
Lisa Deeley,,63,46,23,16,21,11,11,15,7,10,6,4,2,All
Omar Sabir,,,20,17,29,4,8,0,6,1,2,0,0,4,All
Kahlil Williams,,,,7,5,7,4,3,0,9,2,3,4,0,All
Marwan Kreidie,,,,,2,2,2,4,1,2,3,1,0,1,All
Annette Thompson,,,,,,2,2,2,6,0,5,4,2,2,All
Dennis Lee,,,,,,,1,4,0,0,2,3,3,1,All
Luigi Borda,,,,,,,,2,1,4,2,2,1,1,All
Carla Cain,,,,,,,,,2,4,0,1,0,0,All
Jen Devor,,,,,,,,,,0,3,0,1,1,All
Warren Bloom,,,,,,,,,,,0,2,1,1,All
Robin Trent,,,,,,,,,,,,2,2,0,All
Moira Bohannon,,,,,,,,,,,,,0,1,All
Lewis Harris Jr,,,,,,,,,,,,,,2,All
Total,459,295,178,93,82,62,43,39,36,35,34,29,19,16,All
,District Council 6th District - Democrat,City Commissioners - Democrat,,,,,,,,,,,,,7
,Bobby Henon,Lisa Deeley,Omar Sabir,Kahlil Williams,Marwan Kreidie,Lewis Harris Jr,Annette Thompson,Carla Cain,Dennis Lee,Robin Trent,Jen Devor,Luigi Borda,Moira Bohannon,Warren Bloom,7
Bobby Henon,1,15,10,2,2,2,2,2,1,1,0,0,0,0,7
Lisa Deeley,,4,5,1,1,1,1,1,1,1,0,0,0,0,7
Omar Sabir,,,0,3,2,0,0,1,0,0,0,0,0,0,7
Kahlil Williams,,,,0,0,0,1,0,0,0,0,0,0,0,7
Marwan Kreidie,,,,,0,1,0,0,0,0,0,0,0,0,7
Lewis Harris Jr,,,,,,1,0,0,0,0,0,0,0,0,7
Annette Thompson,,,,,,,0,0,0,0,0,0,0,0,7
Carla Cain,,,,,,,,0,0,0,0,0,0,0,7
Dennis Lee,,,,,,,,,0,0,0,0,0,0,7
Robin Trent,,,,,,,,,,0,0,0,0,0,7
Jen Devor,,,,,,,,,,,0,0,0,0,7
Luigi Borda,,,,,,,,,,,,0,0,0,7
Moira Bohannon,,,,,,,,,,,,,0,0,7
Warren Bloom,,,,,,,,,,,,,,0,7
Total,24,22,14,5,4,3,2,2,1,1,0,0,0,0,7
