col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,division
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,0,1,1
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,1
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1
Jewell Williams,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,1
Larry King Sr,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
Rochelle Bilal,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,1
Malika Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,21,20,17,17,16,14,12,11,11,10,10,9,8,8,8,6,6,6,5,5,3,3,2,2,1,17,16,13,6,1
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Sheriff - Democrat,,,,2
,Beth Grossman,Jennifer Schultz,Wendi Barish,Carmella Jacquinto,Tiffany Palmer,Joshua Roberts,Anthony Kyriakakis,Vicki Markovitz,Nicola Serianni,Kendra Mccrae,James C Crumlish,Craig Levin,Laurie Dow,Cateria R Mccabe,Chris Hall,James F Berardinelli,Kay Yu,Leon Goodman,Terri M Booker,Henry Mcgregor Sias,Robert Trimble,Sherman Toppin,Janine D Momasso,Jon Marshall,Gregory Weyer,Jewell Williams,Rochelle Bilal,Larry King Sr,Malika Rahman,2
Beth Grossman,0,24,21,7,16,8,5,14,11,9,5,8,10,6,4,7,6,4,8,5,1,1,5,1,0,13,12,9,2,2
Jennifer Schultz,,0,20,6,12,6,8,10,13,8,6,8,6,4,7,3,8,4,5,4,3,2,4,4,0,16,10,6,3,2
Wendi Barish,,,0,13,9,10,13,8,9,11,7,5,6,2,5,3,6,4,8,2,2,6,2,1,0,17,9,6,2,2
Carmella Jacquinto,,,,0,7,7,8,2,5,7,7,2,2,2,2,3,4,3,4,1,0,5,3,1,1,12,9,1,2,2
Tiffany Palmer,,,,,0,3,5,7,3,5,4,0,5,4,6,8,7,1,6,1,1,1,3,0,1,8,6,5,1,2
Joshua Roberts,,,,,,1,7,3,2,1,10,5,2,5,0,1,1,2,4,2,2,7,1,2,0,15,1,3,1,2
Anthony Kyriakakis,,,,,,,0,1,0,1,9,1,1,2,8,1,4,3,1,4,1,7,0,1,0,12,1,2,1,2
Vicki Markovitz,,,,,,,,0,8,5,3,3,3,4,1,4,2,1,2,2,2,0,2,1,0,7,7,2,1,2
Nicola Serianni,,,,,,,,,0,6,1,3,3,4,2,1,4,1,0,2,4,0,2,2,0,4,9,2,1,2
Kendra Mccrae,,,,,,,,,,0,1,4,3,1,0,3,1,3,2,1,2,0,1,1,0,4,7,4,0,2
James C Crumlish,,,,,,,,,,,0,2,1,1,2,2,1,1,1,2,1,5,0,2,0,10,1,2,0,2
Craig Levin,,,,,,,,,,,,0,4,2,0,0,0,2,2,2,2,0,2,3,0,8,2,3,1,2
Laurie Dow,,,,,,,,,,,,,0,1,3,2,1,0,3,2,2,1,4,0,0,7,2,3,0,2
Cateria R Mccabe,,,,,,,,,,,,,,0,2,2,1,1,2,2,0,1,0,1,0,2,3,2,1,2
Chris Hall,,,,,,,,,,,,,,,0,1,5,3,2,1,2,0,0,2,0,5,2,2,1,2
James F Berardinelli,,,,,,,,,,,,,,,,0,1,1,3,1,1,0,2,0,1,2,3,5,0,2
Kay Yu,,,,,,,,,,,,,,,,,0,1,0,2,2,0,1,1,0,4,1,2,3,2
Leon Goodman,,,,,,,,,,,,,,,,,,0,3,0,2,0,0,1,0,5,3,2,0,2
Terri M Booker,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,5,5,1,1,2
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,,0,1,2,0,0,0,3,2,0,2,2
Robert Trimble,,,,,,,,,,,,,,,,,,,,,0,0,0,2,0,3,3,1,0,2
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,0,0,2
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,,,0,0,1,2,2,3,0,2
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,3,2,0,2
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,2
Jewell Williams,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2
Rochelle Bilal,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2
Larry King Sr,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2
Malika Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2
Total,40,38,35,25,25,24,19,19,18,17,15,14,13,12,12,12,12,12,12,8,8,8,7,7,1,34,22,15,7,2
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Sheriff - Democrat,,,,3
,Jennifer Schultz,Joshua Roberts,James C Crumlish,Wendi Barish,Beth Grossman,Craig Levin,Anthony Kyriakakis,Carmella Jacquinto,Nicola Serianni,Leon Goodman,Tiffany Palmer,Chris Hall,Sherman Toppin,Vicki Markovitz,James F Berardinelli,Cateria R Mccabe,Jon Marshall,Laurie Dow,Kendra Mccrae,Janine D Momasso,Kay Yu,Robert Trimble,Gregory Weyer,Henry Mcgregor Sias,Terri M Booker,Rochelle Bilal,Jewell Williams,Malika Rahman,Larry King Sr,3
Jennifer Schultz,0,5,5,6,7,8,1,2,8,5,4,4,0,5,2,4,5,3,2,1,1,2,1,0,1,12,3,2,4,3
Joshua Roberts,,1,11,11,1,5,9,8,3,2,0,1,7,0,1,0,3,0,0,0,0,0,0,0,0,6,11,1,0,3
James C Crumlish,,,1,11,3,2,11,6,4,2,3,4,6,3,5,2,1,1,1,1,2,0,1,0,0,3,8,3,3,3
Wendi Barish,,,,0,4,4,8,7,4,1,2,2,7,1,2,1,2,2,1,0,1,0,0,0,1,1,10,1,2,3
Beth Grossman,,,,,0,4,2,3,3,7,6,3,2,4,1,5,2,2,1,1,0,2,0,0,0,6,3,4,2,3
Craig Levin,,,,,,0,0,1,4,4,3,2,0,2,1,2,5,0,2,1,1,0,0,0,0,2,3,2,3,3
Anthony Kyriakakis,,,,,,,0,6,0,1,2,3,5,3,2,0,0,0,1,0,0,1,0,0,0,1,7,2,0,3
Carmella Jacquinto,,,,,,,,0,2,3,2,3,5,0,0,1,0,2,2,0,0,1,0,0,0,1,7,3,0,3
Nicola Serianni,,,,,,,,,0,2,2,3,0,3,2,1,3,1,1,1,1,1,1,0,1,3,2,1,4,3
Leon Goodman,,,,,,,,,,0,5,1,1,3,1,4,3,1,1,1,0,0,0,0,0,3,2,2,4,3
Tiffany Palmer,,,,,,,,,,,0,5,1,6,3,4,0,2,3,1,0,0,0,1,0,2,1,6,2,3
Chris Hall,,,,,,,,,,,,0,0,5,3,0,0,2,2,1,1,2,0,1,0,2,1,5,2,3
Sherman Toppin,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,1,0,0,0,1,7,1,0,3
Vicki Markovitz,,,,,,,,,,,,,,0,2,2,0,1,1,0,0,1,0,0,1,2,0,3,2,3
James F Berardinelli,,,,,,,,,,,,,,,0,1,0,2,0,2,2,0,1,1,0,1,0,2,4,3
Cateria R Mccabe,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,0,0,0,3,1,1,1,3
Jon Marshall,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,1,2,1,2,3
Laurie Dow,,,,,,,,,,,,,,,,,,0,0,2,0,0,0,1,1,1,0,3,0,3
Kendra Mccrae,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,1,1,2,0,3
Janine D Momasso,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,1,1,3
Kay Yu,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,2,3
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,0,0,3
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,3
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,3
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3
Rochelle Bilal,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,0,3
Jewell Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,3
Malika Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,3
Larry King Sr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,25,23,21,18,16,13,12,12,12,11,11,10,9,9,8,7,6,5,4,3,3,3,1,1,1,22,14,11,8,3
,Sheriff - Democrat,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,4
,Rochelle Bilal,Jewell Williams,Malika Rahman,Larry King Sr,Craig Levin,Jennifer Schultz,Leon Goodman,Wendi Barish,Beth Grossman,James C Crumlish,Joshua Roberts,Kendra Mccrae,Anthony Kyriakakis,Nicola Serianni,Terri M Booker,Jon Marshall,Tiffany Palmer,Carmella Jacquinto,Janine D Momasso,Kay Yu,Vicki Markovitz,Chris Hall,Laurie Dow,James F Berardinelli,Cateria R Mccabe,Gregory Weyer,Robert Trimble,Henry Mcgregor Sias,Sherman Toppin,4
Rochelle Bilal,5,0,0,0,12,10,7,7,5,8,3,5,8,6,2,7,6,1,2,3,2,3,4,4,2,4,1,2,0,4
Jewell Williams,,0,0,0,8,3,6,4,6,2,6,5,2,2,4,1,2,5,5,1,3,1,3,1,3,0,1,0,1,4
Malika Rahman,,,0,0,3,3,2,1,1,2,3,4,0,1,3,1,1,2,2,4,1,2,1,1,1,1,1,1,2,4
Larry King Sr,,,,1,4,3,2,2,2,2,1,0,1,1,2,2,1,0,0,0,2,2,0,1,0,0,2,1,0,4
Craig Levin,,,,,2,10,6,6,8,10,7,5,5,5,3,9,4,4,3,2,7,6,4,4,1,0,5,0,0,4
Jennifer Schultz,,,,,,1,4,7,4,2,5,4,0,5,4,4,3,2,5,1,5,2,2,2,1,1,2,1,1,4
Leon Goodman,,,,,,,0,8,3,3,5,6,4,5,7,0,5,4,0,3,2,2,2,1,2,3,3,0,2,4
Wendi Barish,,,,,,,,0,8,5,6,1,3,3,5,0,1,5,3,1,2,1,3,2,0,0,1,1,0,4
Beth Grossman,,,,,,,,,1,2,4,3,5,3,2,1,1,3,5,2,2,2,5,1,2,0,0,1,0,4
James C Crumlish,,,,,,,,,,0,5,1,4,1,4,5,2,3,1,1,1,3,0,4,1,1,2,2,0,4
Joshua Roberts,,,,,,,,,,,0,5,1,3,4,3,1,5,2,1,2,0,2,1,2,0,0,1,1,4
Kendra Mccrae,,,,,,,,,,,,0,4,5,3,1,3,2,3,1,2,3,3,2,4,4,2,1,2,4
Anthony Kyriakakis,,,,,,,,,,,,,0,4,1,0,5,1,1,2,0,4,1,2,0,4,2,1,0,4
Nicola Serianni,,,,,,,,,,,,,,0,0,1,4,3,3,0,2,0,3,0,1,3,1,1,0,4
Terri M Booker,,,,,,,,,,,,,,,0,0,0,4,3,3,0,3,1,1,1,1,1,2,3,4
Jon Marshall,,,,,,,,,,,,,,,,0,1,1,1,1,1,0,0,0,1,0,0,0,0,4
Tiffany Palmer,,,,,,,,,,,,,,,,,0,1,1,3,4,1,0,1,1,4,0,1,0,4
Carmella Jacquinto,,,,,,,,,,,,,,,,,,0,2,1,0,0,1,0,1,0,0,1,0,4
Janine D Momasso,,,,,,,,,,,,,,,,,,,0,1,1,1,3,1,2,1,0,1,1,4
Kay Yu,,,,,,,,,,,,,,,,,,,,1,1,2,1,1,1,1,0,1,2,4
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,0,0,2,3,1,0,0,0,0,4
Chris Hall,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,1,4,0,0,4
Laurie Dow,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,4
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,2,1,0,4
Cateria R Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,0,4
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,4
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,32,13,8,7,30,22,18,16,15,15,15,15,12,12,12,11,11,10,9,9,9,8,8,7,6,5,5,4,3,4
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Sheriff - Democrat,,,,5
,Joshua Roberts,Jennifer Schultz,Wendi Barish,Beth Grossman,Anthony Kyriakakis,Jon Marshall,Tiffany Palmer,James C Crumlish,James F Berardinelli,Nicola Serianni,Vicki Markovitz,Carmella Jacquinto,Craig Levin,Laurie Dow,Leon Goodman,Sherman Toppin,Cateria R Mccabe,Kendra Mccrae,Chris Hall,Terri M Booker,Henry Mcgregor Sias,Janine D Momasso,Robert Trimble,Gregory Weyer,Kay Yu,Malika Rahman,Rochelle Bilal,Jewell Williams,Larry King Sr,5
Joshua Roberts,1,4,6,4,5,2,2,6,3,2,2,3,2,0,3,4,2,1,0,0,0,1,0,0,0,2,6,2,2,5
Jennifer Schultz,,0,3,3,3,5,3,1,0,5,4,2,0,2,1,1,3,2,0,0,0,0,0,0,0,4,7,1,2,5
Wendi Barish,,,0,6,6,1,1,4,1,1,3,3,2,0,2,3,0,2,1,1,0,0,0,0,0,5,4,3,1,5
Beth Grossman,,,,1,8,2,4,3,3,1,4,2,2,1,1,1,0,1,1,1,1,0,0,0,0,4,3,0,4,5
Anthony Kyriakakis,,,,,0,2,3,5,2,1,4,2,1,1,0,3,0,1,2,0,1,0,0,0,0,2,3,2,3,5
Jon Marshall,,,,,,0,4,0,2,2,0,1,0,4,1,0,2,2,0,1,0,0,1,0,0,3,3,2,2,5
Tiffany Palmer,,,,,,,0,2,3,2,3,1,0,5,1,0,2,2,1,2,1,0,1,0,0,3,3,1,1,5
James C Crumlish,,,,,,,,0,1,1,2,2,0,0,1,1,0,0,1,0,0,0,0,0,0,2,2,1,1,5
James F Berardinelli,,,,,,,,,0,1,0,1,1,2,2,1,1,0,0,0,0,1,0,0,0,2,3,0,2,5
Nicola Serianni,,,,,,,,,,1,2,1,0,1,1,1,3,0,0,0,0,1,0,0,0,3,0,0,2,5
Vicki Markovitz,,,,,,,,,,,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,3,5
Carmella Jacquinto,,,,,,,,,,,,0,1,0,2,1,2,1,0,0,0,0,0,0,0,2,2,2,0,5
Craig Levin,,,,,,,,,,,,,0,0,1,2,0,0,0,0,0,0,0,0,0,1,1,2,2,5
Laurie Dow,,,,,,,,,,,,,,0,0,0,1,1,0,1,0,0,1,0,0,0,3,1,0,5
Leon Goodman,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,5
Sherman Toppin,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,1,2,2,5
Cateria R Mccabe,,,,,,,,,,,,,,,,,0,1,0,0,0,1,0,0,0,1,1,0,1,5
Kendra Mccrae,,,,,,,,,,,,,,,,,,0,0,2,0,0,1,0,0,1,1,2,0,5
Chris Hall,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,1,0,0,1,5
Terri M Booker,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,1,0,1,0,5
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,5
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,5
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,5
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,5
Kay Yu,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,5
Malika Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,5
Rochelle Bilal,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,5
Jewell Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,5
Larry King Sr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5
Total,17,16,14,13,11,11,10,8,7,7,7,6,6,5,5,5,4,4,2,2,1,1,1,0,0,14,14,10,8,5
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Sheriff - Democrat,,,,6
,Jennifer Schultz,Craig Levin,Joshua Roberts,Wendi Barish,Vicki Markovitz,Beth Grossman,Carmella Jacquinto,Nicola Serianni,Tiffany Palmer,Anthony Kyriakakis,James C Crumlish,Leon Goodman,Jon Marshall,Terri M Booker,Kendra Mccrae,Kay Yu,Chris Hall,Laurie Dow,Cateria R Mccabe,Janine D Momasso,Sherman Toppin,Robert Trimble,Henry Mcgregor Sias,James F Berardinelli,Gregory Weyer,Rochelle Bilal,Malika Rahman,Jewell Williams,Larry King Sr,6
Jennifer Schultz,3,22,15,17,18,15,5,17,11,4,6,7,15,5,5,6,3,4,2,4,1,3,2,1,0,28,11,7,2,6
Craig Levin,,1,11,7,15,13,0,10,2,2,2,6,11,2,4,4,3,4,0,2,2,1,1,2,0,13,11,7,1,6
Joshua Roberts,,,0,11,7,7,12,4,5,8,10,6,12,5,6,2,2,2,3,3,2,0,1,0,0,9,15,6,3,6
Wendi Barish,,,,0,10,14,12,8,10,6,11,8,4,7,5,2,1,4,6,4,1,1,2,1,0,14,7,9,1,6
Vicki Markovitz,,,,,0,17,4,14,4,1,2,8,7,5,3,4,1,3,2,3,2,0,1,0,0,14,6,6,1,6
Beth Grossman,,,,,,0,4,8,3,1,1,6,6,4,2,4,2,5,4,4,2,1,0,1,0,14,8,4,1,6
Carmella Jacquinto,,,,,,,1,4,7,8,9,5,2,7,7,5,3,4,5,4,1,1,2,1,0,8,6,7,3,6
Nicola Serianni,,,,,,,,0,3,3,4,3,3,2,4,4,1,3,2,1,1,2,1,1,1,13,4,5,0,6
Tiffany Palmer,,,,,,,,,0,8,7,2,2,7,8,4,6,3,2,2,2,0,3,0,0,12,7,4,0,6
Anthony Kyriakakis,,,,,,,,,,1,10,2,0,1,2,3,6,2,4,1,4,1,2,0,1,5,6,4,3,6
James C Crumlish,,,,,,,,,,,0,6,1,5,0,1,5,1,1,2,1,3,0,0,0,9,4,5,1,6
Leon Goodman,,,,,,,,,,,,0,2,7,2,2,2,2,2,3,3,1,0,1,0,6,3,8,1,6
Jon Marshall,,,,,,,,,,,,,0,3,2,1,3,0,1,1,1,0,1,0,0,7,9,2,1,6
Terri M Booker,,,,,,,,,,,,,,0,4,2,3,1,3,4,2,1,1,0,0,5,9,4,0,6
Kendra Mccrae,,,,,,,,,,,,,,,0,6,2,3,2,1,1,0,2,0,1,2,8,5,1,6
Kay Yu,,,,,,,,,,,,,,,,0,1,2,2,1,1,0,0,0,1,6,4,2,0,6
Chris Hall,,,,,,,,,,,,,,,,,0,2,1,0,2,2,0,1,0,6,5,1,0,6
Laurie Dow,,,,,,,,,,,,,,,,,,0,4,2,1,1,0,2,0,5,3,4,0,6
Cateria R Mccabe,,,,,,,,,,,,,,,,,,,0,2,3,1,1,0,0,2,3,4,1,6
Janine D Momasso,,,,,,,,,,,,,,,,,,,,0,3,1,0,1,0,7,2,1,1,6
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,3,4,1,1,6
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,2,0,2,0,6
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,2,0,6
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,1,0,6
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,6
Rochelle Bilal,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,6
Malika Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,6
