col_1,col_2,col_3,col_4,col_5,division
,District Council 10th District - Democrat,Mayor - Democrat,,,All
,Judy Moore,Jim Kenney,Alan Butkovitz,Anthony Hardy Williams,All
Judy Moore,57,"1,078",620,422,All
Jim Kenney,,367,0,0,All
Alan Butkovitz,,,350,0,All
Anthony Hardy Williams,,,,194,All
Total,"2,177","1,445",970,616,All
,District Council 10th District - Democrat,Mayor - Democrat,,,1
,Judy Moore,Jim Kenney,Alan Butkovitz,Anthony Hardy Williams,1
Judy Moore,0,23,9,14,1
Jim Kenney,,2,0,0,1
Alan Butkovitz,,,10,0,1
Anthony Hardy Williams,,,,3,1
Total,46,25,19,17,1
,District Council 10th District - Democrat,Mayor - Democrat,,,2
,Judy Moore,Jim Kenney,Alan Butkovitz,Anthony Hardy Williams,2
Judy Moore,2,21,7,7,2
Jim Kenney,,6,0,0,2
Alan Butkovitz,,,4,0,2
Anthony Hardy Williams,,,,3,2
Total,37,27,11,10,2
,District Council 10th District - Democrat,Mayor - Democrat,,,3
,Judy Moore,Jim Kenney,Alan Butkovitz,Anthony Hardy Williams,3
Judy Moore,0,11,13,4,3
Jim Kenney,,8,0,0,3
Alan Butkovitz,,,3,0,3
Anthony Hardy Williams,,,,3,3
Total,28,19,16,7,3
,District Council 10th District - Democrat,Mayor - Democrat,,,4
,Judy Moore,Jim Kenney,Alan Butkovitz,Anthony Hardy Williams,4
Judy Moore,1,15,4,4,4
Jim Kenney,,6,0,0,4
Alan Butkovitz,,,9,0,4
Anthony Hardy Williams,,,,4,4
Total,24,21,13,8,4
,District Council 10th District - Democrat,Mayor - Democrat,,,5
,Judy Moore,Alan Butkovitz,Jim Kenney,Anthony Hardy Williams,5
Judy Moore,1,15,16,7,5
Alan Butkovitz,,7,0,0,5
Jim Kenney,,,4,0,5
Anthony Hardy Williams,,,,2,5
Total,39,22,20,9,5
,District Council 10th District - Democrat,Mayor - Democrat,,,6
,Judy Moore,Jim Kenney,Alan Butkovitz,Anthony Hardy Williams,6
Judy Moore,2,21,14,9,6
Jim Kenney,,15,0,0,6
Alan Butkovitz,,,12,0,6
Anthony Hardy Williams,,,,8,6
Total,46,36,26,17,6
,District Council 10th District - Democrat,Mayor - Democrat,,,7
,Judy Moore,Jim Kenney,Alan Butkovitz,Anthony Hardy Williams,7
Judy Moore,2,13,10,4,7
Jim Kenney,,7,0,0,7
Alan Butkovitz,,,6,0,7
Anthony Hardy Williams,,,,1,7
Total,29,20,16,5,7
,District Council 10th District - Democrat,Mayor - Democrat,,,8
,Judy Moore,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,8
Judy Moore,4,37,19,13,8
Jim Kenney,,8,0,0,8
Anthony Hardy Williams,,,9,0,8
Alan Butkovitz,,,,6,8
Total,73,45,28,19,8
,District Council 10th District - Democrat,Mayor - Democrat,,,9
,Judy Moore,Jim Kenney,Alan Butkovitz,Anthony Hardy Williams,9
Judy Moore,2,21,11,3,9
Jim Kenney,,13,0,0,9
Alan Butkovitz,,,9,0,9
Anthony Hardy Williams,,,,4,9
Total,37,34,20,7,9
,District Council 10th District - Democrat,Mayor - Democrat,,,10
,Judy Moore,Jim Kenney,Alan Butkovitz,Anthony Hardy Williams,10
Judy Moore,1,37,18,16,10
Jim Kenney,,10,0,0,10
Alan Butkovitz,,,6,0,10
