col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,division
,Darrell L Clarke,Helen Gym,Erika Almirón,Derek S Green,Isaiah Thomas,Adrián Rivera-reyes,Katherine Gilmore Richardson,Eryn Santamoor,Justin Diberardinis,Allan Domb,Beth Finn,Deja Lynn Alvarez,Sandra Dungee Glenn,Fernando Treviño,Ethelind Baylor,Fareed Abdullah,Billy Thompson,Ogbonna Paul Hagins,Asa Khalif,Latrice Y Bryant,Vinny Black,Edwin Santana,Devon Cade,Hena Veit,Willie Floyd Singletary,Bobbie Curry,Mark Ross,Wayne Allen,Joseph A Diorio,Sherrie Cohen,Wayne Edmund Dorsey,17
Darrell L Clarke,3,92,59,58,57,58,53,48,44,32,26,23,12,9,7,6,6,7,6,5,4,4,2,3,2,2,1,2,1,0,0,17
Helen Gym,,2,44,37,41,29,32,41,46,32,20,13,9,6,6,5,3,4,1,2,4,2,2,2,1,0,0,1,1,0,0,17
Erika Almirón,,,0,23,30,33,21,18,25,8,10,7,3,5,5,2,1,4,3,0,2,2,1,1,0,1,0,0,1,0,0,17
Derek S Green,,,,0,37,25,34,18,14,17,6,6,3,1,0,2,2,2,1,1,2,0,0,0,0,1,0,2,0,0,0,17
Isaiah Thomas,,,,,0,26,36,20,15,14,8,3,5,1,4,4,0,1,2,3,0,2,0,0,1,0,0,2,0,0,0,17
Adrián Rivera-reyes,,,,,,1,24,18,16,12,11,11,3,2,3,1,3,3,2,1,0,0,0,0,0,1,0,0,1,0,0,17
Katherine Gilmore Richardson,,,,,,,0,21,10,12,5,4,0,4,2,2,1,0,1,1,0,0,0,1,1,2,2,2,0,0,0,17
Eryn Santamoor,,,,,,,,2,19,15,10,8,5,5,2,0,1,2,0,1,2,0,1,2,0,0,0,0,0,0,0,17
Justin Diberardinis,,,,,,,,,0,15,10,5,6,0,4,1,4,3,0,0,0,1,0,1,0,0,0,0,1,0,0,17
Allan Domb,,,,,,,,,,1,9,3,1,2,3,1,3,0,1,2,2,0,1,1,1,0,1,0,0,0,0,17
Beth Finn,,,,,,,,,,,0,3,2,2,1,3,0,2,1,1,2,2,0,2,0,0,0,0,0,0,0,17
Deja Lynn Alvarez,,,,,,,,,,,,0,2,3,2,0,1,3,2,4,0,1,1,1,0,1,1,0,0,0,0,17
Sandra Dungee Glenn,,,,,,,,,,,,,0,0,0,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,17
Fernando Treviño,,,,,,,,,,,,,,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,17
Ethelind Baylor,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17
Fareed Abdullah,,,,,,,,,,,,,,,,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,17
Billy Thompson,,,,,,,,,,,,,,,,,0,1,1,1,0,0,1,1,1,0,1,0,0,0,0,17
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17
Asa Khalif,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,0,0,1,0,0,0,17
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,1,1,0,0,0,0,17
Vinny Black,,,,,,,,,,,,,,,,,,,,,0,0,2,0,0,0,0,0,0,0,0,17
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,17
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,17
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,17
Willie Floyd Singletary,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,17
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,17
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,17
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,17
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,17
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,17
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,17
Total,147,113,68,66,66,64,59,58,55,47,29,24,13,10,9,8,7,7,6,6,5,4,3,3,3,2,2,2,1,0,0,17
,District Council 5th District - Democrat,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
,Darrell L Clarke,Helen Gym,Justin Diberardinis,Erika Almirón,Deja Lynn Alvarez,Eryn Santamoor,Allan Domb,Adrián Rivera-reyes,Isaiah Thomas,Derek S Green,Katherine Gilmore Richardson,Beth Finn,Asa Khalif,Fernando Treviño,Ogbonna Paul Hagins,Fareed Abdullah,Ethelind Baylor,Willie Floyd Singletary,Sandra Dungee Glenn,Latrice Y Bryant,Billy Thompson,Hena Veit,Joseph A Diorio,Wayne Allen,Edwin Santana,Mark Ross,Vinny Black,Wayne Edmund Dorsey,Bobbie Curry,Devon Cade,Sherrie Cohen,20
Darrell L Clarke,7,74,36,37,29,20,23,25,23,24,23,21,13,9,10,9,6,8,6,6,4,5,4,4,1,1,1,1,0,0,0,20
Helen Gym,,3,39,39,22,27,25,23,22,22,24,15,9,9,9,4,8,5,5,5,3,3,2,2,1,1,1,1,0,0,0,20
Justin Diberardinis,,,0,22,8,14,16,10,14,12,6,8,3,2,0,1,4,0,2,3,1,0,0,0,0,0,0,1,0,0,0,20
Erika Almirón,,,,0,8,13,11,6,12,7,8,6,5,8,2,3,5,0,3,2,0,4,1,1,0,0,1,0,0,0,0,20
Deja Lynn Alvarez,,,,,0,3,2,18,4,5,7,5,5,6,9,3,1,6,1,2,3,1,2,1,0,0,0,0,0,0,0,20
Eryn Santamoor,,,,,,0,12,5,8,12,9,4,0,6,2,0,1,0,2,1,1,1,0,0,1,0,0,0,0,0,0,20
Allan Domb,,,,,,,0,2,5,9,7,5,2,4,0,2,1,1,3,0,0,0,1,2,0,0,0,0,0,0,0,20
Adrián Rivera-reyes,,,,,,,,0,5,3,6,4,3,3,7,2,1,4,0,1,2,0,2,0,1,0,0,0,0,0,0,20
Isaiah Thomas,,,,,,,,,0,11,8,4,2,1,1,4,5,0,1,0,0,1,2,1,0,0,0,0,0,0,0,20
Derek S Green,,,,,,,,,,0,11,6,1,1,0,1,0,0,3,0,1,0,0,1,0,1,0,0,0,0,0,20
Katherine Gilmore Richardson,,,,,,,,,,,1,4,1,3,2,0,0,0,1,0,0,2,1,1,0,0,0,0,0,0,0,20
Beth Finn,,,,,,,,,,,,1,2,0,1,1,1,1,2,3,4,2,1,2,0,1,0,0,0,0,0,20
Asa Khalif,,,,,,,,,,,,,0,2,0,6,1,1,1,2,0,2,0,1,0,0,1,0,0,0,0,20
Fernando Treviño,,,,,,,,,,,,,,0,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,20
Ogbonna Paul Hagins,,,,,,,,,,,,,,,1,0,0,4,1,1,2,0,0,0,0,0,0,0,0,0,0,20
Fareed Abdullah,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,20
Ethelind Baylor,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,20
Willie Floyd Singletary,,,,,,,,,,,,,,,,,,0,1,0,1,0,1,1,0,0,0,0,0,0,0,20
Sandra Dungee Glenn,,,,,,,,,,,,,,,,,,,0,1,0,0,0,1,0,0,0,0,0,0,0,20
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,1,0,0,0,20
Billy Thompson,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,0,0,0,0,0,20
Hena Veit,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,0,0,0,0,20
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,20
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,20
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,20
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,20
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,20
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,20
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,20
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20
Total,105,95,49,48,32,32,31,30,30,29,27,23,14,14,12,10,8,8,7,6,5,5,4,4,1,1,1,1,0,0,0,20
,District Council 5th District - Democrat,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23
,Darrell L Clarke,Helen Gym,Derek S Green,Isaiah Thomas,Eryn Santamoor,Justin Diberardinis,Erika Almirón,Allan Domb,Katherine Gilmore Richardson,Adrián Rivera-reyes,Beth Finn,Deja Lynn Alvarez,Ethelind Baylor,Fernando Treviño,Sandra Dungee Glenn,Asa Khalif,Latrice Y Bryant,Ogbonna Paul Hagins,Willie Floyd Singletary,Billy Thompson,Fareed Abdullah,Hena Veit,Mark Ross,Joseph A Diorio,Wayne Allen,Devon Cade,Edwin Santana,Vinny Black,Bobbie Curry,Sherrie Cohen,Wayne Edmund Dorsey,23
Darrell L Clarke,5,125,72,71,59,62,59,57,59,39,30,24,19,13,14,11,8,8,5,6,6,6,5,4,4,3,2,3,2,0,0,23
Helen Gym,,2,57,62,50,58,60,43,51,27,19,16,17,12,9,7,3,6,5,3,3,4,4,1,2,2,3,2,1,0,0,23
Derek S Green,,,0,51,33,24,13,37,34,11,9,8,9,0,3,4,1,3,1,4,0,1,2,3,1,1,1,0,2,0,0,23
Isaiah Thomas,,,,0,33,24,17,28,29,13,11,4,9,2,6,7,1,2,0,1,3,0,2,0,1,1,1,1,1,0,0,23
Eryn Santamoor,,,,,2,28,25,28,40,11,13,3,3,8,4,2,3,2,1,1,0,3,2,0,0,0,0,1,0,0,0,23
Justin Diberardinis,,,,,,0,39,22,11,20,5,2,15,5,2,3,3,3,0,0,2,2,1,0,0,0,0,0,0,0,0,23
Erika Almirón,,,,,,,0,7,22,20,9,12,12,13,3,1,5,1,2,0,1,2,2,0,1,0,1,0,0,0,0,23
Allan Domb,,,,,,,,2,20,8,5,3,1,5,0,7,1,3,1,3,3,1,0,1,2,1,1,2,1,0,0,23
Katherine Gilmore Richardson,,,,,,,,,3,7,12,6,4,10,6,1,1,2,0,0,2,3,2,1,1,0,0,0,0,0,0,23
Adrián Rivera-reyes,,,,,,,,,,0,8,13,4,3,6,4,1,1,2,0,2,1,0,0,0,0,0,0,0,0,0,23
Beth Finn,,,,,,,,,,,0,9,0,2,8,1,1,1,1,1,1,2,0,0,0,1,0,2,0,0,0,23
Deja Lynn Alvarez,,,,,,,,,,,,0,1,2,2,0,1,1,4,1,2,1,0,1,3,0,1,1,0,0,0,23
Ethelind Baylor,,,,,,,,,,,,,0,0,3,1,3,1,1,0,0,0,1,0,1,0,0,0,0,0,0,23
Fernando Treviño,,,,,,,,,,,,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23
Sandra Dungee Glenn,,,,,,,,,,,,,,,0,1,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,23
Asa Khalif,,,,,,,,,,,,,,,,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,23
Latrice Y Bryant,,,,,,,,,,,,,,,,,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,23
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,0,0,0,0,0,0,0,23
Willie Floyd Singletary,,,,,,,,,,,,,,,,,,,0,1,0,0,1,0,1,0,1,0,0,0,0,23
Billy Thompson,,,,,,,,,,,,,,,,,,,,0,0,1,1,2,2,0,1,0,1,0,0,23
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,23
Hena Veit,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,0,0,0,0,23
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,1,1,0,0,23
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,1,0,0,23
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,23
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,0,0,23
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,23
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,23
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,23
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,23
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,23
Total,188,154,84,82,80,77,74,73,71,44,33,27,22,16,15,11,9,9,7,6,6,6,6,4,4,3,3,3,2,0,0,23
,District Council 5th District - Democrat,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32
,Darrell L Clarke,Helen Gym,Adrián Rivera-reyes,Erika Almirón,Eryn Santamoor,Isaiah Thomas,Derek S Green,Katherine Gilmore Richardson,Justin Diberardinis,Allan Domb,Deja Lynn Alvarez,Beth Finn,Sandra Dungee Glenn,Ethelind Baylor,Fernando Treviño,Asa Khalif,Fareed Abdullah,Latrice Y Bryant,Ogbonna Paul Hagins,Willie Floyd Singletary,Edwin Santana,Billy Thompson,Hena Veit,Joseph A Diorio,Wayne Allen,Bobbie Curry,Mark Ross,Devon Cade,Vinny Black,Sherrie Cohen,Wayne Edmund Dorsey,32
Darrell L Clarke,5,67,49,46,48,39,38,36,22,27,30,17,12,11,13,8,10,7,6,6,5,5,5,4,1,2,2,1,1,0,0,32
Helen Gym,,2,33,32,34,27,19,25,30,16,23,16,5,11,7,6,2,5,5,4,5,4,4,2,1,0,1,1,1,0,0,32
Adrián Rivera-reyes,,,1,26,17,24,19,22,12,12,23,8,4,4,3,1,2,4,5,6,2,2,2,2,0,2,1,0,1,0,0,32
Erika Almirón,,,,1,17,30,23,29,14,6,8,5,7,7,4,2,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,32
Eryn Santamoor,,,,,0,11,14,18,19,24,11,4,6,4,10,3,3,4,1,2,0,1,2,1,2,1,0,0,0,0,0,32
Isaiah Thomas,,,,,,0,26,23,12,8,4,4,4,5,3,4,3,1,2,0,1,1,0,0,0,0,0,0,0,0,0,32
Derek S Green,,,,,,,0,19,11,10,6,6,4,1,2,3,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,32
Katherine Gilmore Richardson,,,,,,,,0,4,5,2,4,4,2,4,2,1,4,1,0,1,2,2,0,1,1,1,0,0,0,0,32
Justin Diberardinis,,,,,,,,,0,13,9,2,1,8,0,3,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,32
Allan Domb,,,,,,,,,,2,8,1,1,0,4,4,2,0,1,0,1,3,1,1,1,1,1,0,0,0,0,32
Deja Lynn Alvarez,,,,,,,,,,,0,5,2,4,4,1,3,1,5,5,4,1,1,2,0,0,0,0,1,0,0,32
Beth Finn,,,,,,,,,,,,0,4,0,3,2,1,1,0,1,3,0,2,0,1,0,0,0,0,0,0,32
Sandra Dungee Glenn,,,,,,,,,,,,,0,1,1,3,4,3,0,2,2,0,1,0,0,0,0,0,0,0,0,32
Ethelind Baylor,,,,,,,,,,,,,,0,2,1,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,32
Fernando Treviño,,,,,,,,,,,,,,,0,0,2,1,1,1,0,1,0,1,0,0,0,0,0,0,0,32
Asa Khalif,,,,,,,,,,,,,,,,0,4,1,1,0,0,1,0,0,1,0,0,0,0,0,0,32
Fareed Abdullah,,,,,,,,,,,,,,,,,0,0,2,1,0,0,1,1,1,0,0,1,0,0,0,32
Latrice Y Bryant,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,0,0,1,0,0,0,0,0,32
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,32
Willie Floyd Singletary,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,32
Edwin Santana,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,32
Billy Thompson,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,2,0,0,0,0,32
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,1,0,0,0,32
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,32
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,32
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,32
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,32
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,32
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,32
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,32
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,32
Total,121,90,67,59,59,51,47,46,42,37,37,20,15,14,14,11,11,8,7,7,6,5,5,4,3,2,2,1,1,0,0,32
