col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,division
,District Council 8th District - Democrat,,City Commissioners - Democrat,,,,,,,,,,,,,All
,Cindy Bass,Tonya Bah,Omar Sabir,Lisa Deeley,Kahlil Williams,Marwan Kreidie,Annette Thompson,Dennis Lee,Carla Cain,Jen Devor,Lewis Harris Jr,Robin Trent,Luigi Borda,Warren Bloom,Moira Bohannon,All
Cindy Bass,206,0,"1,316",784,513,261,204,132,95,63,53,43,35,37,18,All
Tonya Bah,,1,10,11,5,7,1,2,0,1,0,1,0,0,0,All
Omar Sabir,,,106,590,234,83,66,50,26,4,17,13,8,6,6,All
Lisa Deeley,,,,40,28,52,43,14,14,0,3,7,4,3,5,All
Kahlil Williams,,,,,32,59,51,53,14,76,19,8,6,11,1,All
Marwan Kreidie,,,,,,27,8,10,8,1,0,2,5,0,0,All
Annette Thompson,,,,,,,6,6,10,2,4,6,4,4,2,All
Dennis Lee,,,,,,,,9,13,0,3,1,6,1,3,All
Carla Cain,,,,,,,,,8,0,2,3,5,4,1,All
Jen Devor,,,,,,,,,,1,2,4,2,0,0,All
Lewis Harris Jr,,,,,,,,,,,5,1,1,2,0,All
Robin Trent,,,,,,,,,,,,2,1,1,3,All
Luigi Borda,,,,,,,,,,,,,4,2,0,All
Warren Bloom,,,,,,,,,,,,,,1,0,All
Moira Bohannon,,,,,,,,,,,,,,,3,All
Total,"2,361",23,"1,596",939,680,342,231,184,115,96,64,55,51,42,25,All
,District Council 8th District - Democrat,,City Commissioners - Democrat,,,,,,,,,,,,,1
,Cindy Bass,Tonya Bah,Omar Sabir,Kahlil Williams,Lisa Deeley,Marwan Kreidie,Jen Devor,Annette Thompson,Dennis Lee,Carla Cain,Lewis Harris Jr,Moira Bohannon,Robin Trent,Warren Bloom,Luigi Borda,1
Cindy Bass,11,0,71,52,30,14,10,10,5,5,3,2,3,1,0,1
Tonya Bah,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
Omar Sabir,,,6,27,19,6,1,2,1,2,1,1,2,0,0,1
Kahlil Williams,,,,2,0,0,12,4,2,1,2,0,1,0,0,1
Lisa Deeley,,,,,2,2,0,4,1,1,0,1,0,1,0,1
Marwan Kreidie,,,,,,1,0,0,2,0,0,0,0,0,0,1
Jen Devor,,,,,,,0,0,0,0,0,0,0,0,0,1
Annette Thompson,,,,,,,,0,0,0,0,1,0,0,0,1
Dennis Lee,,,,,,,,,1,0,0,0,0,0,0,1
Carla Cain,,,,,,,,,,0,0,0,0,0,0,1
