col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,division
,District Council 1st District - Democrat,,City Commissioners - Democrat,,,,,,,,,,,,,All
,Mark F Squilla,Lou Lanni,Kahlil Williams,Jen Devor,Lisa Deeley,Omar Sabir,Luigi Borda,Marwan Kreidie,Annette Thompson,Carla Cain,Moira Bohannon,Robin Trent,Dennis Lee,Warren Bloom,Lewis Harris Jr,All
Mark F Squilla,283,0,"1,318","1,315",470,305,297,198,86,98,87,49,27,25,21,All
Lou Lanni,,58,139,140,139,98,80,87,56,40,25,18,25,12,7,All
Kahlil Williams,,,19,"1,182",53,50,49,53,10,16,21,16,5,1,9,All
Jen Devor,,,,14,41,12,80,44,13,25,23,8,3,8,4,All
Lisa Deeley,,,,,9,196,86,43,63,18,6,3,13,3,1,All
Omar Sabir,,,,,,9,20,30,9,14,9,7,10,5,3,All
Luigi Borda,,,,,,,20,22,8,16,4,3,6,7,0,All
Marwan Kreidie,,,,,,,,7,6,12,17,13,3,1,0,All
Annette Thompson,,,,,,,,,0,15,6,3,2,5,1,All
Carla Cain,,,,,,,,,,2,11,7,4,2,1,All
Moira Bohannon,,,,,,,,,,,1,5,4,1,2,All
Robin Trent,,,,,,,,,,,,1,1,0,3,All
Dennis Lee,,,,,,,,,,,,,0,1,2,All
Warren Bloom,,,,,,,,,,,,,,1,1,All
Lewis Harris Jr,,,,,,,,,,,,,,,2,All
Total,"2,606",550,"1,539","1,527",645,435,417,303,146,145,117,71,59,38,31,All
,District Council 1st District - Democrat,,City Commissioners - Democrat,,,,,,,,,,,,,1
,Mark F Squilla,Lou Lanni,Kahlil Williams,Jen Devor,Lisa Deeley,Luigi Borda,Omar Sabir,Marwan Kreidie,Annette Thompson,Carla Cain,Moira Bohannon,Lewis Harris Jr,Robin Trent,Warren Bloom,Dennis Lee,1
Mark F Squilla,11,0,79,80,13,13,14,12,5,3,4,0,1,2,0,1
Lou Lanni,,2,8,4,7,5,4,4,4,3,0,2,1,0,0,1
Kahlil Williams,,,0,75,4,3,2,2,1,0,1,0,0,0,0,1
Jen Devor,,,,1,0,4,0,4,1,0,0,1,0,0,0,1
Lisa Deeley,,,,,0,1,7,3,3,1,0,0,0,0,0,1
Luigi Borda,,,,,,1,2,1,1,2,1,0,0,0,0,1
Omar Sabir,,,,,,,0,0,1,0,0,0,0,1,0,1
Marwan Kreidie,,,,,,,,0,0,0,0,0,1,0,0,1
Annette Thompson,,,,,,,,,0,2,0,0,0,0,0,1
Carla Cain,,,,,,,,,,1,1,0,0,0,0,1
Moira Bohannon,,,,,,,,,,,0,0,0,1,0,1
Lewis Harris Jr,,,,,,,,,,,,0,1,0,0,1
Robin Trent,,,,,,,,,,,,,0,0,0,1
Warren Bloom,,,,,,,,,,,,,,0,0,1
Dennis Lee,,,,,,,,,,,,,,,0,1
Total,131,26,91,89,20,19,18,16,9,7,4,2,2,2,0,1
,District Council 1st District - Democrat,,City Commissioners - Democrat,,,,,,,,,,,,,2
,Mark F Squilla,Lou Lanni,Kahlil Williams,Jen Devor,Lisa Deeley,Luigi Borda,Omar Sabir,Marwan Kreidie,Moira Bohannon,Annette Thompson,Carla Cain,Dennis Lee,Robin Trent,Lewis Harris Jr,Warren Bloom,2
Mark F Squilla,15,0,110,104,18,17,13,4,4,4,2,2,0,0,0,2
Lou Lanni,,1,4,6,3,5,2,6,2,1,1,0,1,0,0,2
Kahlil Williams,,,0,96,2,3,4,2,3,2,0,0,0,0,0,2
Jen Devor,,,,0,1,8,1,1,1,2,0,0,0,0,0,2
Lisa Deeley,,,,,1,4,6,3,0,0,0,1,0,0,0,2
Luigi Borda,,,,,,1,0,0,0,1,0,0,0,0,0,2
Omar Sabir,,,,,,,0,0,1,0,1,0,1,0,0,2
Marwan Kreidie,,,,,,,,0,0,0,0,0,0,0,0,2
Moira Bohannon,,,,,,,,,0,0,1,0,0,0,0,2
Annette Thompson,,,,,,,,,,0,0,0,0,0,0,2
Carla Cain,,,,,,,,,,,0,1,0,0,0,2
Dennis Lee,,,,,,,,,,,,0,0,0,0,2
Robin Trent,,,,,,,,,,,,,0,0,0,2
Lewis Harris Jr,,,,,,,,,,,,,,0,0,2
Warren Bloom,,,,,,,,,,,,,,,0,2
Total,163,20,117,113,23,23,15,11,6,5,3,2,1,0,0,2
,District Council 1st District - Democrat,,City Commissioners - Democrat,,,,,,,,,,,,,3
,Mark F Squilla,Lou Lanni,Jen Devor,Kahlil Williams,Lisa Deeley,Luigi Borda,Omar Sabir,Marwan Kreidie,Carla Cain,Annette Thompson,Moira Bohannon,Robin Trent,Dennis Lee,Lewis Harris Jr,Warren Bloom,3
Mark F Squilla,21,0,95,89,22,21,15,10,7,4,3,3,2,0,1,3
Lou Lanni,,3,9,4,10,8,4,3,1,1,2,1,1,0,0,3
Jen Devor,,,0,81,6,4,0,4,3,1,2,1,0,0,0,3
Kahlil Williams,,,,2,3,6,1,4,1,0,1,0,1,1,0,3
Lisa Deeley,,,,,0,1,11,1,0,3,0,1,2,0,0,3
Luigi Borda,,,,,,2,2,1,0,0,0,0,0,0,1,3
Omar Sabir,,,,,,,1,1,1,0,0,0,0,0,0,3
Marwan Kreidie,,,,,,,,1,1,0,1,0,0,0,0,3
Carla Cain,,,,,,,,,0,0,1,1,0,0,0,3
Annette Thompson,,,,,,,,,,0,0,1,0,0,0,3
Moira Bohannon,,,,,,,,,,,0,0,0,0,0,3
Robin Trent,,,,,,,,,,,,0,0,0,0,3
Dennis Lee,,,,,,,,,,,,,0,0,0,3
Lewis Harris Jr,,,,,,,,,,,,,,0,0,3
Warren Bloom,,,,,,,,,,,,,,,0,3
Total,169,30,109,103,34,32,21,14,8,5,5,4,3,1,1,3
,District Council 1st District - Democrat,,City Commissioners - Democrat,,,,,,,,,,,,,4
,Mark F Squilla,Lou Lanni,Kahlil Williams,Jen Devor,Luigi Borda,Lisa Deeley,Marwan Kreidie,Omar Sabir,Annette Thompson,Carla Cain,Robin Trent,Dennis Lee,Warren Bloom,Moira Bohannon,Lewis Harris Jr,4
Mark F Squilla,12,0,73,58,16,19,14,12,5,7,2,2,3,2,0,4
Lou Lanni,,2,4,2,6,4,4,2,5,2,1,0,0,0,0,4
Kahlil Williams,,,2,52,6,3,5,1,2,4,0,1,0,0,0,4
Jen Devor,,,,0,1,0,4,0,0,1,1,0,0,1,0,4
Luigi Borda,,,,,1,1,5,2,1,0,1,0,1,0,0,4
Lisa Deeley,,,,,,0,2,7,3,2,0,0,0,0,0,4
Marwan Kreidie,,,,,,,1,0,1,0,1,0,0,1,0,4
Omar Sabir,,,,,,,,0,0,1,1,2,0,0,0,4
Annette Thompson,,,,,,,,,0,1,0,0,2,0,0,4
Carla Cain,,,,,,,,,,0,0,0,0,0,0,4
Robin Trent,,,,,,,,,,,0,0,0,0,0,4
Dennis Lee,,,,,,,,,,,,0,0,0,0,4
Warren Bloom,,,,,,,,,,,,,0,0,0,4
Moira Bohannon,,,,,,,,,,,,,,0,0,4
Lewis Harris Jr,,,,,,,,,,,,,,,0,4
Total,125,18,79,61,24,23,20,15,10,9,4,3,3,2,0,4
