col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,division
Willie Floyd Singletary,,,,,,,,,,,14,23,37,131,18,26,9,8,15,22,18,12,9,6,14,8,10,6,8,0,176,86,109,11,All
Sandra Dungee Glenn,,,,,,,,,,,,1,38,11,40,45,30,32,9,10,8,16,14,12,9,5,2,9,5,0,132,122,93,16,All
Fareed Abdullah,,,,,,,,,,,,,3,13,70,42,13,20,14,12,20,13,10,13,8,15,7,9,7,0,103,98,83,8,All
Ogbonna Paul Hagins,,,,,,,,,,,,,,2,17,14,9,2,11,17,9,12,18,6,9,5,3,4,5,0,147,39,79,9,All
Asa Khalif,,,,,,,,,,,,,,,0,23,20,14,14,14,21,6,9,14,7,2,3,5,4,0,77,78,66,10,All
Latrice Y Bryant,,,,,,,,,,,,,,,,3,25,15,13,18,20,11,10,9,12,8,14,10,11,0,78,61,62,14,All
Beth Finn,,,,,,,,,,,,,,,,,2,17,16,7,8,10,19,8,8,3,5,4,9,0,67,42,55,20,All
Ethelind Baylor,,,,,,,,,,,,,,,,,,1,5,7,6,0,5,5,3,5,2,1,0,0,92,47,42,5,All
Fernando Treviño,,,,,,,,,,,,,,,,,,,0,14,5,20,15,14,6,8,8,2,4,0,54,26,74,9,All
Billy Thompson,,,,,,,,,,,,,,,,,,,,3,17,15,14,9,12,4,18,12,8,0,46,70,24,13,All
Wayne Allen,,,,,,,,,,,,,,,,,,,,,11,13,6,6,8,7,9,7,6,0,47,47,26,13,All
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,,1,13,9,12,7,5,5,4,0,36,25,22,11,All
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,0,2,1,3,4,2,4,0,32,21,27,11,All
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,0,6,2,3,1,2,0,24,28,29,4,All
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,0,6,3,3,6,0,28,19,21,6,All
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,4,3,0,16,21,15,10,All
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,4,0,18,11,16,10,All
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,16,14,14,3,All
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,15,15,13,6,All
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,All
Rochelle Bilal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,0,0,0,All
Jewell Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,0,0,All
Malika Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,0,All
Larry King Sr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,All
Total,"2,241","1,423","1,234","1,181",854,738,674,663,498,446,410,382,306,287,236,227,199,198,175,162,159,99,95,89,76,65,57,52,50,0,"1,259","1,020",818,124,All
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sheriff - Democrat,,,,1
,Helen Gym,Isaiah Thomas,Derek S Green,Allan Domb,Adrián Rivera-reyes,Katherine Gilmore Richardson,Willie Floyd Singletary,Erika Almirón,Deja Lynn Alvarez,Eryn Santamoor,Latrice Y Bryant,Ogbonna Paul Hagins,Sandra Dungee Glenn,Fareed Abdullah,Justin Diberardinis,Beth Finn,Ethelind Baylor,Bobbie Curry,Fernando Treviño,Joseph A Diorio,Wayne Allen,Hena Veit,Billy Thompson,Mark Ross,Asa Khalif,Edwin Santana,Devon Cade,Sherrie Cohen,Vinny Black,Wayne Edmund Dorsey,Jewell Williams,Rochelle Bilal,Malika Rahman,Larry King Sr,1
Helen Gym,1,27,22,21,12,16,6,9,3,5,3,7,4,2,6,1,4,1,0,0,2,1,1,0,1,0,0,0,0,0,23,14,11,0,1
Isaiah Thomas,,0,23,19,5,17,3,7,1,2,2,0,5,3,5,1,4,0,2,1,0,0,1,1,0,0,0,0,0,0,21,7,6,0,1
Derek S Green,,,0,17,4,16,2,7,0,2,2,1,3,4,4,0,3,1,0,0,1,0,1,0,1,0,0,0,0,0,20,3,6,0,1
Allan Domb,,,,0,1,13,2,5,0,4,3,0,2,1,1,1,4,0,0,0,1,0,1,1,0,0,0,0,0,0,17,6,4,0,1
Adrián Rivera-reyes,,,,,0,3,7,4,3,2,3,6,1,1,2,2,0,3,1,2,1,2,1,1,0,0,0,0,0,0,3,10,8,2,1
Katherine Gilmore Richardson,,,,,,0,0,2,0,0,2,0,1,1,5,3,1,2,1,1,1,0,0,0,0,0,0,0,0,0,12,6,0,1,1
Willie Floyd Singletary,,,,,,,0,0,7,2,0,5,1,1,0,1,0,0,1,0,1,1,0,2,0,0,0,0,0,0,3,8,7,0,1
Erika Almirón,,,,,,,,0,0,1,6,0,3,2,2,2,1,0,0,0,0,1,2,0,0,0,0,0,0,0,7,3,5,0,1
Deja Lynn Alvarez,,,,,,,,,0,1,0,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,5,7,0,1
Eryn Santamoor,,,,,,,,,,0,1,2,1,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,4,1,4,0,1
Latrice Y Bryant,,,,,,,,,,,0,0,1,2,0,2,0,0,1,1,0,2,0,0,0,0,0,0,0,0,3,4,1,0,1
Ogbonna Paul Hagins,,,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,4,4,0,1
Sandra Dungee Glenn,,,,,,,,,,,,,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4,3,2,0,1
Fareed Abdullah,,,,,,,,,,,,,,1,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,1,4,2,0,1
Justin Diberardinis,,,,,,,,,,,,,,,0,0,0,1,2,1,1,0,0,0,0,1,0,0,0,0,2,2,2,0,1
Beth Finn,,,,,,,,,,,,,,,,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1
Ethelind Baylor,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,1
Bobbie Curry,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
Fernando Treviño,,,,,,,,,,,,,,,,,,,0,2,0,0,0,0,0,1,0,0,0,0,0,3,1,0,1
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1
Wayne Allen,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1
Hena Veit,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2,1,0,0,1
Billy Thompson,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,1,0,1
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2,0,1
Asa Khalif,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,1
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,1
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1
Jewell Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,1
Rochelle Bilal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,1
Malika Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
Larry King Sr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,51,36,33,29,23,22,18,16,13,9,9,9,9,8,8,6,5,4,4,4,4,3,2,2,1,1,0,0,0,0,41,31,27,2,1
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sheriff - Democrat,,,,2
,Helen Gym,Isaiah Thomas,Allan Domb,Derek S Green,Katherine Gilmore Richardson,Adrián Rivera-reyes,Deja Lynn Alvarez,Justin Diberardinis,Sandra Dungee Glenn,Willie Floyd Singletary,Eryn Santamoor,Latrice Y Bryant,Ogbonna Paul Hagins,Erika Almirón,Fareed Abdullah,Asa Khalif,Billy Thompson,Ethelind Baylor,Joseph A Diorio,Wayne Allen,Vinny Black,Bobbie Curry,Devon Cade,Hena Veit,Fernando Treviño,Edwin Santana,Wayne Edmund Dorsey,Beth Finn,Mark Ross,Sherrie Cohen,Jewell Williams,Rochelle Bilal,Malika Rahman,Larry King Sr,2
Helen Gym,2,42,36,34,19,16,10,12,7,6,5,5,7,6,4,5,2,4,4,4,1,0,2,2,1,2,1,0,0,0,33,24,14,2,2
Isaiah Thomas,,1,37,35,30,4,3,10,10,5,4,8,2,9,9,7,3,7,4,5,0,2,2,2,1,2,0,1,0,0,34,15,13,2,2
Allan Domb,,,1,31,22,5,3,7,7,3,6,4,0,2,2,2,3,2,2,3,2,1,2,1,0,2,0,0,0,0,31,8,7,3,2
Derek S Green,,,,0,22,5,4,11,7,0,5,4,1,3,3,5,2,5,0,1,2,0,0,0,1,1,0,0,0,0,24,10,8,3,2
Katherine Gilmore Richardson,,,,,1,2,5,5,8,2,1,7,1,4,4,3,1,1,1,1,0,2,1,0,1,0,0,1,0,0,21,8,7,1,2
Adrián Rivera-reyes,,,,,,1,7,3,0,6,1,1,6,1,1,1,2,1,1,0,2,0,1,1,0,0,0,0,0,0,6,10,4,0,2
Deja Lynn Alvarez,,,,,,,1,2,2,6,2,2,5,1,1,1,0,1,1,1,3,1,1,1,0,0,0,0,0,0,2,10,8,0,2
Justin Diberardinis,,,,,,,,0,1,2,3,2,1,3,0,0,0,3,0,1,0,2,0,1,2,0,0,0,0,0,11,4,1,1,2
Sandra Dungee Glenn,,,,,,,,,0,1,2,6,0,3,3,0,1,1,2,0,1,0,0,1,1,0,1,1,0,0,4,8,4,1,2
Willie Floyd Singletary,,,,,,,,,,0,1,1,8,1,0,1,3,1,0,1,0,2,0,0,0,0,0,0,0,0,3,9,3,0,2
Eryn Santamoor,,,,,,,,,,,0,1,1,1,0,1,1,0,1,1,1,2,0,1,1,1,0,0,0,0,4,6,1,0,2
Latrice Y Bryant,,,,,,,,,,,,0,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,6,4,0,2
Ogbonna Paul Hagins,,,,,,,,,,,,,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,7,4,0,2
Erika Almirón,,,,,,,,,,,,,,0,2,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,3,5,3,0,2
Fareed Abdullah,,,,,,,,,,,,,,,0,4,0,2,1,0,1,0,1,0,0,0,0,0,0,0,2,2,7,0,2
Asa Khalif,,,,,,,,,,,,,,,,0,1,1,1,2,1,0,0,0,0,0,0,0,0,0,3,2,5,0,2
Billy Thompson,,,,,,,,,,,,,,,,,0,0,3,0,1,1,0,1,1,0,1,0,0,0,5,3,0,0,2
Ethelind Baylor,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1,2
Joseph A Diorio,,,,,,,,,,,,,,,,,,,0,1,1,1,2,1,1,0,1,0,0,0,4,2,1,0,2
Wayne Allen,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,2,3,1,0,2
Vinny Black,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,1,2,2,0,2
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,3,1,0,0,2
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,2,0,1,0,2
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,2,2,0,0,2
Fernando Treviño,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,2,1,0,0,2
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,0,0,0,2
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,1,2
Beth Finn,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,2
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,2
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2
Jewell Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,2
Rochelle Bilal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,2
Malika Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,2
Larry King Sr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2
Total,79,69,54,48,40,22,22,20,17,15,12,12,12,11,11,10,8,8,8,8,5,4,4,4,3,2,2,1,0,0,53,48,28,5,2
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sheriff - Democrat,,,,3
,Helen Gym,Allan Domb,Derek S Green,Isaiah Thomas,Katherine Gilmore Richardson,Deja Lynn Alvarez,Ogbonna Paul Hagins,Adrián Rivera-reyes,Willie Floyd Singletary,Erika Almirón,Sandra Dungee Glenn,Eryn Santamoor,Fareed Abdullah,Asa Khalif,Billy Thompson,Joseph A Diorio,Justin Diberardinis,Bobbie Curry,Fernando Treviño,Hena Veit,Wayne Allen,Wayne Edmund Dorsey,Edwin Santana,Devon Cade,Latrice Y Bryant,Vinny Black,Beth Finn,Ethelind Baylor,Mark Ross,Sherrie Cohen,Jewell Williams,Rochelle Bilal,Malika Rahman,Larry King Sr,3
Helen Gym,3,27,25,21,20,10,6,8,8,4,4,6,2,1,4,1,2,2,1,2,1,1,0,1,0,0,1,0,0,0,19,15,4,2,3
Allan Domb,,2,28,22,18,2,4,3,2,3,2,5,4,2,3,3,3,2,1,1,1,2,0,1,0,2,0,0,0,0,20,9,4,3,3
Derek S Green,,,0,23,18,1,1,2,1,2,2,4,6,2,3,1,3,1,0,2,2,1,0,0,0,1,0,0,1,0,19,8,2,2,3
Isaiah Thomas,,,,0,15,1,2,1,1,7,1,1,4,2,0,0,2,1,1,0,1,1,0,0,0,2,0,0,0,0,20,5,1,1,3
Katherine Gilmore Richardson,,,,,0,0,1,0,0,3,3,2,0,2,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,14,3,2,2,3
Deja Lynn Alvarez,,,,,,2,6,8,7,3,1,1,1,2,3,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,2,8,5,1,3
Ogbonna Paul Hagins,,,,,,,0,6,6,2,0,1,0,1,0,3,1,0,1,2,0,1,1,0,1,1,1,0,0,0,0,6,6,3,3
Adrián Rivera-reyes,,,,,,,,0,8,2,0,1,2,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,7,2,3
Willie Floyd Singletary,,,,,,,,,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,5,6,1,3
Erika Almirón,,,,,,,,,,1,1,0,1,3,2,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,4,2,3,1,3
Sandra Dungee Glenn,,,,,,,,,,,0,2,1,1,1,1,1,3,1,0,1,0,1,0,1,0,0,1,0,0,1,5,1,2,3
Eryn Santamoor,,,,,,,,,,,,0,1,0,0,1,0,2,1,1,1,1,0,1,0,0,0,0,0,0,1,4,1,2,3
Fareed Abdullah,,,,,,,,,,,,,0,2,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,4,1,1,3
Asa Khalif,,,,,,,,,,,,,,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,3,3,1,3
Billy Thompson,,,,,,,,,,,,,,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,3,2,2,0,3
Joseph A Diorio,,,,,,,,,,,,,,,,0,2,0,2,1,0,1,1,0,0,0,0,0,0,0,0,2,1,2,3
Justin Diberardinis,,,,,,,,,,,,,,,,,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,3,0,0,3
Bobbie Curry,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,1,3
Fernando Treviño,,,,,,,,,,,,,,,,,,,0,1,1,0,1,1,0,0,0,0,0,0,0,3,0,1,3
Hena Veit,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,1,0,1,0,1,2,0,1,3
Wayne Allen,,,,,,,,,,,,,,,,,,,,,0,1,0,2,0,0,0,0,1,0,1,3,0,0,3
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,0,0,0,0,0,3,1,0,3
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,1,2,0,3
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,2,0,0,3
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,1,3
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,1,3
Beth Finn,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,3
Ethelind Baylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,3
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,3
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3
Jewell Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,3
Rochelle Bilal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,3
Malika Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3
Larry King Sr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,49,42,35,31,24,18,15,14,14,11,9,8,8,7,7,5,5,4,4,4,4,4,3,2,2,2,1,1,1,0,31,28,17,7,3
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sheriff - Democrat,,,,4
,Helen Gym,Derek S Green,Allan Domb,Isaiah Thomas,Katherine Gilmore Richardson,Eryn Santamoor,Adrián Rivera-reyes,Justin Diberardinis,Sandra Dungee Glenn,Erika Almirón,Fareed Abdullah,Deja Lynn Alvarez,Willie Floyd Singletary,Asa Khalif,Ogbonna Paul Hagins,Latrice Y Bryant,Devon Cade,Ethelind Baylor,Vinny Black,Beth Finn,Billy Thompson,Fernando Treviño,Joseph A Diorio,Bobbie Curry,Edwin Santana,Wayne Allen,Wayne Edmund Dorsey,Hena Veit,Mark Ross,Sherrie Cohen,Rochelle Bilal,Jewell Williams,Malika Rahman,Larry King Sr,4
Helen Gym,3,68,55,49,38,36,20,28,20,26,12,12,9,9,8,2,2,3,1,3,3,3,5,0,1,2,2,1,1,0,67,42,18,1,4
Derek S Green,,0,55,46,36,24,8,17,21,23,12,5,6,7,1,2,2,6,2,2,3,4,1,0,2,0,0,0,0,0,38,40,13,1,4
Allan Domb,,,1,42,38,20,13,11,17,3,9,5,6,7,4,3,5,5,3,1,4,3,2,2,2,1,0,0,1,0,26,46,9,1,4
Isaiah Thomas,,,,1,28,8,11,6,14,9,10,4,7,10,3,5,2,6,2,2,0,2,2,0,0,3,3,2,1,0,23,36,12,1,4
Katherine Gilmore Richardson,,,,,0,13,6,8,15,3,5,4,3,6,3,0,2,6,1,3,4,2,2,2,2,0,0,0,0,0,19,30,6,0,4
Eryn Santamoor,,,,,,0,5,19,2,19,5,2,2,1,2,1,3,3,3,0,1,2,1,1,1,1,1,1,1,0,30,7,6,0,4
Adrián Rivera-reyes,,,,,,,2,2,0,4,6,9,9,4,6,4,4,0,2,1,1,1,2,1,1,3,1,0,1,0,19,10,9,3,4
Justin Diberardinis,,,,,,,,2,3,11,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,5,3,1,4
Sandra Dungee Glenn,,,,,,,,,1,2,3,3,2,2,3,2,1,4,1,1,1,0,2,0,1,0,0,1,0,0,9,20,5,0,4
Erika Almirón,,,,,,,,,,0,6,1,1,3,1,1,2,1,0,3,1,1,1,1,2,0,1,2,0,0,27,3,5,0,4
Fareed Abdullah,,,,,,,,,,,0,4,3,5,1,3,1,1,1,1,1,0,1,0,2,2,1,0,1,0,6,11,7,1,4
Deja Lynn Alvarez,,,,,,,,,,,,1,8,1,6,0,1,0,2,0,3,2,1,2,1,0,0,0,0,0,11,6,7,0,4
Willie Floyd Singletary,,,,,,,,,,,,,1,5,5,3,0,0,2,2,0,1,0,1,1,1,1,0,0,0,14,5,5,0,4
Asa Khalif,,,,,,,,,,,,,,0,1,3,1,0,1,1,0,1,1,1,0,2,0,1,0,0,6,9,3,1,4
Ogbonna Paul Hagins,,,,,,,,,,,,,,,0,3,1,0,0,0,1,1,2,0,0,0,0,1,0,0,8,6,1,0,4
Latrice Y Bryant,,,,,,,,,,,,,,,,0,1,0,2,0,0,1,1,1,0,2,1,0,0,0,5,3,2,1,4
Devon Cade,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,4,2,0,4
Ethelind Baylor,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,0,4
Vinny Black,,,,,,,,,,,,,,,,,,,0,2,1,1,0,3,1,0,1,0,1,0,4,1,3,1,4
Beth Finn,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,0,0,0,0,0,0,4,1,1,1,4
Billy Thompson,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,0,0,0,3,3,1,0,4
Fernando Treviño,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,4,2,1,0,4
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,1,0,0,1,2,3,0,4
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,0,0,1,1,3,0,4
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,1,3,0,4
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,1,1,1,1,4
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,3,0,4
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,1,0,4
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,0,4
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,4
Rochelle Bilal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,4
Jewell Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,4
Malika Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,4
Larry King Sr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,138,99,90,81,62,47,44,37,37,36,26,25,25,20,15,11,9,9,9,7,7,7,7,5,5,5,4,3,2,0,99,79,37,5,4
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sheriff - Democrat,,,,5
,Helen Gym,Allan Domb,Isaiah Thomas,Derek S Green,Adrián Rivera-reyes,Katherine Gilmore Richardson,Willie Floyd Singletary,Deja Lynn Alvarez,Sandra Dungee Glenn,Ogbonna Paul Hagins,Fareed Abdullah,Wayne Allen,Billy Thompson,Latrice Y Bryant,Beth Finn,Erika Almirón,Joseph A Diorio,Asa Khalif,Fernando Treviño,Justin Diberardinis,Eryn Santamoor,Ethelind Baylor,Bobbie Curry,Hena Veit,Mark Ross,Devon Cade,Edwin Santana,Vinny Black,Wayne Edmund Dorsey,Sherrie Cohen,Rochelle Bilal,Jewell Williams,Malika Rahman,Larry King Sr,5
Helen Gym,3,36,28,36,17,24,16,16,14,12,8,6,5,5,6,5,2,3,4,6,5,4,1,3,1,2,0,0,0,0,37,19,15,4,5
Allan Domb,,1,35,34,6,21,3,5,9,3,9,5,4,3,6,2,4,2,3,2,6,2,1,2,1,3,1,0,0,0,13,22,12,4,5
Isaiah Thomas,,,1,33,5,20,8,6,8,2,9,4,5,7,4,6,5,2,3,4,3,4,3,1,2,4,0,1,0,0,14,23,14,3,5
Derek S Green,,,,1,3,18,2,4,10,0,6,6,3,4,1,3,2,2,0,3,5,2,3,0,0,1,1,1,0,0,16,19,12,2,5
