col_1,col_2,division
,District Council 10th District - Republican,All
,Brian J O'neill,All
Brian J O'neill,"1,186",All
Total,"1,186",All
,District Council 10th District - Republican,1
,Brian J O'neill,1
Brian J O'neill,59,1
Total,59,1
,District Council 10th District - Republican,2
,Brian J O'neill,2
Brian J O'neill,49,2
Total,49,2
,District Council 10th District - Republican,3
,Brian J O'neill,3
Brian J O'neill,85,3
Total,85,3
,District Council 10th District - Republican,4
,Brian J O'neill,4
Brian J O'neill,68,4
Total,68,4
,District Council 10th District - Republican,5
,Brian J O'neill,5
Brian J O'neill,33,5
Total,33,5
,District Council 10th District - Republican,6
,Brian J O'neill,6
Brian J O'neill,26,6
Total,26,6
,District Council 10th District - Republican,7
,Brian J O'neill,7
Brian J O'neill,21,7
Total,21,7
,District Council 10th District - Republican,8
,Brian J O'neill,8
Brian J O'neill,49,8
Total,49,8
,District Council 10th District - Republican,9
,Brian J O'neill,9
Brian J O'neill,55,9
Total,55,9
,District Council 10th District - Republican,10
,Brian J O'neill,10
Brian J O'neill,58,10
Total,58,10
,District Council 10th District - Republican,11
,Brian J O'neill,11
Brian J O'neill,104,11
Total,104,11
,District Council 10th District - Republican,12
,Brian J O'neill,12
Brian J O'neill,42,12
Total,42,12
,District Council 10th District - Republican,13
,Brian J O'neill,13
Brian J O'neill,45,13
Total,45,13
,District Council 10th District - Republican,14
,Brian J O'neill,14
Brian J O'neill,53,14
Total,53,14
,District Council 10th District - Republican,15
,Brian J O'neill,15
Brian J O'neill,41,15
Total,41,15
,District Council 10th District - Republican,16
,Brian J O'neill,16
Brian J O'neill,36,16
Total,36,16
,District Council 10th District - Republican,17
,Brian J O'neill,17
Brian J O'neill,63,17
Total,63,17
,District Council 10th District - Republican,18
,Brian J O'neill,18
Brian J O'neill,42,18
Total,42,18
,District Council 10th District - Republican,19
,Brian J O'neill,19
Brian J O'neill,61,19
Total,61,19
,District Council 10th District - Republican,20
,Brian J O'neill,20
Brian J O'neill,42,20
Total,42,20
,District Council 10th District - Republican,21
,Brian J O'neill,21
Brian J O'neill,28,21
Total,28,21
,District Council 10th District - Republican,22
,Brian J O'neill,22
Brian J O'neill,23,22
Total,23,22
,District Council 10th District - Republican,23
,Brian J O'neill,23
Brian J O'neill,56,23
Total,56,23
,District Council 10th District - Republican,24
,Brian J O'neill,24
Brian J O'neill,20,24
Total,20,24
,District Council 10th District - Republican,25
,Brian J O'neill,25
Brian J O'neill,27,25
Total,27,25
