col_1,col_2,col_3,col_4,col_5,division
,District Council 4th District - Democrat,,Judge Of The Municipal Court - Democrat,,All
,Curtis Jones Jr,Ron Adams,David H Conroy,Theresa Brunson,All
Curtis Jones Jr,347,0,869,669,All
Ron Adams,,133,295,241,All
David H Conroy,,,168,0,All
Theresa Brunson,,,,45,All
Total,"1,885",669,"1,332",955,All
,Judge Of The Municipal Court - Democrat,,District Council 4th District - Democrat,,1
,David H Conroy,Theresa Brunson,Curtis Jones Jr,Ron Adams,1
David H Conroy,14,0,49,9,1
Theresa Brunson,,0,16,1,1
Curtis Jones Jr,,,6,0,1
Ron Adams,,,,2,1
Total,72,17,71,12,1
,District Council 4th District - Democrat,,Judge Of The Municipal Court - Democrat,,2
,Curtis Jones Jr,Ron Adams,David H Conroy,Theresa Brunson,2
Curtis Jones Jr,21,0,41,47,2
Ron Adams,,14,12,12,2
David H Conroy,,,7,0,2
Theresa Brunson,,,,0,2
Total,109,38,60,59,2
,District Council 4th District - Democrat,,Judge Of The Municipal Court - Democrat,,3
,Curtis Jones Jr,Ron Adams,David H Conroy,Theresa Brunson,3
Curtis Jones Jr,13,0,56,27,3
Ron Adams,,5,16,15,3
David H Conroy,,,12,0,3
Theresa Brunson,,,,2,3
Total,96,36,84,44,3
,District Council 4th District - Democrat,,Judge Of The Municipal Court - Democrat,,4
,Curtis Jones Jr,Ron Adams,David H Conroy,Theresa Brunson,4
Curtis Jones Jr,19,0,18,22,4
Ron Adams,,11,10,11,4
David H Conroy,,,8,0,4
Theresa Brunson,,,,2,4
Total,59,32,36,35,4
,District Council 4th District - Democrat,,Judge Of The Municipal Court - Democrat,,5
,Curtis Jones Jr,Ron Adams,David H Conroy,Theresa Brunson,5
Curtis Jones Jr,10,0,35,23,5
Ron Adams,,4,9,4,5
David H Conroy,,,8,0,5
Theresa Brunson,,,,1,5
Total,68,17,52,28,5
,District Council 4th District - Democrat,,Judge Of The Municipal Court - Democrat,,6
,Curtis Jones Jr,Ron Adams,David H Conroy,Theresa Brunson,6
Curtis Jones Jr,15,0,65,24,6
Ron Adams,,4,11,6,6
David H Conroy,,,17,0,6
Theresa Brunson,,,,1,6
Total,104,21,93,31,6
,District Council 4th District - Democrat,,Judge Of The Municipal Court - Democrat,,7
,Curtis Jones Jr,Ron Adams,David H Conroy,Theresa Brunson,7
Curtis Jones Jr,23,0,47,22,7
Ron Adams,,7,15,10,7
David H Conroy,,,17,0,7
Theresa Brunson,,,,3,7
Total,92,32,79,35,7
,District Council 4th District - Democrat,,Judge Of The Municipal Court - Democrat,,8
,Curtis Jones Jr,Ron Adams,Theresa Brunson,David H Conroy,8
Curtis Jones Jr,22,0,36,21,8
Ron Adams,,8,12,7,8
Theresa Brunson,,,2,0,8
David H Conroy,,,,5,8
Total,79,27,50,33,8
,District Council 4th District - Democrat,,Judge Of The Municipal Court - Democrat,,9
,Curtis Jones Jr,Ron Adams,Theresa Brunson,David H Conroy,9
Curtis Jones Jr,24,0,64,45,9
Ron Adams,,9,10,15,9
Theresa Brunson,,,7,0,9
David H Conroy,,,,4,9
Total,133,34,81,64,9
,District Council 4th District - Democrat,,Judge Of The Municipal Court - Democrat,,10
,Curtis Jones Jr,Ron Adams,Theresa Brunson,David H Conroy,10
Curtis Jones Jr,26,0,47,33,10
Ron Adams,,8,6,10,10
Theresa Brunson,,,3,0,10
David H Conroy,,,,7,10
Total,106,24,56,50,10
,District Council 4th District - Democrat,,Judge Of The Municipal Court - Democrat,,11
,Curtis Jones Jr,Ron Adams,David H Conroy,Theresa Brunson,11
