col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,division
,Judge Of The Superior Court - Democrat,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,All
,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,Joshua Roberts,Jennifer Schultz,Cateria R Mccabe,Tiffany Palmer,Carmella Jacquinto,Anthony Kyriakakis,Craig Levin,Henry Mcgregor Sias,Sherman Toppin,Wendi Barish,Nicola Serianni,Kendra Mccrae,Kay Yu,Leon Goodman,Terri M Booker,Janine D Momasso,Jon Marshall,James C Crumlish,Beth Grossman,Chris Hall,Laurie Dow,Vicki Markovitz,James F Berardinelli,Robert Trimble,Gregory Weyer,All
Daniel D Mccaffery,112,933,222,771,537,622,459,499,509,385,422,427,255,222,295,224,284,241,166,239,225,164,183,159,111,103,73,41,All
Amanda Green-hawkins,,49,272,610,474,667,502,487,436,282,410,375,321,298,312,253,252,237,241,176,161,176,142,169,119,91,62,53,All
Beth Tarasi,,,19,180,306,123,194,103,92,142,62,56,153,141,125,109,75,77,86,135,101,112,78,85,58,40,36,18,All
Joshua Roberts,,,,8,180,338,84,324,305,179,275,332,80,80,89,27,100,94,27,161,94,58,56,51,35,28,30,17,All
Jennifer Schultz,,,,,9,271,335,91,108,195,127,44,238,270,138,170,84,75,148,159,94,118,66,64,56,24,30,13,All
Cateria R Mccabe,,,,,,9,311,352,341,86,359,358,195,218,158,134,131,102,207,36,35,52,41,67,44,39,21,30,All
Tiffany Palmer,,,,,,,14,115,202,74,171,46,277,251,203,263,116,132,175,43,139,93,168,89,54,67,28,36,All
Carmella Jacquinto,,,,,,,,11,296,77,273,290,84,78,130,70,109,95,96,23,68,65,36,63,52,22,20,22,All
Anthony Kyriakakis,,,,,,,,,4,45,321,297,74,45,76,103,66,25,35,14,141,33,122,22,24,22,15,13,All
Craig Levin,,,,,,,,,,14,19,50,67,66,72,35,87,77,41,152,75,60,44,67,41,40,27,12,All
Henry Mcgregor Sias,,,,,,,,,,,1,287,55,80,23,125,31,20,29,16,23,29,26,15,19,31,10,15,All
Sherman Toppin,,,,,,,,,,,,2,26,26,64,19,56,65,28,26,19,17,30,34,19,9,17,11,All
Wendi Barish,,,,,,,,,,,,,1,188,97,100,68,65,144,38,69,91,46,68,42,41,14,25,All
Nicola Serianni,,,,,,,,,,,,,,3,90,98,46,65,147,50,60,68,30,43,46,10,18,29,All
Kendra Mccrae,,,,,,,,,,,,,,,1,92,126,135,97,31,45,85,69,75,44,36,43,12,All
Kay Yu,,,,,,,,,,,,,,,,4,44,62,38,19,50,54,66,44,35,38,10,9,All
Leon Goodman,,,,,,,,,,,,,,,,,3,106,74,55,77,56,44,52,40,32,29,10,All
Terri M Booker,,,,,,,,,,,,,,,,,,4,54,52,38,62,55,76,26,13,27,15,All
Janine D Momasso,,,,,,,,,,,,,,,,,,,4,8,16,42,14,48,38,37,7,19,All
Jon Marshall,,,,,,,,,,,,,,,,,,,,7,44,37,22,35,16,13,17,8,All
James C Crumlish,,,,,,,,,,,,,,,,,,,,,3,27,124,32,21,31,25,3,All
Beth Grossman,,,,,,,,,,,,,,,,,,,,,,2,29,61,48,25,12,12,All
Chris Hall,,,,,,,,,,,,,,,,,,,,,,,2,37,16,19,22,11,All
Laurie Dow,,,,,,,,,,,,,,,,,,,,,,,,4,26,31,14,6,All
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,,,1,15,13,9,All
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,9,All
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,All
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,All
Total,"1,967","1,621",629,930,902,888,810,637,609,531,527,493,471,451,448,380,370,351,345,340,308,267,266,258,168,146,101,79,All
,Judge Of The Superior Court - Democrat,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,1
,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,Joshua Roberts,Cateria R Mccabe,Jennifer Schultz,Carmella Jacquinto,Tiffany Palmer,Sherman Toppin,Henry Mcgregor Sias,Anthony Kyriakakis,Nicola Serianni,Wendi Barish,Kay Yu,Kendra Mccrae,Janine D Momasso,Craig Levin,Beth Grossman,Jon Marshall,Leon Goodman,Vicki Markovitz,James C Crumlish,Chris Hall,James F Berardinelli,Laurie Dow,Terri M Booker,Robert Trimble,Gregory Weyer,1
Daniel D Mccaffery,3,46,13,41,30,25,30,16,26,29,25,16,14,14,14,5,11,9,10,8,8,6,5,5,4,5,3,1,1
Amanda Green-hawkins,,1,11,35,38,19,33,18,29,28,26,14,18,10,15,10,7,8,4,7,7,1,5,3,4,4,3,1,1
Beth Tarasi,,,0,9,3,14,7,10,3,1,1,10,9,7,9,6,7,5,5,3,4,4,2,3,1,2,2,1,1
Joshua Roberts,,,,0,24,8,25,2,25,24,20,6,6,1,5,2,10,3,8,3,4,2,1,3,2,2,1,0,1
Cateria R Mccabe,,,,,0,15,23,15,25,24,20,15,13,5,3,10,2,3,1,3,2,1,0,1,2,0,1,0,1
Jennifer Schultz,,,,,,0,5,17,0,2,4,18,14,8,5,11,5,6,4,1,2,4,2,1,2,1,1,0,1
Carmella Jacquinto,,,,,,,0,5,26,24,18,6,4,3,6,4,2,5,1,3,2,1,1,0,5,1,0,1,1
Tiffany Palmer,,,,,,,,0,3,4,5,12,15,14,8,10,1,3,0,2,2,4,6,5,2,3,1,2,1
Sherman Toppin,,,,,,,,,0,26,20,2,1,0,3,2,3,1,0,1,0,1,1,1,0,0,2,1,1
Henry Mcgregor Sias,,,,,,,,,,0,20,3,2,3,0,0,1,2,0,0,0,0,0,2,1,0,0,0,1
Anthony Kyriakakis,,,,,,,,,,,0,0,2,3,1,0,2,1,1,1,1,3,4,1,1,0,1,0,1
Nicola Serianni,,,,,,,,,,,,0,15,6,5,10,3,6,4,3,3,3,0,0,1,0,1,0,1
Wendi Barish,,,,,,,,,,,,,1,8,9,11,1,7,1,4,4,0,0,3,1,1,1,0,1
Kay Yu,,,,,,,,,,,,,,0,7,1,1,5,0,2,2,2,2,3,2,3,1,1,1
Kendra Mccrae,,,,,,,,,,,,,,,0,5,2,5,0,7,4,2,4,2,1,2,1,2,1
Janine D Momasso,,,,,,,,,,,,,,,,0,1,2,0,1,1,0,1,1,1,2,1,0,1
Craig Levin,,,,,,,,,,,,,,,,,0,1,5,2,2,2,1,2,0,2,4,0,1
Beth Grossman,,,,,,,,,,,,,,,,,,0,2,1,5,1,0,1,2,1,1,0,1
Jon Marshall,,,,,,,,,,,,,,,,,,,0,2,3,2,0,0,1,0,0,0,1
Leon Goodman,,,,,,,,,,,,,,,,,,,,0,3,1,2,1,1,0,1,0,1
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,4,2,0,1
James C Crumlish,,,,,,,,,,,,,,,,,,,,,,0,3,0,1,0,1,0,1
Chris Hall,,,,,,,,,,,,,,,,,,,,,,,0,2,0,1,0,1,1
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,1
Laurie Dow,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,1
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,90,69,28,48,44,40,38,33,32,31,28,28,28,21,21,16,14,13,11,11,10,8,7,7,6,6,5,2,1
