col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,division
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,All
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,All
Total,646,372,274,243,183,139,95,87,78,55,54,34,29,505,470,388,354,340,334,326,280,257,252,185,171,167,151,147,142,140,136,135,132,122,85,66,62,30,All
,City Commissioners - Democrat,,,,,,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,1
,Lisa Deeley,Omar Sabir,Marwan Kreidie,Annette Thompson,Luigi Borda,Kahlil Williams,Carla Cain,Jen Devor,Lewis Harris Jr,Robin Trent,Warren Bloom,Dennis Lee,Moira Bohannon,Jennifer Schultz,Joshua Roberts,Craig Levin,James C Crumlish,Nicola Serianni,Anthony Kyriakakis,Carmella Jacquinto,Tiffany Palmer,Jon Marshall,Wendi Barish,Beth Grossman,Vicki Markovitz,Chris Hall,Janine D Momasso,Kendra Mccrae,Laurie Dow,Terri M Booker,James F Berardinelli,Robert Trimble,Cateria R Mccabe,Leon Goodman,Henry Mcgregor Sias,Kay Yu,Sherman Toppin,Gregory Weyer,1
Lisa Deeley,2,5,1,1,0,1,1,0,1,0,0,0,0,5,9,5,5,1,4,1,2,4,4,2,1,0,0,2,1,1,1,1,0,1,1,0,0,0,1
Omar Sabir,,1,3,1,2,0,0,0,1,0,0,0,0,6,10,6,6,4,2,2,2,4,4,0,1,2,1,3,0,3,1,2,1,2,1,0,0,0,1
Marwan Kreidie,,,1,1,4,0,1,0,0,0,1,0,0,8,6,5,3,5,2,3,3,4,1,1,0,2,1,1,1,1,1,1,1,0,0,0,0,0,1
Annette Thompson,,,,0,0,0,0,0,0,1,1,0,0,3,1,1,1,2,0,2,2,1,2,1,2,1,1,2,2,2,1,2,1,1,0,0,1,0,1
Luigi Borda,,,,,0,0,0,0,0,0,0,0,0,1,0,2,4,5,3,3,2,0,1,0,1,2,0,0,0,1,0,2,0,1,1,0,0,0,1
Kahlil Williams,,,,,,0,0,2,0,0,0,0,0,2,0,1,0,2,0,2,2,0,0,1,1,0,2,0,0,0,1,0,0,0,1,1,0,0,1
Carla Cain,,,,,,,0,0,0,1,0,0,0,3,1,0,1,0,0,1,1,1,2,2,1,0,1,0,2,1,1,0,0,0,0,0,0,0,1
Jen Devor,,,,,,,,0,1,0,0,0,0,1,0,0,1,2,1,2,2,0,0,2,1,1,2,0,0,0,1,0,1,0,0,1,0,0,1
Lewis Harris Jr,,,,,,,,,0,0,0,0,0,0,2,0,1,0,1,0,1,1,0,1,0,2,0,1,0,1,0,0,1,1,0,0,0,0,1
Robin Trent,,,,,,,,,,0,0,0,0,2,0,0,0,1,0,1,0,0,1,1,2,0,1,0,2,0,1,0,0,0,0,0,0,0,1
Warren Bloom,,,,,,,,,,,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1
Dennis Lee,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Moira Bohannon,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Jennifer Schultz,,,,,,,,,,,,,,0,7,5,3,5,0,3,2,6,4,3,3,0,3,2,3,2,3,2,1,1,0,0,0,0,1
Joshua Roberts,,,,,,,,,,,,,,,0,6,6,1,2,1,0,7,4,1,1,1,0,2,1,1,1,1,0,1,0,0,0,0,1
Craig Levin,,,,,,,,,,,,,,,,0,3,1,0,0,1,5,1,1,2,0,0,1,1,1,0,3,0,1,2,0,0,0,1
James C Crumlish,,,,,,,,,,,,,,,,,0,4,4,3,3,3,5,1,1,3,0,0,0,1,1,3,1,1,1,0,0,0,1
Nicola Serianni,,,,,,,,,,,,,,,,,,0,2,6,4,1,3,1,2,3,3,2,1,1,3,1,1,1,0,1,0,0,1
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,0,3,3,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1
Carmella Jacquinto,,,,,,,,,,,,,,,,,,,,0,4,0,0,2,2,3,3,1,1,1,1,0,0,0,0,1,0,0,1
Tiffany Palmer,,,,,,,,,,,,,,,,,,,,,0,0,1,2,0,4,1,2,1,3,1,1,1,1,1,1,0,0,1
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,1
Wendi Barish,,,,,,,,,,,,,,,,,,,,,,,0,2,2,0,1,0,3,1,2,1,1,1,0,0,0,0,1
Beth Grossman,,,,,,,,,,,,,,,,,,,,,,,,0,4,1,3,1,4,1,0,0,2,0,0,0,0,0,1
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,1,4,1,1,1,1,0,1,0,0,0,1
Chris Hall,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,2,0,0,1,1,0,0,0,0,1
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,0,2,0,2,0,0,1,0,0,1
Kendra Mccrae,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,1,1,1,2,0,0,0,0,1
Laurie Dow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,0,0,0,0,0,1
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,2,1,0,0,0,1
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,0,0,1
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,1,0,0,0,1
Cateria R Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
Kay Yu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,19,18,14,7,7,4,3,3,3,2,2,1,0,18,17,12,11,11,9,9,9,8,8,7,6,5,5,5,5,5,4,4,3,3,2,2,1,0,1
,City Commissioners - Democrat,,,,,,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,2
,Lisa Deeley,Omar Sabir,Kahlil Williams,Marwan Kreidie,Luigi Borda,Annette Thompson,Jen Devor,Carla Cain,Robin Trent,Dennis Lee,Moira Bohannon,Warren Bloom,Lewis Harris Jr,Joshua Roberts,Jennifer Schultz,Nicola Serianni,Anthony Kyriakakis,Carmella Jacquinto,Tiffany Palmer,Beth Grossman,Cateria R Mccabe,Craig Levin,Henry Mcgregor Sias,Terri M Booker,James C Crumlish,Sherman Toppin,Vicki Markovitz,Jon Marshall,Kay Yu,Kendra Mccrae,Leon Goodman,Chris Hall,Wendi Barish,James F Berardinelli,Laurie Dow,Robert Trimble,Gregory Weyer,Janine D Momasso,2
Lisa Deeley,1,7,1,2,0,1,0,0,3,0,0,1,0,10,5,4,6,7,2,3,2,4,4,3,7,3,3,3,1,0,3,0,4,3,0,1,1,0,2
Omar Sabir,,1,3,0,1,0,0,0,0,1,0,0,0,12,2,3,5,7,1,1,4,2,5,5,2,7,1,3,0,1,3,2,1,0,1,0,0,0,2
Kahlil Williams,,,0,0,0,2,4,0,0,0,0,0,0,4,3,2,3,1,6,1,3,2,3,3,2,3,0,3,4,2,3,4,0,0,2,0,0,0,2
Marwan Kreidie,,,,0,5,0,0,0,0,0,0,0,0,3,3,7,1,3,0,0,0,2,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,2
Luigi Borda,,,,,0,0,1,2,0,0,0,0,0,3,3,6,2,4,2,3,1,1,2,0,1,2,2,1,0,2,2,0,1,0,0,0,0,0,2
Annette Thompson,,,,,,0,0,0,0,0,1,0,0,1,1,2,0,1,3,2,2,2,0,3,1,1,1,0,2,3,0,1,1,1,2,0,0,0,2
Jen Devor,,,,,,,0,0,0,1,1,0,0,0,5,2,4,0,5,2,0,0,2,0,1,0,2,0,3,2,1,3,0,1,1,1,0,0,2
Carla Cain,,,,,,,,0,1,0,0,0,0,2,1,0,1,0,2,3,2,1,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,2
Robin Trent,,,,,,,,,0,0,0,0,0,1,1,1,3,0,1,3,1,1,0,1,3,0,2,0,1,0,1,0,2,1,0,1,0,0,2
Dennis Lee,,,,,,,,,,0,0,1,0,0,3,1,2,0,0,0,1,0,1,1,0,1,1,0,1,1,1,0,0,1,0,1,0,0,2
Moira Bohannon,,,,,,,,,,,0,0,0,0,2,1,0,0,2,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,0,0,0,2
Warren Bloom,,,,,,,,,,,,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,2
Lewis Harris Jr,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Joshua Roberts,,,,,,,,,,,,,,0,3,4,6,6,2,3,4,3,5,3,3,7,1,3,1,2,3,1,1,0,0,0,1,0,2
Jennifer Schultz,,,,,,,,,,,,,,,0,4,5,0,6,5,1,3,3,1,2,1,2,2,4,5,4,2,1,1,2,1,0,0,2
Nicola Serianni,,,,,,,,,,,,,,,,0,6,5,3,3,1,2,3,2,4,4,1,0,2,1,1,2,2,2,1,0,1,0,2
Anthony Kyriakakis,,,,,,,,,,,,,,,,,0,6,3,3,3,1,7,1,4,6,2,0,4,0,1,3,2,3,0,1,0,0,2
Carmella Jacquinto,,,,,,,,,,,,,,,,,,0,0,1,3,1,4,2,2,5,0,0,0,0,1,0,1,1,1,0,0,0,2
Tiffany Palmer,,,,,,,,,,,,,,,,,,,0,4,0,0,3,2,3,1,2,0,6,5,3,3,1,1,2,1,0,1,2
Beth Grossman,,,,,,,,,,,,,,,,,,,,0,3,3,2,2,2,0,5,2,2,4,1,1,3,1,3,0,1,0,2
Cateria R Mccabe,,,,,,,,,,,,,,,,,,,,,1,2,3,3,0,4,1,2,2,3,1,1,1,0,2,0,0,0,2
Craig Levin,,,,,,,,,,,,,,,,,,,,,,0,0,2,1,0,1,3,1,0,2,1,0,0,1,0,0,0,2
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,,,,,0,2,0,5,2,1,2,0,1,2,1,0,0,0,1,0,2
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,3,1,0,1,3,3,1,0,1,1,0,0,2
James C Crumlish,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,1,2,0,3,1,4,2,0,1,0,0,2
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,2,1,1,0,0,1,0,0,0,2
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,1,2,2,2,2,0,2,1,0,2
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,2,1,1,0,1,0,0,0,2
Kay Yu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,3,1,1,1,0,0,0,2
Kendra Mccrae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,3,0,0,0,2
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,2,0,0,2
Chris Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,2
Wendi Barish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,0,2
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,2
Laurie Dow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,25,22,12,11,9,7,7,4,4,3,2,2,0,22,17,17,14,13,13,11,10,10,10,10,9,9,9,8,8,8,8,6,5,4,4,2,1,1,2
,City Commissioners - Democrat,,,,,,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,3
,Lisa Deeley,Omar Sabir,Marwan Kreidie,Kahlil Williams,Annette Thompson,Luigi Borda,Carla Cain,Moira Bohannon,Warren Bloom,Dennis Lee,Jen Devor,Robin Trent,Lewis Harris Jr,Jennifer Schultz,Joshua Roberts,Nicola Serianni,Carmella Jacquinto,Vicki Markovitz,Wendi Barish,Tiffany Palmer,Anthony Kyriakakis,Craig Levin,Jon Marshall,Terri M Booker,Beth Grossman,Laurie Dow,James C Crumlish,Leon Goodman,Cateria R Mccabe,Henry Mcgregor Sias,Kendra Mccrae,Sherman Toppin,Janine D Momasso,Chris Hall,Gregory Weyer,Kay Yu,Robert Trimble,James F Berardinelli,3
Lisa Deeley,0,9,0,2,2,1,0,1,1,0,0,0,0,8,12,4,10,5,8,6,9,2,3,2,4,4,3,3,2,4,1,3,2,1,1,1,0,1,3
Omar Sabir,,0,3,3,0,0,0,0,0,0,0,1,0,10,12,6,5,5,7,4,4,9,4,2,4,4,4,4,2,3,2,2,0,0,0,1,1,1,3
Marwan Kreidie,,,0,0,1,3,0,1,0,0,0,0,0,3,3,4,2,2,2,0,0,2,2,4,1,1,2,1,1,0,0,0,0,0,1,0,1,0,3
Kahlil Williams,,,,0,1,0,0,0,1,0,0,0,0,5,3,5,1,4,3,2,0,2,2,0,3,2,0,1,1,0,2,1,2,1,1,0,1,0,3
Annette Thompson,,,,,0,0,1,0,0,0,0,0,0,2,1,2,2,2,1,2,0,0,2,3,0,1,0,0,0,0,1,1,1,1,0,1,0,0,3
Luigi Borda,,,,,,0,0,0,0,0,1,0,0,0,0,5,2,0,1,1,1,0,1,1,0,1,2,0,0,0,0,1,0,0,0,0,0,0,3
Carla Cain,,,,,,,0,0,0,1,0,0,0,2,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3
Moira Bohannon,,,,,,,,0,0,0,0,0,0,1,2,0,0,2,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,1,0,3
Warren Bloom,,,,,,,,,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,3
Dennis Lee,,,,,,,,,,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3
Jen Devor,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
Robin Trent,,,,,,,,,,,,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3
Lewis Harris Jr,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Jennifer Schultz,,,,,,,,,,,,,,0,5,7,1,8,4,6,0,9,6,2,6,5,2,3,0,0,2,1,2,2,0,0,1,0,3
Joshua Roberts,,,,,,,,,,,,,,,0,2,7,2,6,2,7,4,6,3,3,0,3,3,4,4,2,1,2,1,2,0,1,1,3
Nicola Serianni,,,,,,,,,,,,,,,,0,5,6,4,3,0,5,2,3,3,5,2,1,1,0,3,2,0,0,0,1,1,0,3
Carmella Jacquinto,,,,,,,,,,,,,,,,,0,2,4,0,8,0,0,3,0,2,2,2,1,4,2,1,0,0,0,1,0,1,3
Vicki Markovitz,,,,,,,,,,,,,,,,,,0,4,4,0,3,1,2,4,6,1,1,1,0,2,0,2,2,1,1,1,0,3
Wendi Barish,,,,,,,,,,,,,,,,,,,0,3,2,2,3,1,4,5,4,2,1,1,2,1,1,0,1,1,0,0,3
Tiffany Palmer,,,,,,,,,,,,,,,,,,,,0,1,1,1,3,2,1,1,1,2,0,1,1,1,1,0,1,0,0,3
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,2,1,1,4,0,1,0,0,0,0,0,1,3
Craig Levin,,,,,,,,,,,,,,,,,,,,,,0,4,1,4,3,1,2,0,0,1,1,0,0,0,0,1,0,3
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,2,1,0,0,1,1,2,1,1,0,0,0,3
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,2,0,0,0,0,0,1,1,1,0,3
Beth Grossman,,,,,,,,,,,,,,,,,,,,,,,,,0,4,1,0,1,0,1,0,1,0,1,0,0,0,3
Laurie Dow,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,2,1,0,0,0,1,0,0,3
James C Crumlish,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,1,0,0,0,0,0,0,3
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,1,1,0,0,1,1,3
Cateria R Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,1,0,1,0,3
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,1,3
Kendra Mccrae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,3
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,3
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,0,0,0,3
Chris Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,3
Kay Yu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,25,20,9,7,6,6,3,3,2,1,1,1,0,20,20,15,14,12,12,11,10,10,9,9,8,8,6,5,4,4,4,4,3,2,2,2,2,1,3
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,City Commissioners - Democrat,,,,,,,,,,,,,4
,Nicola Serianni,Jennifer Schultz,James C Crumlish,Tiffany Palmer,Anthony Kyriakakis,Joshua Roberts,Wendi Barish,Beth Grossman,Craig Levin,Vicki Markovitz,Cateria R Mccabe,Carmella Jacquinto,Jon Marshall,Terri M Booker,Laurie Dow,Henry Mcgregor Sias,James F Berardinelli,Kay Yu,Kendra Mccrae,Chris Hall,Janine D Momasso,Leon Goodman,Robert Trimble,Gregory Weyer,Sherman Toppin,Marwan Kreidie,Lisa Deeley,Luigi Borda,Omar Sabir,Dennis Lee,Annette Thompson,Carla Cain,Jen Devor,Kahlil Williams,Lewis Harris Jr,Moira Bohannon,Robin Trent,Warren Bloom,4
Nicola Serianni,1,8,4,5,3,2,4,5,3,7,4,3,1,4,2,2,2,2,3,2,2,0,0,0,1,14,7,16,2,2,2,2,0,1,1,0,1,0,4
Jennifer Schultz,,1,2,5,4,4,5,3,7,5,4,0,1,3,3,0,2,3,1,1,3,1,1,0,0,4,8,3,6,2,1,2,1,1,1,1,0,0,4
James C Crumlish,,,0,4,5,3,2,1,2,0,1,3,2,0,0,1,1,0,0,2,1,1,1,0,0,3,5,4,2,0,0,0,0,1,0,0,1,1,4
Tiffany Palmer,,,,0,7,2,4,2,1,2,3,1,0,0,0,0,0,2,1,2,1,0,0,0,0,3,5,2,1,1,2,0,0,2,0,1,0,0,4
Anthony Kyriakakis,,,,,0,3,2,0,1,0,3,2,0,1,1,2,0,1,0,3,0,0,0,0,0,3,4,3,2,0,0,0,0,1,0,1,0,0,4
Joshua Roberts,,,,,,0,1,0,3,0,3,1,3,1,1,2,0,1,0,0,1,1,0,0,0,4,6,2,3,1,0,0,0,0,0,1,0,0,4
Wendi Barish,,,,,,,0,2,2,2,1,0,0,2,2,0,0,0,2,1,1,1,0,0,0,2,4,2,3,2,1,1,0,1,0,0,0,0,4
Beth Grossman,,,,,,,,0,2,4,0,1,0,1,2,1,2,1,3,0,0,2,0,1,0,1,5,2,0,1,3,1,1,1,0,0,0,0,4
Craig Levin,,,,,,,,,0,3,0,0,1,1,2,0,3,2,1,0,1,2,1,0,0,2,4,3,2,1,0,0,2,0,0,1,0,0,4
Vicki Markovitz,,,,,,,,,,0,2,1,0,2,0,1,1,2,2,0,1,1,0,1,1,2,3,2,1,1,3,1,0,1,1,0,0,0,4
Cateria R Mccabe,,,,,,,,,,,0,1,0,2,1,2,0,1,1,0,2,0,0,0,1,2,5,1,2,1,0,1,0,0,1,0,0,0,4
