col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,division
,District Council 8th District - Democrat,,City Commissioners - Democrat,,,,,,,,,,,,,All
,Cindy Bass,Tonya Bah,Omar Sabir,Lisa Deeley,Kahlil Williams,Marwan Kreidie,Annette Thompson,Dennis Lee,Carla Cain,Lewis Harris Jr,Robin Trent,Warren Bloom,Luigi Borda,Jen Devor,Moira Bohannon,All
Cindy Bass,330,0,"1,807","1,009",494,330,254,207,123,78,58,45,42,32,20,All
Tonya Bah,,2,7,2,2,3,0,1,0,0,0,0,0,0,0,All
Omar Sabir,,,143,756,257,117,79,89,29,21,15,13,11,5,4,All
Lisa Deeley,,,,39,42,57,41,23,14,5,7,1,7,3,2,All
Kahlil Williams,,,,,35,13,54,14,26,19,14,8,2,19,5,All
Marwan Kreidie,,,,,,38,9,22,3,0,1,4,8,0,0,All
Annette Thompson,,,,,,,10,23,18,10,7,7,1,3,3,All
Dennis Lee,,,,,,,,16,25,9,6,4,6,2,1,All
Carla Cain,,,,,,,,,5,4,5,3,4,1,2,All
Lewis Harris Jr,,,,,,,,,,4,3,3,1,2,0,All
Robin Trent,,,,,,,,,,,0,2,2,0,3,All
Warren Bloom,,,,,,,,,,,,4,0,0,0,All
Luigi Borda,,,,,,,,,,,,,2,1,0,All
Jen Devor,,,,,,,,,,,,,,2,1,All
Moira Bohannon,,,,,,,,,,,,,,,0,All
Total,"3,096",13,"2,116","1,174",585,397,285,266,151,85,69,55,52,41,24,All
,District Council 8th District - Democrat,,City Commissioners - Democrat,,,,,,,,,,,,,1
,Cindy Bass,Tonya Bah,Omar Sabir,Lisa Deeley,Kahlil Williams,Annette Thompson,Carla Cain,Dennis Lee,Marwan Kreidie,Robin Trent,Warren Bloom,Jen Devor,Lewis Harris Jr,Luigi Borda,Moira Bohannon,1
Cindy Bass,18,0,67,30,24,10,7,7,7,2,0,0,1,1,1,1
Tonya Bah,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Omar Sabir,,,5,24,14,3,1,4,4,1,0,0,0,1,0,1
Lisa Deeley,,,,0,4,2,1,0,1,0,0,0,0,0,0,1
Kahlil Williams,,,,,1,4,2,1,0,0,0,1,1,0,0,1
Annette Thompson,,,,,,0,1,1,0,0,0,0,0,0,0,1
Carla Cain,,,,,,,0,4,0,0,1,0,0,0,1,1
Dennis Lee,,,,,,,,0,0,0,0,0,0,0,0,1
Marwan Kreidie,,,,,,,,,0,1,0,0,0,0,0,1
Robin Trent,,,,,,,,,,0,0,0,0,0,0,1
Warren Bloom,,,,,,,,,,,1,0,0,0,0,1
Jen Devor,,,,,,,,,,,,0,0,0,0,1
Lewis Harris Jr,,,,,,,,,,,,,0,0,0,1
Luigi Borda,,,,,,,,,,,,,,0,0,1
Moira Bohannon,,,,,,,,,,,,,,,0,1
Total,110,0,80,33,29,11,11,10,8,2,2,1,1,1,1,1
,District Council 8th District - Democrat,,City Commissioners - Democrat,,,,,,,,,,,,,2
,Cindy Bass,Tonya Bah,Omar Sabir,Lisa Deeley,Kahlil Williams,Marwan Kreidie,Annette Thompson,Carla Cain,Dennis Lee,Robin Trent,Lewis Harris Jr,Warren Bloom,Jen Devor,Luigi Borda,Moira Bohannon,2
Cindy Bass,13,0,63,46,21,16,14,10,6,4,2,2,1,1,1,2
Tonya Bah,,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2
Omar Sabir,,,2,27,9,2,2,3,0,1,0,1,0,0,0,2
Lisa Deeley,,,,1,4,4,4,0,1,0,0,0,0,0,0,2
Kahlil Williams,,,,,2,0,1,3,0,2,0,0,0,0,0,2
Marwan Kreidie,,,,,,3,1,1,1,0,0,0,0,0,0,2
Annette Thompson,,,,,,,0,0,2,2,0,0,0,0,1,2
Carla Cain,,,,,,,,1,3,0,1,0,0,0,0,2
Dennis Lee,,,,,,,,,0,0,0,0,0,0,0,2
Robin Trent,,,,,,,,,,0,0,0,0,0,0,2
Lewis Harris Jr,,,,,,,,,,,0,1,0,0,0,2
Warren Bloom,,,,,,,,,,,,0,0,0,0,2
Jen Devor,,,,,,,,,,,,,0,1,0,2
Luigi Borda,,,,,,,,,,,,,,0,0,2
Moira Bohannon,,,,,,,,,,,,,,,0,2
Total,128,3,69,51,25,19,14,12,7,5,2,2,1,1,1,2
,District Council 8th District - Democrat,,City Commissioners - Democrat,,,,,,,,,,,,,3
,Cindy Bass,Tonya Bah,Omar Sabir,Lisa Deeley,Marwan Kreidie,Kahlil Williams,Dennis Lee,Annette Thompson,Carla Cain,Lewis Harris Jr,Robin Trent,Warren Bloom,Jen Devor,Luigi Borda,Moira Bohannon,3
Cindy Bass,13,0,75,39,19,17,13,12,6,4,2,3,2,1,0,3
Tonya Bah,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
Omar Sabir,,,4,26,6,4,6,4,2,0,0,0,0,0,0,3
Lisa Deeley,,,,1,1,2,0,1,2,1,0,0,1,1,0,3
Marwan Kreidie,,,,,1,1,3,0,0,0,0,0,0,0,0,3
Kahlil Williams,,,,,,1,2,3,0,1,1,0,1,0,0,3
Dennis Lee,,,,,,,0,0,0,1,0,1,0,0,0,3
Annette Thompson,,,,,,,,0,1,1,1,2,0,0,0,3
Carla Cain,,,,,,,,,0,0,1,0,0,0,0,3
Lewis Harris Jr,,,,,,,,,,0,0,0,0,0,0,3
Robin Trent,,,,,,,,,,,0,0,0,0,0,3
Warren Bloom,,,,,,,,,,,,0,0,0,0,3
Jen Devor,,,,,,,,,,,,,0,0,0,3
Luigi Borda,,,,,,,,,,,,,,0,0,3
Moira Bohannon,,,,,,,,,,,,,,,0,3
Total,135,1,83,43,21,18,14,13,8,4,3,3,2,1,0,3
,District Council 8th District - Democrat,,City Commissioners - Democrat,,,,,,,,,,,,,4
,Cindy Bass,Tonya Bah,Omar Sabir,Lisa Deeley,Marwan Kreidie,Kahlil Williams,Annette Thompson,Dennis Lee,Carla Cain,Lewis Harris Jr,Luigi Borda,Robin Trent,Warren Bloom,Jen Devor,Moira Bohannon,4
Cindy Bass,18,0,71,29,24,15,8,4,5,3,3,2,1,1,0,4
Tonya Bah,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Omar Sabir,,,11,20,8,5,2,5,1,2,2,1,0,0,0,4
Lisa Deeley,,,,6,4,1,2,0,0,0,0,0,0,0,0,4
Marwan Kreidie,,,,,5,0,1,0,0,0,0,0,1,0,0,4
Kahlil Williams,,,,,,2,1,0,2,1,0,1,0,1,0,4
Annette Thompson,,,,,,,1,0,2,0,0,0,0,0,0,4
Dennis Lee,,,,,,,,3,0,0,0,0,0,0,0,4
Carla Cain,,,,,,,,,0,0,0,0,1,0,0,4
Lewis Harris Jr,,,,,,,,,,0,0,0,0,0,0,4
Luigi Borda,,,,,,,,,,,0,0,0,0,0,4
Robin Trent,,,,,,,,,,,,0,0,0,0,4
Warren Bloom,,,,,,,,,,,,,0,0,0,4
Jen Devor,,,,,,,,,,,,,,0,0,4
Moira Bohannon,,,,,,,,,,,,,,,0,4
Total,130,0,89,42,31,18,9,8,6,3,3,2,2,1,0,4
,District Council 8th District - Democrat,,City Commissioners - Democrat,,,,,,,,,,,,,5
,Cindy Bass,Tonya Bah,Omar Sabir,Lisa Deeley,Annette Thompson,Marwan Kreidie,Kahlil Williams,Lewis Harris Jr,Dennis Lee,Robin Trent,Jen Devor,Moira Bohannon,Carla Cain,Warren Bloom,Luigi Borda,5
Cindy Bass,12,0,52,26,9,10,8,5,3,3,2,1,1,0,0,5
Tonya Bah,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Omar Sabir,,,7,20,2,6,3,3,0,0,0,1,0,1,0,5
Lisa Deeley,,,,3,1,0,0,0,1,1,0,0,0,0,0,5
Annette Thompson,,,,,1,0,1,1,1,0,0,0,1,0,0,5
Marwan Kreidie,,,,,,0,0,0,1,0,0,0,0,0,0,5
Kahlil Williams,,,,,,,1,0,0,1,0,0,0,0,0,5
Lewis Harris Jr,,,,,,,,0,0,0,1,0,0,0,0,5
Dennis Lee,,,,,,,,,0,0,0,0,0,0,0,5
Robin Trent,,,,,,,,,,0,0,0,0,0,0,5
Jen Devor,,,,,,,,,,,0,1,0,0,0,5
Moira Bohannon,,,,,,,,,,,,0,0,0,0,5
Carla Cain,,,,,,,,,,,,,0,0,0,5
Warren Bloom,,,,,,,,,,,,,,0,0,5
Luigi Borda,,,,,,,,,,,,,,,0,5
Total,91,0,64,33,10,10,9,5,4,3,2,2,1,1,0,5
,District Council 8th District - Democrat,,City Commissioners - Democrat,,,,,,,,,,,,,6
,Cindy Bass,Tonya Bah,Omar Sabir,Lisa Deeley,Kahlil Williams,Annette Thompson,Dennis Lee,Marwan Kreidie,Warren Bloom,Lewis Harris Jr,Moira Bohannon,Carla Cain,Luigi Borda,Jen Devor,Robin Trent,6
Cindy Bass,9,0,60,36,23,8,9,6,3,2,2,1,1,0,0,6
Tonya Bah,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Omar Sabir,,,2,23,11,3,4,2,0,2,0,0,0,0,0,6
Lisa Deeley,,,,4,3,2,0,2,0,0,1,0,0,0,0,6
Kahlil Williams,,,,,1,2,1,0,2,0,0,1,0,0,0,6
Annette Thompson,,,,,,2,2,0,0,0,0,0,0,0,0,6
Dennis Lee,,,,,,,0,0,0,0,0,0,0,0,0,6
Marwan Kreidie,,,,,,,,2,0,0,0,0,0,0,0,6
Warren Bloom,,,,,,,,,0,0,0,0,0,0,0,6
Lewis Harris Jr,,,,,,,,,,0,0,0,0,0,0,6
Moira Bohannon,,,,,,,,,,,0,0,0,0,0,6
Carla Cain,,,,,,,,,,,,0,0,0,0,6
Luigi Borda,,,,,,,,,,,,,0,0,0,6
Jen Devor,,,,,,,,,,,,,,0,0,6
Robin Trent,,,,,,,,,,,,,,,0,6
Total,106,0,68,45,26,11,9,8,3,2,2,1,1,0,0,6
,District Council 8th District - Democrat,,City Commissioners - Democrat,,,,,,,,,,,,,7
,Cindy Bass,Tonya Bah,Omar Sabir,Lisa Deeley,Kahlil Williams,Annette Thompson,Marwan Kreidie,Dennis Lee,Carla Cain,Warren Bloom,Lewis Harris Jr,Robin Trent,Moira Bohannon,Jen Devor,Luigi Borda,7
Cindy Bass,12,0,73,29,27,10,5,4,2,3,1,2,1,0,0,7
Tonya Bah,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Omar Sabir,,,8,30,21,2,2,3,1,1,0,2,0,0,0,7
Lisa Deeley,,,,1,1,0,0,0,0,0,0,0,0,0,0,7
Kahlil Williams,,,,,0,4,1,0,0,0,0,0,0,0,0,7
Annette Thompson,,,,,,0,0,1,2,0,0,0,1,0,0,7
Marwan Kreidie,,,,,,,3,0,0,0,0,0,0,0,0,7
Dennis Lee,,,,,,,,0,0,0,0,0,0,0,0,7
Carla Cain,,,,,,,,,0,0,0,0,0,0,0,7
Warren Bloom,,,,,,,,,,0,0,0,0,0,0,7
Lewis Harris Jr,,,,,,,,,,,1,0,0,0,0,7
Robin Trent,,,,,,,,,,,,0,0,0,0,7
Moira Bohannon,,,,,,,,,,,,,0,0,0,7
Jen Devor,,,,,,,,,,,,,,0,0,7
Luigi Borda,,,,,,,,,,,,,,,0,7
Total,104,0,85,35,29,11,9,4,3,3,2,2,1,0,0,7
,District Council 8th District - Democrat,,City Commissioners - Democrat,,,,,,,,,,,,,8
,Cindy Bass,Tonya Bah,Omar Sabir,Lisa Deeley,Kahlil Williams,Marwan Kreidie,Annette Thompson,Dennis Lee,Carla Cain,Luigi Borda,Robin Trent,Jen Devor,Lewis Harris Jr,Warren Bloom,Moira Bohannon,8
Cindy Bass,13,0,63,41,14,14,8,6,5,2,2,1,1,1,0,8
Tonya Bah,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Omar Sabir,,,6,30,8,5,2,1,0,0,0,0,0,1,0,8
Lisa Deeley,,,,2,2,5,2,0,0,0,1,0,0,0,0,8
Kahlil Williams,,,,,0,0,1,0,1,0,0,1,0,0,0,8
Marwan Kreidie,,,,,,0,0,2,1,0,0,0,0,0,0,8
Annette Thompson,,,,,,,0,1,2,0,0,0,0,0,0,8
Dennis Lee,,,,,,,,0,0,1,0,0,0,0,0,8
Carla Cain,,,,,,,,,0,0,0,0,0,0,0,8
Luigi Borda,,,,,,,,,,0,1,0,0,0,0,8
Robin Trent,,,,,,,,,,,0,0,0,0,0,8
Jen Devor,,,,,,,,,,,,0,0,0,0,8
Lewis Harris Jr,,,,,,,,,,,,,0,0,0,8
Warren Bloom,,,,,,,,,,,,,,0,0,8
Moira Bohannon,,,,,,,,,,,,,,,0,8
Total,110,0,74,48,15,15,8,6,5,3,3,1,1,1,0,8
,District Council 8th District - Democrat,,City Commissioners - Democrat,,,,,,,,,,,,,9
,Cindy Bass,Tonya Bah,Omar Sabir,Lisa Deeley,Kahlil Williams,Marwan Kreidie,Annette Thompson,Dennis Lee,Jen Devor,Robin Trent,Carla Cain,Lewis Harris Jr,Moira Bohannon,Luigi Borda,Warren Bloom,9
Cindy Bass,10,0,76,55,26,11,7,6,3,2,1,2,1,0,1,9
Tonya Bah,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
Omar Sabir,,,2,44,14,3,3,3,1,1,0,0,0,0,0,9
Lisa Deeley,,,,1,5,3,0,1,0,0,0,0,0,0,0,9
Kahlil Williams,,,,,1,2,2,0,2,0,1,0,1,0,0,9
Marwan Kreidie,,,,,,0,1,1,0,0,0,0,0,0,0,9
Annette Thompson,,,,,,,0,1,0,0,1,0,0,0,0,9
Dennis Lee,,,,,,,,0,0,0,0,0,0,0,0,9
Jen Devor,,,,,,,,,0,0,0,0,0,0,0,9
Robin Trent,,,,,,,,,,0,0,1,1,0,0,9
Carla Cain,,,,,,,,,,,0,0,0,0,0,9
Lewis Harris Jr,,,,,,,,,,,,0,0,0,1,9
Moira Bohannon,,,,,,,,,,,,,0,0,0,9
