col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,division
,Register Of Wills - Democrat,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,All
,Ronald R Donatucci,Tracey Gordon,Jacque P Whaumbush,Joshua Roberts,Wendi Barish,Jennifer Schultz,Beth Grossman,James C Crumlish,Craig Levin,Nicola Serianni,Anthony Kyriakakis,Carmella Jacquinto,Tiffany Palmer,Vicki Markovitz,Leon Goodman,James F Berardinelli,Jon Marshall,Chris Hall,Cateria R Mccabe,Laurie Dow,Kay Yu,Kendra Mccrae,Terri M Booker,Janine D Momasso,Robert Trimble,Henry Mcgregor Sias,Sherman Toppin,Gregory Weyer,All
Ronald R Donatucci,129,0,0,575,493,253,376,526,315,381,412,300,172,194,176,212,120,123,118,95,65,68,75,68,61,49,49,28,All
Tracey Gordon,,37,0,263,266,448,290,144,266,199,124,122,191,175,134,65,135,103,90,106,124,120,83,56,38,43,27,19,All
Jacque P Whaumbush,,,19,95,87,115,89,72,112,57,61,41,56,53,53,43,54,34,35,40,36,30,35,17,19,16,15,9,All
Joshua Roberts,,,,29,446,251,214,415,334,337,309,270,69,129,153,76,187,54,72,59,35,43,60,22,40,41,39,14,All
Wendi Barish,,,,,3,287,321,431,228,382,324,265,172,192,159,77,71,81,77,99,65,80,82,57,28,19,29,10,All
Jennifer Schultz,,,,,,28,283,136,304,245,78,109,149,186,108,70,199,63,104,114,90,88,70,67,35,33,26,7,All
Beth Grossman,,,,,,,23,183,270,178,169,112,165,293,176,153,57,86,78,137,84,102,61,55,38,23,17,16,All
James C Crumlish,,,,,,,,5,174,334,439,250,201,72,124,112,69,199,54,36,48,40,45,21,52,20,18,21,All
Craig Levin,,,,,,,,,26,170,107,52,66,185,175,63,180,46,39,70,36,36,35,22,35,12,18,11,All
Nicola Serianni,,,,,,,,,,2,252,212,106,104,72,82,78,29,76,71,60,60,31,55,19,23,26,9,All
Anthony Kyriakakis,,,,,,,,,,,8,232,225,68,71,92,27,184,49,31,73,28,23,19,21,50,31,18,All
Carmella Jacquinto,,,,,,,,,,,,5,72,76,61,42,17,27,57,61,51,59,65,41,24,34,23,6,All
Tiffany Palmer,,,,,,,,,,,,,6,82,55,63,30,186,74,65,101,60,55,34,18,39,15,7,All
Vicki Markovitz,,,,,,,,,,,,,,0,91,78,23,30,56,86,55,64,34,42,21,21,23,11,All
Leon Goodman,,,,,,,,,,,,,,,3,63,56,41,33,37,29,35,66,18,31,19,22,9,All
James F Berardinelli,,,,,,,,,,,,,,,,4,30,56,47,36,31,38,27,35,30,21,10,25,All
Jon Marshall,,,,,,,,,,,,,,,,,6,23,22,18,14,17,22,11,19,8,10,7,All
Chris Hall,,,,,,,,,,,,,,,,,,2,25,25,44,40,30,10,29,16,10,16,All
Cateria R Mccabe,,,,,,,,,,,,,,,,,,,2,40,36,57,29,41,26,31,30,10,All
Laurie Dow,,,,,,,,,,,,,,,,,,,,2,37,49,40,26,11,9,13,4,All
Kay Yu,,,,,,,,,,,,,,,,,,,,,0,39,35,22,14,23,12,9,All
Kendra Mccrae,,,,,,,,,,,,,,,,,,,,,,1,47,24,24,15,9,5,All
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,3,27,16,11,14,14,All
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,,,,0,12,7,11,7,All
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,0,11,16,10,All
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,,,,,,,,1,20,8,All
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,All
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,All
Total,"1,347",893,330,"1,011",905,904,830,823,788,669,666,489,472,455,391,339,335,303,259,251,236,231,204,149,125,114,97,59,All
,Register Of Wills - Democrat,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,1
,Ronald R Donatucci,Tracey Gordon,Jacque P Whaumbush,Joshua Roberts,Wendi Barish,Beth Grossman,Craig Levin,Jennifer Schultz,Vicki Markovitz,James C Crumlish,Leon Goodman,Jon Marshall,Anthony Kyriakakis,Carmella Jacquinto,James F Berardinelli,Nicola Serianni,Chris Hall,Laurie Dow,Terri M Booker,Cateria R Mccabe,Janine D Momasso,Kay Yu,Sherman Toppin,Tiffany Palmer,Gregory Weyer,Kendra Mccrae,Henry Mcgregor Sias,Robert Trimble,1
Ronald R Donatucci,5,0,0,11,9,6,7,4,5,7,4,2,3,3,0,3,1,0,1,1,0,0,1,0,0,0,0,0,1
Tracey Gordon,,0,0,4,5,5,4,6,4,0,2,1,1,2,2,1,0,2,1,1,2,0,1,0,0,0,0,0,1
Jacque P Whaumbush,,,1,3,1,1,2,1,1,0,1,3,1,0,1,0,2,1,1,0,0,2,0,1,1,1,0,0,1
Joshua Roberts,,,,0,10,4,6,5,5,6,3,5,2,4,0,3,2,1,1,1,1,0,1,0,0,1,0,0,1
Wendi Barish,,,,,0,7,7,6,8,6,5,1,3,5,0,3,2,1,1,1,1,0,1,0,0,0,0,0,1
Beth Grossman,,,,,,0,8,5,9,1,4,2,3,2,5,1,0,1,1,1,2,1,0,1,1,0,0,0,1
Craig Levin,,,,,,,0,7,6,3,4,4,2,1,1,2,0,0,0,0,1,0,0,0,0,1,0,0,1
Jennifer Schultz,,,,,,,,1,5,2,4,3,0,1,0,2,0,1,0,0,0,0,1,0,0,1,0,0,1
Vicki Markovitz,,,,,,,,,0,2,3,1,1,1,3,0,1,2,1,2,1,0,1,1,0,1,0,0,1
James C Crumlish,,,,,,,,,,0,1,1,2,3,0,3,1,0,1,1,0,0,0,0,0,0,0,0,1
Leon Goodman,,,,,,,,,,,0,1,1,1,0,0,1,1,2,0,0,1,0,1,0,0,0,0,1
Jon Marshall,,,,,,,,,,,,0,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1
Anthony Kyriakakis,,,,,,,,,,,,,0,2,2,2,0,0,0,0,1,1,0,0,1,0,0,0,1
Carmella Jacquinto,,,,,,,,,,,,,,0,0,3,0,0,1,0,1,0,0,0,0,0,0,0,1
James F Berardinelli,,,,,,,,,,,,,,,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1
Nicola Serianni,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Chris Hall,,,,,,,,,,,,,,,,,0,1,1,1,0,1,0,1,0,0,0,0,1
Laurie Dow,,,,,,,,,,,,,,,,,,0,2,1,0,1,1,1,0,0,0,0,1
Terri M Booker,,,,,,,,,,,,,,,,,,,0,1,0,1,0,1,0,0,0,0,1
Cateria R Mccabe,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1
Kay Yu,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,0,0,1
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1
Tiffany Palmer,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
Kendra Mccrae,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,20,10,7,18,15,14,13,12,12,7,7,6,5,5,5,4,3,3,3,2,2,2,2,2,1,1,0,0,1
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Register Of Wills - Democrat,,,2
,Joshua Roberts,Jennifer Schultz,Craig Levin,Nicola Serianni,Vicki Markovitz,Wendi Barish,Carmella Jacquinto,James C Crumlish,Beth Grossman,Jon Marshall,Kendra Mccrae,Anthony Kyriakakis,James F Berardinelli,Kay Yu,Leon Goodman,Laurie Dow,Sherman Toppin,Terri M Booker,Cateria R Mccabe,Chris Hall,Henry Mcgregor Sias,Tiffany Palmer,Gregory Weyer,Janine D Momasso,Robert Trimble,Ronald R Donatucci,Tracey Gordon,Jacque P Whaumbush,2
Joshua Roberts,1,2,1,4,3,5,3,3,2,1,1,2,1,1,1,0,2,2,0,0,0,1,0,0,0,5,3,0,2
Jennifer Schultz,,0,4,2,4,2,1,1,3,1,1,0,2,0,1,1,0,0,1,0,0,0,0,0,0,4,1,0,2
Craig Levin,,,0,3,3,2,0,1,2,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,3,0,1,2
