col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,division
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,All
,Joshua Roberts,James C Crumlish,Jennifer Schultz,Wendi Barish,Carmella Jacquinto,Anthony Kyriakakis,Cateria R Mccabe,Craig Levin,Jon Marshall,Tiffany Palmer,Kendra Mccrae,Leon Goodman,Beth Grossman,Terri M Booker,Nicola Serianni,Chris Hall,Kay Yu,Laurie Dow,Vicki Markovitz,Sherman Toppin,Janine D Momasso,James F Berardinelli,Henry Mcgregor Sias,Robert Trimble,Gregory Weyer,David H Conroy,Theresa Brunson,All
Joshua Roberts,64,519,171,343,318,339,335,159,159,61,44,56,41,58,58,42,40,27,33,40,21,26,31,25,7,708,192,All
James C Crumlish,,12,77,307,287,336,304,57,48,69,41,48,38,31,36,51,37,22,27,16,20,21,14,17,5,452,74,All
Jennifer Schultz,,,25,94,55,39,46,139,135,68,64,42,77,36,92,36,48,40,47,20,31,16,18,21,5,212,232,All
Wendi Barish,,,,0,250,273,271,53,46,55,50,45,55,46,49,26,25,40,36,14,22,22,18,10,2,317,115,All
Carmella Jacquinto,,,,,3,237,266,25,16,73,61,31,43,32,40,22,48,35,30,30,27,13,25,15,9,289,116,All
Anthony Kyriakakis,,,,,,3,285,28,16,68,20,32,18,19,21,52,42,14,17,29,13,28,28,11,10,346,54,All
Cateria R Mccabe,,,,,,,1,23,27,49,44,36,22,41,26,17,21,23,23,32,33,15,24,9,2,307,94,All
Craig Levin,,,,,,,,17,131,23,22,40,29,18,36,24,11,15,19,19,6,13,10,17,5,149,104,All
Jon Marshall,,,,,,,,,13,24,25,29,21,26,34,22,14,22,16,18,5,9,10,10,3,126,96,All
Tiffany Palmer,,,,,,,,,,0,75,46,58,61,40,69,60,40,33,26,26,21,17,15,11,76,130,All
Kendra Mccrae,,,,,,,,,,,3,46,47,49,31,32,23,24,15,23,25,13,11,13,6,46,115,All
Leon Goodman,,,,,,,,,,,,6,25,55,25,31,19,18,14,31,25,17,11,10,7,61,85,All
Beth Grossman,,,,,,,,,,,,,1,28,40,27,26,42,41,10,20,11,10,10,6,53,99,All
