col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,division
,Judge Of The Superior Court - Democrat,,,City Commissioners - Democrat,,,,,,,,,,,,,All
,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,Omar Sabir,Lisa Deeley,Kahlil Williams,Marwan Kreidie,Jen Devor,Luigi Borda,Annette Thompson,Dennis Lee,Carla Cain,Lewis Harris Jr,Moira Bohannon,Robin Trent,Warren Bloom,All
Daniel D Mccaffery,113,547,257,704,496,260,224,163,113,109,58,54,53,28,25,16,All
Amanda Green-hawkins,,32,229,476,352,236,121,181,74,88,42,61,36,44,34,11,All
Beth Tarasi,,,35,227,158,114,189,90,55,56,34,43,19,33,23,6,All
Omar Sabir,,,,58,307,103,90,19,20,34,19,13,15,4,3,7,All
Lisa Deeley,,,,,10,32,42,20,22,32,7,13,4,5,1,1,All
Kahlil Williams,,,,,,22,22,109,9,28,13,18,15,6,9,1,All
Marwan Kreidie,,,,,,,16,23,18,7,9,7,0,6,11,2,All
Jen Devor,,,,,,,,7,44,6,6,5,7,11,3,1,All
Luigi Borda,,,,,,,,,7,17,14,6,3,5,2,3,All
Annette Thompson,,,,,,,,,,2,3,10,7,8,4,2,All
Dennis Lee,,,,,,,,,,,4,6,4,3,4,0,All
Carla Cain,,,,,,,,,,,,0,3,9,2,1,All
Lewis Harris Jr,,,,,,,,,,,,,2,1,2,2,All
Moira Bohannon,,,,,,,,,,,,,,0,2,0,All
Robin Trent,,,,,,,,,,,,,,,0,0,All
Warren Bloom,,,,,,,,,,,,,,,,2,All
Total,"1,541","1,038",670,"1,015",668,426,361,292,191,176,103,98,74,64,47,24,All
,Judge Of The Superior Court - Democrat,,,City Commissioners - Democrat,,,,,,,,,,,,,1
,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,Omar Sabir,Lisa Deeley,Kahlil Williams,Jen Devor,Luigi Borda,Marwan Kreidie,Dennis Lee,Moira Bohannon,Annette Thompson,Carla Cain,Lewis Harris Jr,Robin Trent,Warren Bloom,1
Daniel D Mccaffery,13,30,11,32,19,12,12,11,8,6,2,4,2,2,0,1,1
Amanda Green-hawkins,,2,15,19,21,16,16,9,8,1,5,2,2,1,2,0,1
Beth Tarasi,,,1,9,6,10,9,3,6,3,4,0,1,1,2,0,1
Omar Sabir,,,,3,11,6,1,1,2,1,0,2,0,0,0,0,1
Lisa Deeley,,,,,0,3,1,3,0,0,2,0,0,0,0,0,1
Kahlil Williams,,,,,,1,7,0,0,2,0,1,1,0,1,0,1
Jen Devor,,,,,,,0,6,2,0,1,0,1,0,0,0,1
Luigi Borda,,,,,,,,2,0,0,1,1,0,1,0,0,1
Marwan Kreidie,,,,,,,,,0,2,1,0,0,0,1,0,1
Dennis Lee,,,,,,,,,,0,0,0,0,1,0,0,1
Moira Bohannon,,,,,,,,,,,0,0,1,0,0,0,1
Annette Thompson,,,,,,,,,,,,0,0,0,0,0,1
Carla Cain,,,,,,,,,,,,,0,0,0,0,1
