col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Mayor - Democrat,,,Sheriff - Democrat,,,,All
,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,Rochelle Bilal,Jewell Williams,Malika Rahman,Larry King Sr,All
Jim Kenney,"26,239",0,0,"45,889","28,151","26,753","4,698",All
Anthony Hardy Williams,,"8,744",0,"14,225","11,893","10,676","2,411",All
Alan Butkovitz,,,"4,256","5,032","2,589","3,022","2,299",All
Rochelle Bilal,,,,"1,569",0,0,0,All
Jewell Williams,,,,,"1,667",0,0,All
Malika Rahman,,,,,,979,0,All
Larry King Sr,,,,,,,424,All
Total,"131,730","47,949","17,198","66,715","44,300","41,430","9,832",All
