col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,division
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,All
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,,,,0,All
Total,124,76,69,62,61,57,57,55,54,48,39,34,32,21,20,20,20,19,17,14,13,11,11,9,8,8,5,All
,District Council 2nd District - Democrat,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,14
,Kenyatta Johnson,Lauren Vidas,Anthony Kyriakakis,Nicola Serianni,Carmella Jacquinto,Joshua Roberts,James F Berardinelli,James C Crumlish,Craig Levin,Jennifer Schultz,Wendi Barish,Beth Grossman,Henry Mcgregor Sias,Tiffany Palmer,Vicki Markovitz,Chris Hall,Sherman Toppin,Cateria R Mccabe,Janine D Momasso,Jon Marshall,Kay Yu,Leon Goodman,Robert Trimble,Gregory Weyer,Kendra Mccrae,Laurie Dow,Terri M Booker,14
Kenyatta Johnson,3,0,9,7,6,10,5,6,3,5,4,2,5,2,2,2,3,1,2,3,2,2,0,0,1,0,0,14
Lauren Vidas,,1,5,6,2,2,5,2,5,2,4,5,1,3,2,2,1,2,1,0,0,0,2,1,0,0,0,14
Anthony Kyriakakis,,,0,8,5,9,4,6,2,0,4,2,5,4,0,4,3,1,1,0,2,1,1,1,0,0,0,14
Nicola Serianni,,,,0,7,7,4,4,3,2,4,2,5,1,2,1,1,2,2,1,2,1,0,0,0,0,0,14
Carmella Jacquinto,,,,,3,6,3,3,2,1,0,1,3,1,1,0,2,2,2,0,2,0,0,0,0,1,0,14
Joshua Roberts,,,,,,0,2,5,2,1,3,1,5,1,1,1,4,1,0,2,2,1,1,1,0,0,0,14
James F Berardinelli,,,,,,,0,2,3,2,3,5,1,2,2,3,0,1,3,0,0,0,0,1,1,0,0,14
James C Crumlish,,,,,,,,0,2,0,2,0,1,3,1,1,1,0,0,1,0,1,0,0,0,0,0,14
Craig Levin,,,,,,,,,0,1,2,1,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,14
Jennifer Schultz,,,,,,,,,,0,2,3,0,1,3,0,0,1,0,1,1,1,0,0,1,1,0,14
Wendi Barish,,,,,,,,,,,0,3,1,0,3,1,1,1,1,2,0,2,0,1,0,0,0,14
Beth Grossman,,,,,,,,,,,,0,0,0,2,1,0,2,2,0,0,0,0,1,1,0,0,14
Henry Mcgregor Sias,,,,,,,,,,,,,0,0,1,0,2,1,0,0,2,0,0,0,0,0,0,14
Tiffany Palmer,,,,,,,,,,,,,,0,1,3,1,0,0,0,1,0,1,0,0,1,0,14
Vicki Markovitz,,,,,,,,,,,,,,,0,0,1,1,0,1,1,0,0,0,1,1,0,14
Chris Hall,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,1,0,0,0,0,14
Sherman Toppin,,,,,,,,,,,,,,,,,0,1,0,1,0,0,1,0,0,0,0,14
Cateria R Mccabe,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,14
Janine D Momasso,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,14
Jon Marshall,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,14
Kay Yu,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,14
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,14
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,14
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,14
Kendra Mccrae,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,14
Laurie Dow,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,14
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14
Total,23,16,15,14,13,13,10,9,8,8,8,7,6,6,5,4,4,3,3,3,3,2,2,1,1,1,0,14
,District Council 2nd District - Democrat,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,36
,Kenyatta Johnson,Lauren Vidas,James F Berardinelli,James C Crumlish,Joshua Roberts,Craig Levin,Jennifer Schultz,Carmella Jacquinto,Anthony Kyriakakis,Nicola Serianni,Beth Grossman,Tiffany Palmer,Leon Goodman,Henry Mcgregor Sias,Janine D Momasso,Wendi Barish,Chris Hall,Jon Marshall,Kay Yu,Cateria R Mccabe,Vicki Markovitz,Kendra Mccrae,Laurie Dow,Gregory Weyer,Robert Trimble,Sherman Toppin,Terri M Booker,36
Kenyatta Johnson,3,0,17,15,17,15,14,17,11,9,6,4,5,5,6,4,2,4,1,3,2,1,3,2,0,1,0,36
Lauren Vidas,,3,8,8,4,8,7,2,7,5,5,6,2,1,2,4,4,3,5,2,3,3,2,0,0,0,2,36
James F Berardinelli,,,0,11,13,12,5,15,6,10,4,1,6,0,3,4,2,1,0,1,2,2,1,1,2,0,0,36
James C Crumlish,,,,3,13,7,3,9,7,5,4,5,4,3,1,1,4,1,2,0,3,2,2,0,0,0,1,36
Joshua Roberts,,,,,1,10,4,14,6,6,1,0,4,4,3,0,1,4,0,1,1,0,0,0,1,1,0,36
Craig Levin,,,,,,0,7,10,4,4,2,1,3,0,1,3,1,3,1,1,2,0,1,0,0,0,1,36
Jennifer Schultz,,,,,,,1,4,4,4,7,4,2,2,4,3,2,3,3,2,2,2,2,1,0,0,0,36
Carmella Jacquinto,,,,,,,,0,7,5,2,0,5,3,5,2,0,1,0,2,1,2,1,1,1,1,0,36
Anthony Kyriakakis,,,,,,,,,0,3,1,7,0,8,1,5,6,0,6,2,0,2,0,0,0,2,0,36
Nicola Serianni,,,,,,,,,,0,2,1,2,1,3,1,0,0,0,0,3,0,0,0,0,0,0,36
Beth Grossman,,,,,,,,,,,0,3,3,0,4,3,1,0,1,1,2,2,4,0,0,0,2,36
Tiffany Palmer,,,,,,,,,,,,0,0,2,2,3,5,0,5,1,2,2,2,1,0,0,2,36
Leon Goodman,,,,,,,,,,,,,0,0,3,0,1,1,0,1,3,1,1,1,2,0,0,36
Henry Mcgregor Sias,,,,,,,,,,,,,,0,0,0,1,0,2,2,0,0,0,0,0,2,0,36
Janine D Momasso,,,,,,,,,,,,,,,0,1,0,0,0,2,2,1,1,1,0,0,0,36
Wendi Barish,,,,,,,,,,,,,,,,0,1,0,1,1,0,2,1,0,0,0,1,36
Chris Hall,,,,,,,,,,,,,,,,,0,0,4,0,1,2,0,0,1,0,0,36
Jon Marshall,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,36
Kay Yu,,,,,,,,,,,,,,,,,,,0,1,0,2,0,0,0,0,0,36
Cateria R Mccabe,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,0,2,0,36
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,0,1,36
Kendra Mccrae,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,0,36
Laurie Dow,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,36
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,36
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,36
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,36
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,,,,0,36
Total,46,28,28,26,24,23,23,21,20,15,11,11,9,8,8,8,7,7,7,6,6,5,5,3,2,2,2,36
,District Council 2nd District - Democrat,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,41
,Kenyatta Johnson,Lauren Vidas,James F Berardinelli,Nicola Serianni,James C Crumlish,Anthony Kyriakakis,Craig Levin,Beth Grossman,Carmella Jacquinto,Joshua Roberts,Jennifer Schultz,Tiffany Palmer,Wendi Barish,Janine D Momasso,Chris Hall,Kay Yu,Vicki Markovitz,Laurie Dow,Henry Mcgregor Sias,Leon Goodman,Gregory Weyer,Kendra Mccrae,Robert Trimble,Jon Marshall,Terri M Booker,Cateria R Mccabe,Sherman Toppin,41
Kenyatta Johnson,10,0,19,16,18,11,15,12,13,16,7,6,8,7,3,2,3,5,4,6,2,5,4,1,0,2,1,41
Lauren Vidas,,6,9,6,9,11,8,6,5,2,9,10,7,2,6,4,6,3,1,0,3,0,0,0,3,0,1,41
James F Berardinelli,,,0,12,14,8,12,8,10,6,1,7,3,7,7,3,4,4,1,3,4,3,3,0,2,1,1,41
Nicola Serianni,,,,0,11,11,8,7,10,5,6,7,8,6,2,2,3,4,5,2,2,1,0,0,1,2,1,41
James C Crumlish,,,,,0,15,9,4,10,11,2,12,7,2,7,2,1,2,1,1,0,0,0,0,0,0,0,41
Anthony Kyriakakis,,,,,,0,3,7,7,3,4,14,10,3,7,5,3,3,3,0,0,0,0,1,0,0,1,41
Craig Levin,,,,,,,1,4,8,9,4,3,4,2,0,1,4,2,1,4,3,2,2,0,2,0,0,41
Beth Grossman,,,,,,,,2,6,1,6,2,4,3,3,2,2,4,0,3,1,3,3,1,2,0,0,41
Carmella Jacquinto,,,,,,,,,0,5,3,2,5,3,0,1,3,3,2,2,0,2,2,0,0,1,1,41
Joshua Roberts,,,,,,,,,,0,2,2,3,2,0,1,1,1,1,2,0,1,0,0,0,0,0,41
Jennifer Schultz,,,,,,,,,,,0,2,6,2,0,2,4,3,1,1,0,2,0,1,1,1,1,41
Tiffany Palmer,,,,,,,,,,,,0,6,0,7,3,2,1,2,0,1,0,0,0,1,1,0,41
Wendi Barish,,,,,,,,,,,,,0,3,2,1,3,2,2,1,1,1,0,1,0,0,1,41
Janine D Momasso,,,,,,,,,,,,,,0,1,1,0,2,1,0,0,2,0,1,0,0,1,41
Chris Hall,,,,,,,,,,,,,,,0,1,0,1,0,0,1,0,0,0,1,0,0,41
Kay Yu,,,,,,,,,,,,,,,,2,2,1,1,0,1,0,0,0,1,1,1,41
Vicki Markovitz,,,,,,,,,,,,,,,,,0,4,1,1,3,1,0,0,1,1,1,41
Laurie Dow,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,0,0,1,0,41
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,0,1,2,0,0,0,1,1,0,41
Leon Goodman,,,,,,,,,,,,,,,,,,,,0,1,3,3,0,0,0,0,41
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,0,41
Kendra Mccrae,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,1,41
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,41
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,41
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,41
Cateria R Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,41
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,0,41
Total,55,32,31,28,27,26,26,21,20,18,17,17,16,10,9,9,9,8,6,6,5,5,4,3,3,2,2,41
