col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,division
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,All
,Joshua Roberts,Cateria R Mccabe,James C Crumlish,Carmella Jacquinto,Anthony Kyriakakis,Henry Mcgregor Sias,Jennifer Schultz,Tiffany Palmer,Leon Goodman,Terri M Booker,Craig Levin,Kendra Mccrae,Wendi Barish,Sherman Toppin,Jon Marshall,Chris Hall,Laurie Dow,Janine D Momasso,Beth Grossman,Nicola Serianni,Kay Yu,James F Berardinelli,Vicki Markovitz,Robert Trimble,Gregory Weyer,David H Conroy,Theresa Brunson,All
Joshua Roberts,80,"2,293","2,472","2,046","1,949","1,866",322,209,307,268,345,210,210,219,321,162,108,109,109,124,72,74,44,57,34,"2,577",629,All
Cateria R Mccabe,,24,"2,176","1,926","1,860","1,779",159,328,248,246,130,292,193,205,79,159,160,220,109,78,114,99,57,42,25,"2,097",586,All
James C Crumlish,,,12,"1,982","1,892","1,784",129,176,236,216,173,179,166,163,108,155,116,121,79,81,60,79,36,40,20,"2,225",377,All
Carmella Jacquinto,,,,23,"1,812","1,757",117,206,239,207,98,221,172,169,38,106,118,131,96,54,91,56,55,24,17,"1,887",447,All
Anthony Kyriakakis,,,,,12,"1,815",71,181,145,82,56,116,131,112,37,101,39,81,60,39,59,59,73,19,16,"1,812",276,All
Henry Mcgregor Sias,,,,,,3,54,126,111,61,43,68,98,85,19,49,35,51,39,21,44,45,55,16,9,"1,709",220,All
Jennifer Schultz,,,,,,,48,165,128,107,293,136,156,73,258,82,78,57,137,126,72,36,65,40,14,338,490,All
Tiffany Palmer,,,,,,,,10,259,284,91,269,221,150,95,169,153,98,131,96,132,80,98,43,30,234,522,All
Leon Goodman,,,,,,,,,22,257,147,199,178,178,108,124,113,97,105,102,75,55,81,45,43,359,383,All
Terri M Booker,,,,,,,,,,14,100,233,141,159,82,145,130,79,90,69,89,20,43,40,31,268,381,All
Craig Levin,,,,,,,,,,,23,72,93,95,238,70,84,47,72,93,38,45,22,37,31,312,327,All
Kendra Mccrae,,,,,,,,,,,,7,146,143,79,104,106,87,108,97,84,44,29,37,26,217,415,All
Wendi Barish,,,,,,,,,,,,,14,107,59,75,98,68,123,90,67,26,90,27,16,198,328,All
Sherman Toppin,,,,,,,,,,,,,,18,62,71,95,80,52,46,57,43,34,31,20,223,291,All
Jon Marshall,,,,,,,,,,,,,,,19,61,46,19,51,80,25,20,18,33,20,215,289,All
Chris Hall,,,,,,,,,,,,,,,,20,63,28,52,38,52,32,28,45,21,209,198,All
Laurie Dow,,,,,,,,,,,,,,,,,8,69,82,46,55,45,25,22,9,115,267,All
Janine D Momasso,,,,,,,,,,,,,,,,,,25,51,31,34,60,26,8,9,134,219,All
Beth Grossman,,,,,,,,,,,,,,,,,,,2,68,61,35,63,19,14,115,255,All
Nicola Serianni,,,,,,,,,,,,,,,,,,,,3,38,15,38,22,28,107,193,All
Kay Yu,,,,,,,,,,,,,,,,,,,,,6,16,23,10,16,95,175,All
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,4,22,10,10,87,110,All
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,1,10,7,80,114,All
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,0,8,59,71,All
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,3,38,56,All
David H Conroy,,,,,,,,,,,,,,,,,,,,,,,,,,76,0,All
Theresa Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,,86,All
Total,"3,577","2,944","2,842","2,533","2,299","2,096",932,861,857,729,715,682,623,597,563,479,435,414,405,337,310,237,220,152,111,"3,319","1,886",All
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,1
,Joshua Roberts,Cateria R Mccabe,James C Crumlish,Anthony Kyriakakis,Carmella Jacquinto,Henry Mcgregor Sias,Jennifer Schultz,Kendra Mccrae,Leon Goodman,Jon Marshall,Terri M Booker,Tiffany Palmer,Craig Levin,Sherman Toppin,Wendi Barish,Beth Grossman,Laurie Dow,Kay Yu,Chris Hall,Janine D Momasso,Nicola Serianni,Vicki Markovitz,James F Berardinelli,Robert Trimble,Gregory Weyer,Theresa Brunson,David H Conroy,1
Joshua Roberts,1,60,61,53,46,47,10,4,6,11,6,4,10,6,4,3,5,2,1,2,3,1,4,2,1,19,56,1
Cateria R Mccabe,,1,57,55,52,48,4,10,7,4,5,6,0,5,5,5,5,5,3,9,2,5,4,1,2,23,52,1
James C Crumlish,,,0,54,44,47,6,3,6,4,7,3,6,6,5,2,1,2,4,2,4,2,2,1,1,13,53,1
Anthony Kyriakakis,,,,0,47,52,1,7,5,2,4,5,1,7,6,2,1,3,2,5,2,2,2,0,1,15,45,1
Carmella Jacquinto,,,,,0,45,2,7,5,0,4,3,0,5,4,4,5,3,0,8,3,5,1,2,0,17,41,1
Henry Mcgregor Sias,,,,,,0,2,1,1,1,3,2,1,6,6,0,1,2,2,0,0,3,1,2,1,11,39,1
Jennifer Schultz,,,,,,,3,7,5,13,2,3,10,2,5,4,2,1,3,1,6,4,0,2,0,15,10,1
Kendra Mccrae,,,,,,,,1,7,4,7,10,0,5,3,8,4,4,4,8,6,3,1,0,1,21,3,1
Leon Goodman,,,,,,,,,2,3,6,4,3,5,4,3,1,1,3,4,0,2,0,1,1,10,5,1
Jon Marshall,,,,,,,,,,0,6,3,8,2,2,2,1,4,5,0,3,0,0,0,2,11,8,1
Terri M Booker,,,,,,,,,,,0,9,0,5,3,2,1,5,6,1,3,0,0,0,2,16,3,1
Tiffany Palmer,,,,,,,,,,,,0,0,2,4,6,4,5,4,3,3,3,1,1,1,15,3,1
Craig Levin,,,,,,,,,,,,,0,3,2,0,0,0,0,0,2,0,0,1,0,7,10,1
Sherman Toppin,,,,,,,,,,,,,,0,5,0,1,3,3,2,0,2,1,0,0,13,3,1
Wendi Barish,,,,,,,,,,,,,,,0,2,3,3,2,0,2,4,0,1,0,10,3,1
Beth Grossman,,,,,,,,,,,,,,,,0,3,3,0,3,4,4,2,1,0,10,4,1
Laurie Dow,,,,,,,,,,,,,,,,,0,3,1,1,2,4,3,2,0,11,2,1
Kay Yu,,,,,,,,,,,,,,,,,,0,2,2,3,3,0,0,0,11,1,1
Chris Hall,,,,,,,,,,,,,,,,,,,0,0,1,1,0,0,2,10,0,1
Janine D Momasso,,,,,,,,,,,,,,,,,,,,0,3,1,0,0,0,9,2,1
Nicola Serianni,,,,,,,,,,,,,,,,,,,,,0,3,0,0,0,7,4,1
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,0,2,1,0,8,1,1
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,1,1,0,4,2,1
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,0,1
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,1
Theresa Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,1
David H Conroy,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1
Total,84,81,70,66,61,56,31,26,21,20,20,20,18,18,16,15,14,13,12,12,11,11,7,4,3,77,73,1
,Judge Of The Municipal Court - Democrat,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,2
,David H Conroy,Theresa Brunson,Joshua Roberts,Cateria R Mccabe,James C Crumlish,Carmella Jacquinto,Anthony Kyriakakis,Henry Mcgregor Sias,Leon Goodman,Sherman Toppin,Terri M Booker,Wendi Barish,Jennifer Schultz,Kendra Mccrae,Tiffany Palmer,Craig Levin,Janine D Momasso,Jon Marshall,Laurie Dow,Beth Grossman,Chris Hall,Nicola Serianni,Vicki Markovitz,Robert Trimble,James F Berardinelli,Kay Yu,Gregory Weyer,2
David H Conroy,5,0,95,73,83,68,63,59,29,24,21,16,13,16,10,13,11,8,8,3,9,5,5,6,5,3,0,2
Theresa Brunson,,3,24,28,12,17,11,11,14,13,15,12,17,13,16,11,13,10,6,10,4,5,6,2,2,2,1,2
Joshua Roberts,,,1,74,86,71,61,59,20,16,22,9,11,10,7,13,5,14,5,5,4,6,2,0,2,1,1,2
Cateria R Mccabe,,,,1,70,64,63,55,13,19,13,15,7,15,14,7,15,3,7,5,2,5,3,3,4,1,1,2
James C Crumlish,,,,,0,66,59,55,14,14,17,12,6,12,4,4,9,5,4,5,4,2,3,3,3,1,0,2
Carmella Jacquinto,,,,,,0,62,56,14,12,17,8,3,9,8,3,9,2,2,4,2,3,3,0,2,2,1,2
Anthony Kyriakakis,,,,,,,1,62,14,6,5,12,2,7,6,4,4,0,1,2,1,0,7,0,3,0,0,2
Henry Mcgregor Sias,,,,,,,,1,10,6,5,9,1,7,7,3,4,0,0,4,2,2,5,1,3,0,0,2
Leon Goodman,,,,,,,,,0,16,16,10,7,10,10,9,5,5,10,2,7,2,7,5,1,2,0,2
Sherman Toppin,,,,,,,,,,0,16,9,7,11,9,8,8,2,9,4,4,2,3,4,3,3,0,2
Terri M Booker,,,,,,,,,,,1,9,4,9,14,6,6,3,7,3,6,2,1,4,0,2,0,2
Wendi Barish,,,,,,,,,,,,2,6,5,9,4,4,2,2,2,2,1,5,1,2,2,0,2
Jennifer Schultz,,,,,,,,,,,,,1,6,3,11,4,8,1,4,4,5,1,3,0,2,0,2
Kendra Mccrae,,,,,,,,,,,,,,0,11,4,8,0,5,2,3,4,0,3,1,2,0,2
Tiffany Palmer,,,,,,,,,,,,,,,0,3,6,2,5,2,3,3,4,0,3,3,1,2
Craig Levin,,,,,,,,,,,,,,,,0,1,9,3,2,2,1,2,1,3,0,0,2
Janine D Momasso,,,,,,,,,,,,,,,,,2,1,1,4,2,1,1,2,2,2,0,2
Jon Marshall,,,,,,,,,,,,,,,,,,1,2,0,3,2,1,2,1,1,2,2
Laurie Dow,,,,,,,,,,,,,,,,,,,1,2,4,1,0,2,1,1,0,2
Beth Grossman,,,,,,,,,,,,,,,,,,,,1,1,4,4,1,1,1,0,2
Chris Hall,,,,,,,,,,,,,,,,,,,,,0,1,0,4,1,2,2,2
Nicola Serianni,,,,,,,,,,,,,,,,,,,,,,0,1,2,1,0,0,2
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,2
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2
Kay Yu,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,139,69,130,110,101,91,82,75,48,43,43,35,33,31,30,27,27,22,19,15,15,12,12,11,10,8,2,2
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,3
,Joshua Roberts,James C Crumlish,Cateria R Mccabe,Anthony Kyriakakis,Carmella Jacquinto,Henry Mcgregor Sias,Jennifer Schultz,Terri M Booker,Tiffany Palmer,Craig Levin,Wendi Barish,Kendra Mccrae,Jon Marshall,Laurie Dow,Leon Goodman,Sherman Toppin,Chris Hall,Janine D Momasso,Beth Grossman,Kay Yu,Nicola Serianni,James F Berardinelli,Gregory Weyer,Vicki Markovitz,Robert Trimble,David H Conroy,Theresa Brunson,3
Joshua Roberts,5,84,75,65,67,59,13,11,6,12,9,8,13,4,3,8,3,3,5,3,4,0,2,1,2,81,16,3
James C Crumlish,,0,77,65,67,58,5,8,6,5,6,11,5,8,4,5,5,6,3,2,5,3,2,3,2,78,9,3
Cateria R Mccabe,,,1,66,63,56,5,9,11,5,6,8,3,4,4,4,7,5,2,4,1,1,2,1,2,76,8,3
Anthony Kyriakakis,,,,1,66,61,4,6,8,2,5,5,1,2,2,3,3,6,5,5,3,2,1,0,0,61,8,3
Carmella Jacquinto,,,,,0,57,7,8,5,2,10,2,1,5,3,4,1,8,5,4,0,2,1,0,0,59,15,3
Henry Mcgregor Sias,,,,,,0,2,3,6,0,4,2,1,0,3,2,1,3,2,4,0,0,0,1,0,54,6,3
Jennifer Schultz,,,,,,,2,1,4,12,6,4,8,3,3,4,3,2,3,2,6,3,1,1,1,11,20,3
Terri M Booker,,,,,,,,1,11,6,7,11,7,6,8,8,5,7,3,5,1,0,1,1,1,15,10,3
Tiffany Palmer,,,,,,,,,0,2,8,10,6,5,9,3,6,1,4,6,3,5,0,4,2,14,13,3
Craig Levin,,,,,,,,,,1,5,1,9,6,4,3,4,3,6,4,4,1,1,1,2,12,11,3
Wendi Barish,,,,,,,,,,,1,1,2,8,7,5,4,2,8,2,3,0,0,1,0,11,9,3
Kendra Mccrae,,,,,,,,,,,,1,3,5,8,5,4,1,1,2,5,3,2,2,0,12,11,3
Jon Marshall,,,,,,,,,,,,,1,2,4,4,4,1,1,2,2,1,1,1,3,10,11,3
Laurie Dow,,,,,,,,,,,,,,1,5,5,4,5,4,3,0,3,0,1,1,10,6,3
Leon Goodman,,,,,,,,,,,,,,,0,4,7,2,3,5,3,0,1,1,2,8,10,3
Sherman Toppin,,,,,,,,,,,,,,,,1,3,4,0,0,0,0,1,0,1,7,8,3
