col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,division
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,All
,Helen Gym,Justin Diberardinis,Erika Almirón,Isaiah Thomas,Ethelind Baylor,Allan Domb,Adrián Rivera-reyes,Eryn Santamoor,Derek S Green,Katherine Gilmore Richardson,Deja Lynn Alvarez,Fernando Treviño,Beth Finn,Sandra Dungee Glenn,Joseph A Diorio,Ogbonna Paul Hagins,Asa Khalif,Hena Veit,Billy Thompson,Willie Floyd Singletary,Fareed Abdullah,Latrice Y Bryant,Mark Ross,Bobbie Curry,Vinny Black,Edwin Santana,Devon Cade,Wayne Allen,Wayne Edmund Dorsey,Sherrie Cohen,David H Conroy,Theresa Brunson,All
Helen Gym,34,"1,389","1,464","1,251",930,379,485,482,358,346,295,236,212,102,54,86,91,69,40,50,39,39,15,17,13,18,10,13,4,0,"1,625",526,All
Justin Diberardinis,,11,"1,107","1,039",819,263,241,322,192,135,93,120,71,29,45,15,24,12,15,2,7,4,13,8,5,7,5,4,5,0,"1,231",222,All
Erika Almirón,,,2,"1,032",854,93,264,251,128,140,168,120,101,45,14,23,61,22,11,4,20,15,4,3,6,6,4,3,1,0,"1,166",283,All
Isaiah Thomas,,,,5,806,233,151,138,223,189,63,74,37,32,25,15,32,10,13,8,23,12,6,5,7,8,8,3,1,0,"1,140",181,All
Ethelind Baylor,,,,,0,38,80,55,38,27,56,46,32,16,5,12,10,8,7,1,11,12,4,1,4,3,3,4,1,0,821,121,All
Allan Domb,,,,,,29,76,193,236,182,41,81,66,44,66,6,16,11,33,9,13,7,19,15,19,3,11,7,7,0,430,145,All
Adrián Rivera-reyes,,,,,,,6,158,77,66,197,91,84,16,21,81,43,23,19,50,18,17,9,8,6,14,4,6,1,0,373,210,All
Eryn Santamoor,,,,,,,,9,138,145,64,103,72,40,25,12,14,33,17,13,7,18,8,6,8,5,4,6,2,0,367,177,All
Derek S Green,,,,,,,,,1,204,61,31,36,13,22,6,22,5,9,6,10,6,9,6,8,5,4,2,1,0,350,92,All
Katherine Gilmore Richardson,,,,,,,,,,3,58,58,77,51,20,21,17,28,8,6,8,15,7,15,3,2,5,3,2,0,280,142,All
Deja Lynn Alvarez,,,,,,,,,,,7,56,69,21,18,62,34,19,8,42,15,17,4,4,6,7,2,5,1,0,222,151,All
Fernando Treviño,,,,,,,,,,,,7,38,13,25,11,20,20,27,7,16,11,7,8,5,14,4,4,5,0,179,120,All
Beth Finn,,,,,,,,,,,,,0,59,21,17,14,26,18,8,8,18,7,14,5,4,6,8,3,0,122,157,All
Sandra Dungee Glenn,,,,,,,,,,,,,,0,13,1,15,19,9,2,12,13,0,9,5,0,4,2,2,0,53,95,All
Joseph A Diorio,,,,,,,,,,,,,,,5,11,7,13,23,10,6,6,12,7,11,3,5,4,5,0,85,41,All
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,3,5,6,2,36,6,5,2,4,3,2,5,0,2,0,74,45,All
Asa Khalif,,,,,,,,,,,,,,,,,0,8,4,2,22,10,4,2,2,3,4,1,1,0,42,69,All
Hena Veit,,,,,,,,,,,,,,,,,,1,9,10,12,12,5,4,2,3,1,0,1,0,27,68,All
Billy Thompson,,,,,,,,,,,,,,,,,,,1,10,3,2,6,8,5,4,4,6,5,0,49,37,All
Willie Floyd Singletary,,,,,,,,,,,,,,,,,,,,2,2,2,5,5,5,0,4,1,3,0,46,37,All
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,,2,8,1,3,3,2,5,2,1,0,16,52,All
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,,,0,2,1,3,1,2,1,1,0,23,41,All
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,0,12,4,1,2,3,2,0,31,11,All
