col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,division
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sheriff - Democrat,,,,All
,Helen Gym,Allan Domb,Justin Diberardinis,Eryn Santamoor,Derek S Green,Isaiah Thomas,Katherine Gilmore Richardson,Erika Almirón,Adrián Rivera-reyes,Deja Lynn Alvarez,Hena Veit,Beth Finn,Joseph A Diorio,Willie Floyd Singletary,Billy Thompson,Sandra Dungee Glenn,Ogbonna Paul Hagins,Fernando Treviño,Vinny Black,Bobbie Curry,Latrice Y Bryant,Asa Khalif,Mark Ross,Fareed Abdullah,Wayne Allen,Edwin Santana,Ethelind Baylor,Devon Cade,Wayne Edmund Dorsey,Sherrie Cohen,Rochelle Bilal,Jewell Williams,Malika Rahman,Larry King Sr,All
Helen Gym,21,228,174,146,147,137,146,111,125,99,67,76,42,71,38,52,63,38,24,23,19,24,21,17,14,10,29,18,6,0,229,129,131,86,All
Allan Domb,,14,163,189,185,152,157,52,32,22,68,59,61,17,35,37,6,16,39,19,10,15,23,13,19,7,7,19,11,0,95,183,61,109,All
Justin Diberardinis,,,8,88,82,70,66,155,43,19,94,47,37,3,15,16,0,16,16,15,6,6,14,0,9,6,12,8,6,0,86,78,47,69,All
Eryn Santamoor,,,,6,114,83,123,50,34,20,30,45,18,8,18,31,5,25,13,8,10,8,12,2,5,7,5,8,6,0,84,113,55,44,All
Derek S Green,,,,,16,148,125,20,20,17,18,18,11,10,17,16,3,6,15,7,10,10,11,10,16,2,13,3,4,0,59,144,35,32,All
Isaiah Thomas,,,,,,6,125,50,34,22,25,12,15,15,17,19,6,10,10,1,20,24,4,16,9,5,22,8,4,0,50,124,50,28,All
Katherine Gilmore Richardson,,,,,,,2,42,23,24,26,37,16,11,16,40,5,18,11,16,19,9,9,11,6,4,7,1,9,0,64,116,47,38,All
Erika Almirón,,,,,,,,4,47,33,92,23,10,6,8,18,4,27,6,12,17,14,6,9,2,9,13,5,0,0,63,41,61,23,All
Adrián Rivera-reyes,,,,,,,,,5,102,22,24,21,58,13,19,56,34,11,3,13,13,4,6,5,16,4,7,1,0,109,35,68,24,All
Deja Lynn Alvarez,,,,,,,,,,1,14,21,17,66,7,13,56,27,6,8,11,18,8,7,4,17,3,4,0,0,86,35,64,19,All
Hena Veit,,,,,,,,,,,7,23,10,10,7,11,7,16,9,12,10,2,9,2,2,3,7,3,3,0,37,35,29,38,All
Beth Finn,,,,,,,,,,,,2,23,6,23,28,6,8,9,20,7,7,14,2,6,3,1,2,4,0,54,21,29,38,All
Joseph A Diorio,,,,,,,,,,,,,2,6,30,7,3,7,19,21,3,4,17,3,7,4,2,10,6,0,30,24,14,54,All
Willie Floyd Singletary,,,,,,,,,,,,,,5,10,3,49,8,3,4,10,6,4,2,2,4,1,3,6,0,56,15,30,13,All
Billy Thompson,,,,,,,,,,,,,,,0,6,6,6,14,16,6,3,13,2,10,4,0,4,7,0,32,18,13,33,All
Sandra Dungee Glenn,,,,,,,,,,,,,,,,1,4,11,7,10,8,6,2,2,4,3,2,2,3,0,38,22,23,16,All
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,,1,8,5,2,4,6,4,1,0,0,0,2,1,0,47,5,26,8,All
Fernando Treviño,,,,,,,,,,,,,,,,,,2,1,3,4,5,3,2,2,10,1,3,1,0,22,19,25,11,All
Vinny Black,,,,,,,,,,,,,,,,,,,2,5,3,4,11,1,7,3,2,8,3,0,14,17,13,28,All
Bobbie Curry,,,,,,,,,,,,,,,,,,,,0,6,4,7,1,3,2,3,5,3,0,23,11,12,19,All
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,,0,12,2,13,4,4,3,3,7,0,17,13,25,7,All
Asa Khalif,,,,,,,,,,,,,,,,,,,,,,0,3,11,3,4,1,4,2,0,11,15,28,5,All
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,0,2,11,1,2,2,7,0,12,13,9,22,All
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,,,,,0,6,2,1,3,2,0,6,13,21,6,All
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,4,2,0,3,15,10,15,All
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,0,5,12,11,8,All
Ethelind Baylor,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,6,17,8,5,All
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,6,9,10,11,All
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,5,10,3,10,All
