col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,division
Ethelind Baylor,,,,,,,,,,,,,,0,11,4,7,5,2,2,3,4,2,4,1,0,3,1,0,0,All
Beth Finn,,,,,,,,,,,,,,,8,10,3,14,6,5,8,6,4,1,3,1,4,1,2,0,All
Asa Khalif,,,,,,,,,,,,,,,,0,27,12,5,9,3,6,1,4,2,2,2,3,3,0,All
Fareed Abdullah,,,,,,,,,,,,,,,,,7,13,6,12,4,5,3,10,4,1,2,3,2,1,All
Latrice Y Bryant,,,,,,,,,,,,,,,,,,0,5,10,9,3,3,2,5,5,3,5,2,0,All
Fernando Treviño,,,,,,,,,,,,,,,,,,,1,11,17,2,8,5,1,3,2,0,5,1,All
Billy Thompson,,,,,,,,,,,,,,,,,,,,5,11,5,8,0,4,0,5,1,4,0,All
Hena Veit,,,,,,,,,,,,,,,,,,,,,1,2,7,1,1,3,3,1,2,0,All
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,2,1,1,0,1,2,2,2,0,All
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,,,2,0,3,4,3,2,4,0,All
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,0,0,0,0,All
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,5,1,1,2,1,0,All
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,All
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,2,0,All
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,0,All
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,All
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,All
Total,792,538,530,492,476,375,309,275,260,257,163,138,128,111,109,94,92,87,86,82,54,42,38,30,30,26,24,23,14,2,All
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,Helen Gym,Adrián Rivera-reyes,Eryn Santamoor,Derek S Green,Isaiah Thomas,Justin Diberardinis,Allan Domb,Katherine Gilmore Richardson,Erika Almirón,Deja Lynn Alvarez,Beth Finn,Ethelind Baylor,Ogbonna Paul Hagins,Fernando Treviño,Sandra Dungee Glenn,Willie Floyd Singletary,Asa Khalif,Fareed Abdullah,Latrice Y Bryant,Bobbie Curry,Hena Veit,Joseph A Diorio,Mark Ross,Devon Cade,Edwin Santana,Billy Thompson,Wayne Allen,Sherrie Cohen,Vinny Black,Wayne Edmund Dorsey,1
Helen Gym,0,24,20,18,16,24,11,16,18,14,9,8,7,5,3,1,4,1,1,0,1,1,2,2,1,1,0,0,0,0,1
Adrián Rivera-reyes,,0,14,4,8,11,5,6,11,9,10,4,5,6,3,2,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1
Eryn Santamoor,,,2,8,4,10,6,7,5,2,6,1,3,4,4,0,1,1,1,0,1,0,2,1,0,0,0,0,0,0,1
Derek S Green,,,,0,13,6,12,14,1,5,2,2,2,1,2,0,3,1,2,1,0,0,2,2,0,1,0,0,0,0,1
Isaiah Thomas,,,,,0,7,8,10,7,1,1,5,1,2,3,1,2,2,1,2,1,1,0,0,2,0,1,0,0,0,1
Justin Diberardinis,,,,,,0,5,4,12,4,2,3,3,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1
Allan Domb,,,,,,,1,11,3,2,4,1,2,1,4,2,1,2,1,2,1,2,2,0,0,0,1,0,0,0,1
Katherine Gilmore Richardson,,,,,,,,0,1,4,1,0,1,1,4,1,2,1,0,1,0,1,1,0,0,1,1,0,0,0,1
Erika Almirón,,,,,,,,,0,6,4,5,1,4,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1
Deja Lynn Alvarez,,,,,,,,,,0,7,2,2,2,2,1,1,1,0,0,2,0,0,1,0,1,0,0,0,0,1
Beth Finn,,,,,,,,,,,0,3,1,2,3,0,0,0,2,0,2,0,0,1,0,0,0,0,0,0,1
Ethelind Baylor,,,,,,,,,,,,0,0,1,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,1
Ogbonna Paul Hagins,,,,,,,,,,,,,0,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Fernando Treviño,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1
Sandra Dungee Glenn,,,,,,,,,,,,,,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Willie Floyd Singletary,,,,,,,,,,,,,,,,2,0,1,1,1,0,2,0,0,0,0,0,0,0,0,1
Asa Khalif,,,,,,,,,,,,,,,,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
Fareed Abdullah,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,0,2,0,1,0,0,0,0,0,0,0,0,1
Bobbie Curry,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,1,0,0,0,1
Hena Veit,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,1
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,1
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1
Billy Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,57,33,29,27,26,26,25,23,21,18,16,10,10,9,8,6,5,4,4,3,3,3,3,2,2,1,1,0,0,0,1
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
,Helen Gym,Deja Lynn Alvarez,Adrián Rivera-reyes,Allan Domb,Willie Floyd Singletary,Derek S Green,Isaiah Thomas,Ogbonna Paul Hagins,Katherine Gilmore Richardson,Eryn Santamoor,Latrice Y Bryant,Sandra Dungee Glenn,Asa Khalif,Beth Finn,Erika Almirón,Ethelind Baylor,Fernando Treviño,Joseph A Diorio,Justin Diberardinis,Billy Thompson,Bobbie Curry,Devon Cade,Edwin Santana,Fareed Abdullah,Hena Veit,Mark Ross,Sherrie Cohen,Vinny Black,Wayne Allen,Wayne Edmund Dorsey,2
Helen Gym,2,8,8,7,5,4,2,5,4,3,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
Deja Lynn Alvarez,,1,8,4,6,1,0,4,1,2,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Adrián Rivera-reyes,,,0,4,6,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Allan Domb,,,,1,2,5,2,0,4,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
Willie Floyd Singletary,,,,,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Derek S Green,,,,,,0,2,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Isaiah Thomas,,,,,,,2,0,2,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
Ogbonna Paul Hagins,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Katherine Gilmore Richardson,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Eryn Santamoor,,,,,,,,,,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
Latrice Y Bryant,,,,,,,,,,,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
Sandra Dungee Glenn,,,,,,,,,,,,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
Asa Khalif,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Beth Finn,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Erika Almirón,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Ethelind Baylor,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
Fernando Treviño,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Joseph A Diorio,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Justin Diberardinis,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2
Billy Thompson,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,2
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,2
Devon Cade,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,2
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,2
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,2
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,17,11,10,10,6,5,5,5,4,3,2,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
,Helen Gym,Isaiah Thomas,Katherine Gilmore Richardson,Derek S Green,Justin Diberardinis,Allan Domb,Erika Almirón,Adrián Rivera-reyes,Eryn Santamoor,Deja Lynn Alvarez,Ethelind Baylor,Sandra Dungee Glenn,Beth Finn,Fareed Abdullah,Asa Khalif,Fernando Treviño,Latrice Y Bryant,Hena Veit,Ogbonna Paul Hagins,Wayne Allen,Billy Thompson,Bobbie Curry,Joseph A Diorio,Willie Floyd Singletary,Edwin Santana,Mark Ross,Vinny Black,Wayne Edmund Dorsey,Devon Cade,Sherrie Cohen,3
Helen Gym,4,39,36,31,50,27,43,35,33,30,16,12,9,8,6,8,4,5,7,4,2,3,3,2,1,0,0,0,0,0,3
Isaiah Thomas,,2,31,33,25,27,20,6,7,4,13,5,0,4,4,1,0,1,1,2,0,1,0,0,0,1,0,1,0,0,3
Katherine Gilmore Richardson,,,1,28,11,26,12,10,18,11,2,11,4,1,5,6,2,3,1,1,3,1,0,0,0,2,0,1,0,0,3
Derek S Green,,,,3,10,33,6,7,10,13,3,1,2,6,3,0,0,0,2,5,0,1,0,0,0,0,0,1,0,0,3
Justin Diberardinis,,,,,0,11,26,15,18,6,11,4,2,0,1,2,1,1,4,1,2,0,2,0,0,1,0,0,0,0,3
Allan Domb,,,,,,1,5,7,12,4,0,4,3,5,2,3,1,3,1,3,0,0,3,0,1,0,1,0,0,0,3
Erika Almirón,,,,,,,0,18,9,12,14,4,5,2,1,2,1,1,2,0,1,0,0,0,0,0,0,0,0,0,3
Adrián Rivera-reyes,,,,,,,,4,12,21,3,1,6,2,1,3,1,0,5,0,1,0,2,3,2,1,1,0,0,0,3
Eryn Santamoor,,,,,,,,,0,9,0,2,2,1,2,8,3,2,1,0,0,1,1,0,0,0,0,0,0,0,3
Deja Lynn Alvarez,,,,,,,,,,0,4,3,6,4,3,2,5,1,2,3,0,0,0,3,0,1,0,0,0,0,3
Ethelind Baylor,,,,,,,,,,,0,1,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
Sandra Dungee Glenn,,,,,,,,,,,,0,2,4,4,1,5,3,0,1,2,0,0,0,1,0,0,0,0,0,3
Beth Finn,,,,,,,,,,,,,0,1,0,1,3,2,0,1,0,0,1,0,0,0,1,0,0,0,3
Fareed Abdullah,,,,,,,,,,,,,,0,2,0,2,0,0,1,0,0,0,0,2,0,0,0,0,0,3
Asa Khalif,,,,,,,,,,,,,,,0,0,1,2,0,0,1,1,0,0,0,1,0,0,0,0,3
Fernando Treviño,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
Latrice Y Bryant,,,,,,,,,,,,,,,,,0,3,0,0,1,0,0,0,1,0,0,0,0,0,3
Hena Veit,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,3
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,,,,0,1,0,1,0,1,0,0,0,1,0,0,3
Wayne Allen,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,3
Billy Thompson,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,3
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,3
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,3
Willie Floyd Singletary,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,3
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,3
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,113,67,62,59,54,53,47,46,39,38,18,18,13,13,11,10,9,8,8,6,4,4,3,3,2,2,1,1,0,0,3
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,Helen Gym,Adrián Rivera-reyes,Deja Lynn Alvarez,Ogbonna Paul Hagins,Willie Floyd Singletary,Allan Domb,Fernando Treviño,Isaiah Thomas,Katherine Gilmore Richardson,Asa Khalif,Billy Thompson,Derek S Green,Eryn Santamoor,Hena Veit,Joseph A Diorio,Latrice Y Bryant,Sandra Dungee Glenn,Wayne Allen,Beth Finn,Bobbie Curry,Vinny Black,Devon Cade,Edwin Santana,Erika Almirón,Ethelind Baylor,Fareed Abdullah,Justin Diberardinis,Mark Ross,Sherrie Cohen,Wayne Edmund Dorsey,4
Helen Gym,8,8,6,6,8,3,0,2,2,1,1,0,1,1,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4
Adrián Rivera-reyes,,2,7,6,8,1,2,0,0,0,0,0,1,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4
Deja Lynn Alvarez,,,4,5,6,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,4
Ogbonna Paul Hagins,,,,1,5,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Willie Floyd Singletary,,,,,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4
Allan Domb,,,,,,1,1,3,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Fernando Treviño,,,,,,,0,0,0,0,2,0,2,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
Isaiah Thomas,,,,,,,,0,1,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Katherine Gilmore Richardson,,,,,,,,,0,1,1,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,4
Asa Khalif,,,,,,,,,,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,4
Billy Thompson,,,,,,,,,,,0,0,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
Derek S Green,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Eryn Santamoor,,,,,,,,,,,,,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Hena Veit,,,,,,,,,,,,,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Joseph A Diorio,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4
Latrice Y Bryant,,,,,,,,,,,,,,,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4
Sandra Dungee Glenn,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Wayne Allen,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Beth Finn,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,4
Bobbie Curry,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,4
Vinny Black,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,4
Devon Cade,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,4
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,4
Erika Almirón,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,4
Ethelind Baylor,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,4
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,4
Justin Diberardinis,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,20,13,12,9,9,6,4,4,4,3,3,3,3,3,3,3,3,2,1,1,1,0,0,0,0,0,0,0,0,0,4
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
,Helen Gym,Willie Floyd Singletary,Adrián Rivera-reyes,Allan Domb,Deja Lynn Alvarez,Derek S Green,Isaiah Thomas,Erika Almirón,Katherine Gilmore Richardson,Asa Khalif,Billy Thompson,Eryn Santamoor,Fareed Abdullah,Sandra Dungee Glenn,Wayne Allen,Beth Finn,Latrice Y Bryant,Ogbonna Paul Hagins,Bobbie Curry,Edwin Santana,Ethelind Baylor,Fernando Treviño,Hena Veit,Vinny Black,Devon Cade,Joseph A Diorio,Justin Diberardinis,Mark Ross,Sherrie Cohen,Wayne Edmund Dorsey,5
Helen Gym,4,4,5,2,4,1,2,1,3,1,0,3,0,2,1,1,2,2,1,0,0,0,1,0,0,0,0,0,0,0,5
Willie Floyd Singletary,,4,6,1,3,1,1,2,0,1,1,0,2,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,5
Adrián Rivera-reyes,,,1,0,3,0,0,0,1,0,1,0,1,0,1,2,1,2,0,1,0,1,0,1,0,0,0,0,0,0,5
Allan Domb,,,,1,0,1,3,2,2,1,0,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
Deja Lynn Alvarez,,,,,2,0,0,1,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,5
Derek S Green,,,,,,2,2,2,2,3,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Isaiah Thomas,,,,,,,1,2,2,1,0,1,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
Erika Almirón,,,,,,,,0,1,3,0,1,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5
Katherine Gilmore Richardson,,,,,,,,,0,2,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Asa Khalif,,,,,,,,,,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Billy Thompson,,,,,,,,,,,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5
Eryn Santamoor,,,,,,,,,,,,0,0,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,5
Fareed Abdullah,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5
Sandra Dungee Glenn,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,5
Wayne Allen,,,,,,,,,,,,,,,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,5
Beth Finn,,,,,,,,,,,,,,,,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,5
Latrice Y Bryant,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Bobbie Curry,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,5
Edwin Santana,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,5
Ethelind Baylor,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,5
Fernando Treviño,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,5
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,5
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,5
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,5
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,5
Justin Diberardinis,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,5
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5
Total,15,12,9,6,6,6,6,5,5,4,3,3,3,3,3,2,2,2,1,1,1,1,1,1,0,0,0,0,0,0,5
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
,Isaiah Thomas,Helen Gym,Derek S Green,Allan Domb,Adrián Rivera-reyes,Katherine Gilmore Richardson,Deja Lynn Alvarez,Willie Floyd Singletary,Fareed Abdullah,Ogbonna Paul Hagins,Asa Khalif,Billy Thompson,Edwin Santana,Eryn Santamoor,Wayne Allen,Devon Cade,Ethelind Baylor,Fernando Treviño,Joseph A Diorio,Justin Diberardinis,Latrice Y Bryant,Sandra Dungee Glenn,Beth Finn,Bobbie Curry,Erika Almirón,Hena Veit,Mark Ross,Sherrie Cohen,Vinny Black,Wayne Edmund Dorsey,6
Isaiah Thomas,1,7,10,7,3,12,0,0,5,0,4,2,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,6
Helen Gym,,3,7,5,7,5,6,5,0,4,0,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6
Derek S Green,,,4,7,1,8,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6
Allan Domb,,,,4,1,5,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6
Adrián Rivera-reyes,,,,,2,1,7,6,2,4,2,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6
Katherine Gilmore Richardson,,,,,,0,0,0,2,0,2,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6
Deja Lynn Alvarez,,,,,,,0,8,0,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6
Willie Floyd Singletary,,,,,,,,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Fareed Abdullah,,,,,,,,,1,0,5,1,2,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,6
Ogbonna Paul Hagins,,,,,,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Asa Khalif,,,,,,,,,,,0,1,2,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,6
