col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,division
,City Commissioners - Democrat,,,,,,,,,,,,,Register Of Wills - Democrat,,,All
,Lisa Deeley,Omar Sabir,Marwan Kreidie,Kahlil Williams,Annette Thompson,Dennis Lee,Carla Cain,Jen Devor,Luigi Borda,Lewis Harris Jr,Robin Trent,Warren Bloom,Moira Bohannon,Ronald R Donatucci,Tracey Gordon,Jacque P Whaumbush,All
Lisa Deeley,28,189,47,26,42,16,18,10,19,7,8,8,7,301,169,61,All
Omar Sabir,,30,36,39,14,8,5,1,4,4,5,3,2,204,135,63,All
Marwan Kreidie,,,6,14,4,5,4,4,7,0,3,0,1,49,102,27,All
Kahlil Williams,,,,4,16,8,2,20,3,6,1,3,1,36,83,28,All
Annette Thompson,,,,,5,4,7,1,1,4,8,1,5,26,66,20,All
Dennis Lee,,,,,,2,2,2,8,9,6,6,4,36,28,14,All
Carla Cain,,,,,,,1,12,2,3,1,4,4,17,37,10,All
Jen Devor,,,,,,,,0,2,5,1,0,3,19,27,13,All
Luigi Borda,,,,,,,,,2,2,0,2,2,26,15,11,All
Lewis Harris Jr,,,,,,,,,,0,0,1,0,19,14,10,All
Robin Trent,,,,,,,,,,,1,3,2,9,24,7,All
Warren Bloom,,,,,,,,,,,,2,2,16,13,6,All
Moira Bohannon,,,,,,,,,,,,,1,10,17,5,All
Ronald R Donatucci,,,,,,,,,,,,,,35,0,0,All
Tracey Gordon,,,,,,,,,,,,,,,22,0,All
Jacque P Whaumbush,,,,,,,,,,,,,,,,10,All
Total,578,443,185,166,121,84,67,64,56,44,41,40,34,490,461,184,All
,Register Of Wills - Democrat,,,City Commissioners - Democrat,,,,,,,,,,,,,1
,Tracey Gordon,Jacque P Whaumbush,Ronald R Donatucci,Omar Sabir,Lisa Deeley,Kahlil Williams,Annette Thompson,Jen Devor,Marwan Kreidie,Carla Cain,Moira Bohannon,Dennis Lee,Lewis Harris Jr,Warren Bloom,Luigi Borda,Robin Trent,1
Tracey Gordon,0,0,0,7,7,5,4,2,4,2,2,1,1,1,0,0,1
Jacque P Whaumbush,,0,0,4,1,2,1,1,0,1,0,0,1,0,0,0,1
Ronald R Donatucci,,,0,4,5,1,1,1,0,0,1,0,0,0,0,0,1
Omar Sabir,,,,2,2,3,2,0,2,1,1,0,0,0,0,0,1
Lisa Deeley,,,,,2,1,1,0,0,1,0,1,1,0,0,0,1
Kahlil Williams,,,,,,0,1,2,1,0,0,0,1,0,0,0,1
Annette Thompson,,,,,,,1,0,0,0,1,0,0,0,0,0,1
Jen Devor,,,,,,,,0,0,1,1,0,0,0,0,0,1
Marwan Kreidie,,,,,,,,,0,0,0,0,0,0,0,0,1
Carla Cain,,,,,,,,,,0,0,0,0,0,0,0,1
Moira Bohannon,,,,,,,,,,,0,0,0,0,0,0,1
Dennis Lee,,,,,,,,,,,,1,0,0,0,0,1
Lewis Harris Jr,,,,,,,,,,,,,0,0,0,0,1
Warren Bloom,,,,,,,,,,,,,,0,0,0,1
Luigi Borda,,,,,,,,,,,,,,,0,0,1
Robin Trent,,,,,,,,,,,,,,,,0,1
Total,21,8,8,17,16,9,7,4,4,3,3,2,2,1,0,0,1
,Register Of Wills - Democrat,,,City Commissioners - Democrat,,,,,,,,,,,,,2
,Tracey Gordon,Ronald R Donatucci,Jacque P Whaumbush,Omar Sabir,Lisa Deeley,Marwan Kreidie,Annette Thompson,Kahlil Williams,Moira Bohannon,Warren Bloom,Carla Cain,Dennis Lee,Jen Devor,Lewis Harris Jr,Luigi Borda,Robin Trent,2
Tracey Gordon,3,0,0,5,4,2,3,1,2,0,0,1,1,0,0,0,2
Ronald R Donatucci,,0,0,5,4,2,0,1,1,1,1,1,1,1,0,0,2
Jacque P Whaumbush,,,0,4,1,1,2,2,2,2,1,1,0,0,0,0,2
Omar Sabir,,,,1,3,2,1,0,1,0,0,0,0,0,0,0,2
Lisa Deeley,,,,,1,0,1,0,0,1,0,1,0,0,0,0,2
Marwan Kreidie,,,,,,2,0,0,0,0,1,0,0,0,0,0,2
Annette Thompson,,,,,,,1,2,1,0,0,0,0,0,0,0,2
Kahlil Williams,,,,,,,,1,0,0,0,0,2,0,0,0,2
Moira Bohannon,,,,,,,,,0,1,0,1,1,0,0,0,2
Warren Bloom,,,,,,,,,,1,0,0,0,0,0,0,2
Carla Cain,,,,,,,,,,,1,1,0,0,0,0,2
Dennis Lee,,,,,,,,,,,,0,0,0,0,0,2
Jen Devor,,,,,,,,,,,,,0,0,0,0,2
Lewis Harris Jr,,,,,,,,,,,,,,0,0,0,2
