col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,division
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Register Of Wills - Democrat,,,All
,Tiffany Palmer,Anthony Kyriakakis,Kay Yu,Henry Mcgregor Sias,Craig Levin,Jennifer Schultz,James C Crumlish,Chris Hall,Wendi Barish,Beth Grossman,Vicki Markovitz,Leon Goodman,Nicola Serianni,Joshua Roberts,James F Berardinelli,Carmella Jacquinto,Cateria R Mccabe,Laurie Dow,Kendra Mccrae,Janine D Momasso,Terri M Booker,Jon Marshall,Sherman Toppin,Robert Trimble,Gregory Weyer,Ronald R Donatucci,Tracey Gordon,Jacque P Whaumbush,All
Tiffany Palmer,20,"3,121","2,263","1,909","1,015","1,053","1,363","1,419",868,422,464,476,437,247,376,337,360,178,219,161,108,44,33,25,21,"1,881","1,129",331,All
Anthony Kyriakakis,,20,"2,200","1,873","1,032",845,"1,397","1,433",762,337,429,479,306,263,405,259,224,105,131,65,59,38,37,32,14,"1,968",880,295,All
Kay Yu,,,20,"1,640",801,816,629,686,433,255,239,275,274,203,288,277,246,121,149,82,93,35,31,21,17,"1,533",685,247,All
Henry Mcgregor Sias,,,,4,589,533,372,418,362,98,211,321,173,158,201,162,163,25,48,33,33,11,25,13,12,"1,388",390,147,All
Craig Levin,,,,,89,687,410,334,462,396,342,359,150,311,187,147,132,95,74,62,88,156,23,41,22,"1,086",524,175,All
Jennifer Schultz,,,,,,22,264,303,510,405,281,253,424,236,185,168,259,196,204,158,91,150,26,37,15,683,815,188,All
James C Crumlish,,,,,,,10,"1,178",325,206,142,145,160,142,130,100,64,76,76,23,33,57,18,29,11,674,552,166,All
Chris Hall,,,,,,,,5,249,159,118,123,110,75,181,83,52,65,66,23,35,24,14,23,15,661,509,151,All
Wendi Barish,,,,,,,,,1,437,450,311,362,178,122,168,160,207,160,137,106,52,25,30,15,509,641,157,All
Beth Grossman,,,,,,,,,,4,355,223,198,133,116,168,83,194,151,59,95,42,18,21,19,364,418,120,All
Vicki Markovitz,,,,,,,,,,,12,302,122,108,77,101,62,115,86,59,65,19,17,16,10,349,320,123,All
Leon Goodman,,,,,,,,,,,,6,53,97,122,59,63,42,44,34,56,52,17,21,15,430,233,85,All
Nicola Serianni,,,,,,,,,,,,,1,97,61,113,180,106,131,135,42,56,22,20,5,198,428,102,All
Joshua Roberts,,,,,,,,,,,,,,10,33,142,38,43,38,21,52,140,29,22,10,315,248,57,All
James F Berardinelli,,,,,,,,,,,,,,,3,49,51,38,24,40,28,18,8,27,19,353,131,67,All
Carmella Jacquinto,,,,,,,,,,,,,,,,2,91,81,124,65,68,19,25,24,17,237,252,89,All
Cateria R Mccabe,,,,,,,,,,,,,,,,,0,52,83,127,45,15,18,12,2,150,282,67,All
Laurie Dow,,,,,,,,,,,,,,,,,,3,82,47,56,22,17,13,6,96,226,58,All
Kendra Mccrae,,,,,,,,,,,,,,,,,,,0,52,52,20,10,9,6,71,256,69,All
Janine D Momasso,,,,,,,,,,,,,,,,,,,,3,29,12,16,9,2,59,152,66,All
Terri M Booker,,,,,,,,,,,,,,,,,,,,,0,25,21,19,16,69,139,56,All
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,4,15,21,8,77,126,31,All
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,3,9,3,45,36,19,All
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,2,7,45,38,14,All
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,0,20,22,10,All
Ronald R Donatucci,,,,,,,,,,,,,,,,,,,,,,,,,,78,0,0,All
Tracey Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,54,0,All
Jacque P Whaumbush,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,All
Total,"3,924","3,722","2,782","2,147","2,079","1,872","1,716","1,627","1,502","1,012",937,863,791,679,622,619,562,428,425,315,285,253,111,109,65,"2,762","1,950",623,All
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Register Of Wills - Democrat,,,1
,Tiffany Palmer,Anthony Kyriakakis,Kay Yu,Henry Mcgregor Sias,Jennifer Schultz,Wendi Barish,James C Crumlish,Chris Hall,Craig Levin,Vicki Markovitz,Beth Grossman,Leon Goodman,Nicola Serianni,James F Berardinelli,Laurie Dow,Carmella Jacquinto,Cateria R Mccabe,Janine D Momasso,Kendra Mccrae,Joshua Roberts,Terri M Booker,Gregory Weyer,Jon Marshall,Sherman Toppin,Robert Trimble,Ronald R Donatucci,Tracey Gordon,Jacque P Whaumbush,1
Tiffany Palmer,0,134,117,97,43,25,35,35,18,18,13,23,16,9,7,3,11,7,5,1,3,0,1,1,0,92,44,5,1
Anthony Kyriakakis,,0,112,100,35,22,34,35,18,15,11,26,9,15,5,2,4,3,4,1,1,0,1,0,0,97,37,5,1
Kay Yu,,,0,94,34,17,21,24,13,11,10,19,11,9,5,6,8,5,6,1,0,0,1,1,0,85,31,2,1
Henry Mcgregor Sias,,,,0,21,10,17,16,11,10,2,21,5,7,2,2,2,2,0,0,2,0,1,1,1,80,17,2,1
Jennifer Schultz,,,,,1,21,11,10,16,13,15,9,16,5,6,9,14,9,7,5,1,2,4,1,1,22,32,4,1
Wendi Barish,,,,,,0,7,2,10,13,19,8,15,8,13,10,8,7,8,3,1,3,0,1,0,16,26,6,1
James C Crumlish,,,,,,,0,24,5,3,1,7,1,4,2,1,1,0,4,3,0,2,0,1,1,24,15,3,1
Chris Hall,,,,,,,,0,5,2,4,5,0,5,2,1,0,1,3,0,0,1,1,0,1,21,15,2,1
Craig Levin,,,,,,,,,0,3,7,6,2,2,2,2,1,1,3,5,0,2,2,2,0,19,8,5,1
Vicki Markovitz,,,,,,,,,,1,9,7,9,2,8,6,4,3,2,1,2,0,2,0,0,7,17,5,1
Beth Grossman,,,,,,,,,,,0,4,9,2,10,10,4,3,6,3,1,2,1,0,0,6,18,4,1
Leon Goodman,,,,,,,,,,,,0,0,3,0,2,0,0,1,2,0,1,1,0,0,20,6,3,1
Nicola Serianni,,,,,,,,,,,,,0,1,5,3,7,9,4,1,2,0,0,0,0,5,19,0,1
James F Berardinelli,,,,,,,,,,,,,,1,0,1,0,0,1,0,0,2,0,0,0,10,6,0,1
Laurie Dow,,,,,,,,,,,,,,,0,7,3,3,5,0,2,1,0,0,0,3,11,3,1
Carmella Jacquinto,,,,,,,,,,,,,,,,0,4,6,10,1,1,1,1,0,1,1,14,2,1
Cateria R Mccabe,,,,,,,,,,,,,,,,,0,7,4,1,1,0,1,1,0,2,14,1,1
Janine D Momasso,,,,,,,,,,,,,,,,,,0,7,0,3,0,0,0,0,2,13,0,1
Kendra Mccrae,,,,,,,,,,,,,,,,,,,0,2,1,0,0,0,1,4,12,1,1
Joshua Roberts,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,3,3,3,1
Terri M Booker,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,6,0,1
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,1,1,1
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,2,1,1
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,1,0,1
